Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
324,Terry Guess,NOR,WR,22,3,2,0,0,0,0,0,2,-4,-2.00,0,7,2,69,34.50,1,0,,1,,,13,14.5,14.5,13.5,,120,
325,Jimmie Johnson,PHI,TE,30,16,3,0,0,0,0,0,0,0,,0,12,7,127,18.14,0,0,,0,,,13,19.7,22.7,16.2,,46,
326,Bernie Kosar,MIA,QB,33,3,0,24,32,208,1,0,1,6,6.00,0,0,0,0,,0,0,,0,,,13,12.9,12.9,12.9,,53,
327,Tim Lester,PIT,RB,28,16,13,0,0,0,0,0,8,20,2.50,1,14,7,70,10.00,0,1,1,1,,,13,20.0,21.0,16.5,,105,
328,Freddie Solomon,PHI,WR,24,12,0,0,0,0,0,0,0,0,,0,16,8,125,15.63,0,0,,0,,,13,20.5,23.5,16.5,,121,
329,Derrick Walker,KAN,TE,29,11,9,0,0,0,0,0,0,0,,0,21,9,73,8.11,1,0,,1,,,13,22.3,22.3,17.8,,45,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
330,Danny Kanell,NYG,QB,23,4,0,23,60,227,1,1,7,6,0.86,0,0,0,0,,0,2,,0,,,12,11.7,12.7,12.7,,54,
331,Aaron Laing,STL,TE,25,12,8,0,0,0,0,0,0,0,,0,24,13,116,8.92,0,0,,0,,,12,24.6,27.6,18.1,,47,
332,Bryan Still,SDG,WR,22,16,0,0,0,0,0,0,0,0,,0,19,6,142,23.67,0,2,1,0,,,12,18.2,22.2,15.2,,122,
333,Chris Walsh,MIN,WR,28,15,0,0,1,0,0,0,0,0,,0,9,4,39,9.75,1,0,,1,1,,12,15.9,15.9,13.9,,123,
334,Fred Baxter,NYJ,TE,25,16,4,0,0,0,0,0,0,0,,0,16,7,114,16.29,0,1,,0,,,11,18.4,21.4,14.9,,48,
335,Chris Brantley,BUF,WR,26,10,0,0,0,0,0,0,0,0,,0,8,5,47,9.40,1,0,,1,,,11,15.7,15.7,13.2,,125,
336,Brett Carolan,MIA,TE,25,6,2,0,0,0,0,0,0,0,,0,5,4,48,12.00,1,0,,1,,,11,14.8,14.8,12.8,,51,
337,Byron Chamberlain,DEN,TE,25,11,0,0,0,0,0,0,0,0,,0,17,12,129,10.75,0,1,1,0,,,11,22.9,26.9,16.9,,50,
338,Brian Milne,CIN,RB,23,6,5,0,0,0,0,0,8,22,2.75,1,4,3,29,9.67,0,0,,1,,,11,14.1,14.1,12.6,,108,
339,Doug Nussmeier,NOR,QB,26,2,1,28,50,272,1,1,3,6,2.00,0,0,0,0,,0,2,1,0,,,11,11.5,13.5,12.5,,55,
340,Ron Rivers,DET,RB,25,15,0,0,0,0,0,0,19,86,4.53,0,2,2,28,14.00,0,0,,0,,,11,13.4,13.4,12.4,,107,
341,Brian Roche,SDG,TE,23,13,0,0,0,0,0,0,0,0,,0,17,13,111,8.54,0,0,,0,,,11,24.1,27.1,17.6,,49,
342,Amani Toomer,NYG,WR,22,7,1,0,0,0,0,0,0,0,,0,10,1,12,12.00,0,1,1,2,,,11,12.2,13.2,11.7,,124,
343,Vince Workman,IND,RB,28,9,0,0,0,0,0,0,24,70,2.92,0,4,4,36,9.00,0,0,,0,,,11,14.6,14.6,12.6,,109,
344,Jermaine Lewis,BAL,WR,22,16,1,0,0,0,0,0,1,-3,-3.00,0,12,5,78,15.60,1,4,2,1,,,10,14.5,16.5,12.0,,126,
345,Dino Philyaw,CAR,RB,26,9,0,0,0,0,0,0,12,38,3.17,1,0,0,0,,0,0,,1,,,10,9.8,9.8,9.8,,111,
346,Derrick Witherspoon,PHI,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,1,2,,,10,10.0,11.0,10.0,,110,
347,Kevin Alexander,NYG,WR,21,4,0,0,0,0,0,0,0,0,,0,10,4,88,22.00,0,0,,0,,,9,12.8,12.8,10.8,,128,
348,Dwayne Carswell,DEN,TE,24,16,2,0,0,0,0,0,0,0,,0,25,15,85,5.67,0,0,,0,,,9,23.5,23.5,16.0,,56,
349,Gary Downs,NYG,RB,24,6,1,0,0,0,0,0,29,94,3.24,0,5,3,20,6.67,0,1,1,0,,,9,12.4,13.4,10.9,,112,
350,David Frisch,MIN,TE,26,10,1,0,0,0,0,0,0,0,,0,4,3,27,9.00,1,0,,1,,,9,11.7,11.7,10.2,,55,
351,Paul Green,NOR,TE,30,14,5,0,0,0,0,0,0,0,,0,11,7,91,13.00,0,0,,0,,,9,16.1,16.1,12.6,,53,
352,Mercury Hayes,NOR,WR,23,7,0,0,0,0,0,0,2,7,3.50,0,10,4,101,25.25,0,1,1,0,,,9,12.8,16.8,10.8,,129,
353,Michael Hicks,CHI,RB,23,4,0,0,0,0,0,0,27,92,3.41,0,1,1,-1,-1.00,0,1,,0,,,9,10.1,10.1,9.6,,113,
354,Bobby Neely,CHI,TE,22,11,5,0,0,0,0,0,0,0,,0,13,9,92,10.22,0,0,,0,,,9,18.2,18.2,13.7,,52,
355,David Palmer,MIN,WR,24,11,1,0,0,0,0,0,2,9,4.50,0,11,6,40,6.67,0,3,1,1,,,9,14.9,15.9,11.9,,127,
356,Tony Richardson,KAN,RB,25,13,0,0,0,0,0,0,4,10,2.50,0,2,2,18,9.00,1,0,,1,,,9,10.8,10.8,9.8,,114,
357,Mack Strong,SEA,RB,25,14,8,0,0,0,0,0,5,8,1.60,0,13,9,78,8.67,0,0,,0,,,9,17.6,17.6,13.1,,115,
358,Ed West,PHI,TE,35,16,4,0,0,0,0,0,0,0,,0,12,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,54,
359,Ronnie Williams,SEA,TE,30,14,3,0,0,0,0,0,0,0,,0,5,5,25,5.00,1,0,,1,,,9,13.5,13.5,11.0,,57,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
360,Marco Battaglia,CIN,TE,23,16,0,0,0,0,0,0,0,0,,0,14,8,79,9.88,0,0,,0,,,8,15.9,15.9,11.9,,59,
361,Derek Brown,NOR,RB,25,11,0,0,0,0,0,0,13,30,2.31,0,20,8,54,6.75,0,0,,0,,,8,16.4,16.4,12.4,,116,
362,Keith Cash,KAN,TE,27,9,5,0,0,0,0,0,0,0,,0,33,14,80,5.71,0,1,,0,,,8,22.0,22.0,15.0,,58,
363,Keith Elias,NYG,RB,24,9,0,0,0,0,0,0,9,24,2.67,0,11,8,51,6.38,0,0,,0,,,8,15.5,15.5,11.5,,119,
364,Mitch Lyons,ATL,TE,26,14,4,0,0,0,0,0,0,0,,0,4,4,16,4.00,1,0,,1,,,8,11.6,11.6,9.6,,60,
365,Le'Shai Maston,JAX,RB,26,15,7,0,0,0,0,0,8,22,2.75,0,11,6,54,9.00,0,0,,0,,,8,13.6,13.6,10.6,,118,
366,Freddie Scott,ATL,WR,22,10,0,0,0,0,0,0,0,0,,0,10,7,80,11.43,0,0,,0,,,8,15.0,15.0,11.5,,130,
367,Jon Witman,PIT,RB,24,16,4,0,0,0,0,0,17,69,4.06,0,3,2,15,7.50,0,0,,0,,,8,10.4,10.4,9.4,,117,
368,Kerwin Bell,IND,QB,31,1,0,5,5,75,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,7,6.9,6.9,6.9,,58,
369,Dexter Carter,SFO,RB,29,16,0,0,0,0,0,0,19,66,3.47,1,1,0,0,,0,5,3,1,,,7,6.6,9.6,6.6,,121,
370,Scott Greene,CAR,RB,24,8,0,0,0,0,0,0,0,0,,0,2,2,7,3.50,1,0,,1,,,7,8.7,8.7,7.7,,120,
371,James Hundon,CIN,WR,25,5,0,0,0,0,0,0,0,0,,0,7,1,14,14.00,1,1,,1,,,7,8.4,8.4,7.9,,131,
372,Travis Jervey,GNB,RB,24,16,0,0,0,0,0,0,26,106,4.08,0,0,0,0,,0,4,2,0,,,7,6.6,11.6,6.6,,122,
373,David Klingler,OAK,QB,27,1,0,10,24,87,0,0,4,36,9.00,0,0,0,0,,0,1,,0,,,7,7.1,7.1,7.1,,56,
374,James McKnight,SEA,WR,24,16,0,0,0,0,0,0,0,0,,0,3,1,73,73.00,0,0,,0,,,7,8.3,8.3,7.8,,132,
375,Mark Rypien,PHI,QB,34,1,0,10,13,76,1,0,0,0,,0,0,0,0,,0,0,,0,,,7,7.0,7.0,7.0,,57,
376,Robert Wilson,MIA,RB,27,15,0,0,0,0,0,0,1,0,0.00,0,2,2,5,2.50,1,0,,1,,,7,8.5,8.5,7.5,,123,
377,Stevie Anderson,ARI,WR,26,8,0,0,0,0,0,0,0,0,,0,9,4,64,16.00,0,0,,0,,,6,10.4,10.4,8.4,,133,
378,Henry Bailey,NYJ,WR,23,8,0,0,0,0,0,0,1,-4,-4.00,0,8,5,65,13.00,0,0,,0,,,6,11.1,11.1,8.6,,135,
379,Mike Bartrum,NWE,TE,26,16,0,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,63,
380,Mike Dulaney,CHI,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,124,
381,Hason Graham,NWE,WR,25,9,0,0,0,0,0,0,0,0,,0,11,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,134,
382,Keith Jennings,CHI,TE,30,6,5,0,0,0,0,0,0,0,,0,8,6,56,9.33,0,0,,0,,,6,11.6,11.6,8.6,,65,
383,Brian Kozlowski,NYG,TE,26,5,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,61,
384,Shannon Mitchell,SDG,TE,24,16,11,0,0,0,0,0,0,0,,0,21,10,57,5.70,0,1,,0,,,6,15.7,15.7,10.7,,64,
385,Leroy Thompson,TAM,RB,27,5,0,0,0,0,0,0,14,25,1.79,0,14,5,36,7.20,0,0,,0,,,6,11.1,11.1,8.6,,125,
386,Frank Wainright,MIA,TE,29,16,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,62,
387,Erik Wilhelm,CIN,QB,31,3,0,7,13,90,1,2,6,24,4.00,0,0,0,0,,0,0,,0,,,6,6.0,8.0,8.0,,59,
388,Jahine Arnold,PIT,WR,23,9,0,0,0,0,0,0,1,-3,-3.00,0,17,6,76,12.67,0,1,1,0,,,5,11.3,12.3,8.3,,136,
389,Hayward Clay,STL,TE,23,11,4,0,0,0,0,0,0,0,,0,6,4,51,12.75,0,0,,0,,,5,9.1,9.1,7.1,,67,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
390,Russell Copeland,BUF,WR,25,11,0,0,0,0,0,0,0,0,,0,19,7,85,12.14,0,2,2,0,,,5,11.5,13.5,8.0,,137,
391,Rich Griffith,JAX,TE,27,16,2,0,0,0,0,0,0,0,,0,8,5,53,10.60,0,0,,0,,,5,10.3,10.3,7.8,,66,
392,Roderick Lewis,HOU,TE,25,16,7,0,0,0,0,0,0,0,,0,10,7,50,7.14,0,0,,0,,,5,12.0,12.0,8.5,,69,
393,Jim Miller,PIT,QB,25,2,1,13,25,123,0,0,2,-4,-2.00,0,0,0,0,,0,1,,0,,,5,4.5,4.5,4.5,,63,
394,Jerald Moore,STL,RB,22,11,4,0,0,0,0,0,11,32,2.91,0,7,3,13,4.33,0,0,,0,,,5,7.5,7.5,6.0,,126,
395,David Sloan,DET,TE,24,4,4,0,0,0,0,0,0,0,,0,10,7,51,7.29,0,0,,0,,,5,12.1,12.1,8.6,,68,
396,J.T. Thomas,STL,WR,25,16,1,0,0,0,0,0,1,-1,-1.00,0,22,7,46,6.57,0,1,,0,,,5,11.5,11.5,8.0,,138,
397,Jeff Thomason,GNB,TE,27,16,1,0,0,0,0,0,0,0,,0,4,3,45,15.00,0,0,,0,,,5,7.5,7.5,6.0,,70,
398,Gino Torretta,SEA,QB,26,1,0,5,16,41,1,1,2,12,6.00,0,0,0,0,,0,0,,0,,,5,4.8,5.8,5.8,,60,
399,Steve Walsh,STL,QB,30,3,3,33,77,344,0,5,6,10,1.67,0,0,0,0,,0,1,,0,,,5,4.8,12.8,9.8,,61,
400,Eric Zeier,BAL,QB,24,1,0,10,21,97,1,1,2,8,4.00,0,0,0,0,,0,2,1,0,,,5,4.7,6.7,5.7,,62,
401,Michael Bates*+,CAR,,27,14,0,0,0,0,0,0,0,0,,0,,0,0,,0,2,1,1,,,4,4.0,5.0,4.0,,127,
402,Kirk Botkin,PIT,TE,25,16,0,0,0,0,0,0,0,0,,0,8,4,36,9.00,0,0,,0,,,4,7.6,7.6,5.6,,72,
403,Kerry Cash,CHI,TE,27,3,2,0,0,0,0,0,0,0,,0,7,4,42,10.50,0,0,,0,,,4,8.2,8.2,6.2,,71,
404,Joe Horn,KAN,WR,24,9,0,0,0,0,0,0,1,8,8.00,0,9,2,30,15.00,0,0,,0,,,4,5.8,5.8,4.8,,140,
405,Jeff Lewis,DEN,QB,23,2,0,9,17,58,0,1,4,39,9.75,0,0,0,0,,0,0,,0,,,4,4.2,5.2,5.2,,64,
406,Aubrey Matthews,DET,WR,34,16,0,0,0,0,0,0,0,0,,0,10,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,139,
407,Fred McAfee,PIT,RB,28,14,0,0,0,0,0,0,7,17,2.43,0,6,5,21,4.20,0,0,,0,,,4,8.8,8.8,6.3,,128,
408,Will Moore,NWE,WR,26,2,1,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,,0,,,4,6.7,6.7,5.2,,141,
409,Greg DeLong,MIN,TE,23,16,8,0,0,0,0,0,0,0,,0,20,8,34,4.25,0,0,,0,,,3,11.4,11.4,7.4,,73,
410,Ronnie Harris,SEA,WR,26,15,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,145,
411,Mark Ingram,PHI,WR,31,5,0,0,0,0,0,0,0,0,,0,11,2,33,16.50,0,0,,0,,,3,5.3,5.3,4.3,,142,
412,Marvin Marshall,TAM,WR,24,5,0,0,0,0,0,0,0,0,,0,2,2,27,13.50,0,1,,0,,,3,4.7,4.7,3.7,,144,
413,Brian Saxton,NYG,TE,24,16,2,0,0,0,0,0,0,0,,0,11,4,31,7.75,0,0,,0,,,3,7.1,7.1,5.1,,74,
414,Tim Tindale,BUF,RB,25,14,3,0,0,0,0,0,14,49,3.50,0,3,1,-1,-1.00,0,1,1,0,,,3,3.8,4.8,3.3,,129,
415,Stepfret Williams,DAL,WR,23,5,0,0,0,0,0,0,0,0,,0,1,1,32,32.00,0,0,,0,,,3,4.2,4.2,3.7,,143,
416,William Bell,WAS,RB,25,16,0,0,0,0,0,0,0,0,,0,5,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,130,
417,Harold Bishop,BAL,TE,26,8,2,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,76,
418,Larry Bowie,WAS,RB,23,3,0,0,0,0,0,0,0,0,,0,4,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,134,
419,John Burke,NWE,WR,25,11,2,0,0,0,0,0,0,0,,0,3,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,150,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
420,Jerone Davison,OAK,RB,26,2,0,0,0,0,0,0,0,0,,0,5,4,21,5.25,0,0,,0,,,2,6.1,6.1,4.1,,133,
421,'Omar Ellison,SDG,WR,25,10,1,0,0,0,0,0,0,0,,0,11,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,153,
422,Ray Ethridge,BAL,WR,28,14,1,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,146,
423,Jason Garrett,DAL,QB,30,1,0,3,3,44,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,65,
424,Hunter Goodwin,MIN,TE,24,9,6,0,0,0,0,0,0,0,,0,2,1,24,24.00,0,0,,0,,,2,3.4,3.4,2.9,,75,
425,Derrick Harris,STL,RB,24,11,6,0,0,0,0,0,3,5,1.67,0,6,4,17,4.25,0,0,,0,,,2,6.2,6.2,4.2,,131,
426,Richard Huntley,ATL,RB,24,1,0,0,0,0,0,0,2,8,4.00,0,1,1,14,14.00,0,0,,0,,,2,3.2,3.2,2.7,,132,
427,Jack Jackson,CHI,WR,24,12,0,0,0,0,0,0,0,0,,0,10,4,39,9.75,0,2,1,0,,,2,5.9,6.9,3.9,,151,
428,Sean Manuel,SFO,TE,23,11,0,0,0,0,0,0,0,0,,0,5,3,18,6.00,0,0,,0,,,2,4.8,4.8,3.3,,77,
429,Johnny Mitchell,DAL,TE,25,4,1,0,0,0,0,0,0,0,,0,2,1,17,17.00,0,0,,0,,,2,2.7,2.7,2.2,,78,
430,Terry Richardson,PIT,RB,25,1,0,0,0,0,0,0,5,17,3.40,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,135,
431,Troy Sadowski,CIN,TE,31,16,0,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,79,
432,Mark Stock,IND,WR,30,14,0,0,0,0,0,0,0,0,,0,4,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,147,
433,Dwight Stone,CAR,WR,32,16,0,0,0,0,0,0,1,6,6.00,0,3,1,11,11.00,0,0,,0,,,2,2.7,2.7,2.2,,152,
434,Sheddrick Wilson,HOU,WR,23,11,0,0,0,0,0,0,0,0,,0,3,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,148,
435,Wade Wilson,DAL,QB,37,3,1,8,18,79,0,1,4,5,1.25,0,0,0,0,,0,0,,0,,,2,1.7,2.7,2.7,,66,
436,Alexander Wright,STL,WR,29,3,0,0,0,0,0,0,0,0,,0,5,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,149,
437,Tyji Armstrong,DAL,TE,26,16,7,0,0,0,0,0,0,0,,0,7,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,83,
438,Victor Bailey,KAN,WR,26,2,0,0,0,0,0,0,0,0,,0,3,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,154,
439,Jason Bratton,BUF,RB,24,2,0,0,0,0,0,0,4,8,2.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,137,
440,Mike Caldwell,SFO,WR,25,1,0,0,0,0,0,0,0,0,,0,3,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,157,
441,Rob Coons,BUF,TE,27,16,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,82,
442,Tyrone Davis,NYJ,TE,24,2,0,0,0,0,0,0,0,0,,0,4,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,85,
443,Chris Doering,IND,WR,23,1,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,156,
444,Omar Douglas,NYG,WR,24,4,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,158,
445,Oscar Gray,SEA,RB,24,9,0,0,0,0,0,0,2,4,2.00,0,3,1,5,5.00,0,0,,0,,,1,1.9,1.9,1.4,,136,
446,Tim Hall,OAK,RB,22,2,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,138,
447,Ty Hallock,JAX,RB,25,7,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,139,
448,Jonathan Hayes,PIT,TE,34,16,6,0,0,0,0,0,0,0,,0,6,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,80,
449,Corey Holliday,PIT,WR,25,11,0,0,0,0,0,0,0,0,,0,4,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,159,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
450,Dietrich Jells,NWE,WR,24,7,1,0,0,0,0,0,0,0,,0,5,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,160,
451,James Jenkins,WAS,TE,29,16,5,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,84,
452,Jim McMahon,GNB,QB,37,5,0,3,4,39,0,0,4,-1,-0.25,0,0,0,0,,0,1,,0,,,1,1.5,1.5,1.5,,68,
453,Bill Musgrave,DEN,QB,29,6,1,31,52,276,0,2,12,-4,-0.33,0,0,0,0,,0,3,3,0,,,1,0.6,5.6,2.6,,70,
454,Derek Price,DET,TE,24,13,1,0,0,0,0,0,0,0,,0,5,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,81,
455,Reggie Rivers,DEN,RB,28,16,0,0,0,0,0,0,2,6,3.00,0,1,1,-1,-1.00,0,0,,0,,,1,1.5,1.5,1.0,,140,
456,Nate Singleton,SFO,WR,28,2,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,155,
457,Steve Stenstrom,CHI,QB,25,1,0,3,4,37,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.5,1.5,1.5,,67,
458,Jay Walker,MIN,QB,24,1,0,2,2,31,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,69,
459,Derek Ware,DAL,TE,29,5,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,86,
460,Flipper Anderson,WAS,,31,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
461,Mike Archie,HOU,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,142,
462,Bradford Banta,IND,,26,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,88,
463,Reggie Barlow,JAX,,23,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,162,
464,Carey Bender,BUF,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,143,
465,Kevin Bouie,SDG,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,144,
466,Vincent Brisby,NWE,,25,3,0,0,0,0,0,0,0,0,,0,4,0,0,,0,,,0,,,,,,,,163,
467,Steve Brooks,DET,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,89,
468,Reggie Brown,SEA,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,145,
469,Kendricke Bullard,JAX,,24,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,164,
470,Ryan Christopherson,2TM,,24,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,146,
471,Keith Crawford,STL,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
472,Kirby Dar Dar,MIA,,24,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,
473,Billy Davis,DAL,,24,13,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,167,
474,John Farquhar,2TM,,24,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,90,
475,Stan Gelbaugh,SEA,QB,34,1,1,0,2,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,73,
476,Roger Graham,JAX,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,147,
477,Mark Harris,SFO,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
478,Frank Hartley,BAL,,29,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
479,Jarius Hayes,ARI,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
480,Chris Hetherington,IND,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,2,
481,Jeff Hill,CIN,,24,10,0,0,0,0,0,0,0,0,,0,4,0,0,,0,1,,0,,,,,,,,169,
482,Marcus Hinton,OAK,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,93,
483,Marcus Holliday,STL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,148,
484,Dou Innocent,SEA,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,149,
485,John Jackson,CHI,,29,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,170,
486,Patrick Jeffers,DEN,,23,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,171,
487,Rob Johnson,JAX,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,74,
488,Tracy Johnson,TAM,,30,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,150,
489,Calvin Jones,GNB,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,151,
490,Kevin Jordan,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,172,
491,Trey Junkin,2TM,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
492,Kevin Lee,SFO,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,173,
493,Harper LeBel,ATL,,33,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,
494,Ray Lucas,NWE,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,75,
495,Arthur Marshall,NYG,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,174,
496,Curtis Marsh,JAX,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,175,
497,Sherriden May,NYJ,,23,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,152,
498,Oscar McBride,ARI,,24,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
