Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
324,Keith Elias,NYG,RB,23,15,0,0,0,0,0,0,10,44,4.40,0,12,9,69,7.67,0,0,,0,,,11,20.3,20.3,15.8,,102,
325,Ricky Ervins,SFO,RB,27,14,0,0,0,0,0,0,23,88,3.83,0,3,2,21,10.50,0,0,,0,,,11,12.9,12.9,11.9,,105,
326,Rich Gannon,KAN,QB,30,2,0,7,11,57,0,0,8,25,3.13,1,0,0,0,,0,0,,1,,,11,10.8,10.8,10.8,,54,
327,Jonathan Hayes,PIT,TE,33,16,7,0,0,0,0,0,0,0,,0,18,11,113,10.27,0,0,,0,,,11,22.3,25.3,16.8,,50,
328,Kevin Lee,NWE,WR,24,7,2,0,0,0,0,0,1,4,4.00,0,28,8,107,13.38,0,0,,0,,,11,19.1,22.1,15.1,,123,
329,Don Majkowski,DET,QB,31,5,0,15,20,161,1,0,9,1,0.11,0,0,0,0,,0,0,1,0,,1,11,10.5,11.5,10.5,,56,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
330,Hugh Millen,DEN,QB,32,3,0,26,40,197,1,0,3,8,2.67,0,0,0,0,,0,1,1,0,,,11,10.7,11.7,10.7,,55,
331,Art Monk,PHI,WR,38,3,1,0,0,0,0,0,0,0,,0,12,6,114,19.00,0,0,,0,,,11,17.4,20.4,14.4,,121,
332,Dave Moore,TAM,TE,26,16,8,0,0,0,0,0,1,4,4.00,0,19,13,102,7.85,0,0,,0,,,11,23.6,26.6,17.1,,52,
333,Ronald Moore,NYJ,RB,25,15,3,0,0,0,0,0,43,121,2.81,0,11,8,50,6.25,0,3,3,0,,,11,19.1,25.1,15.1,,103,
334,Ted Popson,SFO,TE,29,12,0,0,0,0,0,0,0,0,,0,20,16,128,8.00,0,1,1,0,,,11,26.8,30.8,18.8,,51,
335,Blair Thomas,CAR,RB,28,7,0,0,0,0,0,0,22,90,4.09,0,5,3,24,8.00,0,0,,0,,,11,14.4,14.4,12.9,,101,
336,Lamar Thomas,TAM,WR,25,11,0,0,0,0,0,0,1,5,5.00,0,16,10,107,10.70,0,0,,0,,,11,21.2,24.2,16.2,,122,
337,Leroy Thompson,KAN,RB,26,16,0,0,0,0,0,0,28,73,2.61,0,13,9,37,4.11,0,0,,0,,,11,20.0,20.0,15.5,,104,
338,Mike Tomczak,PIT,QB,33,7,4,65,113,666,1,9,11,25,2.27,0,0,0,0,,0,2,2,0,,,11,11.1,25.1,20.1,,53,
339,Scott Zolak,NWE,QB,28,16,1,28,49,282,1,0,4,19,4.75,0,0,0,0,,0,4,3,0,,,11,11.2,14.2,11.2,,52,
340,Marcus Dowdell,ARI,WR,25,13,0,0,0,0,0,0,0,0,,0,13,10,96,9.60,0,1,,0,,,10,19.6,19.6,14.6,,125,
341,Brian Stablein,IND,WR,25,15,0,0,0,0,0,0,0,0,,0,21,8,95,11.88,0,0,,0,,,10,17.5,17.5,13.5,,126,
342,Jeff Cothran,CIN,RB,24,14,13,0,0,0,0,0,16,62,3.88,0,18,8,44,5.50,0,1,1,0,,,9,16.6,17.6,12.6,,107,
343,Will Furrer,HOU,QB,27,7,1,48,99,483,2,7,8,20,2.50,0,0,0,0,,0,3,3,0,,,9,9.3,22.3,16.3,,57,
344,Curtis Marsh,JAX,WR,25,9,0,0,0,0,0,0,0,0,,0,17,7,127,18.14,0,2,2,0,,,9,15.7,20.7,12.2,,127,
345,Shannon Mitchell,SDG,TE,23,16,2,0,0,0,0,0,0,0,,0,7,3,31,10.33,1,0,,1,,,9,12.1,12.1,10.6,,53,
346,Brent Moss,STL,RB,23,4,0,0,0,0,0,0,22,90,4.09,0,2,1,-3,-3.00,0,0,,0,,,9,9.7,9.7,9.2,,106,
347,Duane Young,SDG,TE,27,16,16,0,0,0,0,0,0,0,,0,14,9,90,10.00,0,0,,0,,,9,18.0,18.0,13.5,,54,
348,Lee DeRamus,NOR,WR,23,8,0,0,0,0,0,0,0,0,,0,8,6,76,12.67,0,0,,0,,,8,13.6,13.6,10.6,,129,
349,Ty Detmer,GNB,QB,28,4,0,8,16,81,1,1,3,3,1.00,0,0,0,0,,0,1,,0,,1,8,7.5,8.5,8.5,,58,
350,Omar Douglas,NYG,WR,23,8,1,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,1,,1,,,8,9.5,9.5,8.5,,130,
351,Cory Fleming,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,17,6,83,13.83,0,0,,0,,,8,14.3,14.3,11.3,,128,
352,Ron Hall,DET,TE,31,6,6,0,0,0,0,0,0,0,,0,18,11,81,7.36,0,0,,0,,,8,19.1,19.1,13.6,,56,
353,Earnest Hunter,CLE,RB,25,10,0,0,0,0,0,0,30,100,3.33,0,8,5,42,8.40,0,4,3,0,,,8,13.2,19.2,10.7,,108,
354,Mitch Lyons,ATL,TE,25,14,4,0,0,0,0,0,0,0,,0,8,5,83,16.60,0,0,,0,,,8,13.3,13.3,10.8,,55,
355,Lewis Tillman,CHI,RB,29,13,1,0,0,0,0,0,29,78,2.69,0,0,0,0,,0,0,,0,,,8,7.8,7.8,7.8,,109,
356,Tyji Armstrong,TAM,TE,25,16,5,0,0,0,0,0,0,0,,0,12,7,68,9.71,0,1,,0,,,7,13.8,13.8,10.3,,58,
357,Tim Lester,PIT,RB,27,6,1,0,0,0,0,0,5,9,1.80,1,0,0,0,,0,0,,1,,,7,6.9,6.9,6.9,,110,
358,James McKnight,SEA,WR,23,16,0,0,0,0,0,0,0,0,,0,19,6,91,15.17,0,1,1,0,,,7,13.1,14.1,10.1,,132,
359,Walter Rasby,CAR,TE,23,9,2,0,0,0,0,0,0,0,,0,18,5,47,9.40,0,0,,0,1,,7,11.7,11.7,9.2,,59,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
360,Walter Reeves,CLE,TE,30,5,3,0,0,0,0,0,0,0,,0,6,6,12,2.00,1,0,,1,,,7,13.2,13.2,10.2,,57,
361,Chris Thomas,SFO,WR,24,15,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,0,0,,0,,,7,13.3,13.3,10.3,,131,
362,Chris Walsh,MIN,WR,27,16,0,0,0,0,0,0,0,0,,0,10,7,66,9.43,0,0,,0,,,7,13.6,13.6,10.1,,133,
363,Derrick Witherspoon,PHI,RB,24,15,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,,1,,,7,6.7,6.7,6.7,,111,
364,Randy Baldwin,CAR,RB,28,7,2,0,0,0,0,0,23,61,2.65,0,0,0,0,,0,1,,0,,,6,6.1,6.1,6.1,,113,
365,Ryan Christopherson,JAX,RB,23,11,0,0,0,0,0,0,16,16,1.00,1,1,1,-1,-1.00,0,1,1,1,,,6,6.5,7.5,6.0,,117,
366,Tony Cline,BUF,TE,24,16,1,0,0,0,0,0,0,0,,0,13,8,64,8.00,0,0,,0,,,6,14.4,14.4,10.4,,60,
367,Corey Croom,NWE,RB,24,13,1,0,0,0,0,0,13,54,4.15,0,1,1,8,8.00,0,0,,0,,,6,7.2,7.2,6.7,,112,
368,Jason Garrett,DAL,QB,29,1,0,4,5,46,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,5.7,5.7,5.7,,60,
369,William Henderson,GNB,RB,24,15,1,0,0,0,0,0,7,35,5.00,0,5,3,21,7.00,0,0,,0,,,6,8.6,8.6,7.1,,116,
370,Brad Johnson,MIN,QB,27,5,0,25,36,272,0,2,9,-9,-1.00,0,0,0,0,,0,2,,0,,,6,6.0,8.0,8.0,,59,
371,Tracy Johnson,SEA,RB,29,15,4,0,0,0,0,0,1,2,2.00,1,4,1,-2,-2.00,0,0,,1,,,6,7.0,7.0,6.5,,114,
372,Chris Jones,PHI,WR,24,12,0,0,0,0,0,0,0,0,,0,9,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,135,
373,David Klingler,CIN,QB,26,3,0,7,15,88,1,1,0,0,,0,0,0,0,,0,0,,0,,,6,5.5,6.5,6.5,,61,
374,Ricky Powers,CLE,RB,25,3,0,0,0,0,0,0,14,51,3.64,0,1,1,6,6.00,0,0,,0,,,6,6.7,6.7,6.2,,115,
375,Bryan Reeves,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,8,6,62,10.33,0,0,,0,,,6,12.2,12.2,9.2,,134,
376,Darryl Spencer,ATL,WR,25,5,1,0,0,0,0,0,0,0,,0,14,5,60,12.00,0,0,,0,,,6,11.0,11.0,8.5,,136,
377,Tydus Winans,WAS,WR,23,8,1,0,0,0,0,0,0,0,,0,14,4,77,19.25,0,1,1,0,,,6,9.7,10.7,7.7,,137,
378,Johnnie Barnes,PIT,WR,27,3,0,0,0,0,0,0,0,0,,0,5,3,48,16.00,0,0,,0,,,5,7.8,7.8,6.3,,140,
379,Eric Bjornson,DAL,TE,24,14,1,0,0,0,0,0,0,0,,0,9,7,53,7.57,0,0,,0,,,5,12.3,12.3,8.8,,61,
380,Todd Collins,BUF,QB,24,7,1,14,29,112,0,1,9,23,2.56,0,0,0,0,,0,0,,0,,,5,4.8,5.8,5.8,,62,
381,Chris Gedney,CHI,TE,25,14,1,0,0,0,0,0,0,0,,0,7,5,52,10.40,0,0,,0,,,5,10.2,10.2,7.7,,62,
382,Paul Justin,IND,QB,27,3,1,20,36,212,0,2,3,1,0.33,0,0,0,0,,0,1,,0,,,5,4.6,6.6,6.6,,63,
383,Terry Mickens,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,9,3,50,16.67,0,0,,0,,,5,8.0,8.0,6.5,,138,
384,Steve Rhem,NOR,WR,24,8,0,0,0,0,0,0,0,0,,0,5,4,50,12.50,0,0,,0,,,5,9.0,9.0,7.0,,139,
385,Dwayne Carswell,DEN,TE,23,9,2,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,,0,,,4,6.7,6.7,5.2,,64,
386,Zack Crockett,IND,RB,23,16,0,0,0,0,0,0,1,0,0.00,0,4,2,35,17.50,0,0,,0,,,4,5.5,5.5,4.5,,121,
387,Greg DeLong,MIN,TE,22,2,2,0,0,0,0,0,0,0,,0,6,6,38,6.33,0,0,,0,,,4,9.8,9.8,6.8,,63,
388,Bobby Joe Edmonds,TAM,RB,31,16,0,0,0,0,0,0,5,28,5.60,0,,1,8,8.00,0,1,,0,,,4,4.6,4.6,4.1,,120,
389,Jeff Hill,CIN,WR,23,16,0,0,0,0,0,0,1,-3,-3.00,0,11,4,44,11.00,0,0,,0,,,4,8.1,8.1,6.1,,142,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
390,Rodney Holman,DET,TE,35,16,3,0,0,0,0,0,0,0,,0,5,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,68,
391,Jimmie Johnson,PHI,TE,29,16,1,0,0,0,0,0,0,0,,0,6,6,37,6.17,0,0,,0,,,4,9.7,9.7,6.7,,65,
392,Aubrey Matthews,DET,WR,33,11,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,,0,,,4,8.1,8.1,6.1,,143,
393,Troy Sadowski,CIN,TE,30,12,0,0,0,0,0,0,0,0,,0,5,5,37,7.40,0,0,,0,,,4,8.7,8.7,6.2,,66,
394,J.T. Thomas,STL,WR,24,15,1,0,0,0,0,0,0,0,,0,16,5,42,8.40,0,1,,0,,,4,9.2,9.2,6.7,,141,
395,Kevin Turner,PHI,RB,26,2,2,0,0,0,0,0,2,9,4.50,0,4,4,29,7.25,0,0,,0,,,4,7.8,7.8,5.8,,119,
396,Derek Ware,CIN,TE,28,7,0,0,0,0,0,0,0,0,,0,6,2,36,18.00,0,0,,0,,,4,5.6,5.6,4.6,,67,
397,Jamal Willis,SFO,RB,23,11,1,0,0,0,0,0,12,35,2.92,0,3,3,8,2.67,0,0,,0,,,4,7.3,7.3,5.8,,118,
398,Charles Arbuckle,IND,TE,27,3,3,0,0,0,0,0,0,0,,0,4,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,69,
399,Rob Coons,BUF,TE,26,4,0,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,72,
400,Glenn Foley,NYJ,QB,25,1,0,16,29,128,0,1,1,9,9.00,0,1,1,-9,-9.00,0,0,,0,,,3,4.1,5.1,4.6,,65,
401,Antonio Freeman,GNB,WR,23,11,0,0,0,0,0,0,0,0,,0,12,8,106,13.25,1,7,7,1,,,3,10.6,20.6,6.6,,145,
402,Tom Hodson,NOR,QB,28,4,0,3,5,14,0,0,0,0,,0,0,0,0,,0,0,,0,,1,3,2.6,2.6,2.6,,66,
403,Bill Musgrave,DEN,QB,28,4,0,8,12,93,0,0,4,-4,-1.00,0,0,0,0,,0,1,,0,,,3,3.3,3.3,3.3,,64,
404,Bobby Phillips,MIN,RB,26,8,0,0,0,0,0,0,14,26,1.86,0,0,0,0,,0,1,,0,,,3,2.6,2.6,2.6,,124,
405,Jim Price,STL,TE,29,13,0,0,0,0,0,0,0,0,,0,6,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,71,
406,Ricky Proehl,SEA,WR,27,8,0,0,0,0,0,0,0,0,,0,18,5,29,5.80,0,0,,0,,,3,7.9,7.9,5.4,,144,
407,Reggie Rivers,DEN,RB,27,16,0,0,0,0,0,0,2,2,1.00,0,3,3,32,10.67,0,0,,0,,,3,6.4,6.4,4.9,,122,
408,Michael Roan,HOU,TE,23,5,2,0,0,0,0,0,0,0,,0,8,8,46,5.75,0,1,1,0,,,3,10.6,11.6,6.6,,74,
409,Jeff Thomason,GNB,TE,26,16,1,0,0,0,0,0,0,0,,0,5,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,70,
410,Tommy Vardell,CLE,RB,26,5,0,0,0,0,0,0,4,9,2.25,0,10,6,18,3.00,0,0,,0,,,3,8.7,8.7,5.7,,123,
411,Ronnie Williams,MIA,TE,29,16,2,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,73,
412,Dave Barr,STL,QB,23,2,0,5,9,42,0,0,1,5,5.00,0,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,67,
413,Donnell Bennett,KAN,RB,23,3,1,0,0,0,0,0,7,11,1.57,0,1,1,12,12.00,0,0,,0,,,2,3.3,3.3,2.8,,125,
414,Reggie Cobb,JAX,RB,27,1,0,0,0,0,0,0,9,18,2.00,0,1,0,0,,0,1,,0,,,2,1.8,1.8,1.8,,128,
415,Cary Conklin,SFO,QB,27,2,0,4,12,48,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,69,
416,Mike Dulaney,CHI,RB,25,5,1,0,0,0,0,0,0,0,,0,2,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,126,
417,Chad Fann,ARI,TE,25,16,3,0,0,0,0,0,0,0,,0,6,5,41,8.20,0,1,1,0,,,2,7.1,8.1,4.6,,76,
418,Gale Gilbert,SDG,QB,34,16,1,36,61,325,0,4,6,11,1.83,0,0,0,0,,0,2,2,0,,,2,2.1,11.1,6.1,,68,
419,Calvin Jones,OAK,RB,25,8,0,0,0,0,0,0,5,19,3.80,0,0,0,0,,0,1,,0,,,2,1.9,1.9,1.9,,127,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
420,Yonel Jourdain,BUF,RB,24,8,0,0,0,0,0,0,8,31,3.88,0,1,1,7,7.00,0,2,1,0,,,2,2.8,3.8,2.3,,129,
421,Craig Keith,JAX,TE,24,11,2,0,0,0,0,0,0,0,,0,3,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,77,
422,Kenyon Rasheed,NYJ,RB,25,3,0,0,0,0,0,0,1,3,3.00,0,2,2,15,7.50,0,0,,0,,,2,3.8,3.8,2.8,,130,
423,Tony Richardson,KAN,RB,24,14,1,0,0,0,0,0,8,18,2.25,0,1,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,131,
424,Terry Samuels,ARI,TE,25,4,1,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,78,
425,Ricky Sanders,ATL,WR,35,3,1,0,0,0,0,0,0,0,,0,5,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,146,
426,Damon Thomas,BUF,WR,25,14,0,0,0,0,0,0,0,0,,0,2,1,18,18.00,0,1,,0,,,2,2.8,2.8,2.3,,148,
427,Mike Tice,MIN,TE,36,3,1,0,0,0,0,0,0,0,,0,3,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,75,
428,Lawyer Tillman,CAR,WR,29,5,0,0,0,0,0,0,0,0,,0,5,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,147,
429,Tim Tindale,BUF,RB,24,16,0,0,0,0,0,0,5,16,3.20,0,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,132,
430,Mike Williams,MIA,WR,29,12,0,0,0,0,0,0,0,0,,0,5,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,149,
431,Eric Ball,OAK,RB,29,16,0,0,0,0,0,0,2,10,5.00,0,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,137,
432,Bradford Banta,IND,TE,25,16,2,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,83,
433,William Bell,WAS,RB,24,16,0,0,0,0,0,0,4,13,3.25,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,133,
434,Kirk Botkin,NOR,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,82,
435,Dexter Carter,2TM,RB,28,17,0,0,0,0,0,0,7,22,3.14,0,5,2,4,2.00,0,8,4,1,,,1,2.6,6.6,1.6,,141,
436,Byron Chamberlain,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,80,
437,Tyrone Davis,NYJ,TE,23,4,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,81,
438,'Omar Ellison,SDG,WR,24,2,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,151,
439,Rob Johnson,JAX,QB,22,1,0,3,7,24,0,1,3,17,5.67,0,0,0,0,,0,0,,0,,,1,0.7,1.7,1.7,,70,
440,David Lang,DAL,RB,27,16,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,140,
441,Gordon Laro,JAX,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,84,
442,Dennis Lundy,2TM,RB,23,9,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,1,,0,,,1,2.1,2.1,1.6,,135,
443,Anthony Lynn,SFO,RB,27,6,0,0,0,0,0,0,2,11,5.50,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,136,
444,Sherriden May,NYJ,RB,22,5,1,0,0,0,0,0,2,5,2.50,0,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,142,
445,Chris Penn,KAN,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,150,
446,Lovell Pinkney,STL,TE,23,8,0,0,0,0,0,0,0,0,,0,3,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,79,
447,Cedric Smith,WAS,RB,27,6,0,0,0,0,0,0,3,13,4.33,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,134,
448,Robert Wilson,MIA,RB,26,16,0,0,0,0,0,0,1,5,5.00,0,1,1,3,3.00,0,0,,0,,,1,1.8,1.8,1.3,,139,
449,Ron Wolfley,STL,RB,33,9,0,0,0,0,0,0,3,9,3.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,138,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
450,Richie Anderson,NYJ,RB,24,10,0,0,1,0,0,0,5,17,3.40,0,8,5,26,5.20,0,2,2,0,,,,5.3,7.3,2.8,,145,
451,Joe Aska,OAK,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,148,
452,Thomas Bailey,CIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,153,
453,Mike Bartrum,GNB,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,87,
454,Michael Bates,CLE,,26,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,149,
455,Fabien Bownes,CHI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,154,
456,Ben Bronson,IND,,23,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,,0,,,,,,,,155,
457,Reggie Brooks,WAS,RB,24,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,160,
458,Jason Burns,CIN,RB,23,1,0,0,0,0,0,0,1,1,1.00,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,147,
459,Butler By'not'e,CAR,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,150,
460,Mike Caldwell,SFO,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,
461,Brett Carolan,SFO,TE,24,14,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,85,
462,Anthony Carter,DET,,35,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,157,
463,Pat Carter,STL,,29,16,6,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,88,
464,Curtis Ceaser,NYJ,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
465,Keith Crawford,GNB,,25,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
466,Kirby Dar Dar,MIA,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,160,
467,Billy Davis,DAL,,23,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
468,Tyree Davis,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,162,
469,Gary Downs,DEN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,151,
470,Jay Fiedler,PHI,,24,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
471,David Frisch,NWE,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,89,
472,Rupert Grant,NWE,RB,22,7,1,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,143,
473,David Green,NWE,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,152,
474,Tracy Greene,PIT,,23,16,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,90,
475,Gary Harrell,NYG,,23,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,163,
476,Raymont Harris,CHI,RB,25,1,1,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,144,
477,Ronnie Harris,SEA,,25,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,164,
478,Kevin Hickman,DET,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
479,Mark Higgs,ARI,,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,153,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
480,Corey Holliday,PIT,,24,3,0,0,0,0,0,0,0,0,,0,8,0,0,,0,,,0,,,,,,,,165,
481,Ronald Humphrey,IND,RB,26,11,0,0,0,0,0,0,2,6,3.00,0,2,2,11,5.50,0,1,1,0,,,,1.7,2.7,0.7,,161,
482,James Jenkins,WAS,TE,28,16,5,0,0,0,0,0,0,0,,0,2,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,86,
483,Travis Jervey,GNB,,23,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,154,
484,Reggie Jones,CAR,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,166,
485,Trey Junkin,SEA,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
486,Brian Kozlowski,NYG,TE,25,16,0,0,0,0,0,0,0,0,,0,3,2,17,8.50,0,1,1,0,,,,1.7,2.7,0.7,,106,
487,Nate Lewis,CHI,,29,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,
488,Harper LeBel,ATL,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,93,
489,Eric Lynch,DET,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,155,
490,Deems May,SDG,,26,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,94,
491,Kez McCorvey,DET,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
492,Dan McGwire,MIA,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,74,
493,Thomas McLemore,IND,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,95,
494,Jim McMahon,GNB,QB,36,1,0,1,1,6,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,71,
495,Dexter McNabb,PHI,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,2,
496,Ron Middleton,SDG,,30,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
497,Bobby Olive,IND,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
498,Dino Philyaw,CAR,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,
