,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
308,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
309,300,Brian Mitchell,PHI,RB,33,16,0,0,0,0,0,0,7,9,1.29,0,8,6,122,20.33,0,3,1,1,,,17,23.1,27.1,20.1,,91,
310,301,Lorenzo Neal,CIN,RB,31,16,10,0,0,0,0,0,5,10,2.00,0,27,19,101,5.32,1,0,,1,,,17,36.1,39.1,26.6,,92,
311,302,Jeff Robinson,STL,TE,31,16,6,0,0,0,0,0,0,0,,0,13,11,108,9.82,1,0,,1,,,17,27.8,30.8,22.3,,46,
312,303,Mike Lucky,DAL,TE,26,16,5,0,0,0,0,0,0,0,,0,21,13,96,7.38,1,0,,1,,,16,28.6,28.6,22.1,,47,
313,304,Terrelle Smith,NOR,RB,23,14,9,0,0,0,0,0,5,8,1.60,0,8,4,30,7.50,2,1,,2,,,16,19.8,19.8,17.8,,93,
314,305,Jerame Tuman,PIT,TE,25,16,7,0,0,0,0,0,0,0,,0,19,7,96,13.71,1,0,,1,,,16,22.6,22.6,19.1,,48,
315,306,Drew Brees,SDG,QB,22,1,0,15,27,221,1,0,2,18,9.00,0,0,0,0,,0,2,,0,,,15,14.6,14.6,14.6,,46,
316,307,Jeremy Brigham,OAK,TE,26,14,3,0,0,0,0,0,0,0,,0,17,12,85,7.08,1,0,,1,,,15,26.5,26.5,20.5,,49,
317,308,Reuben Droughns,DET,RB,23,9,3,0,0,0,0,0,30,72,2.40,0,5,4,21,5.25,1,0,,1,,,15,19.3,19.3,17.3,,95,
318,309,Terry Kirby,OAK,RB,31,11,0,0,0,0,0,0,10,49,4.90,0,9,9,62,6.89,0,1,1,1,,,15,24.1,25.1,19.6,,97,
319,310,Tommy Maddox,PIT,QB,30,3,0,7,9,154,1,1,6,9,1.50,1,0,0,0,,0,1,,1,,,15,15.1,16.1,16.1,,45,
320,311,Joel Makovicka,ARI,RB,26,16,14,0,0,0,0,0,1,19,19.00,0,28,16,95,5.94,1,1,1,1,,,15,31.4,32.4,23.4,,94,
321,312,Ed McCaffrey,DEN,WR,33,1,1,0,0,0,0,0,0,0,,0,7,6,94,15.67,1,0,,1,,,15,21.4,21.4,18.4,,120,
322,313,Rodney Thomas,ATL,RB,28,12,0,0,0,0,0,0,37,126,3.41,0,3,2,26,13.00,0,0,,0,,,15,17.2,20.2,16.2,,96,
323,314,R.J. Bowers,PIT,RB,27,3,0,0,0,0,0,0,18,84,4.67,1,1,1,0,0.00,0,0,,1,,,14,15.4,15.4,14.9,,98,
324,315,Sam Gash,BAL,RB,32,16,4,0,0,0,0,0,2,-1,-0.50,0,14,9,80,8.89,1,0,,1,,,14,22.9,22.9,18.4,,100,
325,316,Chris Hetherington,CAR,RB,29,16,1,0,0,0,0,0,5,12,2.40,0,35,23,124,5.39,0,0,,0,,,14,36.6,39.6,25.1,,101,
326,317,Reggie Kelly,ATL,TE,24,14,13,0,0,0,0,0,0,0,,0,29,16,142,8.88,0,0,,0,,,14,30.2,33.2,22.2,,50,
327,318,Travis Prentice,MIN,RB,25,14,0,0,0,0,0,0,14,13,0.93,2,1,1,10,10.00,0,1,,2,,,14,15.3,15.3,14.8,,99,
328,319,Marco Battaglia,2TM,TE,28,11,1,0,0,0,0,0,0,0,,0,24,14,127,9.07,0,1,,0,,,13,26.7,29.7,19.7,,52,
329,320,Kent Graham,WAS,QB,33,3,0,13,19,131,2,0,7,-7,-1.00,0,0,0,0,,0,2,,0,,,13,12.5,12.5,12.5,,48,
330,321,Patrick Jeffers,CAR,WR,28,9,0,0,0,0,0,0,0,0,,0,33,14,127,9.07,0,0,,0,,,13,26.7,29.7,19.7,,125,
331,322,Bryan Johnson,WAS,RB,23,16,1,0,0,0,0,0,0,0,,0,11,9,129,14.33,0,0,,0,,,13,21.9,24.9,17.4,,103,
332,323,Andre King,CLE,WR,28,7,0,0,0,0,0,0,0,0,,0,17,11,149,13.55,0,1,1,0,,,13,23.9,27.9,18.4,,123,
333,324,Ryan Leaf,DAL,QB,25,4,3,45,88,494,1,3,4,-7,-1.75,0,0,0,0,,0,4,2,0,,,13,13.1,21.1,16.1,,47,
334,325,Jeremy McDaniel,BUF,WR,25,7,0,0,0,0,0,0,0,0,,0,14,11,129,11.73,0,0,,0,,,13,23.9,26.9,18.4,,124,
335,326,Rondell Mealey,GNB,RB,24,11,0,0,0,0,0,0,11,37,3.36,0,2,2,31,15.50,0,0,,1,,,13,14.8,14.8,13.8,,104,
336,327,Frank Murphy,TAM,WR,24,11,0,0,0,0,0,0,0,0,,0,17,8,71,8.88,1,2,,1,,,13,21.1,21.1,17.1,,122,
337,328,Jeff Ogden,MIA,WR,26,16,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,1,3,,1,,,13,19.3,19.3,16.3,,121,
338,329,Patrick Pass,NWE,RB,24,16,0,0,0,0,0,0,1,7,7.00,0,10,6,66,11.00,1,0,,1,,,13,19.3,19.3,16.3,,102,
339,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
340,330,Marcellus Rivers,NYG,TE,23,16,0,0,0,0,0,0,0,0,,0,5,3,11,3.67,2,0,,2,,,13,16.1,16.1,14.6,,51,
341,331,Justin Swift,SFO,TE,26,16,2,0,0,0,0,0,0,0,,0,11,11,66,6.00,1,0,,1,,,13,23.6,23.6,18.1,,53,
342,332,Rickey Dudley,CLE,TE,29,4,4,0,0,0,0,0,0,0,,0,16,9,115,12.78,0,0,,0,,,12,20.5,23.5,16.0,,54,
343,333,A.J. Feeley,PHI,QB,24,1,0,10,14,143,2,1,0,0,,0,0,0,0,,0,0,,0,,,12,11.7,12.7,12.7,,49,
344,334,Steve Heiden,SDG,TE,25,16,10,0,0,0,0,0,0,0,,0,13,8,55,6.88,1,0,,1,,,12,19.5,19.5,15.5,,55,
345,335,Randy Jordan,OAK,RB,31,16,0,0,0,0,0,0,13,59,4.54,0,15,9,63,7.00,0,0,,0,,,12,21.2,21.2,16.7,,105,
346,336,Daimon Shelton,CHI,RB,29,16,9,0,0,0,0,0,0,0,,0,18,12,76,6.33,1,2,1,1,,,12,23.6,24.6,17.6,,107,
347,337,Robert Thomas,DAL,RB,27,5,5,0,0,0,0,0,6,40,6.67,0,10,5,19,3.80,1,0,,1,,,12,16.9,16.9,14.4,,106,
348,338,Mike Cloud,KAN,RB,26,15,0,0,0,0,0,0,7,54,7.71,1,0,0,0,,0,0,,1,,,11,11.4,11.4,11.4,,108,
349,339,Jason Dunn,KAN,TE,28,15,6,0,0,0,0,0,0,0,,0,13,4,54,13.50,1,0,,1,,,11,15.4,15.4,13.4,,56,
350,340,Tony Stewart,PHI,TE,22,3,1,0,0,0,0,0,0,0,,0,8,5,52,10.40,1,0,,1,,,11,16.2,16.2,13.7,,57,
351,341,Fred Taylor,JAX,RB,25,2,2,0,0,0,0,0,30,116,3.87,0,3,2,13,6.50,0,1,1,0,,,11,12.9,16.9,11.9,,109,
352,342,Derrius Thompson,WAS,WR,24,16,0,0,0,0,0,0,0,0,,0,6,3,52,17.33,1,0,,1,,,11,14.2,14.2,12.7,,126,
353,343,Spergon Wynn,MIN,QB,23,3,2,48,98,418,1,6,8,61,7.63,0,0,0,0,,0,3,2,0,,,11,10.8,21.8,16.8,,50,
354,344,Na Brown,PHI,WR,24,16,2,0,0,0,0,0,0,0,,0,17,7,95,13.57,0,0,,0,,,10,16.5,16.5,13.0,,131,
355,345,Mark Bruener,PIT,TE,29,9,9,0,0,0,0,0,0,0,,0,19,12,98,8.17,0,0,,0,,,10,21.8,21.8,15.8,,58,
356,346,Robert Holcombe,STL,RB,26,16,0,0,0,0,0,0,13,42,3.23,1,1,1,14,14.00,0,1,1,1,,,10,10.6,11.6,10.1,,111,
357,347,Brock Huard,SEA,QB,25,1,0,9,17,127,1,0,1,11,11.00,0,0,0,0,,0,0,,0,,,10,10.2,10.2,10.2,,51,
358,348,Ronney Jenkins,SDG,RB,24,16,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,1,1,2,,,10,9.9,10.9,9.9,,110,
359,349,Patrick Johnson,BAL,WR,25,4,0,0,0,0,0,0,0,0,,0,12,5,57,11.40,1,1,1,1,,,10,14.7,15.7,12.2,,130,
360,350,Kevin Kasper,DEN,WR,24,10,4,0,0,0,0,0,3,19,6.33,0,12,8,84,10.50,0,0,,0,,,10,18.3,18.3,14.3,,128,
361,351,Wane McGarity,2TM,WR,25,12,1,0,0,0,0,0,0,0,,0,12,7,43,6.14,1,2,,1,,,10,17.3,17.3,13.8,,129,
362,352,Scottie Montgomery,DEN,WR,23,8,0,0,0,0,0,0,1,5,5.00,0,22,11,99,9.00,0,0,,0,,,10,21.4,21.4,15.9,,127,
363,353,Stephen Alexander,WAS,TE,26,7,5,0,0,0,0,0,0,0,,0,23,9,85,9.44,0,0,,0,,,9,17.5,17.5,13.0,,60,
364,354,Avion Black,BUF,WR,24,14,0,0,0,0,0,0,0,0,,0,14,8,90,11.25,0,0,,0,,,9,17.0,17.0,13.0,,133,
365,355,Travis Brown,BUF,QB,24,1,0,15,33,201,1,2,1,10,10.00,0,0,0,0,,0,1,,0,,,9,9.0,11.0,11.0,,52,
366,356,Chris Cole,DEN,WR,24,16,2,0,0,0,0,0,0,0,,0,19,9,128,14.22,0,2,2,0,,,9,17.8,22.8,13.3,,134,
367,357,Jameel Cook,TAM,RB,22,16,3,0,0,0,0,0,2,2,1.00,0,23,17,89,5.24,0,0,,0,,,9,26.1,26.1,17.6,,114,
368,358,James Hodgins,STL,RB,24,16,11,0,0,0,0,0,2,5,2.50,0,7,4,24,6.00,1,0,,1,,,9,12.9,12.9,10.9,,115,
369,359,Kelly Holcomb,CLE,QB,28,1,0,7,12,114,1,0,1,0,0.00,0,0,0,0,,0,0,,0,,,9,8.6,8.6,8.6,,54,
370,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
371,360,Dan Kreider,PIT,RB,24,13,1,0,0,0,0,0,7,29,4.14,1,4,2,5,2.50,0,0,,1,,,9,11.4,11.4,10.4,,112,
372,361,Charles Lee,GNB,WR,24,7,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,1,0,,1,,,9,12.2,12.2,10.7,,132,
373,362,Justin McCareins,TEN,WR,23,4,1,0,0,0,0,0,0,0,,0,3,3,88,29.33,0,0,,0,,,9,11.8,11.8,10.3,,135,
374,363,Frank Moreau,JAX,RB,25,3,1,0,0,0,0,0,8,27,3.38,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,117,
375,364,Sammy Morris,BUF,RB,24,16,1,0,0,0,0,0,20,72,3.60,0,9,7,36,5.14,0,1,1,0,,,9,15.8,16.8,12.3,,116,
376,365,Chad Pennington,NYJ,QB,25,2,0,10,20,92,1,0,1,11,11.00,0,0,0,0,,0,0,,0,,,9,8.8,8.8,8.8,,53,
377,366,Aaron Shea,CLE,TE,25,12,5,0,0,0,0,0,0,0,,0,20,14,86,6.14,0,0,,0,,,9,22.6,22.6,15.6,,59,
378,367,Paul Smith,SFO,RB,23,15,0,0,0,0,0,0,4,27,6.75,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,118,
379,368,Damon Washington,NYG,RB,24,10,0,0,0,0,0,0,28,89,3.18,0,6,4,25,6.25,0,2,1,0,,,9,13.4,14.4,11.4,,113,
380,369,Steve Bush,ARI,TE,27,9,6,0,0,0,0,0,0,0,,0,12,8,80,10.00,0,0,,0,,,8,16.0,16.0,12.0,,62,
381,370,Matt Cushing,PIT,TE,26,13,3,0,0,0,0,0,0,0,,0,6,5,24,4.80,1,0,,1,,,8,13.4,13.4,10.9,,61,
382,371,Ray Lucas,MIA,QB,29,10,0,2,3,45,0,0,8,6,0.75,1,0,0,0,,0,0,,1,,,8,8.4,8.4,8.4,,55,
383,372,Kevin McDougal,IND,RB,24,9,0,0,0,0,0,0,17,48,2.82,0,2,1,10,10.00,0,0,,0,1,,8,8.8,8.8,8.3,,119,
384,373,Herman Moore,DET,WR,32,3,1,0,0,0,0,0,0,0,,0,8,4,76,19.00,0,0,,0,,,8,11.6,11.6,9.6,,136,
385,374,Rabih Abdullah,TAM,RB,26,16,0,0,0,0,0,0,11,40,3.64,0,2,2,26,13.00,0,0,,0,,,7,8.6,8.6,7.6,,123,
386,375,Tony Carter,DEN,RB,29,16,6,0,0,0,0,0,1,4,4.00,0,14,11,83,7.55,0,1,1,0,,,7,17.7,18.7,12.2,,121,
387,376,Casey Crawford,CAR,TE,24,3,1,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,1,,,7,8.0,8.0,7.5,,64,
388,377,John Davis,CHI,TE,28,16,7,0,0,0,0,0,0,0,,0,17,11,68,6.18,0,0,,0,,,7,17.8,17.8,12.3,,66,
389,378,James Dearth,NYJ,TE,25,16,1,0,0,0,0,0,0,0,,0,4,3,10,3.33,1,0,,1,,,7,10.0,10.0,8.5,,65,
390,379,Jammi German,CLE,WR,27,6,0,0,0,0,0,0,0,0,,0,9,7,65,9.29,0,0,,0,,,7,13.5,13.5,10.0,,140,
391,380,Derrick Harris,SDG,RB,29,16,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,1,,,7,7.7,7.7,7.2,,122,
392,381,Andrew Jordan,MIN,TE,29,16,4,0,0,0,0,0,0,0,,0,7,3,11,3.67,1,0,,1,,,7,10.1,10.1,8.6,,63,
393,382,Shaun King,TAM,QB,24,3,0,21,31,210,0,1,5,-12,-2.40,0,0,0,0,,0,0,,0,1,,7,7.2,8.2,8.2,,56,
394,383,Fred McCrary,SDG,RB,29,16,12,0,0,0,0,0,2,3,1.50,0,23,13,71,5.46,0,0,,0,,,7,20.4,20.4,13.9,,120,
395,384,Chris Sanders,TEN,WR,29,4,0,0,0,0,0,0,0,0,,0,18,5,74,14.80,0,0,,0,,,7,12.4,12.4,9.9,,137,
396,385,Chris Walsh,MIN,WR,33,16,0,0,0,0,0,0,0,0,,0,14,9,67,7.44,0,0,,0,,,7,15.7,15.7,11.2,,139,
397,386,Milton Wynn,TAM,WR,23,1,0,0,0,0,0,0,0,0,,0,6,4,69,17.25,0,0,,0,,,7,10.9,10.9,8.9,,138,
398,387,Mike Bartrum,PHI,TE,31,16,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,67,
399,388,KaRon Coleman,DEN,RB,23,4,0,0,0,0,0,0,4,17,4.25,0,11,6,45,7.50,0,0,,0,,,6,12.2,12.2,9.2,,124,
400,389,Sheldon Jackson,BUF,TE,25,16,1,0,0,0,0,0,0,0,,0,5,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,68,
401,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
402,390,Curtis Keaton,CIN,RB,25,13,0,0,0,0,0,0,5,48,9.60,0,1,1,9,9.00,0,0,,0,,,6,6.7,6.7,6.2,,126,
403,391,Brandon Manumaleuna,STL,TE,21,16,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,69,
404,392,Quentin McCord,ATL,WR,23,7,0,0,0,0,0,0,2,11,5.50,0,4,3,53,17.67,0,0,,0,,,6,9.4,9.4,7.9,,141,
405,393,Derek Rackley,ATL,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,70,
406,394,Stephen Trejo,DET,RB,24,14,0,0,0,0,0,0,0,0,,0,10,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,125,
407,395,Jon Witman,PIT,RB,29,15,12,0,0,0,0,0,5,24,4.80,0,8,6,32,5.33,0,0,,0,,,6,11.6,11.6,8.6,,127,
408,396,Alex Bannister,SEA,WR,22,16,0,0,0,0,0,0,0,0,,0,7,4,50,12.50,0,0,,0,,,5,9.0,9.0,7.0,,142,
409,397,Fred Coleman,NWE,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,50,25.00,0,0,,0,,,5,7.0,7.0,6.0,,143,
410,398,Jay Graham,SEA,RB,26,11,0,0,0,0,0,0,12,43,3.58,0,1,1,6,6.00,0,0,,0,,,5,5.9,5.9,5.4,,128,
411,399,Jermaine Lewis*,BAL,WR,27,15,2,0,0,0,0,0,9,33,3.67,0,5,4,32,8.00,0,2,1,0,,,5,8.5,9.5,6.5,,144,
412,400,Todd Yoder,TAM,TE,23,16,1,0,0,0,0,0,0,0,,0,7,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,71,
413,401,Aveion Cason,2TM,RB,22,6,0,0,0,0,0,0,11,31,2.82,0,4,4,32,8.00,0,2,1,0,,,4,8.3,9.3,6.3,,129,
414,402,Matthew Hatchette,NYJ,WR,27,11,0,0,0,0,0,0,0,0,,0,15,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,145,
415,403,Johnny Huggins,DAL,TE,25,10,2,0,0,0,0,0,0,0,,0,12,8,36,4.50,0,0,,0,,,4,11.6,11.6,7.6,,73,
416,404,Arnold Jackson,ARI,WR,24,16,2,0,0,0,0,0,0,0,,0,15,9,44,4.89,0,0,,0,,,4,13.4,13.4,8.9,,146,
417,405,Jarious Jackson,DEN,QB,24,1,0,7,12,73,0,0,5,7,1.40,0,0,0,0,,0,2,,0,,,4,3.6,3.6,3.6,,59,
418,406,Doug Johnson,ATL,QB,24,3,0,3,5,23,1,0,5,12,2.40,0,0,0,0,,0,2,1,0,,,4,4.1,5.1,4.1,,57,
419,407,J.J. Johnson,MIA,RB,27,10,0,0,0,0,0,0,5,22,4.40,0,6,4,21,5.25,0,0,,0,,,4,8.3,8.3,6.3,,130,
420,408,Matt Lytle,CAR,QB,26,3,1,17,30,133,1,3,2,8,4.00,0,0,0,0,,0,0,,0,,,4,4.1,7.1,7.1,,58,
421,409,Brian Natkin,TEN,TE,23,3,1,0,0,0,0,0,0,0,,0,3,2,42,21.00,0,0,,0,,,4,6.2,6.2,5.2,,72,
422,410,Keith Poole,DEN,WR,27,6,3,0,0,0,0,0,0,0,,0,10,5,38,7.60,0,0,,0,,,4,8.8,8.8,6.3,,147,
423,411,Rod Rutledge,NWE,TE,26,15,14,0,0,0,0,0,0,0,,0,8,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,74,
424,412,Patrick Washington,JAX,RB,23,16,6,0,0,0,0,0,0,0,,0,9,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,131,
425,413,Pat Batteaux,SDG,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,,0,,,3,5.5,5.5,4.0,,154,
426,414,Eddie Berlin,TEN,WR,23,11,0,0,0,0,0,0,0,0,,0,6,2,28,14.00,0,0,,0,,,3,4.8,4.8,3.8,,151,
427,415,Dameyune Craig,CAR,QB,27,2,0,4,8,34,0,0,3,20,6.67,0,0,0,0,,0,1,,0,,,3,3.4,3.4,3.4,,61,
428,416,Thabiti Davis,NYG,WR,26,16,0,0,0,0,0,0,0,0,,0,8,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,148,
429,417,Matt Dominguez,DEN,TE,23,12,0,0,0,0,0,0,0,0,,0,5,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,79,
430,418,Hunter Goodwin,MIA,TE,29,16,11,0,0,0,0,0,0,0,,0,10,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,78,
431,419,Shad Meier,TEN,TE,23,11,1,0,0,0,0,0,0,0,,0,5,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,76,
432,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
433,420,Pete Mitchell,DET,TE,30,5,1,0,0,0,0,0,0,0,,0,5,5,29,5.80,0,0,,0,,,3,7.9,7.9,5.4,,77,
434,421,Santana Moss,NYJ,WR,22,5,0,0,0,0,0,0,1,-6,-6.00,0,17,2,40,20.00,0,0,,0,,,3,5.4,5.4,4.4,,149,
435,422,Ken-Yon Rambo,DAL,WR,23,13,0,0,0,0,0,0,0,0,,0,6,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,152,
436,423,Gari Scott,PHI,WR,23,3,0,0,0,0,0,0,0,0,,0,4,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,153,
437,424,Torrance Small,NWE,WR,31,3,0,0,0,0,0,0,0,0,,0,7,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,150,
438,425,Akili Smith,CIN,QB,26,2,1,5,8,37,0,0,6,20,3.33,0,0,0,0,,0,0,,0,,,3,3.5,3.5,3.5,,60,
439,426,Jerald Sowell,NYJ,RB,27,16,0,0,0,0,0,0,4,9,2.25,0,1,1,19,19.00,0,0,,0,,,3,3.8,3.8,3.3,,132,
440,427,Jeff Thomason,PHI,TE,32,14,0,0,0,0,0,0,0,0,,0,9,5,33,6.60,0,0,,0,,,3,8.3,8.3,5.8,,75,
441,428,Luther Broughton,CAR,TE,27,15,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,80,
442,429,Chris Coleman,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,4,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,158,
443,430,Todd Collins,KAN,QB,30,1,0,3,4,40,0,0,2,6,3.00,0,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,63,
444,431,Phillip Crosby,BUF,RB,25,16,2,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,133,
445,432,Curtis Jackson,NWE,WR,28,2,0,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,162,
446,433,James Jett,OAK,WR,31,11,0,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,159,
447,434,Kirk McMullen,CIN,TE,24,7,2,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,81,
448,435,Ahmad Merritt,CHI,WR,24,2,0,0,0,0,0,0,0,0,,0,6,2,20,10.00,0,0,,0,,,2,4.0,4.0,3.0,,157,
449,436,Eric Metcalf,WAS,WR,33,10,0,0,0,0,0,0,0,0,,0,5,4,19,4.75,0,4,3,1,,,2,5.9,8.9,3.9,,160,
450,437,Jake Moreland,CLE,RB,24,4,0,0,0,0,0,0,0,0,,0,4,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,134,
451,438,Mark Rypien,IND,QB,39,4,0,5,9,57,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,62,
452,439,Tony Simmons,2TM,WR,27,7,0,0,0,0,0,0,0,0,,0,6,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,161,
453,440,Vinny Sutherland,SFO,WR,23,15,0,0,0,0,0,0,1,16,16.00,0,1,1,5,5.00,0,1,,0,,,2,3.1,3.1,2.6,,155,
454,441,Alvis Whitted,JAX,WR,27,11,0,0,0,0,0,0,1,4,4.00,0,7,2,17,8.50,0,0,,0,,,2,4.1,4.1,3.1,,156,
455,442,Will Blackwell,PIT,WR,26,1,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,164,
456,443,Howard Cross,NYG,TE,34,16,6,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,85,
457,444,Tyrone Davis,GNB,TE,29,4,2,0,0,0,0,0,0,0,,0,5,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,82,
458,445,Koy Detmer,PHI,QB,28,16,0,5,14,51,0,1,8,6,0.75,0,0,0,0,,0,0,,0,,,1,0.6,1.6,1.6,,66,
459,446,Heath Evans,SEA,RB,23,16,0,0,0,0,0,0,2,11,5.50,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,136,
460,447,Travis Jervey,ATL,RB,29,16,0,0,0,0,0,0,3,6,2.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,140,
461,448,John Jones,BAL,TE,26,15,2,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,83,
462,449,Reggie Jones,SDG,WR,30,9,0,0,0,0,0,0,0,0,,0,9,5,29,5.80,0,2,1,0,,,1,5.9,6.9,3.4,,163,
463,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
464,450,Tee Martin,PIT,QB,23,1,0,0,0,0,0,0,1,8,8.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,65,
465,451,Dennis McKinley,ARI,RB,25,14,0,0,0,0,0,0,1,1,1.00,0,1,1,10,10.00,0,0,,0,,,1,2.1,2.1,1.6,,137,
466,452,Brock Olivo,DET,RB,25,16,0,0,0,0,0,0,1,6,6.00,0,1,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,141,
467,453,Tim Rattay,SFO,QB,24,3,0,2,2,21,0,0,5,-3,-0.60,0,0,0,0,,0,1,,0,,,1,0.5,0.5,0.5,,67,
468,454,Jamie Reader,PHI,RB,27,16,0,0,0,0,0,0,0,0,,0,5,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,135,
469,455,Rod Smart,PHI,RB,24,6,0,0,0,0,0,0,2,6,3.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,142,
470,456,Dave Stachelski,NOR,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,86,
471,457,Marques Tuiasosopo,OAK,QB,22,1,0,3,4,34,0,0,1,1,1.00,0,0,0,0,,0,0,,0,,,1,1.5,1.5,1.5,,64,
472,458,John Waerig,DET,TE,25,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,84,
473,459,Jermaine Williams,2TM,RB,28,12,2,0,0,0,0,0,0,0,,0,3,2,11,5.50,0,0,,0,,,1,3.1,3.1,2.1,,138,
