,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
492,478,Amos Zereoue,NWE,RB,29,3,0,0,0,0,0,0,7,14,2.00,0,1,1,5,5.00,0,0,,0,,,2,2.9,2.9,2.4,,147,
493,479,Damien Anderson,ARI,RB,26,5,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,154,
494,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
495,480,Richard Angulo,MIN,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,91,
496,481,Fred Beasley,SFO,RB,31,9,7,0,0,0,0,0,0,0,,0,3,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,152,
497,482,Eddie Berlin,CHI,WR,27,5,0,0,0,0,0,0,0,0,,0,4,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,171,
498,483,Terrance Copper,DAL,WR,23,16,0,0,0,0,0,0,0,0,,0,4,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,173,
499,484,Ronald Curry,OAK,WR,26,2,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,169,
500,485,Gregg Guenther,TEN,TE,23,5,0,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,90,
501,486,Ben Hartsock,IND,TE,25,7,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,0,,0,,,1,2.8,2.8,1.8,,93,
502,487,Robert Johnson,WAS,TE,25,2,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,89,
503,488,Kliff Kingsbury,NYJ,QB,26,1,0,1,2,17,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,72,
504,489,Jon Kitna,CIN,QB,33,3,0,17,29,99,0,2,2,14,7.00,0,0,0,0,,0,0,,0,,,1,1.4,3.4,3.4,,71,
505,490,Matt Kranchick,2TM,TE,26,6,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,95,
506,491,Glenn Martinez,DET,WR,24,5,0,0,0,0,0,0,0,0,,0,7,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,170,
507,492,Fred McCrary,ATL,RB,33,15,0,0,0,0,0,0,0,0,,0,3,3,12,4.00,0,0,,0,,,1,4.2,4.2,2.7,,153,
508,493,Dave Moore,TAM,TE,36,16,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,96,
509,494,Ryan Neufeld,BUF,TE,30,13,0,0,0,0,0,0,0,0,,0,4,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,92,
510,495,Dan Orlovsky,DET,QB,22,2,0,7,17,63,0,0,0,0,,0,0,0,0,,0,1,1,0,,,1,0.5,1.5,0.5,,73,
511,496,O.J. Small,TEN,WR,23,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,172,
512,497,Rod Smart,CAR,RB,28,12,0,0,0,0,0,0,3,6,2.00,0,0,0,0,,0,1,,0,,,1,0.6,0.6,0.6,,155,
513,498,Musa Smith,BAL,RB,23,1,0,0,0,0,0,0,0,0,,0,3,3,5,1.67,0,0,,0,,,1,3.5,3.5,2.0,,156,
514,499,Trent Smith,SFO,TE,26,5,2,0,0,0,0,0,0,0,,0,8,3,7,2.33,0,0,,0,,,1,3.7,3.7,2.2,,94,
515,500,Dominique Thompson,STL,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,168,
516,501,Rich Alexis,JAX,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,
517,502,David Allen,STL,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,161,
518,503,Jason Anderson,HOU,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,162,
519,504,Alex Bannister,SEA,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,174,
520,505,Darian Barnes,MIA,,25,9,6,0,0,0,0,0,0,0,,0,4,0,0,,0,,,0,,,,,,,,1,
521,506,Jarrod Baxter,ARI,RB,26,8,2,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,157,
522,507,Sean Berton,NYG,TE,26,14,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,97,
523,508,John Bronson,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,99,
524,509,Nehemiah Broughton,WAS,RB,23,4,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,159,
525,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
526,510,Romby Bryant,ATL,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,175,
527,511,Terry Butler,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,163,
528,512,Kory Chapman,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
529,513,Brad Cieslak,BUF,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,100,
530,514,DeAndra Cobb,ATL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
531,515,Jerome Collins,STL,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,
532,516,Todd Collins,KAN,QB,34,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,75,
533,517,Casey Cramer,CAR,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,166,
534,518,Devard Darling,BAL,,23,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,176,
535,519,James Dearth,NYJ,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,102,
536,520,Koy Detmer,PHI,QB,32,16,0,32,56,238,0,3,1,1,1.00,0,0,0,0,,0,2,2,0,,,,-0.4,4.6,2.6,,79,
537,521,Eddie Drummond,DET,WR,25,12,0,0,0,0,0,0,1,-3,-3.00,0,0,0,0,,0,1,,0,,,,-0.3,-0.3,-0.3,,200,
538,522,Kevin Dudley,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,167,
539,523,Jeff Dugan,MIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,103,
540,524,Omar Easy,OAK,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,2,
541,525,Adimchinobe Echemandu,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,168,
542,526,Patrick Estes,SFO,,22,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,104,
543,527,Zeron Flemister,OAK,,29,12,3,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,105,
544,528,Doug Flutie,NWE,QB,43,5,0,5,10,29,0,0,5,-1,-0.20,0,0,0,0,,0,2,1,0,,,,0.1,0.1,0.1,,74,
545,529,Carl Ford,CHI,,25,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,177,
546,530,Karl Hankton,CAR,,35,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
547,531,Tim Hasselbeck,NYG,QB,27,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,78,
548,532,Shaun Hill,MIN,QB,25,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,76,
549,533,Nathan Hodel,ARI,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,106,
550,534,James Hodgins,ARI,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,3,
551,535,Carlyle Holiday,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,179,
552,536,Tony Hollings,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,
553,537,Alex Holmes,MIA,TE,24,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,98,
554,538,Keenan Howry,MIN,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,180,
555,539,Tory Humphrey,GNB,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,107,
556,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
557,540,Nate Jackson,DEN,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,181,
558,541,Brian Jennings,SFO,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,108,
559,542,Jamal Jones,GNB,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,,0,,,,,,,,182,
560,543,Mark Jones,TAM,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,183,
561,544,Ryan Krause,SDG,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,109,
562,545,Nate Lawrie,TAM,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,110,
563,546,Luke Lawton,NYJ,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
564,547,Mike Leach,DEN,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,111,
565,548,Michael Lewis,NOR,,34,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,184,
566,549,Chad Lucas,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,185,
567,550,Marcus Maxwell,SFO,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,186,
568,551,Shad Meier,NOR,,27,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,112,
569,552,Itula Mili,SEA,,32,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,113,
570,553,Billy Miller,CLE,,28,3,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,114,
571,554,Johnnie Morant,OAK,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,187,
572,555,Sean Morey,PIT,,29,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,188,
573,556,Harold Morrow,ARI,,32,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,6,
574,557,J.J. Moses,ARI,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,189,
575,558,Chad Owens,JAX,,23,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,2,,0,,,,,,,,190,
576,559,Rich Parson,WAS,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,191,
577,560,Ed Perry,KAN,,31,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,115,
578,561,Andrew Pinnock,SDG,RB,25,12,0,0,0,0,0,0,1,4,4.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,158,
579,562,Derek Rackley,ATL,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,116,
580,563,Tony Romo,DAL,QB,25,16,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,77,
581,564,Cliff Russell,MIA,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,192,
582,565,Sean Ryan,DAL,,25,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,117,
583,566,B.J. Sams,BAL,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
584,567,Mike Seidman,CAR,,24,12,1,0,0,0,0,0,0,0,,0,4,0,0,,0,1,,0,,,,,,,,118,
585,568,Justin Snow,IND,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,119,
586,569,Ben Steele,GNB,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,120,
587,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
588,570,Brad St. Louis,CIN,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,121,
589,571,Jamaar Taylor,NYG,,24,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,193,
590,572,David Terrell,DEN,,26,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,194,
591,573,Sloan Thomas,TEN,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,195,
592,574,Taco Wallace,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,196,
593,575,Nate Washington,PIT,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,197,
594,576,Kenny Watson,CIN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,172,
595,577,Harry Williams,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,198,
596,578,Nick Luchey,CIN,RB,28,3,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,173,
597,579,George Wilson,BUF,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,199,
598,580,Joe Zelenka,JAX,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,122,
599,581,Ovie Mughelli,BAL,RB,25,13,5,0,0,0,0,0,0,0,,0,6,3,13,4.33,0,1,1,0,,,-1,2.3,3.3,0.8,,174,
600,582,ReShard Lee,GNB,RB,25,7,1,0,0,0,0,0,11,16,1.45,0,1,1,5,5.00,0,2,2,0,,,-2,-0.9,1.1,-1.4,,175,
601,583,Josh Scobey,SEA,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,1,0,,,-2,-2.0,-1.0,-2.0,,176,
602,584,Reggie Swinton,ARI,,30,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,1,0,,,-2,-2.0,-1.0,-2.0,,201,
603,585,Aaron Rodgers,GNB,QB,22,3,0,9,16,65,0,1,2,7,3.50,0,0,0,0,,0,2,2,0,,,-3,-2.7,0.3,-1.7,,80,
604,586,Fred McAfee,NOR,,37,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,2,0,,,-4,-4.0,-2.0,-4.0,,177,
605,587,Rasheed Marshall,SFO,WR,24,12,0,0,0,0,0,0,1,-7,-7.00,0,6,1,-1,-1.00,0,4,3,0,,,-7,-5.8,-2.8,-6.3,,202,
