Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
161,Jim Miller,CHI,QB,28,5,3,110,174,1242,7,6,3,9,3.00,0,0,0,0,,0,4,1,0,,,65,64.6,74.6,70.6,,39,
162,Stoney Case,BAL,QB,27,10,4,77,170,988,3,8,36,141,3.92,3,0,0,0,,0,2,2,3,,,64,63.6,79.6,71.6,,40,
163,Curtis Conway,CHI,WR,28,9,8,0,0,0,0,0,1,-2,-2.00,0,79,44,426,9.68,4,2,1,4,,,64,108.4,112.4,86.4,,62,
164,Andre Hastings,NOR,WR,29,15,5,0,0,0,0,0,1,4,4.00,0,64,40,564,14.10,1,0,,1,,,63,102.8,105.8,82.8,,64,
165,Natrone Means,SDG,RB,27,7,5,0,0,0,0,0,112,277,2.47,4,13,9,51,5.67,1,0,,5,,,63,71.8,74.8,67.3,,48,
166,J.J. Stokes,SFO,WR,27,16,4,0,0,0,0,0,0,0,,0,78,34,429,12.62,3,1,,3,1,,63,96.9,99.9,79.9,,63,
167,Billy Joe Hobert,NOR,QB,28,9,7,85,159,970,6,6,12,47,3.92,1,0,0,0,,0,2,,1,,,62,61.5,70.5,67.5,,41,
168,Bam Morris,KAN,RB,27,12,8,0,0,0,0,0,120,414,3.45,3,11,7,37,5.29,0,3,1,3,,,61,68.1,72.1,64.6,,49,
169,O.J. McDuffie,MIA,WR,30,12,10,0,0,0,0,0,0,0,,0,80,43,516,12.00,2,2,2,2,,,60,102.6,107.6,81.1,,65,
170,Michael Pittman,ARI,RB,24,10,2,1,1,26,0,0,64,289,4.52,2,27,16,196,12.25,0,3,1,2,,,60,75.5,82.5,67.5,,50,
171,Andre Reed,BUF,WR,35,16,16,0,0,0,0,0,0,0,,0,90,52,536,10.31,1,0,,1,,,60,111.6,114.6,85.6,,66,
172,Sedrick Irvin,DET,RB,21,14,0,0,0,0,0,0,36,133,3.69,4,32,25,233,9.32,0,2,1,4,,,59,83.6,90.6,71.1,,51,
173,Brian Mitchell,WAS,RB,31,16,0,0,0,0,0,0,40,220,5.50,1,40,31,305,9.84,0,2,,1,,,59,89.5,95.5,74.0,,52,
174,Dave Moore,TAM,TE,30,16,16,0,0,0,0,0,0,0,,0,36,23,276,12.00,5,0,,5,,,58,80.6,83.6,69.1,,13,
175,Richie Anderson,NYJ,RB,28,16,9,0,0,0,0,0,16,84,5.25,0,36,29,302,10.41,3,0,,3,,,57,85.6,88.6,71.1,,54,
176,David Boston,ARI,WR,21,16,8,0,0,0,0,0,5,0,0.00,0,81,40,473,11.83,2,2,1,2,,,57,97.3,101.3,77.3,,67,
177,Rick Mirer,NYJ,QB,29,8,6,95,176,1062,5,9,21,89,4.24,1,0,0,0,,0,3,1,1,,,57,57.4,70.4,66.4,,42,
178,Marcus Pollard,IND,TE,27,16,12,0,0,0,0,0,0,0,,0,45,34,374,11.00,4,2,2,4,,,57,91.4,96.4,74.4,,14,
179,Peerless Price,BUF,WR,23,16,4,0,0,0,0,0,1,-7,-7.00,0,62,31,393,12.68,3,0,,3,,,57,87.6,90.6,72.1,,70,
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
180,Tony Richardson,KAN,RB,28,16,16,0,0,0,0,0,84,387,4.61,1,28,24,141,5.88,0,1,1,1,,,57,80.8,87.8,68.8,,53,
181,Bobby Shaw,PIT,WR,24,15,1,0,0,0,0,0,0,0,,0,43,28,387,13.82,3,0,,3,,,57,84.7,87.7,70.7,,68,
182,Jason Tucker,DAL,WR,23,15,4,0,0,0,0,0,1,8,8.00,0,45,23,439,19.09,2,1,,2,,,57,79.7,82.7,68.2,,69,
183,Cecil Collins,MIA,RB,23,8,6,0,0,0,0,0,131,414,3.16,2,8,6,32,5.33,0,2,1,2,,,55,60.6,64.6,57.6,,55,
184,Kevin Lockett,KAN,WR,25,16,1,0,0,0,0,0,0,0,,0,55,34,426,12.53,2,0,,2,,,55,88.6,91.6,71.6,,71,
185,Luther Broughton,PHI,TE,25,16,3,0,0,0,0,0,0,0,,0,46,26,295,11.35,4,0,,4,,,54,79.5,82.5,66.5,,15,
186,Troy Brown,NWE,WR,28,13,1,0,1,0,0,0,0,0,,0,56,36,471,13.08,1,1,,1,,,53,89.1,92.1,71.1,,72,
187,Shaun King,TAM,QB,22,6,5,89,146,875,7,4,18,38,2.11,0,0,0,0,,0,4,3,0,,,53,52.8,62.8,56.8,,43,
188,Ron Rivers,DET,RB,28,7,6,0,0,0,0,0,82,295,3.60,0,24,22,173,7.86,1,0,,1,,,53,74.8,80.8,63.8,,56,
189,Byron Hanspard,ATL,RB,23,12,4,0,0,0,0,0,136,383,2.82,1,18,10,93,9.30,0,1,1,1,,,52,61.6,65.6,56.6,,57,
190,Doug Pederson,PHI,QB,31,16,9,119,227,1276,7,9,20,33,1.65,0,0,0,0,,0,7,6,0,,,52,52.3,70.3,61.3,,44,
191,Skip Hicks,WAS,RB,25,10,2,0,0,0,0,0,78,257,3.29,3,10,8,72,9.00,0,1,,3,,,51,58.9,61.9,54.9,,58,
192,Willie Jackson,CIN,WR,28,16,2,0,0,0,0,0,0,0,,0,63,31,369,11.90,2,1,,2,1,,51,81.9,84.9,66.4,,73,
193,Joe Montgomery,NYG,RB,23,7,5,0,0,0,0,0,115,348,3.03,3,1,0,0,,0,2,2,3,1,,51,50.8,55.8,50.8,,59,
194,Stephen Alexander,WAS,TE,24,15,15,0,0,0,0,0,0,0,,0,47,29,324,11.17,3,0,,3,,,50,79.4,82.4,64.9,,16,
195,Mike Pritchard,SEA,WR,30,14,5,0,0,0,0,0,0,0,,0,48,26,375,14.42,2,0,,2,,,50,75.5,78.5,62.5,,74,
196,Ben Coates,NWE,TE,30,16,15,0,0,0,0,0,0,0,,0,63,32,370,11.56,2,0,,2,,,49,81.0,84.0,65.0,,17,
197,Terrell Fletcher,SDG,RB,26,15,2,0,0,0,0,0,48,126,2.63,0,65,45,360,8.00,0,1,,0,,,49,93.6,99.6,71.1,,60,
198,Michael Basnight,CIN,RB,22,13,1,0,0,0,0,0,62,308,4.97,0,19,16,172,10.75,0,1,,0,,,48,64.0,70.0,56.0,,61,
199,Jon Ritchie,OAK,RB,25,16,14,0,0,0,0,0,5,12,2.40,0,61,45,408,9.07,1,0,,1,,,48,93.0,96.0,70.5,,62,
200,Dedric Ward,NYJ,WR,25,16,10,0,0,0,0,0,1,-1,-1.00,0,49,22,325,14.77,3,2,1,3,,,48,70.4,74.4,59.4,,75,
201,Charles Johnson,PHI,WR,27,11,11,0,0,0,0,0,0,0,,0,72,34,414,12.18,1,2,,1,,,47,81.4,84.4,64.4,,76,
