rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
309,Roell Preston,GNB,WR,26,16,0,0,0,0,0,0,0,0,,0,2.0,2,23,11.5,0,7.0,1.0,3,,,18.0,20.3,21.3,19.3,,112,
310,Stanley Pritchett,MIA,RB,25,16,12,0,0,0,0,0,6,19,3.17,1,30.0,17,97,5.71,0,0.0,,1,,,18.0,34.6,34.6,26.1,,103,
311,Walter Rasby,DET,TE,26,16,16,0,0,0,0,0,0,0,,0,26.0,15,119,7.93,1,0.0,,1,,,18.0,32.9,35.9,25.4,,41,
312,Tony Richardson,KAN,RB,27,14,1,0,0,0,0,0,20,45,2.25,2,3.0,2,13,6.5,0,0.0,,2,,,18.0,19.8,19.8,18.8,,102,
313,James Roe,BAL,WR,25,10,3,0,0,0,0,0,0,0,,0,15.0,8,115,14.38,1,0.0,,1,,,18.0,25.5,28.5,21.5,,113,
314,Jerald Sowell,NYJ,RB,24,16,2,0,0,0,0,0,40,164,4.1,0,12.0,10,59,5.9,0,2.0,2.0,0,,,18.0,28.3,33.3,23.3,,101,
315,Mack Strong,SEA,RB,27,16,5,0,0,0,0,0,15,47,3.13,0,14.0,8,48,6.0,2,2.0,2.0,2,,,18.0,25.5,27.5,21.5,,104,
316,Tony Carter,NWE,RB,26,11,7,0,0,0,0,0,2,3,1.5,0,25.0,18,166,9.22,0,0.0,,0,,,17.0,34.9,37.9,25.9,,105,
317,James Hundon,CIN,WR,27,9,3,0,0,0,0,0,0,0,,0,21.0,10,112,11.2,1,0.0,,1,,,17.0,27.2,30.2,22.2,,115,
318,Willie Jackson,CIN,WR,27,8,0,0,0,0,0,0,0,0,,0,16.0,7,165,23.57,0,0.0,,0,,,17.0,23.5,26.5,20.0,,116,
319,Paul Justin,CIN,QB,30,5,3,34,63,426,1,3,1,2,2.0,0,0.0,0,0,,0,0.0,,0,1.0,,17.0,17.2,23.2,20.2,,57,
320,Scott Mitchell,DET,QB,30,2,2,38,75,452,1,3,7,30,4.29,0,0.0,0,0,,0,1.0,1.0,0,,,17.0,17.1,24.1,20.1,,58,
321,Chris Thomas,WAS,WR,27,14,0,0,0,0,0,0,0,0,,0,20.0,14,173,12.36,0,0.0,,0,,,17.0,31.3,34.3,24.3,,114,
322,Brian Blades,SEA,WR,33,16,6,0,0,0,0,0,0,0,,0,28.0,15,184,12.27,0,1.0,1.0,0,,,16.0,31.4,35.4,23.9,,117,
323,Vaughn Hebron,DEN,RB,28,15,0,0,0,0,0,0,9,31,3.44,1,3.0,2,5,2.5,0,0.0,,2,,,16.0,17.6,17.6,16.6,,106,
324,Brian Kozlowski,ATL,TE,28,16,4,0,0,0,0,0,0,0,,0,12.0,10,103,10.3,1,0.0,,1,,,16.0,26.3,29.3,21.3,,43,
325,Jay Graham,BAL,RB,23,5,1,0,0,0,0,0,35,109,3.11,0,10.0,5,41,8.2,0,0.0,,0,,,15.0,20.0,23.0,17.5,,107,
326,Brice Hunter,TAM,WR,24,10,0,0,0,0,0,0,0,0,,0,10.0,4,73,18.25,1,0.0,,1,1.0,,15.0,19.3,19.3,17.3,,118,
327,Joe Jurevicius,NYG,WR,24,14,1,0,0,0,0,0,0,0,,0,22.0,9,146,16.22,0,0.0,,0,,,15.0,23.6,26.6,19.1,,119,
328,Michael Roan,TEN,TE,26,16,1,0,0,0,0,0,0,0,,0,22.0,13,93,7.15,0,1.0,,1,,,15.0,28.3,28.3,21.8,,44,
329,Daryl Johnston,DAL,RB,32,16,13,0,0,0,0,0,8,17,2.13,0,23.0,18,60,3.33,1,0.0,,1,,,14.0,31.7,31.7,22.7,,109,
330,Fred McAfee,PIT,RB,30,14,0,0,0,0,0,0,18,111,6.17,0,13.0,9,27,3.0,0,0.0,,0,,,14.0,22.8,25.8,18.3,,108,
331,Stepfret Williams,CIN,WR,25,5,0,0,0,0,0,0,0,0,,0,13.0,6,81,13.5,1,0.0,,1,,,14.0,20.1,20.1,17.1,,120,
332,Fabien Bownes,CHI,WR,26,16,0,0,0,0,0,0,0,0,,0,9.0,5,69,13.8,1,0.0,,1,,,13.0,17.9,17.9,15.4,,121,
333,Jason Dunn,PHI,TE,25,10,10,0,0,0,0,0,1,-5,-5.0,0,30.0,18,132,7.33,0,1.0,,0,,,13.0,30.7,33.7,21.7,,45,
334,George Jones,JAX,RB,25,12,0,0,0,0,0,0,39,121,3.1,0,2.0,1,9,9.0,0,0.0,,0,,,13.0,14.0,17.0,13.5,,110,
335,Mike Archie,TEN,RB,26,16,0,1,2,18,1,0,6,24,4.0,1,5.0,5,25,5.0,0,3.0,2.0,1,,,12.0,16.6,18.6,14.1,,112,
336,Larry Bowie,WAS,RB,25,5,4,0,0,0,0,0,4,8,2.0,0,10.0,7,53,7.57,1,0.0,,1,,,12.0,19.1,19.1,15.6,,111,
337,Pete Chryplewicz,DET,TE,24,16,2,0,0,0,0,0,0,0,,0,7.0,4,20,5.0,2,1.0,1.0,2,,,12.0,16.0,17.0,14.0,,46,
338,Henry Ellard,2TM,WR,37,7,0,0,0,0,0,0,0,0,,0,18.0,7,115,16.43,0,0.0,,0,,,12.0,18.5,21.5,15.0,,125,
339,Eric Guliford,NOR,WR,29,5,1,0,0,0,0,0,0,0,,0,19.0,10,124,12.4,0,1.0,,0,,,12.0,22.4,25.4,17.4,,122,
340,Billy Joe Hobert,NOR,QB,27,1,1,11,23,170,1,0,2,13,6.5,0,0.0,0,0,,0,0.0,,0,,,12.0,12.1,12.1,12.1,,60,
341,Nate Jacquet,MIA,WR,23,15,0,0,0,0,0,0,0,0,,0,16.0,8,122,15.25,0,0.0,,0,,,12.0,20.2,23.2,16.2,,124,
342,Robb Thomas,TAM,WR,32,7,0,0,0,0,0,0,0,0,,0,5.0,2,63,31.5,1,0.0,,1,,,12.0,14.3,14.3,13.3,,123,
343,Mike Tomczak,PIT,QB,36,16,0,21,30,204,2,2,0,0,,0,0.0,0,0,,0,2.0,2.0,0,,2.0,12.0,12.2,16.2,14.2,,59,
344,Marco Battaglia,CIN,TE,25,16,0,0,0,0,0,0,0,0,,0,20.0,10,47,4.7,1,1.0,,1,,,11.0,20.7,20.7,15.7,,49,
345,Tommie Boyd,DET,WR,27,9,0,0,0,0,0,0,0,0,,0,11.0,4,52,13.0,1,0.0,,1,,,11.0,15.2,15.2,13.2,,126,
346,Andre Coleman,PIT,WR,26,4,0,0,0,0,0,0,0,0,,0,13.0,4,49,12.25,1,1.0,,1,,,11.0,14.9,14.9,12.9,,127,
347,Ernie Conwell,STL,TE,26,7,7,0,0,0,0,0,0,0,,0,30.0,15,105,7.0,0,0.0,,0,,,11.0,25.5,28.5,18.0,,50,
348,Carlester Crumpler,SEA,TE,27,11,1,0,0,0,0,0,0,0,,0,11.0,6,52,8.67,1,0.0,,1,,,11.0,17.2,17.2,14.2,,47,
349,Gus Frerotte,WAS,QB,27,3,2,25,54,283,1,3,3,20,6.67,0,0.0,0,0,,0,0.0,,0,,,11.0,11.3,14.3,14.3,,61,
350,Brian Kinchen,BAL,TE,33,16,5,0,0,0,0,0,0,0,,0,20.0,13,110,8.46,0,0.0,,0,,,11.0,24.0,27.0,17.5,,48,
351,Doug Pederson,GNB,QB,30,12,0,14,24,128,2,0,8,-4,-0.5,0,0.0,0,0,,0,1.0,1.0,0,,,11.0,10.7,11.7,10.7,,62,
352,Chris Sanders,TEN,WR,26,14,1,0,0,0,0,0,1,-9,-9.0,0,20.0,5,136,27.2,0,1.0,1.0,0,,,11.0,15.7,19.7,13.2,,128,
353,Rashaan Shehee,KAN,RB,23,16,0,0,0,0,0,0,22,57,2.59,0,22.0,10,73,7.3,0,2.0,1.0,0,,,11.0,21.0,22.0,16.0,,113,
354,Desmond Howard,OAK,WR,28,15,1,0,0,0,0,0,0,0,,0,2.0,2,16,8.0,0,4.0,2.0,2,,,10.0,11.6,13.6,10.6,,130,
355,Lorenzo Neal,TAM,RB,28,16,1,0,0,0,0,0,5,25,5.0,0,8.0,5,14,2.8,1,0.0,,1,,,10.0,14.9,14.9,12.4,,115,
356,Wilmont Perry,NOR,RB,23,6,2,0,0,0,0,0,30,122,4.07,0,6.0,1,2,2.0,0,1.0,1.0,0,,,10.0,11.4,15.4,10.9,,114,
357,Marcus Robinson,CHI,WR,23,3,0,0,0,0,0,0,0,0,,0,6.0,4,44,11.0,1,0.0,,1,,,10.0,14.4,14.4,12.4,,129,
358,Kaseem Sinceno,PHI,TE,22,10,0,0,0,0,0,0,0,0,,0,8.0,3,42,14.0,1,1.0,,1,,,10.0,13.2,13.2,11.7,,51,
359,Steve Broussard,SEA,RB,31,15,0,0,0,0,0,0,5,4,0.8,0,7.0,4,21,5.25,0,1.0,,1,,,9.0,12.5,12.5,10.5,,118,
360,Derek Brown,OAK,TE,28,16,4,0,0,0,0,0,0,0,,0,8.0,7,89,12.71,0,0.0,,0,,,9.0,15.9,15.9,12.4,,54,
361,David Dunn,2TM,WR,26,11,0,0,0,0,0,0,0,0,,0,17.0,9,87,9.67,0,1.0,,0,,,9.0,17.7,17.7,13.2,,132,
362,Chris Fontenot,PHI,TE,24,5,3,0,0,0,0,0,0,0,,0,12.0,8,90,11.25,0,0.0,,0,,,9.0,17.0,17.0,13.0,,52,
363,Ted Popson,KAN,TE,32,12,1,0,0,0,0,0,0,0,,0,18.0,13,90,6.92,0,0.0,,0,,,9.0,22.0,22.0,15.5,,53,
364,Cory Schlesinger,DET,RB,26,15,2,0,0,0,0,0,5,17,3.4,0,6.0,3,16,5.33,1,0.0,,1,,,9.0,12.3,12.3,10.8,,116,
365,Webster Slaughter,SDG,WR,34,10,0,0,0,0,0,0,0,0,,0,23.0,8,93,11.63,0,0.0,,0,,,9.0,17.3,17.3,13.3,,131,
366,Jeff Thomason,GNB,TE,29,16,2,0,0,0,0,0,0,0,,0,10.0,9,89,9.89,0,0.0,,0,,,9.0,17.9,17.9,13.4,,55,
367,Corey Walker,PHI,RB,25,14,0,0,0,0,0,0,12,55,4.58,0,2.0,2,35,17.5,0,0.0,,0,,,9.0,11.0,11.0,10.0,,117,
368,Moses Moreno,CHI,QB,23,2,1,19,43,166,1,0,4,9,2.25,0,0.0,0,0,,0,2.0,2.0,0,,,8.0,7.5,9.5,7.5,,63,
369,Marcus Nash,DEN,WR,22,8,0,0,0,0,0,0,0,0,,0,5.0,4,76,19.0,0,0.0,,0,,,8.0,11.6,11.6,9.6,,134,
370,Jeff Ogden,DAL,WR,23,16,0,0,0,0,0,0,1,12,12.0,0,15.0,8,63,7.88,0,1.0,,0,,,8.0,15.5,15.5,11.5,,135,
371,Brian Stablein,DET,WR,28,10,0,0,0,0,0,0,0,0,,0,11.0,7,80,11.43,0,0.0,,0,,,8.0,15.0,15.0,11.5,,133,
372,Jon Witman,PIT,RB,26,16,9,0,0,0,0,0,1,2,2.0,0,20.0,13,74,5.69,0,0.0,,0,,,8.0,20.6,20.6,14.1,,119,
373,Isaac Byrd,TEN,WR,24,4,3,0,0,0,0,0,0,0,,0,8.0,6,71,11.83,0,0.0,,0,,,7.0,13.1,13.1,10.1,,137,
374,Howard Cross,NYG,TE,31,16,16,0,0,0,0,0,0,0,,0,29.0,13,90,6.92,0,2.0,1.0,0,,,7.0,20.0,21.0,13.5,,57,
375,John Davis,TAM,TE,25,16,0,0,0,0,0,0,0,0,,0,3.0,2,12,6.0,1,0.0,,1,,,7.0,9.2,9.2,8.2,,56,
376,Harold Green,ATL,RB,30,6,0,0,0,0,0,0,20,37,1.85,0,2.0,2,34,17.0,0,1.0,,0,,,7.0,9.1,9.1,8.1,,120,
377,Mark Harris,SFO,WR,28,10,0,0,0,0,0,0,0,0,,0,2.0,2,67,33.5,0,0.0,,0,,,7.0,8.7,8.7,7.7,,138,
378,Deems May,SEA,TE,29,16,1,0,0,0,0,0,0,0,,0,3.0,3,7,2.33,1,0.0,,1,,,7.0,9.7,9.7,8.2,,58,
379,Michael Pittman,ARI,RB,23,15,0,0,0,0,0,0,29,91,3.14,0,0.0,0,0,,0,1.0,1.0,0,,,7.0,7.1,8.1,7.1,,121,
380,Iheanyi Uwaezuoke,2TM,WR,25,11,0,0,0,0,0,0,0,0,,0,8.0,3,67,22.33,0,0.0,,0,,,7.0,9.7,9.7,8.2,,139,
381,Alvis Whitted,JAX,WR,24,16,0,0,0,0,0,0,3,13,4.33,0,6.0,2,61,30.5,0,0.0,,0,,,7.0,9.4,9.4,8.4,,136,
382,Michael Bates,CAR,,29,14,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,1,,,6.0,6.0,6.0,6.0,,123,
383,Rae Carruth,CAR,WR,24,2,1,0,0,0,0,0,0,0,,0,5.0,4,59,14.75,0,0.0,,0,,,6.0,9.9,9.9,7.9,,144,
384,Greg DeLong,MIN,TE,25,15,5,0,0,0,0,0,0,0,,0,10.0,8,58,7.25,0,0.0,,0,,,6.0,13.8,13.8,9.8,,60,
385,Tony Graziani,ATL,QB,25,4,1,16,33,199,0,2,4,21,5.25,0,1.0,0,0,,0,0.0,,0,,,6.0,6.1,8.1,8.1,,65,
386,Donald Hayes,CAR,WR,23,7,0,0,0,0,0,0,0,0,,0,9.0,3,62,20.67,0,0.0,,0,,,6.0,9.2,9.2,7.7,,140,
387,Tony Horne,STL,,22,16,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,1.0,,1,,,6.0,6.0,6.0,6.0,,143,
388,Dietrich Jells,PHI,WR,26,9,0,0,0,0,0,0,2,9,4.5,0,9.0,2,53,26.5,0,0.0,,0,,,6.0,8.2,8.2,7.2,,141,
389,Joey Kent,TEN,WR,24,10,0,0,0,0,0,0,0,0,,0,8.0,4,62,15.5,0,0.0,,0,,,6.0,10.2,10.2,8.2,,142,
390,Eric Kresser,CIN,QB,25,2,0,10,21,164,1,2,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,6.0,6.5,8.5,8.5,,64,
391,Dave Krieg,TEN,QB,40,5,0,12,21,199,0,0,3,-1,-0.33,0,0.0,0,0,,0,3.0,1.0,0,,,6.0,5.9,6.9,5.9,,66,
392,Jeff Robinson,STL,TE,28,16,0,0,0,0,0,0,0,0,,0,1.0,1,4,4.0,1,0.0,,1,,,6.0,7.4,7.4,6.9,,59,
393,Moe Williams,MIN,RB,24,12,1,0,0,0,0,0,0,0,,0,1.0,1,64,64.0,0,1.0,,0,,,6.0,7.4,7.4,6.9,,122,
394,Tyji Armstrong,STL,TE,28,12,0,0,0,0,0,0,0,0,,0,11.0,6,54,9.0,0,0.0,,0,,,5.0,11.4,11.4,8.4,,61,
395,Fred Baxter,NYJ,TE,27,14,2,0,0,0,0,0,0,0,,0,7.0,3,50,16.67,0,0.0,,0,,,5.0,8.0,8.0,6.5,,63,
396,Dwayne Carswell,DEN,TE,26,16,1,0,0,0,0,0,0,0,,0,10.0,4,51,12.75,0,0.0,,0,,,5.0,9.1,9.1,7.1,,62,
397,Tim Lester,PIT,RB,30,9,7,0,0,0,0,0,0,0,,0,13.0,9,46,5.11,0,0.0,,0,,,5.0,13.6,13.6,9.1,,125,
398,Kenny Shedd,OAK,WR,27,15,0,0,0,0,0,0,0,0,,0,6.0,3,50,16.67,0,0.0,,0,,,5.0,8.0,8.0,6.5,,145,
399,Chris Walsh,MIN,WR,30,15,0,0,0,0,0,0,0,0,,0,4.0,2,46,23.0,0,0.0,,0,,,5.0,6.6,6.6,5.6,,146,
400,Tyrone Wheatley,NYG,RB,26,5,0,0,0,0,0,0,14,52,3.71,0,0.0,0,0,,0,0.0,,0,,,5.0,5.2,5.2,5.2,,124,
401,Steve Bush,CIN,TE,24,12,2,0,0,0,0,0,0,0,,0,4.0,4,39,9.75,0,0.0,,0,,,4.0,7.9,7.9,5.9,,64,
402,Byron Chamberlain,DEN,TE,27,16,0,0,0,0,0,0,0,0,,0,5.0,3,35,11.67,0,0.0,,0,,,4.0,6.5,6.5,5.0,,65,
403,Gary Downs,ATL,RB,26,16,1,0,0,0,0,0,1,4,4.0,0,6.0,4,31,7.75,0,0.0,,0,,,4.0,7.5,7.5,5.5,,128,
404,Keith Elias,IND,RB,26,13,0,0,0,0,0,0,8,24,3.0,0,1.0,1,11,11.0,0,0.0,,0,,,4.0,4.5,4.5,4.0,,129,
405,Dave Meggett,NYJ,RB,32,2,0,0,0,0,0,0,7,24,3.43,0,3.0,1,15,15.0,0,0.0,,0,,,4.0,4.9,4.9,4.4,,127,
406,Ken Oxendine,ATL,RB,23,9,0,0,0,0,0,0,18,50,2.78,0,1.0,1,11,11.0,0,1.0,1.0,0,,,4.0,5.1,6.1,4.6,,126,
407,Alex Van Dyke,NYJ,WR,24,16,0,0,0,0,0,0,0,0,,0,8.0,5,40,8.0,0,0.0,,0,,,4.0,9.0,9.0,6.5,,147,
408,Ryan Yarborough,BAL,WR,27,6,1,0,0,0,0,0,0,0,,0,7.0,4,39,9.75,0,0.0,,0,,,4.0,7.9,7.9,5.9,,148,
409,Michael Blair,2TM,RB,24,13,0,0,0,0,0,0,3,7,2.33,0,3.0,3,20,6.67,0,1.0,,0,,,3.0,5.7,5.7,4.2,,133,
410,Corey Bradford,GNB,WR,23,8,0,0,0,0,0,0,0,0,,0,7.0,3,27,9.0,0,1.0,,0,,,3.0,5.7,5.7,4.2,,149,
411,John Burke,SDG,TE,27,10,6,0,0,0,0,0,0,0,,0,5.0,3,32,10.67,0,0.0,,0,,,3.0,6.2,6.2,4.7,,67,
412,Kenny Bynum,SDG,RB,24,10,0,0,0,0,0,0,11,23,2.09,0,5.0,4,27,6.75,0,3.0,1.0,0,,,3.0,7.0,8.0,5.0,,130,
413,Ki-Jana Carter,CIN,RB,25,1,0,0,0,0,0,0,2,4,2.0,0,6.0,6,25,4.17,0,0.0,,0,,,3.0,8.9,8.9,5.9,,131,
414,Hayward Clay,DAL,TE,25,3,2,0,0,0,0,0,0,0,,0,1.0,1,27,27.0,0,0.0,,0,,,3.0,3.7,3.7,3.2,,69,
415,Chris Floyd,NWE,RB,23,16,2,0,0,0,0,0,6,22,3.67,0,2.0,1,6,6.0,0,0.0,,0,,,3.0,3.8,3.8,3.3,,132,
416,Andy Haase,NYG,TE,24,7,1,0,0,0,0,0,0,0,,0,2.0,2,33,16.5,0,0.0,,0,,,3.0,5.3,5.3,4.3,,66,
417,Patrick Hape,TAM,TE,24,16,2,0,0,0,0,0,0,0,,0,8.0,4,27,6.75,0,1.0,1.0,0,1.0,,3.0,6.7,7.7,4.7,,70,
418,Frank Hartley,SDG,TE,31,16,3,0,0,0,0,0,0,0,,0,4.0,2,28,14.0,0,0.0,,0,,,3.0,4.8,4.8,3.8,,68,
419,Ray Lucas,NYJ,QB,26,15,0,1,3,27,0,0,5,23,4.6,0,0.0,0,0,,0,0.0,,0,,,3.0,3.4,3.4,3.4,,67,
420,Justin Armour,DEN,WR,25,8,0,0,0,0,0,0,0,0,,0,5.0,1,23,23.0,0,0.0,,0,,,2.0,3.3,3.3,2.8,,150,
421,Wendell Davis,SDG,TE,23,11,7,0,0,0,0,0,0,0,,0,5.0,4,23,5.75,0,0.0,,0,,,2.0,6.3,6.3,4.3,,71,
422,Jerry Ellison,TAM,RB,27,16,0,0,0,0,0,0,9,24,2.67,0,0.0,0,0,,0,0.0,,0,,,2.0,2.4,2.4,2.4,,134,
423,Hunter Goodwin,MIN,TE,26,15,0,0,0,0,0,0,0,0,,0,3.0,3,16,5.33,0,0.0,,0,,,2.0,4.6,4.6,3.1,,75,
424,Craig Heyward,IND,RB,32,4,3,0,0,0,0,0,6,15,2.5,0,1.0,1,9,9.0,0,0.0,,0,,,2.0,3.4,3.4,2.9,,135,
425,Chris Howard,JAX,RB,23,8,0,0,0,0,0,0,7,16,2.29,0,1.0,1,3,3.0,0,0.0,,0,,,2.0,2.9,2.9,2.4,,137,
426,Danan Hughes,KAN,WR,28,16,0,1,1,25,0,0,0,0,,0,6.0,1,10,10.0,0,0.0,,0,,,2.0,3.0,3.0,2.5,,151,
427,Charles Jordan,MIA,WR,29,3,0,0,0,0,0,0,0,0,,0,5.0,2,17,8.5,0,2.0,,0,,,2.0,3.7,3.7,2.7,,152,
428,Mitch Lyons,PIT,TE,28,15,0,0,0,0,0,0,0,0,,0,4.0,3,19,6.33,0,0.0,,0,,,2.0,4.9,4.9,3.4,,73,
429,Itula Mili,SEA,TE,25,7,0,0,0,0,0,0,0,0,,0,2.0,1,20,20.0,0,0.0,,0,,,2.0,3.0,3.0,2.5,,72,
430,Mike Sellers,WAS,TE,23,14,1,0,0,0,0,0,0,0,,0,7.0,3,18,6.0,0,0.0,,0,,,2.0,4.8,4.8,3.3,,74,
431,Detron Smith,DEN,RB,24,15,2,0,0,0,0,0,0,0,,0,6.0,3,24,8.0,0,0.0,,0,,,2.0,5.4,5.4,3.9,,136,
432,Kurt Warner,STL,QB,27,1,0,4,11,39,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,2.0,1.6,1.6,1.6,,68,
433,Brian Alford,NYG,WR,23,2,0,0,0,0,0,0,0,0,,0,6.0,1,11,11.0,0,0.0,,0,,,1.0,2.1,2.1,1.6,,155,
434,Richie Anderson,NYJ,RB,27,8,1,0,0,0,0,0,1,2,2.0,0,5.0,3,12,4.0,0,0.0,,0,,,1.0,4.4,4.4,2.9,,138,
435,Ronnie Anderson,ARI,WR,24,4,0,0,0,0,0,0,0,0,,0,3.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,157,
436,Bradford Banta,IND,TE,28,16,0,0,0,0,0,0,0,0,,0,2.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,82,
437,Fred Beasley,SFO,RB,24,16,0,0,0,0,0,0,0,0,,0,1.0,1,11,11.0,0,0.0,,0,,,1.0,2.1,2.1,1.6,,139,
438,Fred Brock,ARI,WR,24,12,0,0,0,0,0,0,0,0,,0,7.0,2,12,6.0,0,0.0,,0,,,1.0,3.2,3.2,2.2,,154,
439,Dave Brown,ARI,QB,28,1,0,2,5,31,0,0,1,2,2.0,0,0.0,0,0,,0,0.0,,0,,,1.0,1.4,1.4,1.4,,69,
440,Greg Comella,NYG,RB,23,16,0,0,0,0,0,0,1,6,6.0,0,4.0,1,3,3.0,0,0.0,,0,,,1.0,1.9,1.9,1.4,,140,
441,Kenyon Cotton,BAL,RB,24,12,0,0,0,0,0,0,2,8,4.0,0,0.0,0,0,,0,0.0,,0,,,1.0,0.8,0.8,0.8,,141,
442,Todd Doxzon,MIA,WR,23,9,0,0,0,0,0,0,2,6,3.0,0,1.0,0,0,,0,0.0,,0,,,1.0,0.6,0.6,0.6,,159,
443,John Farquhar,NOR,TE,26,5,0,0,0,0,0,0,0,0,,0,5.0,1,13,13.0,0,0.0,,0,,,1.0,2.3,2.3,1.8,,77,
444,Ronnie Harris,2TM,WR,28,8,0,0,0,0,0,0,0,0,,0,2.0,1,14,14.0,0,2.0,,0,,,1.0,2.4,2.4,1.9,,153,
445,Damon Huard,MIA,QB,25,2,0,6,9,85,0,1,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,1.4,2.4,2.4,,70,
446,Jimmie Johnson,PHI,TE,32,3,3,0,0,0,0,0,0,0,,0,2.0,2,14,7.0,0,0.0,,0,,,1.0,3.4,3.4,2.4,,76,
447,Tony Johnson,NOR,TE,26,11,0,0,0,0,0,0,0,0,,0,4.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,81,
448,Andrew Jordan,PHI,TE,26,3,0,0,0,0,0,0,0,0,,0,2.0,2,9,4.5,0,0.0,,0,,,1.0,2.9,2.9,1.9,,80,
449,Henry Lusk,MIA,TE,26,3,1,0,0,0,0,0,1,7,7.0,0,0.0,0,0,,0,0.0,,0,,,1.0,0.7,0.7,0.7,,83,
450,Kris Mangum,CAR,TE,25,6,0,0,0,0,0,0,0,0,,0,1.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,84,
451,Steve Matthews,TEN,QB,28,1,0,2,3,24,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,1.0,1.0,1.0,1.0,,71,
452,Will Moore,JAX,WR,28,16,0,0,0,0,0,0,0,0,,0,4.0,1,9,9.0,0,0.0,,0,,,1.0,1.9,1.9,1.4,,156,
453,Harold Morrow,MIN,RB,25,11,0,0,0,0,0,0,3,7,2.33,0,0.0,0,0,,0,0.0,,0,,,1.0,0.7,0.7,0.7,,142,
454,Scott Slutzker,NOR,TE,26,3,0,0,0,0,0,0,0,0,,0,1.0,1,10,10.0,0,0.0,,0,,,1.0,2.0,2.0,1.5,,78,
455,Blake Spence,NYJ,TE,23,5,0,0,0,0,0,0,0,0,,0,1.0,1,5,5.0,0,0.0,,0,,,1.0,1.5,1.5,1.0,,85,
456,Dwight Stone,CAR,WR,34,16,0,0,0,0,0,0,0,0,,0,3.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,158,
457,Josh Wilcox,NOR,TE,24,3,1,0,0,0,0,0,0,0,,0,1.0,1,10,10.0,0,0.0,,0,,,1.0,2.0,2.0,1.5,,79,
458,Pooh Bear Williams,BUF,RB,23,3,0,0,0,0,0,0,2,5,2.5,0,,0,0,,0,0.0,,0,,,1.0,0.5,0.5,0.5,,143,
459,John Allred,CHI,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,88,
460,Jahine Arnold,PIT,,25,3,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,0.0,,0,,,,,,,,161,
461,Obafemi Ayanbadejo,MIN,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,146,
462,Mike Bartrum,NWE,,28,16,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,89,
463,Harold Bishop,PIT,TE,28,7,1,0,0,0,0,0,0,0,,0,3.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,86,
464,Tony Bland,MIN,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,162,
465,James Bostic,PHI,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,147,
466,Jeremy Brigham,OAK,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,90,
467,Reggie Brown,SEA,RB,25,15,1,0,0,0,0,0,1,2,2.0,0,0.0,0,0,,0,0.0,,0,,,,0.2,0.2,0.2,,144,
468,Mike Cherry,NYG,QB,25,1,0,0,1,0,0,0,3,-3,-1.0,0,0.0,0,0,,0,0.0,,0,,,,-0.3,-0.3,-0.3,,75,
469,Horace Copeland,MIA,,27,2,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,,,0,,,,,,,,163,
470,Keith Crawford,KAN,,28,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
471,Kirby Dar Dar,MIA,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,165,
472,Jim Druckenmiller,SFO,QB,26,2,0,0,0,0,0,0,3,-4,-1.33,0,0.0,0,0,,0,0.0,,0,,,,-0.4,-0.4,-0.4,,76,
473,Mike Dulaney,CAR,,28,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,148,
474,Chad Fann,SFO,,28,12,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,91,
