,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
303,304,Reggie Davis,SDG,TE,23,16,3,0,0,0,0,0,0,0,,0,19.0,12,137,11.42,1,0.0,,1,,,20.0,31.7,34.7,25.7,,41,
304,305,Jeff Robinson,STL,TE,29,16,9,0,0,0,0,0,0,0,,0,11.0,6,76,12.67,2,0.0,,2,,,20.0,25.6,25.6,22.6,,42,
305,306,Brian Stablein,DET,WR,29,16,2,0,0,0,0,0,0,0,,0,26.0,11,119,10.82,1,1.0,,1,1.0,,20.0,30.9,33.9,25.4,,110,
306,307,Moe Williams,MIN,RB,25,14,0,0,0,0,0,0,24,69,2.88,1,3.0,1,12,12.0,0,0.0,,2,,,20.0,21.1,21.1,20.6,,97,
307,308,Fred Baxter,NYJ,TE,28,14,8,0,0,0,0,0,0,0,,0,16.0,8,66,8.25,2,0.0,,2,,,19.0,26.6,26.6,22.6,,43,
308,309,Will Blackwell,PIT,WR,24,11,1,0,0,0,0,0,0,0,,0,36.0,20,186,9.3,0,1.0,,0,,,19.0,38.6,41.6,28.6,,111,
309,310,Gary Brown,NYG,RB,30,3,2,0,0,0,0,0,55,177,3.22,0,2.0,2,2,1.0,0,1.0,,0,,,18.0,19.9,22.9,18.9,,99,
310,311,Mark Bruener,PIT,TE,27,14,14,0,0,0,0,0,0,0,,0,34.0,18,176,9.78,0,0.0,,0,,,18.0,35.6,38.6,26.6,,44,
311,312,Erik Kramer,SDG,QB,35,6,4,78,141,788,2,10,5,1,0.2,0,0.0,0,0,,0,3.0,1.0,0,,,18.0,17.6,31.6,27.6,,56,
312,313,Macey Brooks,CHI,WR,24,9,2,0,0,0,0,0,1,7,7.0,0,27.0,14,160,11.43,0,0.0,,0,,,17.0,30.7,33.7,23.7,,112,
313,314,Aaron Craver,NOR,RB,31,13,10,0,0,0,0,0,17,40,2.35,0,42.0,19,154,8.11,0,1.0,1.0,0,,,17.0,36.4,40.4,26.9,,100,
314,315,Glenn Foley,SEA,QB,29,3,1,18,30,283,2,0,3,-1,-0.33,0,0.0,0,0,,0,1.0,1.0,0,,,17.0,17.2,18.2,17.2,,57,
315,316,Brian Kinchen,CAR,TE,34,16,0,0,0,0,0,0,0,0,,0,10.0,5,45,9.0,2,0.0,,2,,,17.0,21.5,21.5,19.0,,46,
316,317,O.J. Santiago,ATL,TE,25,14,14,0,0,0,0,0,0,0,,0,30.0,15,174,11.6,0,0.0,,0,,,17.0,32.4,35.4,24.9,,45,
317,318,John Allred,CHI,TE,25,16,5,0,0,0,0,0,0,0,,0,17.0,13,102,7.85,1,0.0,,1,,,16.0,29.2,32.2,22.7,,47,
318,319,Eric Bieniemy,PHI,RB,30,16,0,0,0,0,0,0,12,75,6.25,1,2.0,2,28,14.0,0,0.0,,1,,,16.0,18.3,18.3,17.3,,101,
319,320,Eric Green,NYJ,TE,32,10,7,0,0,0,0,0,0,0,,0,9.0,7,37,5.29,2,0.0,,2,,,16.0,22.7,22.7,19.2,,49,
320,321,Anthony Johnson,CAR,RB,32,16,0,0,0,0,0,0,25,72,2.88,0,19.0,13,103,7.92,0,1.0,1.0,0,,,16.0,28.5,32.5,22.0,,103,
321,322,Lonnie Johnson,KAN,TE,28,14,2,0,0,0,0,0,0,0,,0,20.0,10,98,9.8,1,0.0,,1,,,16.0,25.8,25.8,20.8,,48,
322,323,Darnell McDonald,TAM,WR,23,8,0,0,0,0,0,0,0,0,,0,14.0,9,96,10.67,1,0.0,,1,,,16.0,24.6,24.6,20.1,,114,
323,324,Jerome Pathon,IND,WR,24,10,2,0,0,0,0,0,0,0,,0,23.0,14,163,11.64,0,0.0,,0,,,16.0,30.3,33.3,23.3,,113,
324,325,Steve Stenstrom,SFO,QB,28,6,3,54,100,536,0,4,3,15,5.0,0,1.0,1,9,9.0,0,3.0,,0,,,16.0,16.8,23.8,20.3,,58,
325,326,Justin Watson,STL,RB,24,8,0,0,0,0,0,0,47,179,3.81,0,5.0,0,0,,0,2.0,1.0,0,,,16.0,15.9,19.9,15.9,,102,
326,327,Karl Williams,TAM,WR,28,13,4,0,0,0,0,0,0,0,,0,33.0,21,176,8.38,0,2.0,1.0,0,,,16.0,36.6,40.6,26.1,,115,
327,328,Marco Battaglia,CIN,TE,26,16,0,0,0,0,0,0,0,0,,0,26.0,14,153,10.93,0,0.0,,0,,,15.0,29.3,32.3,22.3,,50,
328,329,Brett Bech,NOR,WR,28,8,0,0,0,0,0,0,0,0,,0,8.0,4,65,16.25,1,0.0,,1,1.0,,15.0,18.5,18.5,16.5,,117,
329,330,Mike Cloud,KAN,RB,24,11,0,0,0,0,0,0,35,128,3.66,0,3.0,3,25,8.33,0,0.0,,0,,,15.0,18.3,21.3,16.8,,104,
330,331,Koy Detmer,PHI,QB,26,1,1,10,29,181,3,2,2,-2,-1.0,0,0.0,0,0,,0,0.0,,0,,,15.0,15.0,17.0,17.0,,59,
331,332,Reggie Kelly,ATL,TE,22,16,2,0,0,0,0,0,0,0,,0,13.0,8,146,18.25,0,0.0,,0,,,15.0,22.6,25.6,18.6,,51,
332,333,Derrick Mason,TEN,WR,25,13,0,0,0,0,0,0,0,0,,0,19.0,8,89,11.13,0,0.0,,1,,,15.0,22.9,22.9,18.9,,116,
333,334,Winslow Oliver,ATL,RB,26,14,0,0,0,0,0,0,8,32,4.0,0,13.0,8,74,9.25,0,2.0,1.0,1,,,15.0,22.6,23.6,18.6,,105,
334,335,Dameane Douglas,PHI,WR,23,14,0,0,0,0,0,0,0,0,,0,16.0,8,79,9.88,1,0.0,,1,,,14.0,21.9,21.9,17.9,,123,
335,336,Ronnie Harris,ATL,WR,29,13,0,0,0,0,0,0,0,0,,0,19.0,10,164,16.4,0,1.0,1.0,0,,,14.0,24.4,28.4,19.4,,118,
336,337,Charlie Jones,SDG,WR,27,8,1,0,0,0,0,0,1,-8,-8.0,0,18.0,10,90,9.0,1,1.0,,1,,,14.0,24.2,24.2,19.2,,120,
337,338,Alonzo Mayes,CHI,TE,24,16,9,0,0,0,0,0,0,0,,0,15.0,8,82,10.25,1,0.0,,1,,,14.0,22.2,22.2,18.2,,52,
338,339,Jeff Ogden,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,26.0,12,144,12.0,0,0.0,,0,,,14.0,26.4,29.4,20.4,,119,
339,340,David Patten,NYG,WR,25,16,0,0,0,0,0,0,1,27,27.0,0,28.0,9,115,12.78,0,0.0,,0,,,14.0,23.2,26.2,18.7,,121,
340,341,James Thrash,WAS,WR,24,16,0,0,0,0,0,0,1,37,37.0,0,8.0,3,44,14.67,0,0.0,,1,,,14.0,17.1,17.1,15.6,,122,
341,342,Michael Bates,CAR,RB,30,16,0,0,0,0,0,0,3,12,4.0,0,1.0,1,2,2.0,0,1.0,,2,,,13.0,14.4,14.4,13.9,,106,
342,343,Mark Campbell,CLE,TE,24,14,4,0,0,0,0,0,0,0,,0,15.0,9,131,14.56,0,0.0,,0,,,13.0,22.1,25.1,17.6,,53,
343,344,Tony Carter,NWE,RB,27,16,14,0,0,0,0,0,6,26,4.33,0,31.0,20,108,5.4,0,0.0,,0,,,13.0,33.4,36.4,23.4,,107,
344,345,Autry Denson,MIA,RB,23,6,1,0,0,0,0,0,28,98,3.5,0,6.0,4,28,7.0,0,0.0,,0,,,13.0,16.6,16.6,14.6,,108,
345,346,Johnny McWilliams,ARI,TE,27,15,4,0,0,0,0,0,0,0,,0,20.0,11,71,6.45,1,1.0,,1,,,13.0,24.1,24.1,18.6,,54,
346,347,Eugene Baker,ATL,WR,23,3,1,0,0,0,0,0,0,0,,0,14.0,7,118,16.86,0,0.0,,0,,,12.0,18.8,21.8,15.3,,129,
347,348,Edgar Bennett,CHI,RB,30,16,2,0,0,0,0,0,6,28,4.67,0,21.0,14,116,8.29,0,1.0,1.0,0,,,12.0,26.4,30.4,19.4,,109,
348,349,Mac Cody,ARI,WR,27,13,0,0,0,0,0,0,0,0,,0,11.0,6,60,10.0,1,2.0,,1,,,12.0,18.0,18.0,15.0,,126,
349,350,Billy Davis,BAL,WR,27,16,0,0,0,0,0,0,0,0,,0,15.0,6,121,20.17,0,0.0,,0,,,12.0,18.1,21.1,15.1,,125,
350,351,Tony Horne,STL,,23,12,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,2,,,12.0,12.0,12.0,12.0,,127,
351,352,Joel Makovicka,ARI,RB,24,16,10,0,0,0,0,0,8,7,0.88,0,19.0,10,70,7.0,1,1.0,1.0,1,,,12.0,21.7,22.7,16.7,,111,
352,353,Tamarick Vanover,KAN,,25,14,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,3.0,,2,,,12.0,12.0,12.0,12.0,,128,
353,354,Jon Witman,PIT,RB,27,16,11,0,0,0,0,0,6,18,3.0,0,22.0,12,106,8.83,0,0.0,,0,,,12.0,24.4,27.4,18.4,,110,
354,355,Craig Yeast,CIN,WR,23,9,0,0,0,0,0,0,2,-16,-8.0,0,8.0,3,20,6.67,0,2.0,,2,,,12.0,15.4,15.4,13.9,,124,
355,356,Fabien Bownes,SEA,WR,27,15,0,0,0,0,0,0,1,-14,-14.0,0,6.0,4,68,17.0,1,0.0,,1,,,11.0,15.4,15.4,13.4,,130,
356,357,Chris Brazzell,DAL,WR,23,5,0,0,0,0,0,0,0,0,,0,11.0,5,114,22.8,0,0.0,,0,,,11.0,16.4,19.4,13.9,,131,
357,358,Jeremy Brigham,OAK,TE,24,16,2,0,0,0,0,0,0,0,,0,16.0,8,108,13.5,0,0.0,,0,,,11.0,18.8,21.8,14.8,,58,
358,359,Greg DeLong,BAL,TE,26,16,7,0,0,0,0,0,0,0,,0,21.0,13,52,4.0,1,0.0,,1,,,11.0,24.2,24.2,17.7,,55,
359,360,James Hodgins,STL,RB,22,15,0,0,0,0,0,0,7,10,1.43,1,6.0,6,35,5.83,0,0.0,,1,,,11.0,16.5,16.5,13.5,,114,
360,361,Travis Jervey,SFO,RB,27,8,0,0,0,0,0,0,6,49,8.17,1,1.0,1,2,2.0,0,0.0,,1,,,11.0,12.1,12.1,11.6,,112,
361,362,Eric Metcalf,CAR,WR,31,16,1,0,0,0,0,0,2,20,10.0,0,23.0,11,133,12.09,0,2.0,2.0,0,,,11.0,22.3,27.3,16.8,,132,
362,363,Bryan Still,2TM,WR,25,7,1,0,0,0,0,0,0,0,,0,25.0,10,110,11.0,0,0.0,,0,,,11.0,21.0,24.0,16.0,,133,
363,364,Derrick Walker,OAK,TE,32,11,3,0,0,0,0,0,0,0,,0,9.0,7,71,10.14,1,1.0,1.0,1,,,11.0,18.1,19.1,14.6,,56,
364,365,Jed Weaver,PHI,TE,23,16,10,0,0,0,0,0,0,0,,0,28.0,11,91,8.27,0,0.0,,0,1.0,,11.0,22.1,22.1,16.6,,57,
365,366,Nick Luchey,CIN,RB,22,11,0,0,0,0,0,0,10,30,3.0,0,12.0,10,96,9.6,0,1.0,1.0,0,,,11.0,20.6,21.6,15.6,,113,
366,367,Danny Wuerffel,NOR,QB,25,4,0,22,48,191,0,3,2,29,14.5,1,0.0,0,0,,0,0.0,,1,,,11.0,10.5,13.5,13.5,,60,
367,368,Ki-Jana Carter,CIN,RB,26,3,0,0,0,0,0,0,6,15,2.5,1,6.0,3,24,8.0,0,0.0,,1,,,10.0,12.9,12.9,11.4,,117,
368,369,Andre Cooper,DEN,WR,24,10,1,0,0,0,0,0,0,0,,0,17.0,9,98,10.89,0,0.0,,0,,,10.0,18.8,18.8,14.3,,134,
369,370,Carlester Crumpler,MIN,TE,28,11,1,0,0,0,0,0,0,0,,0,4.0,2,35,17.5,1,0.0,,1,,,10.0,11.5,11.5,10.5,,60,
370,371,Ahman Green,SEA,RB,22,14,0,0,0,0,0,0,26,120,4.62,0,2.0,0,0,,0,2.0,1.0,0,,,10.0,10.0,14.0,10.0,,116,
371,372,Andrew Jordan,MIN,TE,27,11,1,0,0,0,0,0,0,0,,0,7.0,5,40,8.0,1,0.0,,1,,,10.0,15.0,15.0,12.5,,59,
372,373,Rodney Peete,WAS,QB,33,3,0,8,17,107,2,1,2,-1,-0.5,0,0.0,0,0,,0,0.0,,0,,,10.0,10.2,11.2,11.2,,61,
373,374,Robert Thomas,DAL,RB,25,16,7,0,0,0,0,0,8,35,4.38,0,20.0,10,64,6.4,0,0.0,,0,,,10.0,19.9,19.9,14.9,,118,
374,375,Tommy Vardell,SFO,RB,30,6,4,0,0,0,0,0,6,6,1.0,1,11.0,7,36,5.14,0,0.0,,1,,,10.0,17.2,17.2,13.7,,115,
375,376,Jamal Anderson,ATL,RB,27,2,2,0,0,0,0,0,19,59,3.11,0,2.0,2,34,17.0,0,0.0,,0,,,9.0,11.3,11.3,10.3,,119,
376,377,Troy Davis,NOR,RB,24,16,2,0,0,0,0,0,20,32,1.6,0,15.0,7,53,7.57,0,1.0,,0,,,9.0,15.5,15.5,12.0,,122,
377,378,Donald Driver,GNB,WR,24,6,0,0,0,0,0,0,0,0,,0,6.0,3,31,10.33,1,0.0,,1,,,9.0,12.1,12.1,10.6,,136,
378,379,Damon Griffin,CIN,WR,23,13,0,0,0,0,0,0,0,0,,0,21.0,12,112,9.33,0,5.0,1.0,0,,,9.0,21.2,25.2,15.2,,135,
379,380,Amp Lee,STL,RB,28,7,0,0,0,0,0,0,3,3,1.0,0,4.0,3,22,7.33,1,0.0,,1,,,9.0,11.5,11.5,10.0,,123,
380,381,Sedrick Shaw,2TM,RB,26,4,0,0,0,0,0,0,7,22,3.14,1,3.0,3,4,1.33,0,1.0,,1,,,9.0,11.6,11.6,10.1,,121,
381,382,Daimon Shelton,JAX,RB,27,16,9,0,0,0,0,0,1,2,2.0,0,13.0,12,87,7.25,0,0.0,,0,,,9.0,20.9,20.9,14.9,,120,
382,383,Brandon Stokley,BAL,WR,23,2,0,0,0,0,0,0,0,0,,0,8.0,1,28,28.0,1,0.0,,1,,,9.0,9.8,9.8,9.3,,137,
383,384,Quinn Early,NYJ,WR,34,16,3,0,0,0,0,0,0,0,,0,13.0,6,83,13.83,0,0.0,,0,,,8.0,14.3,14.3,11.3,,139,
384,385,Mitch Lyons,PIT,TE,29,14,2,0,0,0,0,0,0,0,,0,13.0,8,81,10.13,0,0.0,,0,,,8.0,16.1,16.1,12.1,,62,
385,386,Aaron Pierce,BAL,TE,30,10,8,0,0,0,0,0,0,0,,0,21.0,11,102,9.27,0,1.0,1.0,0,,,8.0,19.2,23.2,13.7,,61,
386,387,Walter Rasby,DET,TE,27,16,6,0,0,0,0,0,0,0,,0,5.0,3,19,6.33,1,0.0,,1,,,8.0,10.9,10.9,9.4,,63,
387,388,Blake Spence,NYJ,TE,24,10,0,0,0,0,0,0,0,0,,0,4.0,3,15,5.0,1,0.0,,1,,,8.0,10.5,10.5,9.0,,64,
388,389,Chris Walsh,MIN,WR,31,16,1,0,0,0,0,0,0,0,,0,3.0,2,24,12.0,1,0.0,,1,,,8.0,10.4,10.4,9.4,,138,
389,390,Eric Zeier,TAM,QB,27,2,1,32,55,270,0,1,3,7,2.33,0,0.0,0,0,,0,1.0,1.0,0,,,8.0,7.5,9.5,8.5,,62,
390,391,Brian Alford,NYG,WR,24,2,0,0,0,0,0,0,0,0,,0,5.0,1,7,7.0,1,0.0,,1,,,7.0,7.7,7.7,7.2,,142,
391,392,John Davis,TAM,TE,26,16,0,0,0,0,0,0,0,0,,0,2.0,2,7,3.5,1,0.0,,1,,,7.0,8.7,8.7,7.7,,68,
392,393,Patrick Hape,TAM,TE,25,15,1,0,0,0,0,0,0,0,,0,5.0,5,12,2.4,1,0.0,,1,,,7.0,12.2,12.2,9.7,,65,
393,394,Matt Hasselbeck,GNB,QB,24,16,0,3,10,41,1,0,6,15,2.5,0,0.0,0,0,,0,1.0,,0,,,7.0,7.1,7.1,7.1,,63,
394,395,Kamil Loud,BUF,WR,23,7,0,0,0,0,0,0,0,0,,0,9.0,6,66,11.0,0,0.0,,0,,,7.0,12.6,12.6,9.6,,143,
395,396,Wane McGarity,DAL,WR,23,5,1,0,0,0,0,0,0,0,,0,19.0,7,70,10.0,0,0.0,,0,,,7.0,14.0,14.0,10.5,,140,
396,397,Kevin McLeod,TAM,RB,25,7,0,0,0,0,0,0,0,0,,0,3.0,2,5,2.5,1,0.0,,1,,,7.0,8.5,8.5,7.5,,124,
397,398,Itula Mili,SEA,TE,26,16,1,0,0,0,0,0,0,0,,0,10.0,5,28,5.6,1,1.0,1.0,1,,,7.0,11.8,12.8,9.3,,66,
398,399,Ed Perry,MIA,TE,25,16,1,0,0,0,0,0,0,0,,0,4.0,3,8,2.67,1,0.0,,1,,,7.0,9.8,9.8,8.3,,67,
399,400,Rod Rutledge,NWE,TE,24,16,2,0,0,0,0,0,0,0,,0,12.0,7,66,9.43,0,1.0,,0,,,7.0,13.6,13.6,10.1,,69,
400,401,Alvis Whitted,JAX,WR,25,14,1,0,0,0,0,0,1,9,9.0,0,4.0,0,0,,0,0.0,,1,,,7.0,6.9,6.9,6.9,,141,
401,402,Amos Zereoue,PIT,RB,23,8,0,0,0,0,0,0,18,48,2.67,0,2.0,2,17,8.5,0,0.0,,0,,,7.0,8.5,8.5,7.5,,125,
402,403,Mike Bartrum,NWE,TE,29,16,0,0,0,0,0,0,0,0,,0,1.0,1,1,1.0,1,1.0,,1,,,6.0,7.1,7.1,6.6,,71,
403,404,Robert Chancey,DAL,RB,27,3,0,0,0,0,0,0,14,57,4.07,0,0.0,0,0,,0,0.0,,0,,,6.0,5.7,5.7,5.7,,131,
404,405,Mark Chmura,GNB,TE,30,2,2,0,0,0,0,0,0,0,,0,9.0,5,55,11.0,0,0.0,,0,,,6.0,10.5,10.5,8.0,,74,
405,406,Ryan Collins,BAL,TE,24,4,3,0,0,0,0,0,0,0,,0,9.0,4,62,15.5,0,0.0,,0,,,6.0,10.2,10.2,8.2,,70,
406,407,Howard Cross,NYG,TE,32,16,15,0,0,0,0,0,0,0,,0,18.0,9,55,6.11,0,0.0,,0,,,6.0,14.5,14.5,10.0,,75,
407,408,Jerry Ellison,NWE,RB,28,12,0,0,0,0,0,0,2,10,5.0,0,4.0,4,50,12.5,0,0.0,,0,,,6.0,10.0,10.0,8.0,,129,
408,409,Chris Howard,JAX,RB,24,12,0,0,0,0,0,0,13,55,4.23,0,3.0,1,8,8.0,0,0.0,,0,,,6.0,7.3,7.3,6.8,,126,
409,410,Desmond Howard,2TM,,29,13,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,1,,,6.0,6.0,6.0,6.0,,144,
410,411,Terry Jackson,SFO,RB,23,16,0,0,0,0,0,0,15,75,5.0,0,3.0,3,6,2.0,0,1.0,1.0,0,,,6.0,9.1,10.1,7.6,,127,
411,412,Charles Jordan,2TM,WR,30,8,1,0,0,0,0,0,0,0,,0,10.0,3,60,20.0,0,1.0,,0,,,6.0,9.0,9.0,7.5,,145,
412,413,Billy Miller,DEN,TE,22,10,0,0,0,0,0,0,0,0,,0,10.0,5,59,11.8,0,0.0,,0,,,6.0,10.9,10.9,8.4,,73,
413,414,Scott Mitchell,BAL,QB,31,2,2,24,56,236,1,4,1,1,1.0,0,0.0,0,0,,0,1.0,,0,,,6.0,5.5,9.5,9.5,,65,
414,415,Charlie Rogers,SEA,,23,12,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,3.0,,1,,,6.0,6.0,6.0,6.0,,130,
415,416,Vinny Testaverde,NYJ,QB,36,1,1,10,15,96,1,1,0,0,,0,0.0,0,0,,0,0.0,,0,,,6.0,5.8,6.8,6.8,,64,
416,417,Kevin Turner,PHI,RB,30,8,7,0,0,0,0,0,6,15,2.5,0,14.0,9,46,5.11,0,1.0,,0,,,6.0,15.1,15.1,10.6,,128,
417,418,Josh Wilcox,NOR,TE,25,8,4,0,0,0,0,0,0,0,,0,7.0,6,61,10.17,0,0.0,,0,,,6.0,12.1,12.1,9.1,,72,
418,419,John Avery,2TM,RB,23,7,0,0,0,0,0,0,5,21,4.2,0,9.0,4,24,6.0,0,0.0,,0,,,5.0,8.5,8.5,6.5,,134,
419,420,Tony Cline,2TM,TE,28,10,0,0,0,0,0,0,0,0,,0,5.0,4,45,11.25,0,0.0,,0,,,5.0,8.5,8.5,6.5,,76,
420,421,Mark Harris,SFO,WR,29,16,2,0,0,0,0,0,0,0,,0,14.0,6,66,11.0,0,1.0,1.0,0,,,5.0,10.6,11.6,7.6,,146,
421,422,Andy McCullough,ARI,WR,24,2,0,0,0,0,0,0,0,0,,0,6.0,3,45,15.0,0,0.0,,0,,,5.0,7.5,7.5,6.0,,147,
422,423,Brian Milne,2TM,RB,26,11,1,0,0,0,0,0,3,30,10.0,0,0.0,0,0,,0,0.0,,0,1.0,,5.0,5.0,5.0,5.0,,133,
423,424,Harold Shaw,NWE,RB,25,8,0,0,0,0,0,0,9,23,2.56,0,3.0,2,31,15.5,0,0.0,,0,,,5.0,7.4,7.4,6.4,,132,
424,425,Greg Comella,NYG,RB,24,16,3,0,0,0,0,0,1,0,0.0,0,10.0,8,39,4.88,0,0.0,,0,,,4.0,11.9,11.9,7.9,,137,
425,426,Zola Davis,CLE,WR,24,6,1,0,0,0,0,0,0,0,,0,8.0,2,38,19.0,0,0.0,,0,,,4.0,5.8,5.8,4.8,,149,
426,427,Keith Elias,IND,RB,27,14,0,0,0,0,0,0,13,28,2.15,0,5.0,4,16,4.0,0,0.0,,0,,,4.0,8.4,8.4,6.4,,135,
427,428,Hunter Goodwin,MIA,TE,27,15,5,0,0,0,0,0,0,0,,0,10.0,8,55,6.88,0,1.0,1.0,0,,,4.0,11.5,12.5,7.5,,77,
428,429,Lennox Gordon,BUF,RB,21,8,0,0,0,0,0,0,11,38,3.45,0,0.0,0,0,,0,0.0,,0,,,4.0,3.8,3.8,3.8,,139,
429,430,Paul Justin,STL,QB,31,10,0,9,14,91,0,0,5,-1,-0.2,0,0.0,0,0,,0,0.0,,0,,,4.0,3.5,3.5,3.5,,66,
430,431,Joey Kent,TEN,WR,25,8,0,0,0,0,0,0,0,0,,0,6.0,3,42,14.0,0,0.0,,0,,,4.0,7.2,7.2,5.7,,148,
431,432,Stacey Mack,JAX,RB,24,12,0,0,0,0,0,0,7,40,5.71,0,0.0,0,0,,0,0.0,,0,,,4.0,4.0,4.0,4.0,,136,
432,433,Travis McGriff,DEN,WR,23,14,0,0,0,0,0,0,0,0,,0,7.0,3,37,12.33,0,1.0,,0,,,4.0,6.7,6.7,5.2,,150,
433,434,David Palmer,MIN,WR,27,8,2,0,0,0,0,0,3,12,4.0,0,7.0,4,25,6.25,0,1.0,,0,,,4.0,7.7,7.7,5.7,,151,
434,435,Dino Philyaw,NOR,RB,29,13,0,0,0,0,0,0,4,16,4.0,0,5.0,2,23,11.5,0,1.0,,0,,,4.0,5.9,5.9,4.9,,138,
435,436,Paul Shields,IND,RB,23,13,3,0,0,0,0,0,0,0,,0,7.0,4,37,9.25,0,0.0,,0,,,4.0,7.7,7.7,5.7,,140,
436,437,Matt Cushing,PIT,TE,24,7,1,0,0,0,0,0,0,0,,0,6.0,2,29,14.5,0,0.0,,0,,,3.0,4.9,4.9,3.9,,81,
437,438,Chris Floyd,NWE,RB,24,13,0,0,0,0,0,0,6,12,2.0,0,5.0,2,16,8.0,0,0.0,,0,,,3.0,4.8,4.8,3.8,,142,
438,439,Joe Germaine,STL,QB,24,3,0,9,16,136,1,2,3,0,0.0,0,0.0,0,0,,0,1.0,1.0,0,,,3.0,3.4,6.4,5.4,,67,
439,440,Lamont Hall,GNB,TE,25,14,0,0,0,0,0,0,0,0,,0,3.0,3,33,11.0,0,0.0,,0,,,3.0,6.3,6.3,4.8,,79,
440,441,Sheldon Jackson,BUF,TE,23,13,4,0,0,0,0,0,0,0,,0,8.0,4,34,8.5,0,0.0,,0,,,3.0,7.4,7.4,5.4,,78,
441,442,James Jenkins,WAS,TE,32,16,4,0,0,0,0,0,0,0,,0,4.0,1,30,30.0,0,0.0,,0,,,3.0,4.0,4.0,3.5,,80,
442,443,Mike Lucky,DAL,TE,24,14,4,0,0,0,0,0,0,0,,0,5.0,5,25,5.0,0,0.0,,0,,,3.0,7.5,7.5,5.0,,82,
443,444,Cecil Martin,PHI,RB,24,12,5,0,0,0,0,0,3,3,1.0,0,16.0,11,22,2.0,0,0.0,,0,,,3.0,13.5,13.5,8.0,,143,
444,445,Moses Moreno,SDG,QB,24,1,0,5,7,78,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,3.0,3.1,3.1,3.1,,68,
445,446,Yo Murphy,2TM,WR,26,8,0,0,0,0,0,0,0,0,,0,8.0,4,28,7.0,0,1.0,,0,,,3.0,6.8,6.8,4.8,,153,
446,447,A.J. Ofodile,BAL,TE,26,7,3,0,0,0,0,0,0,0,,0,9.0,4,25,6.25,0,0.0,,0,,,3.0,6.5,6.5,4.5,,83,
447,448,Brock Olivo,DET,RB,23,14,0,0,0,0,0,0,1,1,1.0,0,8.0,4,24,6.0,0,0.0,,0,,,3.0,6.5,6.5,4.5,,144,
448,449,Ronnie Powell,CLE,WR,25,14,0,0,0,0,0,0,1,-14,-14.0,0,1.0,1,45,45.0,0,3.0,,0,,,3.0,4.1,4.1,3.6,,152,
449,450,Detron Smith,DEN,RB,25,16,0,0,0,0,0,0,1,7,7.0,0,5.0,4,23,5.75,0,0.0,,0,,,3.0,7.0,7.0,5.0,,141,
450,451,Dwight Stone,NYJ,WR,35,16,0,0,0,0,0,0,2,27,13.5,0,3.0,0,0,,0,3.0,,0,,,3.0,2.7,2.7,2.7,,154,
451,452,Tai Streets,SFO,WR,22,2,0,0,0,0,0,0,0,0,,0,3.0,2,25,12.5,0,0.0,,0,,,3.0,4.5,4.5,3.5,,155,
452,453,Rabih Abdullah,TAM,RB,24,15,1,0,0,0,0,0,5,12,2.4,0,3.0,2,11,5.5,0,0.0,,0,,,2.0,4.3,4.3,3.3,,145,
453,454,D'Wayne Bates,CHI,WR,24,7,1,0,0,0,0,0,0,0,,0,7.0,2,19,9.5,0,0.0,,0,,,2.0,3.9,3.9,2.9,,160,
454,455,Pete Chryplewicz,DET,TE,25,11,1,0,0,0,0,0,0,0,,0,2.0,2,18,9.0,0,0.0,,0,,,2.0,3.8,3.8,2.8,,84,
455,456,Chris Doering,DEN,WR,26,3,0,0,0,0,0,0,0,0,,0,5.0,3,22,7.33,0,0.0,,0,,,2.0,5.2,5.2,3.7,,157,
456,457,Brian Finneran,PHI,WR,23,3,0,0,0,0,0,0,0,0,,0,4.0,2,21,10.5,0,0.0,,0,,,2.0,4.1,4.1,3.1,,159,
457,458,Ty Hallock,CHI,RB,28,15,4,0,0,0,0,0,0,0,,0,8.0,6,22,3.67,0,0.0,,0,,,2.0,8.2,8.2,5.2,,146,
458,459,Nate Jacquet,MIA,WR,24,13,0,0,0,0,0,0,1,4,4.0,0,5.0,1,18,18.0,0,1.0,,0,,,2.0,3.2,3.2,2.7,,158,
459,460,Malcolm Johnson,PIT,WR,22,6,0,0,0,0,0,0,0,0,,0,9.0,2,23,11.5,0,0.0,,0,,,2.0,4.3,4.3,3.3,,156,
460,461,George Jones,CLE,RB,26,6,0,0,0,0,0,0,8,15,1.88,0,0.0,0,0,,0,0.0,,0,,,2.0,1.5,1.5,1.5,,149,
461,462,Alfred Pupunu,SDG,TE,30,8,0,0,0,0,0,0,0,0,,0,5.0,4,17,4.25,0,0.0,,0,,,2.0,5.7,5.7,3.7,,85,
