,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
146,147,Andre Rison,2TM,WR,29,15,13,0,0,0,0,0,0,0,,0,90.0,47,593,12.62,3,1.0,,3,,,77.0,124.3,127.3,100.8,,55,
147,148,Torrance Small,NOR,WR,26,16,13,0,0,0,0,0,4,51,12.75,1,89.0,50,558,11.16,2,1.0,1.0,3,,,77.0,126.9,130.9,101.9,,56,
148,149,Elvis Grbac,SFO,QB,26,15,4,122,197,1236,8,10,23,21,0.91,2,0.0,0,0,,0,0.0,,2,,,76.0,75.5,88.5,85.5,,35,
149,150,Charlie Jones,SDG,WR,24,14,4,0,0,0,0,0,0,0,,0,75.0,41,524,12.78,4,0.0,,4,,,76.0,117.4,120.4,96.9,,57,
150,151,Rashaan Salaam,CHI,RB,22,12,6,0,0,0,0,0,143,496,3.47,3,8.0,7,44,6.29,1,3.0,1.0,4,,,76.0,83.0,87.0,79.5,,44,
151,152,Terrell Owens,SFO,WR,23,16,10,0,0,0,0,0,0,0,,0,58.0,35,520,14.86,4,1.0,1.0,4,,,74.0,109.0,113.0,91.5,,58,
152,153,Erric Pegram,PIT,RB,27,12,4,0,0,0,0,0,97,509,5.25,1,27.0,17,112,6.59,0,1.0,,2,,,74.0,91.1,97.1,82.6,,45,
153,154,Leslie Shepherd,WAS,WR,27,12,6,0,0,0,0,0,6,96,16.0,2,45.0,23,344,14.96,3,0.0,,5,,,74.0,97.0,100.0,85.5,,59,
154,155,Bobby Engram,CHI,WR,23,16,2,0,0,0,0,0,0,0,,0,62.0,33,389,11.79,6,2.0,1.0,6,,,73.0,105.9,109.9,89.4,,60,
155,156,Fred Barnett,MIA,WR,30,9,7,0,0,0,0,0,0,0,,0,63.0,36,562,15.61,3,1.0,1.0,3,,,72.0,108.2,112.2,90.2,,61,
156,157,Ray Zellars,NOR,RB,23,9,6,0,0,0,0,0,120,475,3.96,4,15.0,9,45,5.0,0,2.0,2.0,4,,,72.0,81.0,86.0,76.5,,46,
157,158,Willie Jackson,JAX,WR,25,16,2,0,0,0,0,0,1,2,2.0,0,42.0,33,486,14.73,3,0.0,,3,2.0,,71.0,103.8,106.8,87.3,,62,
158,159,Natrone Means,JAX,RB,24,14,4,0,0,0,0,0,152,507,3.34,2,9.0,7,45,6.43,1,3.0,1.0,3,,,71.0,78.2,82.2,74.7,,47,
159,160,Aaron Craver,DEN,RB,28,15,15,0,1,0,0,0,59,232,3.93,2,51.0,39,297,7.62,1,1.0,1.0,3,,,69.0,107.9,114.9,88.4,,48,
160,161,Brian Blades,SEA,WR,31,11,9,0,0,0,0,0,0,0,,0,70.0,43,556,12.93,2,1.0,,2,,,68.0,110.6,113.6,89.1,,63,
161,162,Amp Lee,MIN,RB,25,16,3,0,0,0,0,0,51,161,3.16,0,71.0,54,422,7.81,2,2.0,1.0,2,,,68.0,122.3,129.3,95.3,,49,
162,163,Tyrone Wheatley,NYG,RB,24,14,0,1,1,24,1,0,112,400,3.57,1,17.0,12,51,4.25,2,6.0,,3,,,68.0,80.1,83.1,74.1,,50,
163,164,Craig Heyward,ATL,RB,30,15,5,0,0,0,0,0,72,321,4.46,3,19.0,16,168,10.5,0,0.0,,3,,,67.0,82.9,88.9,74.9,,51,
164,165,Warren Moon,MIN,QB,40,8,8,134,247,1610,7,9,9,6,0.67,0,0.0,0,0,,0,7.0,4.0,0,,,67.0,67.0,83.0,76.0,,36,
165,166,Eric Bieniemy,CIN,RB,27,16,0,0,0,0,0,0,56,269,4.8,2,46.0,32,272,8.5,0,1.0,1.0,2,,,64.0,96.1,103.1,80.1,,52,
166,167,David Dunn,CIN,WR,24,16,0,0,0,0,0,0,0,0,,0,49.0,32,509,15.91,1,1.0,,2,,,63.0,94.9,97.9,78.9,,64,
167,168,Randal Hill,MIA,WR,27,14,5,0,0,0,0,0,0,0,,0,44.0,21,409,19.48,4,1.0,1.0,4,,,63.0,83.9,87.9,73.4,,65,
168,169,Irving Spikes,MIA,RB,26,15,1,0,0,0,0,0,87,316,3.63,3,11.0,8,81,10.13,1,1.0,1.0,4,,,62.0,69.7,73.7,65.7,,53,
169,170,Derek Loville,SFO,RB,28,12,6,0,0,0,0,0,70,229,3.27,2,26.0,16,138,8.63,2,0.0,,4,,,61.0,76.7,82.7,68.7,,54,
170,171,Richie Anderson,NYJ,RB,25,16,13,0,0,0,0,0,47,150,3.19,1,71.0,44,385,8.75,0,0.0,,1,,,60.0,103.5,109.5,81.5,,55,
171,172,Eric Bjornson,DAL,TE,25,14,10,0,0,0,0,0,0,0,,0,64.0,48,388,8.08,3,1.0,,3,1.0,,59.0,106.8,109.8,82.8,,13,
172,173,Robert Brooks,GNB,WR,26,7,7,0,0,0,0,0,4,2,0.5,0,41.0,23,344,14.96,4,0.0,,4,,,59.0,81.6,84.6,70.1,,68,
173,174,Courtney Hawkins,TAM,WR,27,16,16,0,0,0,0,0,1,-13,-13.0,0,94.0,46,544,11.83,1,1.0,,1,,,59.0,105.1,108.1,82.1,,67,
174,175,Floyd Turner,BAL,WR,30,11,6,0,0,0,0,0,2,12,6.0,0,64.0,38,461,12.13,2,0.0,,2,,,59.0,97.3,100.3,78.3,,66,
175,176,Steve Beuerlein,CAR,QB,31,8,4,69,123,879,8,2,12,17,1.42,0,0.0,0,0,,0,9.0,4.0,0,,,57.0,56.9,65.9,58.9,,37,
176,177,Andre Coleman,SDG,WR,24,16,10,0,0,0,0,0,2,0,0.0,0,73.0,36,486,13.5,2,4.0,2.0,2,,,57.0,92.6,97.6,74.6,,70,
177,178,Michael Westbrook,WAS,WR,24,11,6,0,0,0,0,0,2,2,1.0,0,62.0,34,505,14.85,1,0.0,,1,,,57.0,90.7,93.7,73.7,,69,
178,179,Harvey Williams,OAK,RB,29,13,5,1,2,18,1,0,121,431,3.56,0,29.0,22,143,6.5,0,3.0,3.0,0,,,56.0,78.1,87.1,67.1,,56,
179,180,Daryl Hobbs,OAK,WR,28,16,1,1,1,7,0,0,0,0,,0,75.0,44,423,9.61,3,4.0,3.0,3,,,55.0,98.6,104.6,76.6,,73,
180,181,Webster Slaughter,NYJ,WR,32,10,1,0,0,0,0,0,0,0,,0,60.0,32,434,13.56,2,0.0,,2,,,55.0,87.4,90.4,71.4,,71,
181,182,Robb Thomas,TAM,WR,30,12,8,0,0,0,0,0,0,0,,0,53.0,33,427,12.94,2,0.0,,2,,,55.0,87.7,90.7,71.2,,72,
182,183,William Floyd,SFO,RB,24,9,8,0,0,0,0,0,47,186,3.96,2,36.0,26,197,7.58,1,4.0,1.0,3,,,54.0,80.3,87.3,67.3,,57,
183,184,Sean LaChapelle,KAN,WR,26,12,8,0,0,0,0,0,0,0,,0,48.0,27,422,15.63,2,0.0,,2,,,54.0,81.2,84.2,67.7,,75,
184,185,Derek Russell,HOU,WR,27,16,5,0,0,0,0,0,0,0,,0,59.0,34,421,12.38,2,0.0,,2,,,54.0,88.1,91.1,71.1,,76,
185,186,Steve Tasker,BUF,WR,34,8,5,0,0,0,0,0,9,31,3.44,0,33.0,21,372,17.71,3,3.0,2.0,3,,,54.0,75.3,80.3,64.8,,74,
186,187,Charles Way,NYG,RB,24,16,12,0,0,0,0,0,22,79,3.59,1,45.0,32,328,10.25,1,0.0,,2,,,53.0,84.7,87.7,68.7,,58,
187,188,Kevin Turner,PHI,RB,27,16,12,0,0,0,0,0,18,39,2.17,0,56.0,43,409,9.51,1,1.0,,1,,,51.0,93.8,96.8,72.3,,59,
188,189,Eric Moulds,BUF,WR,23,16,5,0,0,0,0,0,12,44,3.67,0,37.0,20,279,13.95,2,1.0,,3,,,50.0,70.3,73.3,60.3,,77,
189,190,Qadry Ismail,MIN,WR,26,16,2,0,0,0,0,0,0,0,,0,44.0,22,351,15.95,3,2.0,2.0,3,,,49.0,71.1,76.1,60.1,,78,
190,191,Brent Jones,SFO,TE,33,11,10,0,0,0,0,0,0,0,,0,48.0,33,428,12.97,1,0.0,,1,,,49.0,81.8,84.8,65.3,,14,
191,192,Rodney Peete,PHI,QB,30,5,5,80,134,992,3,5,20,31,1.55,1,0.0,0,0,,0,2.0,1.0,1,,,49.0,48.8,57.8,53.8,,38,
192,193,Tommy Vardell,SFO,RB,27,11,7,0,0,0,0,0,58,192,3.31,2,38.0,28,179,6.39,0,0.0,,2,,,49.0,77.1,83.1,63.1,,60,
193,194,Reggie Brooks,TAM,RB,25,11,4,0,0,0,0,0,112,368,3.29,2,6.0,3,13,4.33,0,1.0,1.0,2,,,48.0,51.1,55.1,49.6,,61,
194,195,Rich Gannon,KAN,QB,31,4,3,54,90,491,6,1,12,81,6.75,0,0.0,0,0,,0,1.0,1.0,0,,,48.0,47.7,52.7,48.7,,39,
195,196,Charlie Garner,PHI,RB,24,15,1,0,0,0,0,0,66,346,5.24,1,17.0,14,92,6.57,0,1.0,1.0,1,,,48.0,61.8,65.8,54.8,,64,
196,197,Marc Logan,WAS,RB,31,14,9,0,0,0,0,0,20,111,5.55,2,34.0,23,269,11.7,0,1.0,1.0,2,,,48.0,71.0,78.0,59.5,,63,
197,198,Stanley Pritchett,MIA,RB,23,16,16,0,0,0,0,0,7,27,3.86,0,50.0,33,354,10.73,2,3.0,1.0,2,,,48.0,81.1,85.1,64.6,,62,
198,199,Dave Meggett,NWE,RB,30,16,1,0,1,0,0,0,40,122,3.05,0,57.0,33,292,8.85,0,7.0,,1,,,47.0,80.4,86.4,63.9,,65,
199,200,Muhsin Muhammad,CAR,WR,23,9,5,0,0,0,0,0,1,-1,-1.0,0,49.0,25,407,16.28,1,0.0,,1,,,47.0,71.6,74.6,59.1,,79,
200,201,Neil O'Donnell,NYJ,QB,30,6,6,110,188,1147,4,7,6,30,5.0,0,0.0,0,0,,0,2.0,2.0,0,,,47.0,46.9,58.9,53.9,,40,
201,202,Lonnie Johnson,BUF,TE,25,16,15,0,0,0,0,0,0,0,,0,79.0,46,457,9.93,0,1.0,,0,,,46.0,91.7,94.7,68.7,,15,
202,203,Brian Mitchell,WAS,RB,28,16,2,0,1,0,0,0,39,193,4.95,0,40.0,32,286,8.94,0,1.0,1.0,0,,,46.0,77.9,84.9,61.9,,66,
203,204,Joe Aska,OAK,RB,24,15,2,0,0,0,0,0,62,326,5.26,1,12.0,8,63,7.88,0,1.0,,1,,,45.0,52.9,55.9,48.9,,67,
204,205,Jason Dunn,PHI,TE,23,16,12,0,0,0,0,0,0,0,,0,31.0,15,332,22.13,2,0.0,,2,,,45.0,60.2,63.2,52.7,,16,
205,206,J.J. Birden,ATL,WR,31,12,12,0,0,0,0,0,0,0,,0,61.0,30,319,10.63,2,2.0,,2,,,44.0,73.9,76.9,58.9,,80,
206,207,Keith Byars,2TM,RB,33,14,10,0,0,0,0,0,2,2,1.0,0,48.0,32,289,9.03,2,0.0,,2,1.0,,43.0,75.1,78.1,59.1,,68,
207,208,Sam Gash,NWE,RB,27,14,9,0,0,0,0,0,8,15,1.88,0,44.0,33,276,8.36,2,0.0,,2,1.0,,43.0,76.1,79.1,59.6,,69,
208,209,Leeland McElroy,ARI,RB,22,16,6,0,0,0,0,0,89,305,3.43,1,10.0,5,41,8.2,1,3.0,2.0,2,,,43.0,47.6,52.6,45.1,,70,
209,210,Ricky Proehl,SEA,WR,28,16,7,0,0,0,0,0,0,0,,0,48.0,23,309,13.43,2,0.0,,2,,,43.0,65.9,68.9,54.4,,81,
210,211,Paul Justin,IND,QB,28,8,2,74,127,839,2,0,2,7,3.5,0,0.0,0,0,,0,1.0,,0,,,42.0,42.3,45.3,42.3,,41,
211,212,Kelvin Martin,DAL,WR,31,16,1,0,0,0,0,0,0,0,,0,44.0,25,380,15.2,1,1.0,1.0,1,,,42.0,67.0,71.0,54.5,,82,
212,213,Dave Moore,TAM,TE,27,16,8,0,0,0,0,0,0,0,,0,43.0,27,237,8.78,3,0.0,,3,,,42.0,68.7,71.7,55.2,,17,
213,214,Lamont Warren,IND,RB,23,13,3,0,0,0,0,0,67,230,3.43,1,34.0,22,174,7.91,0,3.0,2.0,1,,,42.0,64.4,72.4,53.4,,71,
214,215,Craig Erickson,MIA,QB,27,7,3,55,99,780,4,2,11,16,1.45,0,0.0,0,0,,0,4.0,3.0,0,,1.0,41.0,40.8,48.8,42.8,,42,
215,216,Jackie Harris,TAM,TE,28,13,12,0,0,0,0,0,0,0,,0,60.0,30,349,11.63,1,1.0,1.0,1,1.0,,41.0,70.9,74.9,55.9,,18,
216,217,Sean Salisbury,SDG,QB,33,16,3,82,161,984,5,8,6,14,2.33,0,0.0,0,0,,0,3.0,2.0,0,,,41.0,40.8,53.8,48.8,,43,
217,218,Mike Pritchard,SEA,WR,27,16,5,0,0,0,0,0,2,13,6.5,0,63.0,21,328,15.62,1,0.0,,1,,,40.0,61.1,64.1,50.6,,83,
218,219,Tyrone Brown,ATL,WR,23,9,4,0,0,0,0,0,0,0,,0,55.0,28,325,11.61,1,0.0,,1,,,39.0,66.5,69.5,52.5,,85,
219,220,Pat Carter,ARI,TE,30,16,16,0,0,0,0,0,0,0,,0,33.0,26,329,12.65,1,0.0,,1,,,39.0,64.9,67.9,51.9,,19,
220,221,William Henderson,GNB,RB,25,16,11,0,0,0,0,0,39,130,3.33,0,33.0,27,203,7.52,1,1.0,,1,,,39.0,66.3,72.3,52.8,,72,
221,222,Kevin Williams,DAL,WR,25,10,9,0,0,0,0,0,4,11,2.75,0,51.0,27,323,11.96,1,0.0,,1,,,39.0,66.4,69.4,52.9,,84,
222,223,Marcus Dowdell,ARI,WR,26,15,0,0,0,0,0,0,0,0,,0,41.0,20,318,15.9,2,6.0,3.0,2,,,38.0,57.8,63.8,47.8,,86,
223,224,Haywood Jeffires,NOR,WR,32,9,1,0,0,0,0,0,0,0,,0,31.0,20,215,10.75,3,1.0,1.0,3,,,38.0,57.5,61.5,47.5,,87,
224,225,Mark Chmura,GNB,TE,27,13,13,0,0,0,0,0,0,0,,0,48.0,28,370,13.21,0,0.0,,0,,,37.0,65.0,68.0,51.0,,20,
225,226,Daryl Johnston,DAL,RB,30,16,15,0,0,0,0,0,22,48,2.18,0,55.0,43,278,6.47,1,1.0,1.0,1,,,37.0,79.6,83.6,58.1,,73,
226,227,Todd Collins,BUF,QB,25,7,3,55,99,739,4,5,21,43,2.05,0,0.0,0,0,,0,3.0,2.0,0,,,36.0,35.9,45.9,40.9,,44,
227,228,Anthony Edwards,ARI,WR,30,16,1,0,0,0,0,0,1,-8,-8.0,0,50.0,29,311,10.72,1,1.0,,1,,,36.0,65.3,68.3,50.8,,89,
228,229,Rod Smith,DEN,WR,26,10,1,0,0,0,0,0,1,1,1.0,0,28.0,16,237,14.81,2,1.0,,2,,,36.0,51.8,54.8,43.8,,90,
229,230,Yancey Thigpen,PIT,WR,27,6,2,0,0,0,0,0,0,0,,0,25.0,12,244,20.33,2,0.0,,2,,,36.0,48.4,51.4,42.4,,88,
230,231,Troy Drayton,2TM,TE,26,13,13,0,0,0,0,0,0,0,,0,39.0,28,331,11.82,0,0.0,,0,1.0,,35.0,63.1,66.1,49.1,,21,
231,232,Jeff George,ATL,QB,29,3,3,56,99,698,3,3,5,10,2.0,0,0.0,0,0,,0,3.0,,0,,,35.0,34.9,40.9,37.9,,45,
232,233,Rocket Ismail,CAR,WR,27,13,5,0,0,0,0,0,8,80,10.0,1,33.0,12,214,17.83,0,0.0,,1,,,35.0,47.4,50.4,41.4,,91,
233,234,Lorenzo Neal,NOR,RB,26,16,11,0,0,0,0,0,21,58,2.76,1,42.0,31,194,6.26,1,1.0,1.0,2,,,35.0,66.2,70.2,50.7,,74,
234,235,Winslow Oliver,CAR,RB,23,16,0,0,0,0,0,0,47,183,3.89,0,22.0,15,144,9.6,0,4.0,2.0,1,,,35.0,49.7,57.7,42.2,,75,
235,236,Tamarick Vanover,KAN,WR,22,13,6,0,0,0,0,0,4,6,1.5,0,45.0,21,241,11.48,1,1.0,1.0,2,,,35.0,55.7,59.7,45.2,,92,
236,237,Billy Joe Hobert,OAK,QB,25,8,3,57,104,667,4,5,2,13,6.5,0,,0,0,,0,6.0,,0,,,34.0,34.0,42.0,39.0,,46,
237,238,Rodney Thomas,HOU,RB,23,16,0,0,0,0,0,0,49,151,3.08,1,17.0,13,128,9.85,0,0.0,,1,,,34.0,46.9,52.9,40.4,,76,
238,239,Robert Green,CHI,RB,26,10,3,0,0,0,0,0,60,249,4.15,0,24.0,13,78,6.0,0,3.0,,0,,,33.0,45.7,48.7,39.2,,78,
239,240,Howard Griffith,CAR,RB,29,16,14,0,0,0,0,0,12,7,0.58,1,48.0,27,223,8.26,1,1.0,1.0,2,,,33.0,60.0,64.0,46.5,,77,
240,241,Alvin Harper,TAM,WR,28,12,7,0,0,0,0,0,0,0,,0,46.0,19,289,15.21,1,1.0,1.0,1,,,33.0,51.9,55.9,42.4,,93,
241,242,Alfred Pupunu,SDG,TE,27,9,8,0,0,0,0,0,0,0,,0,35.0,24,271,11.29,1,1.0,,1,,,33.0,57.1,60.1,45.1,,22,
242,243,Aaron Bailey,IND,WR,25,14,2,0,0,0,0,0,0,0,,0,36.0,18,302,16.78,0,3.0,2.0,1,,,32.0,50.2,55.2,41.2,,94,
243,244,Erik Kramer,CHI,QB,32,4,4,73,150,781,3,6,8,4,0.5,0,0.0,0,0,,0,1.0,,0,,,32.0,31.6,40.6,37.6,,48,
244,245,Don Majkowski,DET,QB,32,5,2,55,102,554,3,3,14,38,2.71,0,0.0,0,0,,0,5.0,1.0,0,,1.0,32.0,32.0,39.0,35.0,,47,
245,246,Zack Crockett,IND,RB,24,5,5,0,0,0,0,0,31,164,5.29,0,15.0,11,96,8.73,1,2.0,1.0,1,,,30.0,41.0,45.0,35.5,,79,
246,247,Jerry Ellison,TAM,RB,25,16,2,0,0,0,0,0,35,106,3.03,0,25.0,18,208,11.56,0,2.0,1.0,0,,,29.0,47.4,54.4,38.4,,80,
247,248,Jerris McPhail,MIA,RB,24,9,1,0,0,0,0,0,6,28,4.67,0,29.0,20,282,14.1,0,2.0,1.0,0,,,29.0,49.0,53.0,39.0,,81,
248,249,Sherman Williams,DAL,RB,23,16,1,0,1,0,0,0,69,269,3.9,0,11.0,5,41,8.2,0,2.0,1.0,0,,,29.0,34.0,38.0,31.5,,82,
249,250,Tony Carter,CHI,RB,24,16,11,0,0,0,0,0,11,43,3.91,0,59.0,41,233,5.68,0,1.0,,0,,,28.0,68.6,71.6,48.1,,83,
250,251,Desmond Howard,GNB,WR,26,16,0,0,0,0,0,0,0,0,,0,23.0,13,95,7.31,0,2.0,,3,,,28.0,40.5,40.5,34.0,,96,
251,252,Terry Mickens,GNB,WR,25,8,5,0,0,0,0,0,0,0,,0,32.0,18,161,8.94,2,1.0,,2,,,28.0,46.1,49.1,37.1,,95,
252,253,Ryan Wetnight,CHI,TE,26,11,5,0,0,0,0,0,0,0,,0,42.0,21,223,10.62,1,0.0,,1,,,28.0,49.3,52.3,38.8,,23,
253,254,Christian Fauria,SEA,TE,25,10,9,0,0,0,0,0,0,0,,0,30.0,18,214,11.89,1,0.0,,1,,,27.0,45.4,48.4,36.4,,24,
254,255,Todd McNair,KAN,RB,31,16,0,0,0,0,0,0,9,32,3.56,0,28.0,21,181,8.62,1,0.0,,1,,,27.0,48.3,51.3,37.8,,84,
255,256,Aaron Pierce,NYG,TE,27,10,3,0,0,0,0,0,1,1,1.0,1,18.0,11,144,13.09,1,0.0,,2,,,27.0,37.5,40.5,32.0,,25,
256,257,Roell Preston,ATL,WR,24,15,2,0,0,0,0,0,0,0,,0,31.0,21,208,9.9,1,0.0,,1,,,27.0,47.8,50.8,37.3,,97,
257,258,Carlester Crumpler,SEA,TE,25,16,7,0,0,0,0,0,0,0,,0,39.0,26,258,9.92,0,1.0,,0,,,26.0,51.8,54.8,38.8,,26,
258,259,Stephen Davis,WAS,RB,22,12,0,0,0,0,0,0,23,139,6.04,2,0.0,0,0,,0,0.0,,2,,,26.0,25.9,28.9,25.9,,85,
259,260,Karl Williams,TAM,WR,25,16,0,0,0,0,0,0,1,-3,-3.0,0,45.0,22,246,11.18,0,2.0,2.0,1,,,26.0,48.3,53.3,37.3,,98,
260,261,Clif Groce,IND,RB,24,15,8,0,0,0,0,0,46,184,4.0,0,32.0,13,106,8.15,0,2.0,2.0,0,,,25.0,38.0,46.0,31.5,,86,
261,262,Vaughn Hebron,DEN,RB,26,16,0,0,0,0,0,0,49,262,5.35,0,11.0,7,43,6.14,0,3.0,3.0,0,,,25.0,31.5,37.5,28.0,,88,
262,263,Reggie Johnson,KAN,TE,28,11,3,0,0,0,0,0,0,0,,0,33.0,18,189,10.5,1,0.0,,1,,,25.0,42.9,45.9,33.9,,27,
263,264,Bernie Parmalee,MIA,RB,29,16,0,0,0,0,0,0,25,80,3.2,0,27.0,21,189,9.0,0,1.0,1.0,0,,,25.0,45.9,49.9,35.4,,87,
264,265,Mike Sherrard,DEN,WR,33,15,0,0,0,0,0,0,0,0,,0,28.0,16,185,11.56,1,0.0,,1,,,25.0,40.5,43.5,32.5,,101,
265,266,Brian Stablein,IND,WR,26,16,0,0,0,0,0,0,0,0,,0,35.0,18,192,10.67,1,0.0,,1,,,25.0,43.2,46.2,34.2,,99,
266,267,J.J. Stokes,SFO,WR,24,6,6,0,0,0,0,0,0,0,,0,39.0,18,249,13.83,0,0.0,,0,,,25.0,42.9,45.9,33.9,,100,
267,268,Howard Cross,NYG,TE,29,16,16,0,0,0,0,0,0,0,,0,45.0,22,178,8.09,1,1.0,,1,,,24.0,45.8,48.8,34.8,,28,
268,269,Lee DeRamus,NOR,WR,24,15,4,0,0,0,0,0,1,2,2.0,0,42.0,15,182,12.13,1,0.0,,1,,,24.0,39.4,42.4,31.9,,102,
269,270,Danan Hughes,KAN,WR,26,15,2,1,1,30,0,0,0,0,,0,33.0,17,167,9.82,1,0.0,,1,,,24.0,40.9,43.9,32.4,,104,
270,271,Mark Seay,PHI,WR,29,16,0,0,0,0,0,0,0,0,,0,36.0,19,260,13.68,0,2.0,1.0,0,,,24.0,43.0,47.0,33.5,,103,
271,272,Tim Biakabutuka,CAR,RB,22,4,4,0,0,0,0,0,71,229,3.23,0,0.0,0,0,,0,0.0,,0,,,23.0,22.9,25.9,22.9,,90,
272,273,Lawrence Dawsey,NYG,WR,29,16,4,0,0,0,0,0,0,0,,0,43.0,18,233,12.94,0,0.0,,0,,,23.0,41.3,44.3,32.3,,105,
273,274,Lamar Thomas,MIA,WR,26,9,3,0,0,0,0,0,0,0,,0,23.0,10,166,16.6,1,0.0,,1,,,23.0,32.6,35.6,27.6,,106,
274,275,Herschel Walker,DAL,RB,34,16,1,0,0,0,0,0,10,83,8.3,1,10.0,7,89,12.71,0,0.0,,1,,,23.0,30.2,30.2,26.7,,89,
275,276,Bill Brooks,WAS,WR,32,16,2,0,0,0,0,0,0,0,,0,32.0,17,224,13.18,0,0.0,,0,,,22.0,39.4,42.4,30.9,,107,
276,277,Troy Brown,NWE,WR,25,16,0,0,0,0,0,0,0,0,,0,27.0,21,222,10.57,0,0.0,,0,,,22.0,43.2,46.2,32.7,,109,
277,278,Glenn Foley,NYJ,QB,26,5,3,54,110,559,3,7,7,40,5.71,0,0.0,0,0,,0,1.0,1.0,0,,,22.0,22.4,33.4,29.4,,49,
278,279,Jermaine Ross,STL,WR,25,15,0,0,0,0,0,0,1,3,3.0,1,28.0,15,160,10.67,0,0.0,,1,,,22.0,37.3,40.3,29.8,,108,
279,280,Malcolm Floyd,HOU,WR,24,16,0,0,0,0,0,0,0,0,,0,22.0,10,145,14.5,1,1.0,,1,,,21.0,30.5,33.5,25.5,,110,
280,281,Scott Galbraith,WAS,TE,29,16,6,0,0,0,0,0,0,0,,0,10.0,8,89,11.13,2,0.0,,2,,,21.0,28.9,28.9,24.9,,30,
281,282,Eric Green,BAL,TE,29,6,3,0,0,0,0,0,0,0,,0,24.0,15,150,10.0,1,0.0,,1,,,21.0,36.0,39.0,28.5,,29,
282,283,Ricky Whittle,NOR,RB,25,10,0,0,0,0,0,0,20,52,2.6,0,34.0,26,162,6.23,0,1.0,,0,,,21.0,47.4,50.4,34.4,,91,
283,284,Kyle Brady,NYJ,TE,24,16,16,0,0,0,0,0,0,0,,0,31.0,15,144,9.6,1,1.0,1.0,1,1.0,,20.0,35.4,39.4,27.9,,31,
284,285,Greg Robinson,STL,RB,27,11,0,0,0,0,0,0,32,134,4.19,1,2.0,1,6,6.0,0,1.0,,1,,,20.0,21.0,24.0,20.5,,92,
285,286,Donnell Bennett,KAN,RB,24,16,0,0,0,0,0,0,36,166,4.61,0,14.0,8,21,2.63,0,0.0,,0,,,19.0,26.7,29.7,22.7,,93,
286,287,Scottie Graham,MIN,RB,27,11,0,0,0,0,0,0,57,138,2.42,0,9.0,7,48,6.86,0,0.0,,0,,,19.0,25.6,28.6,22.1,,94,
287,288,Henry Lusk,NOR,TE,24,16,3,0,0,0,0,0,0,0,,0,48.0,27,210,7.78,0,1.0,1.0,0,,,19.0,46.0,50.0,32.5,,32,
288,289,Deems May,SDG,TE,27,16,12,0,0,0,0,0,0,0,,0,30.0,19,188,9.89,0,0.0,,0,,,19.0,37.8,40.8,28.3,,33,
289,290,Tony Cline,BUF,TE,25,16,7,0,0,0,0,0,0,0,,0,29.0,19,117,6.16,1,0.0,,1,,,18.0,36.7,39.7,27.2,,34,
290,291,Aaron Hayden,SDG,RB,23,11,0,0,0,0,0,0,55,166,3.02,0,4.0,1,10,10.0,0,1.0,,0,,,18.0,18.6,21.6,18.1,,96,
291,292,Anthony Lynn,SFO,RB,28,16,1,0,0,0,0,0,24,164,6.83,0,4.0,2,14,7.0,0,0.0,,0,,,18.0,19.8,22.8,18.8,,95,
292,293,Ernie Mills,PIT,WR,28,9,3,0,0,0,0,0,2,24,12.0,0,21.0,7,92,13.14,1,0.0,,1,,,18.0,24.6,24.6,21.1,,112,
293,294,Scott Miller,MIA,WR,28,12,1,0,0,0,0,0,0,0,,0,16.0,9,116,12.89,0,0.0,,1,,,18.0,26.6,29.6,22.1,,113,
294,295,Alex Van Dyke,NYJ,WR,22,15,1,0,0,0,0,0,0,0,,0,43.0,17,118,6.94,1,0.0,,1,,,18.0,34.8,37.8,26.3,,111,
295,296,Steve Broussard,SEA,RB,29,12,0,0,0,0,0,0,15,106,7.07,1,9.0,6,26,4.33,0,2.0,1.0,1,,,17.0,23.2,27.2,20.2,,98,
296,297,Reggie Cobb,NYJ,RB,28,15,0,0,0,0,0,0,25,85,3.4,1,4.0,4,23,5.75,0,0.0,,1,,,17.0,20.8,20.8,18.8,,99,
297,298,Marrio Grier,NWE,RB,25,16,0,0,1,0,0,0,27,105,3.89,1,1.0,1,8,8.0,0,0.0,,1,,,17.0,18.3,21.3,17.8,,97,
298,299,Earnest Hunter,2TM,RB,26,11,0,0,1,0,0,0,15,44,2.93,0,23.0,18,163,9.06,0,4.0,2.0,0,,,17.0,34.7,39.7,25.7,,100,
299,300,Jamie Martin,STL,QB,26,6,0,23,34,241,3,2,7,14,2.0,0,0.0,0,0,,0,2.0,1.0,0,,,17.0,17.0,20.0,19.0,,50,
300,301,Shane Matthews,CHI,QB,26,2,0,13,17,158,1,0,1,2,2.0,1,0.0,0,0,,0,0.0,,1,,,17.0,16.5,16.5,16.5,,51,
301,302,Derrick Mayes,GNB,WR,22,7,0,0,0,0,0,0,0,0,,0,9.0,6,46,7.67,2,0.0,,2,,,17.0,22.6,22.6,19.6,,114,
