rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
1,Jerry Rice,SFO,WR,31,16,16,0,0,0,0,0,3,69,23.0,1,153.0,98,1503,15.34,15,3.0,,16,,,250.0,348.2,352.7,299.2,145.0,1,1.0
2,Emmitt Smith,DAL,RB,24,14,13,0,0,0,0,0,283,1486,5.25,9,65.0,57,414,7.26,1,4.0,,10,,,246.0,303.0,311.0,274.5,135.0,1,2.0
3,Steve Young,SFO,QB,32,16,16,314,462,4023,29,16,69,407,5.9,2,2.0,2,2,1.0,0,8.0,,2,,,290.0,291.8,317.8,306.8,129.0,1,3.0
4,Andre Rison,ATL,WR,26,16,16,0,0,0,0,0,0,0,,0,165.0,86,1242,14.44,15,2.0,,15,,,212.0,298.2,302.2,255.2,107.0,2,4.0
5,Shannon Sharpe,DEN,TE,25,16,12,0,0,0,0,0,0,0,,0,110.0,81,995,12.28,9,1.0,,9,,,153.0,233.5,237.0,193.0,96.0,1,5.0
6,Jerome Bettis,RAM,RB,21,16,12,0,0,0,0,0,294,1429,4.86,7,34.0,26,244,9.38,0,4.0,,7,,,205.0,231.3,239.3,218.3,94.0,2,6.0
7,Thurman Thomas,BUF,RB,27,16,16,0,1,0,0,0,355,1315,3.7,6,71.0,48,387,8.06,0,6.0,,6,,,200.0,248.2,257.2,224.2,89.0,3,7.0
8,Sterling Sharpe,GNB,WR,28,16,16,1,1,1,0,0,4,8,2.0,0,189.0,112,1274,11.38,11,1.0,,11,,,193.0,305.2,308.7,249.2,88.0,3,8.0
9,John Elway,DEN,QB,33,16,16,348,551,4030,25,10,44,153,3.48,0,,0,0,,0,8.0,,0,,,249.0,248.5,268.5,258.5,87.0,2,9.0
10,Ricky Watters,SFO,RB,24,13,13,0,0,0,0,0,208,950,4.57,10,45.0,31,326,10.52,1,5.0,,11,,,189.0,219.6,228.1,204.1,78.0,4,10.0
11,Marcus Allen,KAN,RB,33,16,10,0,0,0,0,0,206,764,3.71,12,46.0,34,238,7.0,3,4.0,,15,,,186.0,220.2,228.2,203.2,75.0,5,11.0
12,Michael Irvin,DAL,WR,27,16,16,0,0,0,0,0,2,6,3.0,0,143.0,88,1330,15.11,7,0.0,,7,,,176.0,263.6,266.6,219.6,71.0,4,12.0
13,Eric Green,PIT,TE,26,16,16,0,0,0,0,0,0,0,,0,113.0,63,942,14.95,5,3.0,,5,,,121.0,184.2,188.7,152.7,65.0,2,13.0
14,Tim Brown,RAI,WR,27,16,16,0,0,0,0,0,2,7,3.5,0,127.0,80,1180,14.75,7,1.0,,8,,,166.0,245.7,249.2,205.7,61.0,5,14.0
15,Leonard Russell,NWE,RB,24,16,15,0,0,0,0,0,300,1088,3.63,7,37.0,26,245,9.42,0,4.0,,7,,,171.0,197.3,205.3,184.3,60.0,6,15.0
16,Ben Coates,NWE,TE,24,16,10,0,0,0,0,0,0,0,,0,93.0,53,659,12.43,8,0.0,,8,,,114.0,166.9,169.9,140.4,58.0,3,16.0
17,Gary Brown,HOU,RB,24,16,8,0,0,0,0,0,195,1002,5.14,6,30.0,21,240,11.43,2,4.0,,8,,,168.0,189.2,197.2,178.7,57.0,7,17.0
18,Cris Carter,MIN,WR,28,16,16,0,0,0,0,0,0,0,,0,143.0,86,1071,12.45,9,0.0,,9,,,161.0,247.1,250.1,204.1,56.0,6,18.0
19,Johnny Johnson,NYJ,RB,25,15,9,0,0,0,0,0,198,821,4.15,3,83.0,67,641,9.57,1,5.0,,4,,,165.0,232.2,240.7,198.7,54.0,8,19.0
20,Anthony Miller,SDG,WR,28,16,16,0,0,0,0,0,1,0,0.0,0,162.0,84,1162,13.83,7,0.0,,7,,,158.0,242.2,245.2,200.2,53.0,7,20.0
21,Edgar Bennett,GNB,RB,24,16,14,0,0,0,0,0,159,550,3.46,9,74.0,59,457,7.75,1,0.0,,10,,,161.0,219.7,225.7,190.2,50.0,9,21.0
22,Erric Pegram,ATL,RB,24,16,14,0,0,0,0,0,292,1185,4.06,3,42.0,33,302,9.15,0,6.0,,3,,,161.0,193.7,202.7,177.2,50.0,10,22.0
23,Jeff Hostetler,RAI,QB,32,15,15,236,419,3242,14,10,55,202,3.67,5,1.0,0,0,,0,6.0,,5,,,210.0,209.9,228.9,219.9,49.0,3,23.0
24,Terry Kirby,MIA,RB,23,16,8,0,0,0,0,0,119,390,3.28,3,95.0,75,874,11.65,3,5.0,,6,,,157.0,232.4,240.9,194.9,46.0,11,24.0
25,Rodney Hampton,NYG,RB,24,12,10,0,0,0,0,0,292,1077,3.69,5,23.0,18,210,11.67,0,2.0,,5,,,157.0,174.7,181.7,165.7,46.0,12,25.0
26,Herschel Walker,PHI,RB,31,16,16,0,0,0,0,0,174,746,4.29,1,91.0,75,610,8.13,3,3.0,,4,,,157.0,231.6,239.1,194.1,46.0,13,26.0
27,Chris Warren,SEA,RB,25,14,14,0,0,0,0,0,273,1072,3.93,7,21.0,15,99,6.6,0,3.0,,7,,,156.0,171.1,175.6,163.6,45.0,14,27.0
28,Ronald Moore,PHO,RB,23,16,11,0,0,0,0,0,263,1018,3.87,9,7.0,3,16,5.33,0,3.0,,9,,,154.0,157.4,161.9,155.9,43.0,15,28.0
29,Johnny Mitchell,NYJ,TE,22,14,14,0,0,0,0,0,0,0,,0,73.0,39,630,16.15,6,0.0,,6,,,99.0,138.0,141.0,118.5,43.0,4,29.0
30,Keith Jackson,MIA,TE,28,15,15,0,0,0,0,0,0,0,,0,73.0,39,613,15.72,6,2.0,,6,,,95.0,134.3,138.3,114.8,39.0,5,30.0
31,Barry Sanders,DET,RB,25,11,11,0,0,0,0,0,243,1115,4.59,3,48.0,36,205,5.69,0,3.0,0.0,3,,,147.0,183.0,190.5,165.0,36.0,16,31.0
32,Brent Jones,SFO,TE,30,16,16,0,0,0,0,0,0,0,,0,94.0,68,735,10.81,3,2.0,,3,,,90.0,157.5,161.5,123.5,33.0,6,32.0
33,Barry Foster,PIT,RB,25,9,9,0,0,0,0,0,177,711,4.02,8,34.0,27,217,8.04,1,3.0,,9,,,144.0,170.8,178.3,157.3,33.0,17,33.0
34,Eric Metcalf,CLE,RB,25,16,9,0,0,0,0,0,129,611,4.74,1,84.0,63,539,8.56,2,4.0,,5,,,141.0,204.0,212.0,172.5,30.0,18,34.0
35,Rod Bernstine,DEN,RB,28,15,14,0,0,0,0,0,223,816,3.66,4,61.0,44,372,8.45,0,3.0,,4,,,140.0,183.8,191.3,161.8,29.0,19,35.0
36,Ricky Proehl,PHO,WR,25,16,16,0,0,0,0,0,8,47,5.88,0,108.0,65,877,13.49,7,1.0,,7,,,133.0,198.4,201.9,165.9,29.0,8,36.0
37,Jackie Harris,GNB,TE,25,12,12,0,0,0,0,0,0,0,,0,73.0,42,604,14.38,4,0.0,,4,,,84.0,126.4,129.4,105.4,28.0,7,37.0
38,Willie Davis,KAN,WR,26,16,15,0,0,0,0,0,0,0,,0,101.0,52,909,17.48,7,0.0,,7,,,133.0,184.9,187.9,158.9,28.0,9,38.0
39,Reggie Brooks,WAS,RB,22,16,11,0,0,0,0,0,223,1063,4.77,3,35.0,21,186,8.86,0,4.0,,3,,,139.0,159.9,167.9,149.4,28.0,20,39.0
40,Mark Bavaro,PHI,TE,30,16,16,0,0,0,0,0,0,0,,0,72.0,43,481,11.19,6,0.0,,6,,,84.0,127.1,130.1,105.6,28.0,8,40.0
41,Warren Moon,HOU,QB,37,15,14,303,520,3485,21,21,48,145,3.02,1,,0,0,,0,13.0,,1,,,189.0,188.9,222.4,209.9,28.0,4,41.0
42,Pete Metzelaars,BUF,TE,33,16,16,0,0,0,0,0,0,0,,0,95.0,68,609,8.96,4,1.0,,4,,,84.0,151.9,155.4,117.9,28.0,9,42.0
43,Calvin Williams,PHI,WR,26,16,14,0,0,0,0,0,0,0,,0,104.0,60,725,12.08,10,0.0,,10,,,133.0,192.5,195.5,162.5,28.0,10,43.0
44,Irving Fryar,MIA,WR,31,16,16,0,0,0,0,0,3,-4,-1.33,0,118.0,64,1010,15.78,5,0.0,,5,,,131.0,194.6,197.6,162.6,26.0,11,44.0
45,Herman Moore,DET,WR,24,15,15,0,0,0,0,0,0,0,,0,112.0,61,935,15.33,6,2.0,,6,,,128.0,188.5,192.5,158.0,23.0,12,45.0
46,Boomer Esiason,NYJ,QB,32,16,16,288,473,3421,16,11,45,118,2.62,1,1.0,1,-8,-8.0,0,13.0,,1,,,183.0,183.8,207.3,194.3,22.0,5,46.0
47,John Taylor,SFO,WR,31,16,16,1,1,41,0,0,2,17,8.5,0,74.0,56,940,16.79,5,1.0,,5,,,126.0,182.3,185.8,154.3,22.0,13,47.0
48,Michael Jackson,CLE,WR,24,15,11,1,1,25,0,0,1,1,1.0,0,92.0,41,756,18.44,8,1.0,,8,,,124.0,164.7,168.2,144.2,19.0,14,48.0
49,Courtney Hawkins,TAM,WR,24,16,12,0,0,0,0,0,0,0,,0,109.0,62,933,15.05,5,2.0,,5,,,121.0,183.3,187.3,152.3,17.0,15,49.0
50,Troy Aikman,DAL,QB,27,14,14,271,392,3100,15,6,32,125,3.91,0,,0,0,,0,7.0,,0,,,178.0,177.5,193.0,183.5,16.0,6,50.0
51,Andre Reed,BUF,WR,29,15,15,0,0,0,0,0,9,21,2.33,0,87.0,52,854,16.42,6,3.0,,6,,,121.0,172.5,177.0,146.5,16.0,16,51.0
52,Neil O'Donnell,PIT,QB,27,16,15,270,486,3208,14,7,26,111,4.27,0,,0,0,,0,5.0,,0,,,176.0,176.4,191.9,183.4,15.0,7,52.0
53,Keith Byars,MIA,RB,30,16,16,1,2,11,1,0,64,269,4.2,3,84.0,61,613,10.05,3,3.0,,6,,,126.0,186.6,194.1,156.1,15.0,21,53.0
54,Bobby Hebert,ATL,QB,33,14,12,263,430,2978,24,17,24,49,2.04,0,,0,0,,0,11.0,,0,,,175.0,175.0,200.5,192.0,14.0,8,54.0
55,Jim Kelly,BUF,QB,33,16,16,288,470,3382,18,18,36,102,2.83,0,1.0,0,0,,0,7.0,,0,,,174.0,174.5,202.0,192.5,13.0,9,55.0
56,Reggie Langhorne,IND,WR,30,16,16,0,0,0,0,0,0,0,,0,152.0,85,1038,12.21,3,4.0,,3,,,118.0,202.8,207.8,160.3,13.0,17,56.0
57,Brett Favre,GNB,QB,24,16,16,318,522,3303,19,24,58,216,3.72,1,,0,0,,0,14.0,,1,,,174.0,173.7,210.7,197.7,13.0,10,57.0
58,Brian Blades,SEA,WR,28,16,14,0,0,0,0,0,5,52,10.4,0,144.0,80,945,11.81,3,1.0,,3,,,117.0,196.7,200.2,156.7,12.0,18,58.0
59,Webster Slaughter,HOU,WR,29,14,14,0,0,0,0,0,0,0,,0,122.0,77,904,11.74,5,4.0,,5,,,116.0,193.4,198.4,154.9,12.0,19,59.0
60,Mike Pritchard,ATL,WR,24,15,14,0,0,0,0,0,2,4,2.0,0,102.0,74,736,9.95,7,1.0,,7,,,115.0,189.0,192.5,152.0,10.0,20,60.0
61,Eric Martin,NOR,WR,32,16,13,0,0,0,0,0,0,0,,0,112.0,66,950,14.39,3,0.0,,3,,,113.0,179.0,182.0,146.0,8.0,21,61.0
62,Ernest Givins,HOU,WR,29,16,16,0,0,0,0,0,6,19,3.17,0,110.0,68,887,13.04,4,2.0,,4,,,113.0,180.6,184.6,146.6,8.0,22,62.0
63,Natrone Means,SDG,RB,21,16,0,0,1,0,0,0,160,645,4.03,8,18.0,10,59,5.9,0,1.0,,8,,,117.0,127.4,130.9,122.4,6.0,22,63.0
64,Rick Mirer,SEA,QB,23,16,16,274,486,2833,12,17,68,343,5.04,3,,0,0,,0,13.0,,3,,,167.0,166.6,196.1,183.6,6.0,11,64.0
65,Kelvin Martin,SEA,WR,28,16,14,0,0,0,0,0,1,0,0.0,0,92.0,57,798,14.0,5,1.0,,5,,,109.0,165.8,169.3,137.3,4.0,23,65.0
66,Steve Jordan,MIN,TE,32,14,12,0,0,0,0,0,0,0,,0,73.0,56,542,9.68,1,0.0,,1,,,60.0,116.2,119.2,88.2,4.0,10,66.0
67,Alvin Harper,DAL,WR,25,16,15,1,1,46,0,0,0,0,,0,67.0,36,777,21.58,5,1.0,,5,,,109.0,144.5,148.0,126.5,4.0,24,67.0
68,Anthony Carter,MIN,WR,33,15,14,0,0,0,0,0,7,19,2.71,0,107.0,60,775,12.92,5,1.0,,5,,,108.0,168.4,171.9,138.4,4.0,25,68.0
69,Henry Ellard,RAM,WR,32,16,16,0,0,0,0,0,2,18,9.0,0,117.0,61,945,15.49,2,0.0,,2,,,108.0,169.3,172.3,138.8,4.0,26,69.0
70,Mark Carrier,CLE,WR,28,16,16,0,0,0,0,0,4,26,6.5,1,85.0,43,746,17.35,3,0.0,,5,,,107.0,150.2,153.2,128.7,2.0,27,70.0
71,Leroy Thompson,PIT,RB,24,15,6,0,0,0,0,0,205,763,3.72,3,46.0,38,259,6.82,0,7.0,,3,,,113.0,151.2,160.7,132.2,2.0,23,71.0
72,Haywood Jeffires,HOU,WR,29,16,16,0,0,0,0,0,0,0,,0,122.0,66,753,11.41,6,5.0,,6,,,106.0,172.3,177.8,139.3,2.0,28,72.0
73,Howard Cross,NYG,TE,26,16,16,0,0,0,0,0,0,0,,0,36.0,21,272,12.95,5,0.0,,5,,,57.0,78.2,81.2,67.7,1.0,11,73.0
74,Quinn Early,NOR,WR,28,16,15,0,0,0,0,0,2,32,16.0,0,73.0,45,670,14.89,6,1.0,,6,,,105.0,150.2,153.7,127.7,,29,74.0
75,Dexter McNabb,GNB,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,2,75.0
76,Steve Beuerlein,PHO,QB,28,16,14,258,418,3164,18,17,22,45,2.05,0,,0,0,,0,8.0,,0,,,161.0,161.1,185.1,178.1,,12,76.0
77,Robert Delpino,DEN,RB,28,16,4,0,0,0,0,0,131,445,3.4,8,36.0,26,195,7.5,0,1.0,,8,,,111.0,137.0,143.5,124.0,,24,77.0
78,Kerry Cash,IND,TE,24,16,14,0,0,0,0,0,0,0,,0,76.0,43,402,9.35,3,2.0,,3,,,56.0,99.2,103.2,77.7,,12,78.0
79,Phil Simms,NYG,QB,38,16,16,247,400,3038,15,9,28,31,1.11,0,1.0,1,-6,-6.0,0,7.0,,0,,,159.0,160.0,175.5,168.5,,13,
80,Craig Erickson,TAM,QB,24,16,15,233,457,3054,18,21,26,96,3.69,0,,0,0,,0,9.0,,0,,,153.0,152.8,181.3,173.8,,14,
81,Drew Bledsoe,NWE,QB,21,13,12,214,429,2494,15,15,32,82,2.56,0,,0,0,,0,8.0,,0,,,130.0,130.0,152.0,145.0,,16,
82,Wade Wilson,NOR,QB,34,14,14,221,388,2457,12,15,31,230,7.42,0,,0,0,,0,9.0,,0,,,130.0,130.3,155.8,145.3,,15,
83,Joe Montana,KAN,QB,37,11,11,181,298,2144,13,7,25,64,2.56,0,,0,0,,0,1.0,,0,,,129.0,129.2,139.7,136.2,,17,
84,Bubby Brister,PHI,QB,31,10,8,181,309,1905,14,5,20,39,1.95,0,,0,0,,0,3.0,,0,,,123.0,123.1,132.6,128.1,,18,
85,Jim Harbaugh,CHI,QB,30,15,15,200,325,2002,7,11,60,277,4.62,4,1.0,1,1,1.0,0,15.0,,4,,,123.0,123.9,148.4,134.4,,19,
86,Jeff George,IND,QB,26,13,11,234,407,2526,8,6,13,39,3.0,0,,0,0,,0,4.0,,0,,,121.0,120.9,131.9,126.9,,20,
87,Vinny Testaverde,CLE,QB,30,10,6,130,230,1797,14,9,18,74,4.11,0,,0,0,,0,4.0,,0,,,113.0,113.3,127.3,122.3,,21,
88,Brad Baxter,NYJ,RB,26,16,13,0,0,0,0,0,174,559,3.21,7,36.0,20,158,7.9,0,3.0,,7,,,111.0,130.7,138.2,120.7,,25,
89,Marion Butts,SDG,RB,27,16,16,0,0,0,0,0,185,746,4.03,4,24.0,15,105,7.0,0,0.0,,4,,,109.0,124.1,130.1,116.6,,26,
90,Stan Humphries,SDG,QB,28,12,10,173,324,1981,12,10,8,37,4.63,0,,0,0,,0,2.0,,0,,,109.0,108.9,122.9,118.9,,22,
91,Scott Mitchell,MIA,QB,25,13,7,133,233,1773,12,8,21,89,4.24,0,,0,0,,0,3.0,,0,,,109.0,108.8,121.3,116.8,,23,
92,Derek Brown,NOR,RB,22,13,12,0,0,0,0,0,180,705,3.92,2,32.0,21,170,8.1,1,1.0,,3,,,105.0,125.5,132.0,115.0,,27,
93,Gary Clark,PHO,WR,31,14,10,0,0,0,0,0,0,0,,0,111.0,63,818,12.98,4,1.0,,4,,,105.0,167.8,171.3,136.3,,30,
94,David Klingler,CIN,QB,24,14,13,190,343,1935,6,9,41,282,6.88,0,,0,0,,0,7.0,,0,,,105.0,104.6,123.1,113.6,,24,
95,Bill Brooks,BUF,WR,29,16,13,0,0,0,0,0,3,30,10.0,0,84.0,60,714,11.9,5,0.0,,5,,,104.0,164.4,167.4,134.4,,31,
96,Mark Ingram,MIA,WR,28,16,16,0,0,0,0,0,0,0,,0,90.0,44,707,16.07,6,3.0,,6,,,104.0,147.7,152.2,125.7,,32,
97,Jim McMahon,MIN,QB,34,12,12,200,331,1968,9,8,33,96,2.91,0,,0,0,,0,4.0,,0,,,104.0,104.3,117.3,112.3,,25,
98,John Williams,SEA,RB,29,16,9,0,1,0,0,0,82,371,4.52,3,90.0,58,450,7.76,1,2.0,,4,,,104.0,162.1,169.1,133.1,,28,
99,Neal Anderson,CHI,RB,29,15,11,0,1,0,0,0,202,646,3.2,4,48.0,31,160,5.16,0,2.0,,4,,,103.0,133.6,140.6,118.1,,30,
100,Marc Logan,SFO,RB,28,14,12,0,0,0,0,0,58,280,4.83,7,48.0,37,348,9.41,0,2.0,,7,,,103.0,139.8,146.8,121.3,,29,
101,Ronnie Harmon,SDG,RB,29,16,1,0,0,0,0,0,46,216,4.7,0,103.0,73,671,9.19,2,0.0,,2,,,101.0,173.7,179.7,137.2,,31,
102,Michael Haynes,ATL,WR,28,16,16,0,0,0,0,0,0,0,,0,135.0,72,778,10.81,4,1.0,,4,,,101.0,172.8,176.3,136.8,,33,
103,Tommy Vardell,CLE,RB,24,16,12,0,0,0,0,0,171,644,3.77,3,23.0,19,151,7.95,1,3.0,,4,,,101.0,119.5,127.0,110.0,,32,
104,Derrick Fenner,CIN,RB,26,15,14,0,0,0,0,0,121,482,3.98,1,64.0,48,427,8.9,0,1.0,,1,,,96.0,143.9,150.4,119.9,,33,
105,Mark Jackson,NYG,WR,30,16,14,0,0,0,0,0,3,25,8.33,0,96.0,58,708,12.21,4,1.0,,4,,,96.0,154.3,157.8,125.3,,34,
106,Derek Russell,DEN,WR,24,13,12,0,0,0,0,0,0,0,,0,71.0,44,719,16.34,3,1.0,,4,,,95.0,138.9,142.4,116.9,,35,
107,Mark Higgs,MIA,RB,27,16,8,0,0,0,0,0,186,693,3.73,3,12.0,10,72,7.2,0,1.0,,3,,,94.0,103.5,107.0,98.5,,35,
108,James Jett,RAI,WR,23,16,1,0,0,0,0,0,1,0,0.0,0,78.0,33,771,23.36,3,1.0,,3,,,94.0,127.1,130.6,110.6,,36,
109,Darrell Thompson,GNB,RB,26,16,11,0,0,0,0,0,169,654,3.87,3,29.0,18,129,7.17,0,2.0,,3,,,94.0,112.3,119.3,103.3,,34,
110,Larry Centers,PHO,RB,25,16,9,0,0,0,0,0,25,152,6.08,0,86.0,66,603,9.14,3,1.0,,3,,,93.0,158.5,165.0,125.5,,36,
111,Carl Pickens,CIN,WR,23,13,12,0,1,0,0,0,0,0,,0,99.0,43,565,13.14,6,1.0,,6,,,92.0,134.5,138.0,113.0,,37,
112,Vince Workman,TAM,RB,25,16,11,0,0,0,0,0,78,284,3.64,2,77.0,54,411,7.61,2,2.0,,4,,,92.0,145.5,152.5,118.5,,37,
113,Reggie Cobb,TAM,RB,25,12,10,0,0,0,0,0,221,658,2.98,3,14.0,9,61,6.78,1,5.0,,4,,,91.0,99.9,105.4,95.4,,38,
114,Horace Copeland,TAM,WR,22,14,8,0,0,0,0,0,3,34,11.33,0,67.0,30,633,21.1,4,0.0,,4,,,91.0,120.7,123.7,105.7,,38,
115,Jeff Query,CIN,WR,26,16,16,0,0,0,0,0,2,13,6.5,0,112.0,56,654,11.68,4,1.0,,4,,,90.0,145.7,149.2,117.7,,39,
116,Jessie Hester,IND,WR,30,16,16,0,0,0,0,0,0,0,,0,130.0,64,835,13.05,1,1.0,,1,,,89.0,152.5,156.0,120.5,,40,
117,Rob Moore,NYJ,WR,25,13,13,0,0,0,0,0,1,-6,-6.0,0,101.0,64,843,13.17,1,2.0,,1,,,88.0,151.7,155.7,119.7,,41,
118,Ricky Sanders,WAS,WR,33,16,11,0,0,0,0,0,1,7,7.0,0,103.0,58,638,11.0,4,1.0,,4,,,88.0,145.5,149.0,116.5,,42,
119,Dwight Stone,PIT,RB,29,16,15,0,0,0,0,0,12,121,10.08,1,81.0,41,587,14.32,2,2.0,,3,,,87.0,127.8,134.8,107.3,,39,
120,J.J. Birden,KAN,WR,28,16,16,0,0,0,0,0,0,0,,0,87.0,51,721,14.14,2,1.0,,2,,,83.0,134.1,137.6,108.6,,43,
121,Kenneth Davis,BUF,RB,31,16,0,0,0,0,0,0,109,391,3.59,6,24.0,21,95,4.52,0,3.0,,6,,,82.0,102.6,107.1,92.1,,41,
122,Vance Johnson,DEN,WR,30,10,8,0,0,0,0,0,0,0,,0,53.0,36,517,14.36,5,0.0,,5,,,82.0,117.7,120.7,99.7,,44,
123,Roosevelt Potts,IND,RB,22,16,15,0,0,0,0,0,179,711,3.97,0,34.0,26,189,7.27,0,8.0,,0,,,82.0,108.0,118.0,95.0,,40,
124,Merril Hoge,PIT,RB,28,16,13,0,0,0,0,0,51,249,4.88,1,56.0,33,247,7.48,4,0.0,,5,,,80.0,112.6,118.6,96.1,,44,
125,Dave Meggett,NYG,RB,27,16,1,2,2,63,2,0,69,329,4.77,0,50.0,38,319,8.39,0,1.0,,1,,,80.0,118.3,124.8,99.3,,43,
126,T.J. Rubley,RAM,QB,25,9,7,108,189,1338,8,6,29,102,3.52,0,,0,0,,0,4.0,,0,,,80.0,79.7,93.7,85.7,,26,
127,Lorenzo White,HOU,RB,27,8,8,0,0,0,0,0,131,465,3.55,2,44.0,34,229,6.74,0,1.0,,2,,,80.0,114.4,120.9,97.4,,42,
128,Flipper Anderson,RAM,WR,28,15,15,0,0,0,0,0,0,0,,0,91.0,37,552,14.92,4,0.0,,4,,,79.0,116.2,119.2,97.7,,45,
129,Lewis Tillman,NYG,RB,27,16,7,0,0,0,0,0,121,585,4.83,3,2.0,1,21,21.0,0,1.0,,3,,,78.0,78.6,82.1,78.1,,45,
130,Derrick Moore,DET,RB,26,13,3,0,0,0,0,0,88,405,4.6,3,24.0,21,169,8.05,1,4.0,,4,,,77.0,98.4,106.4,87.9,,46,
131,Sean Salisbury,MIN,QB,30,11,4,115,195,1413,9,6,10,-1,-0.1,0,,0,0,,0,3.0,,0,,,77.0,77.4,87.9,83.4,,27,
132,Chris Burkett,NYJ,WR,31,16,16,0,0,0,0,0,0,0,,0,78.0,40,531,13.28,4,1.0,,4,,,76.0,116.1,119.6,96.1,,47,
133,Randal Hill,PHO,WR,24,16,8,0,0,0,0,0,0,0,,0,70.0,35,519,14.83,4,0.0,,4,,,76.0,110.9,113.9,93.4,,48,
134,Anthony Johnson,IND,RB,26,13,8,0,1,0,0,1,95,331,3.48,1,68.0,55,443,8.05,0,5.0,,1,,,76.0,131.4,140.9,104.9,,47,
135,Dan Marino,MIA,QB,32,5,5,91,150,1218,8,3,9,-4,-0.44,1,,0,0,,0,4.0,,1,,,76.0,76.3,84.3,79.3,,28,
136,Greg Robinson,RAI,RB,24,12,12,0,0,0,0,0,156,591,3.79,1,21.0,15,142,9.47,0,3.0,,1,,,76.0,91.3,98.8,83.8,,48,
137,Michael Timpson,NWE,WR,26,16,7,0,0,0,0,0,0,0,,0,91.0,42,654,15.57,2,1.0,,2,,,76.0,118.4,121.9,97.4,,46,
138,Vincent Brisby,NWE,WR,22,16,12,0,0,0,0,0,0,0,,0,105.0,45,626,13.91,2,1.0,,2,,,74.0,118.6,122.1,96.1,,49,
139,Steve DeBerg,2TM,QB,39,8,5,136,227,1707,7,10,4,-4,-1.0,0,,0,0,,0,2.0,,0,,,74.0,73.9,87.9,83.9,,30,
140,Rodney Peete,DET,QB,27,10,10,157,252,1670,6,14,45,165,3.67,1,,0,0,,0,11.0,,1,,,74.0,74.3,99.8,88.3,,29,
141,Jim Everett,RAM,QB,30,10,9,135,274,1652,8,12,19,38,2.0,0,,0,0,,0,7.0,,0,,,71.0,70.9,89.4,82.9,,32,
142,Scottie Graham,MIN,RB,24,7,3,0,0,0,0,0,118,488,4.14,3,12.0,7,46,6.57,0,0.0,,3,,,71.0,78.4,81.4,74.9,,49,
143,Bernie Kosar,2TM,QB,30,11,7,115,201,1217,8,3,23,26,1.13,0,,0,0,,0,6.0,,0,,,71.0,71.3,80.3,74.3,,31,
144,John Friesz,SDG,QB,26,12,6,128,238,1402,6,4,10,3,0.3,0,,0,0,,0,2.0,,0,,,70.0,70.4,78.4,74.4,,33,
145,Cleveland Gary,RAM,RB,27,15,4,1,1,8,0,0,79,293,3.71,1,48.0,36,289,8.03,1,1.0,,2,,,70.0,105.5,112.0,87.5,,50,
146,Alexander Wright,RAI,WR,26,15,15,0,0,0,0,0,0,0,,0,39.0,27,462,17.11,4,0.0,,4,,,70.0,97.2,100.2,83.7,,50,
147,Chris Calloway,NYG,WR,25,16,9,0,0,0,0,0,0,0,,0,56.0,35,513,14.66,3,0.0,,3,,,69.0,104.3,107.3,86.8,,51,
148,Nate Lewis,SDG,WR,27,15,9,0,0,0,0,0,3,2,0.67,0,93.0,38,463,12.18,4,2.0,,4,,,69.0,106.5,110.5,87.5,,52,
149,Daryl Johnston,DAL,RB,27,16,16,0,0,0,0,0,24,74,3.08,3,60.0,50,372,7.44,1,1.0,,4,,,68.0,117.6,121.1,92.6,,51,
150,Dave Krieg,KAN,QB,35,12,5,105,189,1238,7,3,21,24,1.14,0,,0,0,,0,6.0,,0,,,68.0,67.9,76.9,70.9,,35,
151,Tim McGee,WAS,WR,29,13,12,0,0,0,0,0,0,0,,0,70.0,39,500,12.82,3,0.0,,3,,,68.0,107.0,110.0,87.5,,53,
152,Mark Rypien,WAS,QB,31,12,10,166,319,1514,4,10,9,4,0.44,3,,0,0,,0,7.0,,3,,,68.0,68.0,84.5,78.0,,34,
153,Kimble Anders,KAN,RB,27,16,13,0,0,0,0,0,75,291,3.88,0,56.0,40,326,8.15,1,1.0,,1,,,67.0,106.7,113.2,86.7,,54,
154,Don Beebe,BUF,WR,29,14,14,0,0,0,0,0,0,0,,0,64.0,31,504,16.26,3,1.0,,3,,,67.0,98.4,101.9,82.9,,54,
155,Harold Green,CIN,RB,25,15,15,0,0,0,0,0,215,589,2.74,0,31.0,22,115,5.23,0,3.0,,0,,,67.0,89.4,96.9,78.4,,52,
156,Kevin Turner,NWE,RB,24,16,9,0,1,0,0,0,50,231,4.62,0,57.0,39,333,8.54,2,1.0,,2,,,67.0,106.4,112.9,86.9,,53,
157,Erik Kramer,DET,QB,29,5,4,87,138,1002,8,3,10,5,0.5,0,,0,0,,0,1.0,,0,,,66.0,65.6,72.1,68.6,,36,
