,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
301,302,Alex Van Dyke,NYJ,WR,23,5,0,0,0,0,0,0,0,0,,0,4.0,3,53,17.67,2,0.0,,2,,,17.0,20.3,20.3,18.8,,111,
302,303,Chris Walsh,MIN,WR,29,14,0,0,0,0,0,0,0,0,,0,18.0,11,114,10.36,1,0.0,,1,,,17.0,28.4,31.4,22.9,,110,
303,304,Dwayne Carswell,DEN,TE,25,16,3,0,0,0,0,0,0,0,,0,20.0,12,96,8.0,1,0.0,,1,,,16.0,27.6,27.6,21.6,,47,
304,305,Greg Clark,SFO,TE,25,15,4,0,0,0,0,0,0,0,,0,10.0,8,96,12.0,1,0.0,,1,,,16.0,23.6,23.6,19.6,,48,
305,306,Keith Jennings,CHI,TE,31,12,12,0,0,0,0,0,0,0,,0,19.0,14,164,11.71,0,0.0,,0,,,16.0,30.4,33.4,23.4,,44,
306,307,Brian Kinchen,BAL,TE,32,16,7,0,0,0,0,0,0,0,,0,15.0,11,95,8.64,1,0.0,,1,,,16.0,26.5,26.5,21.0,,49,
307,308,Brian Kozlowski,ATL,TE,27,16,5,0,0,0,0,0,0,0,,0,11.0,7,99,14.14,1,0.0,,1,,,16.0,22.9,22.9,19.4,,45,
308,309,Michael Roan,TEN,TE,25,14,13,0,0,0,0,0,0,0,,0,24.0,12,159,13.25,0,0.0,,0,,,16.0,27.9,30.9,21.9,,46,
309,310,Jeff Thomason,GNB,TE,28,13,1,0,0,0,0,0,0,0,,0,16.0,9,115,12.78,1,1.0,1.0,1,,,16.0,24.5,28.5,20.0,,50,
310,311,Fabien Bownes,CHI,WR,25,16,0,0,0,0,0,0,0,0,,0,20.0,12,146,12.17,0,0.0,,0,,,15.0,26.6,29.6,20.6,,113,
311,312,Tyrone Davis,GNB,TE,25,13,0,0,0,0,0,0,0,0,,0,4.0,2,28,14.0,1,0.0,,2,,,15.0,16.8,16.8,15.8,,51,
312,313,Jim Everett,SDG,QB,34,4,1,36,75,457,1,4,5,6,1.2,0,0.0,0,0,,0,2.0,,0,,,15.0,14.9,21.9,18.9,,51,
313,314,Olanda Truitt,OAK,WR,26,14,0,0,0,0,0,0,0,0,,0,12.0,7,91,13.0,1,1.0,,1,,,15.0,22.1,22.1,18.6,,112,
314,315,Tommie Boyd,DET,WR,26,16,1,0,0,0,0,0,0,0,,0,25.0,10,142,14.2,0,0.0,,0,,,14.0,24.2,27.2,19.2,,114,
315,316,Derek Brown,JAX,TE,27,13,8,0,0,0,0,0,0,0,,0,11.0,8,84,10.5,1,0.0,,1,,,14.0,22.4,22.4,18.4,,52,
316,317,Marrio Grier,NWE,RB,26,16,0,0,0,0,0,0,33,75,2.27,1,0.0,0,0,,0,0.0,,1,,,14.0,13.5,13.5,13.5,,102,
317,318,Rodney Hampton,NYG,RB,28,2,0,0,0,0,0,0,23,81,3.52,1,0.0,0,0,,0,0.0,,1,,,14.0,14.1,14.1,14.1,,100,
318,319,Derrick Mason,TEN,WR,23,16,2,0,0,0,0,0,1,-7,-7.0,0,30.0,14,186,13.29,0,5.0,2.0,0,,,14.0,27.9,32.9,20.9,,115,
319,320,Pete Metzelaars,DET,TE,37,16,6,0,0,0,0,0,0,0,,0,22.0,17,144,8.47,0,0.0,,0,,,14.0,31.4,34.4,22.9,,53,
320,321,Marcus Pollard,IND,TE,25,16,6,0,0,0,0,0,0,0,,0,19.0,10,116,11.6,0,0.0,,0,1.0,,14.0,23.6,26.6,18.6,,54,
321,322,Cory Schlesinger,DET,RB,25,16,2,0,0,0,0,0,7,11,1.57,0,7.0,5,69,13.8,1,0.0,,1,,,14.0,19.0,19.0,16.5,,101,
322,323,Derrick Cullors,NWE,RB,25,15,1,0,0,0,0,0,22,101,4.59,0,5.0,2,8,4.0,0,3.0,2.0,1,,,13.0,14.9,19.9,13.9,,104,
323,324,Tim Hall,OAK,RB,23,16,0,0,0,0,0,0,23,120,5.22,0,4.0,1,9,9.0,0,0.0,,0,,,13.0,13.9,16.9,13.4,,105,
324,325,Daryl Hobbs,2TM,WR,29,14,0,0,0,0,0,0,0,0,,0,17.0,7,85,12.14,1,1.0,1.0,1,,,13.0,19.5,20.5,16.0,,118,
325,326,Lorenzo Neal,NYJ,RB,27,16,3,0,0,0,0,0,10,28,2.8,0,13.0,8,40,5.0,1,0.0,,1,,,13.0,20.8,20.8,16.8,,106,
326,327,Jerry Rice,SFO,WR,35,2,1,0,0,0,0,0,1,-10,-10.0,0,8.0,7,78,11.14,1,0.0,,1,,,13.0,19.8,19.8,16.3,,117,
327,328,Robb Thomas,TAM,WR,31,16,1,0,0,0,0,0,0,0,,0,24.0,13,129,9.92,0,0.0,,0,,,13.0,25.9,28.9,19.4,,116,
328,329,Iheanyi Uwaezuoke,SFO,WR,24,14,0,0,0,0,0,0,0,0,,0,24.0,14,165,11.79,0,4.0,2.0,0,,,13.0,26.5,31.5,19.5,,119,
329,330,Moe Williams,MIN,RB,23,14,0,0,0,0,0,0,22,59,2.68,1,5.0,4,14,3.5,0,0.0,,1,,,13.0,17.3,17.3,15.3,,103,
330,331,Derrick Fenner,OAK,RB,30,9,7,0,0,0,0,0,7,24,3.43,0,17.0,14,92,6.57,0,1.0,,0,,,12.0,25.6,25.6,18.6,,107,
331,332,Joey Kent,TEN,WR,23,12,0,0,0,0,0,0,0,0,,0,10.0,6,55,9.17,1,0.0,,1,,,12.0,17.5,17.5,14.5,,121,
332,333,Ed West,ATL,TE,36,12,3,0,0,0,0,0,0,0,,0,13.0,7,63,9.0,1,0.0,,1,,,12.0,19.3,19.3,15.8,,55,
333,334,Ryan Yarborough,BAL,WR,26,16,3,0,0,0,0,0,0,0,,0,31.0,16,183,11.44,0,3.0,3.0,0,,,12.0,28.3,34.3,20.3,,120,
334,335,Reggie Barlow,JAX,WR,24,16,0,0,0,0,0,0,0,0,,0,9.0,5,74,14.8,0,2.0,1.0,1,,,11.0,16.4,17.4,13.9,,122,
335,336,Stoney Case,ARI,QB,25,3,1,29,55,316,0,2,7,8,1.14,1,0.0,0,0,,0,3.0,2.0,1,,,11.0,11.4,18.4,13.4,,52,
336,337,Christian Fauria,SEA,TE,26,16,3,0,0,0,0,0,0,0,,0,13.0,10,110,11.0,0,0.0,,0,,,11.0,21.0,24.0,16.0,,56,
337,338,Ed Perry,MIA,TE,23,16,4,0,0,0,0,0,0,0,,0,16.0,11,45,4.09,1,0.0,,1,,,11.0,21.5,21.5,16.0,,57,
338,339,Detron Smith,DEN,RB,23,16,0,0,0,0,0,0,4,10,2.5,0,5.0,4,41,10.25,1,0.0,,1,,,11.0,15.1,15.1,13.1,,108,
339,340,Tim Tindale,BUF,RB,26,7,0,0,0,0,0,0,0,0,,0,5.0,4,105,26.25,0,0.0,,0,,,11.0,14.5,17.5,12.5,,109,
340,341,Kenny Bynum,SDG,RB,23,13,0,0,0,0,0,0,30,97,3.23,0,2.0,2,4,2.0,0,0.0,,0,,,10.0,12.1,12.1,11.1,,110,
341,342,Pat Carter,ARI,TE,31,16,10,0,0,0,0,0,0,0,,0,10.0,7,44,6.29,1,0.0,,1,,,10.0,17.4,17.4,13.9,,58,
342,343,Aaron Craver,SDG,RB,29,15,5,0,0,0,0,0,20,71,3.55,0,6.0,4,26,6.5,0,0.0,,0,,,10.0,13.7,13.7,11.7,,111,
343,344,Steve Matthews,JAX,QB,27,2,1,26,40,275,0,0,1,10,10.0,0,0.0,0,0,,0,1.0,1.0,0,,,10.0,10.0,11.0,10.0,,54,
344,345,James Roe,BAL,WR,24,12,4,0,0,0,0,0,0,0,,0,14.0,7,124,17.71,0,1.0,1.0,0,,,10.0,17.4,21.4,13.9,,123,
345,346,Scott Zolak,NWE,QB,30,4,0,6,9,67,2,0,3,-3,-1.0,0,0.0,0,0,,0,0.0,,0,,,10.0,10.4,10.4,10.4,,53,
346,347,Pete Chryplewicz,DET,TE,23,10,0,0,0,0,0,0,0,0,,0,3.0,3,27,9.0,1,0.0,,1,,,9.0,11.7,11.7,10.2,,60,
347,348,Howard Griffith,DEN,RB,30,15,13,0,0,0,0,0,9,34,3.78,0,17.0,11,55,5.0,0,0.0,,0,,,9.0,19.9,19.9,14.4,,114,
348,349,LeShon Johnson,ARI,RB,26,14,0,0,0,0,0,0,23,81,3.52,0,3.0,3,4,1.33,0,0.0,,0,,,9.0,11.5,11.5,10.0,,115,
349,350,Aaron Laing,STL,TE,26,15,3,0,0,0,0,0,0,0,,0,11.0,5,31,6.2,1,0.0,,1,,,9.0,14.1,14.1,11.6,,59,
350,351,Brian Manning,MIA,WR,22,7,0,0,0,0,0,0,0,0,,0,13.0,7,85,12.14,0,0.0,,0,,,9.0,15.5,15.5,12.0,,125,
351,352,Rashaan Salaam,CHI,RB,23,3,3,0,0,0,0,0,31,112,3.61,0,3.0,2,20,10.0,0,2.0,2.0,0,,,9.0,11.2,16.2,10.2,,112,
352,353,Cedric Smith,ARI,RB,29,16,3,0,0,0,0,0,4,5,1.25,1,3.0,2,20,10.0,0,0.0,,1,,,9.0,10.5,10.5,9.5,,116,
353,354,Chris Thomas,WAS,WR,26,13,0,0,0,0,0,0,0,0,,0,15.0,11,93,8.45,0,0.0,,0,,,9.0,20.3,20.3,14.8,,124,
354,355,David Thompson,STL,RB,22,11,0,0,0,0,0,0,16,30,1.88,1,2.0,0,0,,0,2.0,,1,,,9.0,9.0,9.0,9.0,,113,
355,356,Mike Tomczak,PIT,QB,35,16,0,16,24,185,1,2,7,13,1.86,0,0.0,0,0,,0,0.0,,0,,,9.0,8.7,10.7,10.7,,55,
356,357,Greg DeLong,MIN,TE,24,16,3,0,0,0,0,0,0,0,,0,12.0,8,75,9.38,0,1.0,,0,,,8.0,15.5,15.5,11.5,,62,
357,358,Chad Fann,SFO,TE,27,11,0,0,0,0,0,0,0,0,,0,6.0,5,78,15.6,0,0.0,,0,,,8.0,12.8,12.8,10.3,,61,
358,359,Thomas Lewis,NYG,WR,25,4,2,0,0,0,0,0,0,0,,0,20.0,5,84,16.8,0,0.0,,0,,,8.0,13.4,13.4,10.9,,126,
359,360,Johnny McWilliams,ARI,TE,25,16,7,0,0,0,0,0,0,0,,0,8.0,7,75,10.71,0,0.0,,0,,,8.0,14.5,14.5,11.0,,63,
360,361,John Allred,CHI,TE,23,15,4,0,0,0,0,0,0,0,,0,13.0,8,70,8.75,0,0.0,,0,,,7.0,15.0,15.0,11.0,,64,
361,362,Jim Druckenmiller,SFO,QB,25,4,1,21,52,239,1,4,10,-6,-0.6,0,0.0,0,0,,0,0.0,,0,,1.0,7.0,7.0,11.0,11.0,,56,
362,363,Marc Edwards,SFO,RB,23,15,1,0,0,0,0,0,5,17,3.4,0,10.0,6,48,8.0,0,0.0,,0,,,7.0,12.5,12.5,9.5,,118,
363,364,Clif Groce,IND,RB,25,7,0,0,0,0,0,0,10,66,6.6,0,0.0,0,0,,0,0.0,,0,,,7.0,6.6,6.6,6.6,,117,
364,365,Alvin Harper,WAS,WR,29,12,0,0,0,0,0,0,0,0,,0,20.0,2,65,32.5,0,0.0,,0,,,7.0,8.5,8.5,7.5,,128,
365,366,Joe Horn,KAN,WR,25,8,0,0,0,0,0,0,0,0,,0,7.0,2,65,32.5,0,0.0,,0,,,7.0,8.5,8.5,7.5,,129,
366,367,Chris Jones,PHI,WR,26,4,1,0,0,0,0,0,0,0,,0,9.0,5,73,14.6,0,0.0,,0,,,7.0,12.3,12.3,9.8,,127,
367,368,Fred McAfee,PIT,RB,29,14,0,0,0,0,0,0,13,41,3.15,0,2.0,2,44,22.0,0,1.0,1.0,0,,,7.0,8.5,9.5,7.5,,119,
368,369,Mark Rypien,STL,QB,35,5,0,19,39,270,0,2,1,1,1.0,0,0.0,0,0,,0,0.0,,0,,,7.0,6.9,8.9,8.9,,57,
369,370,Kenyon Cotton,BAL,RB,23,15,0,0,0,0,0,0,2,2,1.0,1,0.0,0,0,,0,0.0,,1,,,6.0,6.2,6.2,6.2,,120,
370,371,Hunter Goodwin,MIN,TE,25,16,5,0,0,0,0,0,0,0,,0,14.0,7,61,8.71,0,0.0,,0,,,6.0,13.1,13.1,9.6,,66,
371,372,Patrick Hape,TAM,TE,23,14,3,0,0,0,0,0,1,1,1.0,0,6.0,4,22,5.5,1,1.0,1.0,1,,,6.0,10.3,11.3,8.3,,65,
372,373,Tim Lester,PIT,RB,29,16,13,0,0,0,0,0,2,9,4.5,0,15.0,10,51,5.1,0,0.0,,0,,,6.0,16.0,16.0,11.0,,121,
373,374,Kris Mangum,CAR,TE,24,2,1,0,0,0,0,0,0,0,,0,7.0,4,56,14.0,0,0.0,,0,,,6.0,9.6,9.6,7.6,,68,
374,375,Terry Mickens,GNB,WR,26,11,0,0,0,0,0,0,0,0,,0,5.0,1,2,2.0,1,0.0,,1,,,6.0,7.2,7.2,6.7,,130,
375,376,Derrick Walker,KAN,TE,30,16,5,0,0,0,0,0,0,0,,0,6.0,5,60,12.0,0,0.0,,0,,,6.0,11.0,11.0,8.5,,67,
376,377,Brett Bech,NOR,WR,26,10,0,0,0,0,0,0,0,0,,0,10.0,3,50,16.67,0,0.0,,0,,,5.0,8.0,8.0,6.5,,133,
377,378,Craig Erickson,MIA,QB,28,2,0,13,28,165,0,1,4,8,2.0,0,0.0,0,0,,0,2.0,,0,,,5.0,5.4,6.4,6.4,,58,
378,379,Mark Harris,SFO,WR,27,10,0,0,0,0,0,0,0,0,,0,8.0,5,53,10.6,0,0.0,,0,,,5.0,10.3,10.3,7.8,,132,
379,380,Matthew Hatchette,MIN,WR,23,16,0,0,0,0,0,0,0,0,,0,12.0,3,54,18.0,0,0.0,,0,,,5.0,8.4,8.4,6.9,,131,
380,381,Ray Lucas,NYJ,QB,25,5,0,3,4,28,0,1,6,55,9.17,0,0.0,0,0,,0,0.0,,0,,,5.0,4.6,5.6,5.6,,60,
381,382,Todd Philcox,SDG,QB,31,2,0,16,28,173,0,1,1,3,3.0,0,0.0,0,0,,0,2.0,,0,,,5.0,5.2,6.2,6.2,,59,
382,383,Aaron Pierce,NYG,TE,28,16,4,0,0,0,0,0,0,0,,0,19.0,10,47,4.7,0,0.0,,0,,,5.0,14.7,14.7,9.7,,69,
383,384,Duce Staley,PHI,RB,22,16,0,0,0,0,0,0,7,29,4.14,0,3.0,2,22,11.0,0,0.0,,0,,,5.0,7.1,7.1,6.1,,122,
384,385,Gunnard Twyner,2TM,WR,24,4,0,0,0,0,0,0,0,0,,0,7.0,4,45,11.25,0,0.0,,0,,,5.0,8.5,8.5,6.5,,134,
385,386,Mike Adams,PIT,WR,23,6,0,0,0,0,0,0,0,0,,0,,1,39,39.0,0,1.0,,0,,,4.0,4.9,4.9,4.4,,137,
386,387,Jeff Brohm,SFO,QB,26,5,0,16,24,164,0,1,4,11,2.75,0,0.0,0,0,,0,3.0,1.0,0,,,4.0,3.7,5.7,4.7,,61,
387,388,Jerone Davison,OAK,RB,27,8,1,0,0,0,0,0,2,4,2.0,0,6.0,2,34,17.0,0,0.0,,0,,,4.0,5.8,5.8,4.8,,125,
388,389,John Davis,TAM,TE,24,8,2,0,0,0,0,0,0,0,,0,5.0,3,35,11.67,0,0.0,,0,,,4.0,6.5,6.5,5.0,,70,
389,390,Malcolm Floyd,2TM,WR,25,5,0,0,0,0,0,0,0,0,,0,10.0,4,39,9.75,0,0.0,,0,,,4.0,7.9,7.9,5.9,,138,
390,391,Ronnie Harris,SEA,WR,27,13,0,0,0,0,0,0,0,0,,0,6.0,4,81,20.25,0,4.0,2.0,0,,,4.0,8.1,10.1,6.1,,136,
391,392,Ike Hilliard,NYG,WR,21,2,2,0,0,0,0,0,0,0,,0,5.0,2,42,21.0,0,0.0,,0,,,4.0,6.2,6.2,5.2,,135,
392,393,Kevin Lockett,KAN,WR,23,9,0,0,0,0,0,0,0,0,,0,2.0,1,35,35.0,0,0.0,,0,,,4.0,4.5,4.5,4.0,,140,
393,394,Stanley Pritchett,MIA,RB,24,6,5,0,0,0,0,0,3,7,2.33,0,8.0,5,35,7.0,0,0.0,,0,,,4.0,9.2,9.2,6.7,,124,
394,395,Jermaine Ross,STL,WR,26,4,0,0,0,0,0,0,0,0,,0,12.0,3,37,12.33,0,0.0,,0,,,4.0,6.7,6.7,5.2,,139,
395,396,Bill Schroeder,GNB,WR,26,15,1,0,0,0,0,0,0,0,,0,8.0,2,15,7.5,1,4.0,2.0,1,,,4.0,5.5,7.5,4.5,,141,
396,397,Jerald Sowell,NYJ,RB,23,9,0,0,0,0,0,0,7,35,5.0,0,2.0,1,8,8.0,0,0.0,,0,,,4.0,5.3,5.3,4.8,,123,
397,398,Don Beebe,GNB,WR,33,10,0,0,0,0,0,0,0,0,,0,10.0,2,28,14.0,0,0.0,,0,,,3.0,4.8,4.8,3.8,,145,
398,399,Kevin Bouie,ARI,RB,26,5,0,0,0,0,0,0,11,26,2.36,0,0.0,0,0,,0,0.0,,0,,,3.0,2.6,2.6,2.6,,131,
399,400,Fred Brock,ARI,WR,23,2,0,0,0,0,0,0,0,0,,0,2.0,1,29,29.0,0,0.0,,0,,,3.0,3.9,3.9,3.4,,144,
400,401,Tony Cline,BUF,TE,26,10,1,0,0,0,0,0,0,0,,0,2.0,1,29,29.0,0,0.0,,0,,,3.0,3.9,3.9,3.4,,71,
401,402,Billy Davis,DAL,WR,25,16,0,0,0,0,0,0,0,0,,0,4.0,3,33,11.0,0,0.0,,0,,,3.0,6.3,6.3,4.8,,143,
402,403,Tyree Davis,SEA,WR,27,13,1,0,0,0,0,0,0,0,,0,4.0,2,48,24.0,0,1.0,1.0,0,,,3.0,4.8,5.8,3.8,,146,
403,404,Carwell Gardner,SDG,RB,31,5,2,0,0,0,0,0,7,20,2.86,0,2.0,2,10,5.0,0,0.0,,0,,,3.0,5.0,5.0,4.0,,128,
404,405,Robert Green,MIN,RB,27,3,1,0,0,0,0,0,6,22,3.67,0,1.0,1,5,5.0,0,0.0,,0,,,3.0,3.7,3.7,3.2,,129,
405,406,Kelly Holcomb,IND,QB,24,5,1,45,73,454,1,8,5,5,1.0,0,0.0,0,0,,0,4.0,3.0,0,,1.0,3.0,2.7,16.7,10.7,,62,
406,407,Chad Levitt,OAK,RB,22,10,2,0,0,0,0,0,2,3,1.5,0,9.0,2,24,12.0,0,0.0,,0,,,3.0,4.7,4.7,3.7,,130,
407,408,Mitch Lyons,PIT,TE,27,10,3,0,0,0,0,0,0,0,,0,4.0,4,29,7.25,0,0.0,,0,,,3.0,6.9,6.9,4.9,,72,
408,409,Fred McCrary,NOR,RB,25,7,0,0,0,0,0,0,8,15,1.88,0,4.0,4,17,4.25,0,0.0,,0,,,3.0,7.2,7.2,5.2,,126,
409,410,Roosevelt Potts,2TM,RB,26,8,1,0,0,0,0,0,2,4,2.0,0,5.0,3,27,9.0,0,0.0,,0,,,3.0,6.1,6.1,4.6,,127,
410,411,Eric Smith,CHI,WR,26,7,0,0,0,0,0,0,1,12,12.0,0,6.0,2,22,11.0,0,0.0,,0,,,3.0,5.4,5.4,4.4,,142,
411,412,J.T. Thomas,STL,WR,26,4,0,0,0,0,0,0,0,0,,0,8.0,2,25,12.5,0,0.0,,0,,,3.0,4.5,4.5,3.5,,147,
412,413,Bubby Brister,DEN,QB,35,1,0,6,9,48,0,0,4,2,0.5,0,0.0,0,0,,0,0.0,,0,,,2.0,2.1,2.1,2.1,,66,
413,414,Jerry Ellison,TAM,RB,26,16,0,0,0,0,0,0,2,10,5.0,0,2.0,1,8,8.0,0,0.0,,0,,,2.0,2.8,2.8,2.3,,133,
414,415,Scott Galbraith,DAL,TE,30,16,0,0,0,0,0,0,0,0,,0,3.0,2,16,8.0,0,0.0,,0,,,2.0,3.6,3.6,2.6,,75,
415,416,Jason Garrett,DAL,QB,31,1,0,10,14,56,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,2.0,2.2,2.2,2.2,,65,
416,417,Patrick Jeffers,DEN,WR,24,10,0,0,0,0,0,0,0,0,,0,5.0,3,24,8.0,0,0.0,,0,,,2.0,5.4,5.4,3.9,,148,
417,418,Anthony Lynn,DEN,RB,29,16,0,0,0,0,0,0,0,0,,0,1.0,1,21,21.0,0,0.0,,0,,,2.0,3.1,3.1,2.6,,132,
418,419,Curtis Marsh,PIT,WR,27,5,0,0,0,0,0,0,1,2,2.0,0,7.0,2,14,7.0,0,0.0,,0,,,2.0,3.6,3.6,2.6,,150,
419,420,Deems May,SEA,TE,28,16,0,0,0,0,0,0,0,0,,0,5.0,2,21,10.5,0,0.0,,0,,,2.0,4.1,4.1,3.1,,74,
420,421,Doug Nussmeier,NOR,QB,27,3,1,18,32,183,0,3,8,30,3.75,0,0.0,0,0,,0,1.0,1.0,0,,,2.0,2.3,6.3,5.3,,64,
421,422,Scott Slutzker,IND,TE,25,12,2,0,0,0,0,0,0,0,,0,7.0,3,22,7.33,0,0.0,,0,,,2.0,5.2,5.2,3.7,,73,
422,423,James Thrash,WAS,WR,22,4,0,0,0,0,0,0,0,0,,0,3.0,2,24,12.0,0,0.0,,0,,,2.0,4.4,4.4,3.4,,149,
423,424,Wade Wilson,DAL,QB,38,7,0,12,21,115,0,0,6,-2,-0.33,0,0.0,0,0,,0,0.0,1.0,0,,,2.0,2.4,3.4,2.4,,63,
424,425,Tremayne Allen,CHI,TE,23,2,0,0,0,0,0,0,0,0,,0,1.0,1,9,9.0,0,0.0,,0,,,1.0,1.9,1.9,1.4,,81,
425,426,Joe Aska,OAK,RB,25,7,0,0,0,0,0,0,12,10,0.83,0,0.0,0,0,,0,0.0,,0,,,1.0,1.0,1.0,1.0,,137,
426,427,Wes Bender,NOR,RB,27,11,0,0,0,0,0,0,5,9,1.8,0,4.0,0,0,,0,1.0,,0,,,1.0,0.9,0.9,0.9,,138,
427,428,Kirk Botkin,PIT,TE,26,13,1,0,0,0,0,0,0,0,,0,2.0,1,11,11.0,0,0.0,,0,,,1.0,2.1,2.1,1.6,,79,
428,429,Chris Doering,IND,WR,24,2,0,0,0,0,0,0,0,0,,0,2.0,2,12,6.0,0,0.0,,0,,,1.0,3.2,3.2,2.2,,152,
429,430,Michael Hicks,CHI,RB,24,3,0,0,0,0,0,0,4,14,3.5,0,0.0,0,0,,0,0.0,,0,,,1.0,1.4,1.4,1.4,,134,
430,431,Mitch Jacoby,STL,TE,24,14,2,0,0,0,0,0,0,0,,0,3.0,2,10,5.0,0,0.0,,0,,,1.0,3.0,3.0,2.0,,80,
431,432,Dietrich Jells,NWE,WR,25,11,0,0,0,0,0,0,0,0,,0,2.0,1,9,9.0,0,0.0,,0,,,1.0,1.9,1.9,1.4,,154,
432,433,Eric Lane,NYG,RB,23,15,0,0,0,0,0,0,5,13,2.6,0,0.0,0,0,,0,0.0,,0,,,1.0,1.3,1.3,1.3,,136,
433,434,Jeff Lewis,DEN,QB,24,3,0,1,2,21,0,0,5,2,0.4,0,0.0,0,0,,0,0.0,,0,,,1.0,1.0,1.0,1.0,,68,
434,435,Roderick Lewis,TEN,TE,26,10,1,0,0,0,0,0,0,0,,0,3.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,82,
435,436,Kez McCorvey,DET,WR,25,7,0,0,0,0,0,0,0,0,,0,2.0,2,9,4.5,0,0.0,,0,,,1.0,2.9,2.9,1.9,,155,
436,437,Shannon Mitchell,SDG,TE,25,4,1,0,0,0,0,0,0,0,,0,3.0,1,14,14.0,0,0.0,,0,,,1.0,2.4,2.4,1.9,,76,
437,438,Will Moore,JAX,WR,27,11,0,0,0,0,0,0,0,0,,0,1.0,1,10,10.0,0,0.0,,0,,,1.0,2.0,2.0,1.5,,153,
438,439,Winslow Oliver,CAR,RB,24,6,0,0,0,0,0,0,1,0,0.0,0,7.0,6,47,7.83,0,2.0,2.0,0,,,1.0,6.7,8.7,3.7,,139,
439,440,Alfred Pupunu,3TM,TE,28,9,1,0,0,0,0,0,0,0,,0,2.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,83,
440,441,Jerry Reese,BUF,WR,24,5,0,0,0,0,0,0,0,0,,0,9.0,1,13,13.0,0,0.0,,0,,,1.0,2.3,2.3,1.8,,151,
441,442,James Ritchey,TEN,QB,24,1,0,2,2,15,0,0,1,6,6.0,0,0.0,0,0,,0,0.0,,0,,,1.0,1.2,1.2,1.2,,67,
442,443,Troy Sadowski,PIT,TE,32,6,0,0,0,0,0,0,0,0,,0,1.0,1,12,12.0,0,0.0,,0,,,1.0,2.2,2.2,1.7,,78,
443,444,Nick Savoie,NOR,TE,24,1,0,0,0,0,0,0,0,0,,0,,1,14,14.0,0,0.0,,0,,,1.0,2.4,2.4,1.9,,77,
444,445,Jon Witman,PIT,RB,25,16,2,0,0,0,0,0,5,11,2.2,0,4.0,1,3,3.0,0,0.0,,0,,,1.0,2.4,2.4,1.9,,135,
445,446,Flipper Anderson,DEN,,32,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,156,
446,447,Mike Archie,TEN,,25,5,0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,,,,,,142,
447,448,Justin Armour,PHI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
448,449,Bradford Banta,IND,,27,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,86,
449,450,Mike Bartrum,NWE,,27,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,87,
450,451,Tony Bland,MIN,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
451,452,Reggie Brown,SEA,,24,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,143,
452,453,John Burke,NYJ,,26,7,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,88,
453,454,Steve Bush,CIN,,23,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,89,
454,455,Isaac Byrd,TEN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
455,456,Byron Chamberlain,DEN,TE,26,10,0,0,0,0,0,0,0,0,,0,3.0,2,18,9.0,0,1.0,1.0,0,,,,1.8,2.8,0.8,,105,
456,457,Robert Chancey,SDG,,25,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,144,
457,458,Mike Cherry,NYG,QB,24,1,0,0,0,0,0,0,1,-2,-2.0,0,0.0,0,0,,0,0.0,,0,,,,-0.2,-0.2,-0.2,,75,
458,459,Chuck Clements,NYJ,QB,24,1,0,0,0,0,0,0,2,-3,-1.5,0,0.0,0,0,,0,0.0,,0,,,,-0.3,-0.3,-0.3,,76,
459,460,Rob Coons,BUF,,28,12,0,0,0,0,0,0,0,0,,0,2.0,0,0,,0,0.0,,0,,,,,,,,90,
460,461,Ray Crittenden,SDG,,27,2,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,160,
461,462,Ty Douthard,CIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,145,
462,463,Gary Downs,ATL,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,146,
463,464,Mike Dulaney,CHI,,27,7,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,1.0,,0,,,,,,,,147,
464,465,David Frisch,WAS,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
