player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
Ryan Grant,GNB,RB,29,15,14,0.0,0.0,0.0,0.0,0.0,134.0,559.0,4.17,2.0,24.0,19.0,268.0,14.11,1.0,1.0,1.0,3,0.0,0.0,99.0,117.7,29.95107121067069,0.0,0.0,0.0,0.0,0.0,138.39460490447837,577.3327174746522,4.306757480982648,2.065591117977289,24.78709341572747,19.623115620784244,276.78920980895674,14.572745337329772,1.0327955589886444,1.0327955589886444,1.0327955589886444,3.0983866769659336,0.0,0.0,102.2467603398758,121.56003729296346
Kevin Kolb,ARI,QB,27,9,9,146.0,253.0,1955.0,9.0,8.0,17.0,65.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0,0.0,0.0,99.0,98.7,36.0,194.66666666666666,337.3333333333333,2606.6666666666665,12.0,10.666666666666666,22.666666666666668,86.66666666666667,5.093333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,4.0,0.0,0.0,0.0,132.0,131.6
Jerome Simpson,CIN,WR,25,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,50.0,725.0,14.5,4.0,0.0,0.0,4,0.0,0.0,97.0,146.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,50.0,725.0,14.5,4.0,0.0,0.0,4.0,0.0,0.0,97.0,146.5
Matt Cassel,KAN,QB,29,9,9,160.0,269.0,1713.0,10.0,9.0,25.0,99.0,3.96,0.0,1.0,1.0,-4.0,-4.0,0.0,5.0,2.0,0,0.0,0.0,96.0,97.0,38.666666666666664,213.33333333333334,358.6666666666667,2284.0,13.333333333333334,12.0,33.333333333333336,132.0,5.28,0.0,1.3333333333333333,1.3333333333333333,-5.333333333333333,-5.333333333333333,0.0,6.666666666666667,2.6666666666666665,0.0,0.0,0.0,128.0,129.33333333333334
Fred Davis,WAS,TE,25,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,59.0,796.0,13.49,3.0,1.0,1.0,3,0.0,0.0,96.0,154.6,28.86751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.61364737737414,68.12733176437584,919.1416285498842,15.576910262736105,3.464101615137755,1.1547005383792517,1.1547005383792517,3.464101615137755,0.0,0.0,110.85125168440815,178.51670323343228
Toby Gerhart,MIN,RB,24,16,5,0.0,0.0,0.0,0.0,0.0,109.0,531.0,4.87,1.0,28.0,23.0,190.0,8.26,3.0,1.0,0.0,4,0.0,0.0,96.0,119.1,24.0,0.0,0.0,0.0,0.0,0.0,109.0,531.0,4.87,1.0,28.0,23.0,190.0,8.26,3.0,1.0,0.0,4.0,0.0,0.0,96.0,119.1
Jermaine Gresham,CIN,TE,23,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,56.0,596.0,10.64,6.0,1.0,1.0,6,0.0,0.0,94.0,149.6,24.588034255943043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.35213702377217,59.86651818838306,637.1508007192198,11.374638455792782,6.4142698058981855,1.0690449676496976,1.0690449676496976,6.4142698058981855,0.0,0.0,100.49022695907156,159.92912716039476
Kevin Smith,DET,RB,25,7,4,0.0,0.0,0.0,0.0,0.0,72.0,356.0,4.94,4.0,28.0,22.0,179.0,8.14,3.0,1.0,1.0,7,0.0,0.0,94.0,115.5,37.79644730092272,0.0,0.0,0.0,0.0,0.0,108.85376822665744,538.2214095651395,7.46857798666233,6.047431568147635,42.332020977033444,33.26087362481199,270.6225626746067,12.30652324118044,4.535573676110727,1.5118578920369088,1.5118578920369088,10.583005244258361,0.0,0.0,142.11464185146943,174.61958653026298
Steve Breaston,KAN,WR,28,16,13,0.0,0.0,0.0,0.0,0.0,1.0,25.0,25.0,0.0,98.0,61.0,785.0,12.87,2.0,0.0,0.0,2,0.0,0.0,93.0,154.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,25.0,0.0,98.0,61.0,785.0,12.87,2.0,0.0,0.0,2.0,0.0,0.0,93.0,154.0
LaDainian Tomlinson,NYJ,RB,32,14,1,0.0,0.0,0.0,0.0,0.0,75.0,280.0,3.73,1.0,61.0,42.0,449.0,10.69,2.0,0.0,0.0,3,0.0,0.0,91.0,132.9,34.20943896479032,0.0,0.0,0.0,0.0,0.0,80.17837257372732,299.3325909419153,3.987537729333372,1.0690449676496976,65.21174302663155,44.8998886412873,480.0011904747142,11.428090704175267,2.138089935299395,0.0,0.0,3.2071349029490928,0.0,0.0,97.28309205612248,142.07607620064482
Mike Williams,TAM,WR,24,16,15,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,124.0,65.0,771.0,11.86,3.0,2.0,2.0,3,0.0,0.0,91.0,156.4,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,124.0,65.0,771.0,11.86,3.0,2.0,2.0,3.0,0.0,0.0,91.0,156.4
Jared Cook,TEN,TE,24,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,49.0,759.0,15.49,3.0,2.0,2.0,3,0.0,0.0,90.0,138.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,49.0,759.0,15.49,3.0,2.0,2.0,3.0,0.0,0.0,90.0,138.9
Dexter McCluster,KAN,WR,22,16,4,0.0,0.0,0.0,0.0,0.0,114.0,516.0,4.53,1.0,64.0,46.0,328.0,7.13,1.0,4.0,3.0,2,0.0,0.0,90.0,136.4,22.0,0.0,0.0,0.0,0.0,0.0,114.0,516.0,4.53,1.0,64.0,46.0,328.0,7.13,1.0,4.0,3.0,2.0,0.0,0.0,90.0,136.4
Kellen Winslow,TAM,TE,28,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,75.0,763.0,10.17,2.0,2.0,1.0,2,2.0,0.0,90.0,165.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,75.0,763.0,10.17,2.0,2.0,1.0,2.0,2.0,0.0,90.0,165.3
Sam Bradford,STL,QB,24,10,10,191.0,357.0,2164.0,6.0,6.0,18.0,26.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0,0.0,0.0,89.0,89.2,30.35786553761644,241.59801323686418,451.5732498720445,2737.267542641749,7.58946638440411,7.58946638440411,22.76839915321233,32.887687665751145,1.8214719322569863,0.0,0.0,0.0,0.0,0.0,0.0,12.649110640673516,7.58946638440411,0.0,0.0,0.0,112.5770847019943,112.83006691480777
Damian Williams,TEN,WR,23,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,45.0,592.0,13.16,5.0,0.0,0.0,5,0.0,0.0,89.0,134.2,23.754297856738823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.08278254493258,46.475800154489,611.4149709212775,13.591589556290561,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,91.91880474998936,138.60116401627607
Peyton Hillis,CLE,RB,25,10,9,0.0,0.0,0.0,0.0,0.0,161.0,587.0,3.65,3.0,34.0,22.0,130.0,5.91,0.0,2.0,1.0,3,0.0,0.0,88.0,109.7,31.622776601683793,0.0,0.0,0.0,0.0,0.0,203.6506813148436,742.5027946075354,4.6169253838458335,3.794733192202055,43.00697617828995,27.828043409481737,164.43843832875572,7.475624388638049,0.0,2.5298221281347035,1.2649110640673518,3.794733192202055,0.0,0.0,111.31217363792695,138.7607437281885
Jahvid Best,DET,RB,22,6,6,0.0,0.0,0.0,0.0,0.0,84.0,390.0,4.64,2.0,40.0,27.0,287.0,10.63,1.0,0.0,0.0,3,0.0,0.0,86.0,112.7,35.92584956081995,0.0,0.0,0.0,0.0,0.0,137.17142559585798,636.8673331236264,7.5770882710092975,3.2659863237109046,65.31972647421809,44.09081537009721,468.6690374525148,17.35871731052346,1.6329931618554523,0.0,0.0,4.898979485566357,0.0,0.0,140.4374119195689,184.03832934110946
Owen Daniels,HOU,TE,29,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,54.0,677.0,12.54,3.0,0.0,0.0,3,0.0,0.0,86.0,139.7,29.95107121067069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.78762251403478,55.7709601853868,699.2025934353123,12.9512563097176,3.0983866769659336,0.0,0.0,3.0983866769659336,0.0,0.0,88.82041807302342,144.2815395907136
Kyle Orton,2TM,QB,29,9,8,150.0,252.0,1758.0,9.0,9.0,11.0,13.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0.0,86.0,85.6,38.666666666666664,200.0,336.0,2344.0,12.0,12.0,14.666666666666666,17.333333333333332,1.5733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,114.66666666666667,114.13333333333333
Jake Ballard,NYG,TE,24,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,38.0,604.0,15.89,4.0,0.0,0.0,4,0.0,0.0,84.0,122.4,25.657079223592742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21174302663155,40.62370877068851,645.7031604604173,16.987124535953694,4.27617987059879,0.0,0.0,4.27617987059879,0.0,0.0,89.7997772825746,130.85110404032298
Josh Cribbs,CLE,WR,28,16,7,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.57,0.0,67.0,41.0,518.0,12.63,4.0,3.0,0.0,5,0.0,0.0,84.0,125.3,28.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.57,0.0,67.0,41.0,518.0,12.63,4.0,3.0,0.0,5.0,0.0,0.0,84.0,125.3
Greg Little,CLE,WR,22,16,12,0.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,0.0,119.0,61.0,709.0,11.62,2.0,0.0,0.0,2,0.0,0.0,84.0,145.4,22.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,0.0,119.0,61.0,709.0,11.62,2.0,0.0,0.0,2.0,0.0,0.0,84.0,145.4
Greg Olsen,CAR,TE,26,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,45.0,540.0,12.0,5.0,1.0,1.0,5,1.0,0.0,84.0,129.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,45.0,540.0,12.0,5.0,1.0,1.0,5.0,1.0,0.0,84.0,129.0
Ed Dickson,BAL,TE,24,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,54.0,528.0,9.78,5.0,0.0,0.0,5,0.0,0.0,83.0,136.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,54.0,528.0,9.78,5.0,0.0,0.0,5.0,0.0,0.0,83.0,136.8
Johnny Knox,CHI,WR,25,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,37.0,727.0,19.65,2.0,1.0,1.0,2,0.0,0.0,83.0,119.7,26.726124191242437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.76410276782913,39.55466380303881,777.1956914813301,21.006733614316556,2.138089935299395,1.0690449676496976,1.0690449676496976,2.138089935299395,0.0,0.0,88.7307323149249,127.96468262766881
James Starks,GNB,RB,25,13,2,0.0,0.0,0.0,0.0,0.0,133.0,578.0,4.35,1.0,37.0,29.0,216.0,7.45,0.0,2.0,1.0,1,0.0,0.0,83.0,112.4,27.735009811261456,0.0,0.0,0.0,0.0,0.0,147.55025219591096,641.2334268363649,4.825891707159493,1.1094003924504583,41.047814520666954,32.17261138106329,239.630484769299,8.265032923755914,0.0,2.2188007849009166,1.1094003924504583,1.1094003924504583,0.0,0.0,92.08023257338805,124.69660411143151
Felix Jones,DAL,RB,24,12,8,0.0,0.0,0.0,0.0,0.0,127.0,575.0,4.53,1.0,45.0,33.0,221.0,6.7,0.0,5.0,2.0,1,0.0,0.0,82.0,114.6,27.71281292110204,0.0,0.0,0.0,0.0,0.0,146.64696837416494,663.9528095680697,5.23079343885801,1.1547005383792517,51.96152422706632,38.1051177665153,255.1888189818146,7.736493607140986,0.0,5.773502691896258,2.3094010767585034,1.1547005383792517,0.0,0.0,94.68544414709864,132.32868169826222
Santana Moss,WAS,WR,32,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,46.0,584.0,12.7,4.0,0.0,0.0,4,0.0,0.0,82.0,128.4,36.950417228136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6965511460289,53.11622476544557,674.345114413483,14.664696837416495,4.618802153517007,0.0,0.0,4.618802153517007,0.0,0.0,94.68544414709864,148.2635491278959
Marion Barber III,CHI,RB,28,11,1,0.0,0.0,0.0,0.0,0.0,114.0,422.0,3.7,6.0,9.0,5.0,50.0,10.0,0.0,1.0,1.0,6,0.0,0.0,81.0,86.2,33.769270592709525,0.0,0.0,0.0,0.0,0.0,137.48917312746022,508.951149647265,4.462367899750902,7.236272269866327,10.854408404799491,6.030226891555272,60.30226891555272,12.060453783110544,0.0,1.2060453783110545,1.2060453783110545,7.236272269866327,0.0,0.0,97.68967564319541,103.9611116104129
Donald Driver,GNB,WR,36,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,37.0,445.0,12.03,6.0,0.0,0.0,6,0.0,0.0,81.0,117.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,37.0,445.0,12.03,6.0,0.0,0.0,6.0,0.0,0.0,81.0,117.5
Mark Ingram,NOR,RB,22,10,4,0.0,0.0,0.0,0.0,0.0,122.0,474.0,3.89,5.0,13.0,11.0,46.0,4.18,0.0,1.0,1.0,5,0.0,0.0,80.0,91.0,27.828043409481737,0.0,0.0,0.0,0.0,0.0,154.3191498162169,599.5678443679246,4.920504039221998,6.324555320336758,16.443843832875572,13.914021704740868,58.18590894709818,5.28732824780153,0.0,1.2649110640673518,1.2649110640673518,6.324555320336758,0.0,0.0,101.19288512538813,115.106906830129
Demaryius Thomas,DEN,WR,24,11,5,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,70.0,32.0,551.0,17.22,4.0,0.0,0.0,4,0.0,0.0,80.0,111.6,28.94508907946531,0.0,1.2060453783110545,0.0,0.0,0.0,1.2060453783110545,6.030226891555272,6.030226891555272,0.0,84.42317648177382,38.593452105953745,664.531003449391,20.76810141451636,4.824181513244218,0.0,0.0,4.824181513244218,0.0,0.0,96.48363026488435,134.59466421951367
Jackie Battle,KAN,RB,28,15,4,0.0,0.0,0.0,0.0,0.0,149.0,597.0,4.01,2.0,13.0,9.0,68.0,7.56,0.0,0.0,0.0,2,0.0,0.0,79.0,87.5,28.918275651682045,0.0,0.0,0.0,0.0,0.0,153.88653828930802,616.5789487162208,4.141510191544464,2.065591117977289,13.426342266852378,9.2951600308978,70.23009801122782,7.807934425954151,0.0,0.0,0.0,2.065591117977289,0.0,0.0,81.59084916010292,90.3696114115064
Jason Campbell,OAK,QB,30,6,6,100.0,165.0,1170.0,6.0,4.0,18.0,60.0,3.33,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,0.0,0.0,79.0,78.8,48.98979485566357,163.29931618554522,269.4438717061496,1910.6019993708792,9.797958971132713,6.531972647421809,29.393876913398138,97.97958971132714,5.437867228978656,3.2659863237109046,0.0,0.0,0.0,0.0,0.0,4.898979485566357,1.6329931618554523,3.2659863237109046,0.0,0.0,129.00645978658073,128.67986115420962
Kendall Hunter,SFO,RB,23,16,1,0.0,0.0,0.0,0.0,0.0,112.0,473.0,4.22,2.0,26.0,16.0,195.0,12.19,0.0,0.0,0.0,2,0.0,0.0,79.0,94.8,23.0,0.0,0.0,0.0,0.0,0.0,112.0,473.0,4.22,2.0,26.0,16.0,195.0,12.19,0.0,0.0,0.0,2.0,0.0,0.0,79.0,94.8
Brandon LaFell,CAR,WR,25,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,36.0,613.0,17.03,3.0,0.0,0.0,3,0.0,0.0,79.0,115.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,36.0,613.0,17.03,3.0,0.0,0.0,3.0,0.0,0.0,79.0,115.3
Mario Manningham,NYG,WR,25,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,39.0,523.0,13.41,4.0,0.0,0.0,4,0.0,0.0,76.0,115.3,28.86751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91194145520237,45.03332099679081,603.9083815723486,15.484534219665765,4.618802153517007,0.0,0.0,4.618802153517007,0.0,0.0,87.75724091682312,133.13697207512772
Dezmon Briscoe,TAM,WR,22,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,387.0,11.06,6.0,0.0,0.0,6,0.0,0.0,75.0,109.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,387.0,11.06,6.0,0.0,0.0,6.0,0.0,0.0,75.0,109.7
Anthony Fasano,MIA,TE,27,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,32.0,451.0,14.09,5.0,0.0,0.0,5,0.0,0.0,75.0,107.1,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7709601853868,33.04945788763662,465.7907971038787,14.552089426150001,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,77.45966692414834,110.61240436768382
Heath Miller,PIT,TE,29,16,16,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,74.0,51.0,631.0,12.37,2.0,1.0,1.0,2,0.0,0.0,74.0,124.7,29.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,74.0,51.0,631.0,12.37,2.0,1.0,1.0,2.0,0.0,0.0,74.0,124.7
Scott Chandler,BUF,TE,26,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,389.0,10.24,6.0,1.0,1.0,6,0.0,0.0,73.0,110.9,27.795169158892136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.176068511886086,40.62370877068851,415.85849241573237,10.947020468732903,6.4142698058981855,1.0690449676496976,1.0690449676496976,6.4142698058981855,0.0,0.0,78.04028263842793,118.55708691235147
Andre Roberts,ARI,WR,23,16,16,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,0.0,98.0,51.0,586.0,11.49,2.0,1.0,0.0,2,0.0,0.0,73.0,124.3,23.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,0.0,98.0,51.0,586.0,11.49,2.0,1.0,0.0,2.0,0.0,0.0,73.0,124.3
Tony Scheffler,DET,TE,28,15,5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,43.0,26.0,347.0,13.35,6.0,1.0,0.0,6,1.0,0.0,73.0,99.2,28.918275651682045,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,5.163977794943222,5.163977794943222,0.0,44.41020903651171,26.852684533704757,358.38005896905963,13.787820712498403,6.196773353931867,1.0327955589886444,0.0,6.196773353931867,1.0327955589886444,0.0,75.39407580617105,102.45331945167354
Jason Avant,PHI,WR,28,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,52.0,679.0,13.06,1.0,2.0,1.0,1,0.0,0.0,72.0,123.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,52.0,679.0,13.06,1.0,2.0,1.0,1.0,0.0,0.0,72.0,123.9
Curtis Painter,IND,QB,26,9,8,132.0,243.0,1541.0,6.0,9.0,17.0,107.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0,0.0,0.0,72.0,72.3,34.666666666666664,176.0,324.0,2054.6666666666665,8.0,12.0,22.666666666666668,142.66666666666666,8.386666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,4.0,0.0,0.0,0.0,96.0,96.39999999999999
Joel Dreessen,HOU,TE,29,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,353.0,12.61,6.0,0.0,0.0,6,0.0,0.0,71.0,99.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,353.0,12.61,6.0,0.0,0.0,6.0,0.0,0.0,71.0,99.3
Jacoby Jones,HOU,WR,27,16,10,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.25,0.0,65.0,31.0,512.0,16.52,2.0,0.0,0.0,3,0.0,0.0,71.0,101.9,27.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.25,0.0,65.0,31.0,512.0,16.52,2.0,0.0,0.0,3.0,0.0,0.0,71.0,101.9
Preston Parker,TAM,WR,24,16,0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,65.0,40.0,554.0,13.85,3.0,8.0,1.0,3,0.0,0.0,71.0,111.1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,65.0,40.0,554.0,13.85,3.0,8.0,1.0,3.0,0.0,0.0,71.0,111.1
Isaac Redman,PIT,RB,27,16,1,0.0,0.0,0.0,0.0,0.0,110.0,479.0,4.35,3.0,22.0,18.0,78.0,4.33,0.0,2.0,2.0,3,0.0,0.0,70.0,87.7,27.0,0.0,0.0,0.0,0.0,0.0,110.0,479.0,4.35,3.0,22.0,18.0,78.0,4.33,0.0,2.0,2.0,3.0,0.0,0.0,70.0,87.7
Davone Bess,MIA,WR,26,16,4,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,86.0,51.0,537.0,10.53,3.0,5.0,2.0,3,0.0,0.0,69.0,119.6,26.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,86.0,51.0,537.0,10.53,3.0,5.0,2.0,3.0,0.0,0.0,69.0,119.6
Daniel Thomas,MIA,RB,24,13,2,0.0,0.0,0.0,0.0,0.0,165.0,581.0,3.52,0.0,16.0,12.0,72.0,6.0,1.0,2.0,1.0,1,0.0,0.0,69.0,81.3,26.625609418811,0.0,0.0,0.0,0.0,0.0,183.0510647543256,644.5616280137162,3.905089381425613,0.0,17.750406279207333,13.3128047094055,79.876828256433,6.65640235470275,1.1094003924504583,2.2188007849009166,1.1094003924504583,1.1094003924504583,0.0,0.0,76.54862707908163,90.19425190622226
Jeremy Shockey,CAR,TE,31,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,455.0,12.3,4.0,2.0,1.0,4,0.0,0.0,68.0,104.5,32.01666232864798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03332465729596,38.21343568257984,469.92197933983323,12.703385375560329,4.131182235954578,2.065591117977289,1.0327955589886444,4.131182235954578,0.0,0.0,70.23009801122782,107.92713591431335
Maurice Morris,DET,RB,32,16,5,0.0,0.0,0.0,0.0,0.0,80.0,316.0,3.95,1.0,35.0,26.0,230.0,8.85,1.0,1.0,0.0,2,0.0,0.0,67.0,92.6,32.0,0.0,0.0,0.0,0.0,0.0,80.0,316.0,3.95,1.0,35.0,26.0,230.0,8.85,1.0,1.0,0.0,2.0,0.0,0.0,67.0,92.6
Donovan McNabb,MIN,QB,35,6,6,94.0,156.0,1026.0,4.0,2.0,14.0,59.0,4.21,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,65.0,64.9,57.15476066494083,153.5013572144125,254.74693324945054,1675.450984063694,6.531972647421809,3.2659863237109046,22.86190426597633,96.34659654947168,6.874901211411454,1.6329931618554523,0.0,0.0,0.0,0.0,0.0,3.2659863237109046,0.0,1.6329931618554523,0.0,0.0,106.1445555206044,105.98125620441886
Kevin Walter,HOU,WR,30,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,474.0,12.15,3.0,0.0,0.0,3,0.0,0.0,65.0,104.4,30.983866769659333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.93493798033003,40.27902680055713,489.54509496061746,12.54846604171203,3.0983866769659336,0.0,0.0,3.0983866769659336,0.0,0.0,67.1317113342619,107.82385635841449
Lance Ball,DEN,RB,26,16,0,0.0,0.0,0.0,0.0,0.0,96.0,402.0,4.19,1.0,32.0,16.0,148.0,9.25,1.0,2.0,2.0,2,0.0,0.0,63.0,79.0,26.0,0.0,0.0,0.0,0.0,0.0,96.0,402.0,4.19,1.0,32.0,16.0,148.0,9.25,1.0,2.0,2.0,2.0,0.0,0.0,63.0,79.0
Devery Henderson,NOR,WR,29,16,13,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,50.0,32.0,503.0,15.72,2.0,1.0,0.0,2,0.0,0.0,63.0,95.2,29.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,50.0,32.0,503.0,15.72,2.0,1.0,0.0,2.0,0.0,0.0,63.0,95.2
Sidney Rice,SEA,WR,25,9,9,1.0,1.0,55.0,0.0,0.0,2.0,3.0,1.5,0.0,57.0,32.0,484.0,15.13,2.0,1.0,0.0,2,0.0,0.0,63.0,94.9,33.333333333333336,1.3333333333333333,1.3333333333333333,73.33333333333333,0.0,0.0,2.6666666666666665,4.0,2.0,0.0,76.0,42.666666666666664,645.3333333333334,20.173333333333336,2.6666666666666665,1.3333333333333333,0.0,2.6666666666666665,0.0,0.0,84.0,126.53333333333335
Roy Williams,CHI,WR,30,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,37.0,507.0,13.7,2.0,0.0,0.0,2,0.0,0.0,63.0,99.7,30.983866769659333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0661202162846,38.21343568257984,523.6273484072427,14.149299158144428,2.065591117977289,0.0,0.0,2.065591117977289,0.0,0.0,65.0661202162846,102.96971723116786
Brian Hartline,MIA,WR,25,16,10,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,66.0,35.0,549.0,15.69,1.0,0.0,0.0,1,0.0,0.0,62.0,96.8,25.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,66.0,35.0,549.0,15.69,1.0,0.0,0.0,1.0,0.0,0.0,62.0,96.8
Andre Johnson,HOU,WR,30,7,7,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,51.0,33.0,492.0,14.91,2.0,0.0,0.0,2,0.0,0.0,62.0,95.0,45.355736761107266,0.0,0.0,0.0,0.0,0.0,1.5118578920369088,12.09486313629527,12.09486313629527,0.0,77.10475249388234,49.89131043721799,743.8340828821591,22.54180117027031,3.0237157840738176,0.0,0.0,3.0237157840738176,0.0,0.0,93.73518930628835,143.62649974350634
