,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
383,384,Don Warren,WAS,TE,36,11,10,0,0,0,0,0,0,0,,0,4.0,4,25,6.25,0,0.0,,0,,,3.0,6.5,6.5,4.5,,63,
384,385,Ed West,GNB,TE,31,16,8,0,0,0,0,0,0,0,,0,10.0,4,30,7.5,0,0.0,,0,,,3.0,7.0,7.0,5.0,,59,
385,386,Mike Williams,MIA,WR,26,15,0,0,0,0,0,0,0,0,,0,3.0,3,43,14.33,0,1.0,,0,,,3.0,6.3,6.8,4.8,,135,
386,387,Eric Blount,PHO,WR,22,4,0,0,0,0,0,0,1,-1,-1.0,0,4.0,3,18,6.0,0,0.0,,0,,,2.0,4.7,4.7,3.2,,143,
387,388,Maurice Carthon,IND,RB,31,16,5,0,0,0,0,0,4,9,2.25,0,7.0,3,10,3.33,0,0.0,,0,,,2.0,4.9,4.9,3.4,,121,
388,389,Robert Claiborne,SDG,WR,25,9,0,0,0,0,0,0,0,0,,0,2.0,1,15,15.0,0,0.0,,0,,,2.0,2.5,2.5,2.0,,145,
389,390,Al Edwards,BUF,WR,25,7,0,0,0,0,0,0,1,8,8.0,0,2.0,2,25,12.5,0,1.0,,0,,,2.0,4.3,4.8,3.3,,141,
390,391,Maurice Johnson,PHI,TE,25,11,3,0,0,0,0,0,0,0,,0,6.0,2,16,8.0,0,0.0,,0,,,2.0,3.6,3.6,2.6,,67,
391,392,Mike Jones,SEA,TE,26,4,1,0,0,0,0,0,0,0,,0,3.0,3,18,6.0,0,0.0,,0,,,2.0,4.8,4.8,3.3,,66,
392,393,Victor Jones,DEN,RB,25,16,1,0,0,0,0,0,0,0,,0,3.0,3,17,5.67,0,0.0,,0,,,2.0,4.7,4.7,3.2,,122,
393,394,Ostell Miles,CIN,RB,22,11,0,0,0,0,0,0,8,22,2.75,0,,0,0,,0,0.0,,0,,,2.0,2.2,2.2,2.2,,119,
394,395,Troy Sadowski,NYJ,TE,27,6,2,0,0,0,0,0,0,0,,0,3.0,1,20,20.0,0,0.0,,0,,,2.0,3.0,3.0,2.5,,65,
395,396,Tommie Stowers,NOR,TE,26,12,0,0,0,0,0,0,0,0,,0,5.0,4,23,5.75,0,0.0,,0,,,2.0,6.3,6.3,4.3,,64,
396,397,Ed Tillison,DET,RB,23,6,0,0,0,0,0,0,4,22,5.5,0,,0,0,,0,0.0,,0,,,2.0,2.2,2.2,2.2,,120,
397,398,Floyd Turner,NOR,WR,26,2,2,0,0,0,0,0,0,0,,0,12.0,5,43,8.6,0,2.0,,0,,,2.0,7.3,8.3,4.8,,142,
398,399,Barry Wagner,CHI,WR,25,1,0,0,0,0,0,0,0,0,,0,1.0,1,16,16.0,0,0.0,,0,,,2.0,2.6,2.6,2.1,,144,
399,400,Dave Brown,NYG,QB,22,2,0,4,7,21,0,0,2,-1,-0.5,0,,0,0,,0,0.0,,0,,,1.0,0.7,0.7,0.7,,67,
400,401,Sheldon Canley,NYJ,RB,24,1,0,0,0,0,0,0,4,9,2.25,0,1.0,0,0,,0,0.0,,0,,,1.0,0.9,0.9,0.9,,127,
401,402,Pat Coleman,HOU,WR,25,14,0,0,0,0,0,0,0,0,,0,4.0,2,10,5.0,0,0.0,,0,,,1.0,3.0,3.0,2.0,,149,
402,403,Aaron Craver,MIA,RB,24,6,0,0,0,0,0,0,3,9,3.0,0,4.0,0,0,,0,0.0,,0,,,1.0,0.9,0.9,0.9,,128,
403,404,Mike Dyal,KAN,TE,26,3,0,0,0,0,0,0,0,0,,0,1.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,74,
404,405,Derrick Gainer,2TM,RB,26,7,0,0,0,0,0,0,2,10,5.0,0,,0,0,,0,0.0,,0,,,1.0,1.0,1.0,1.0,,126,
405,406,Brad Goebel,CLE,QB,25,1,0,2,3,32,0,0,0,0,,0,,0,0,,0,0.0,,0,,,1.0,1.3,1.3,1.3,,65,
406,407,Bill Jones,KAN,RB,26,7,6,0,0,0,0,0,0,0,,0,5.0,2,6,3.0,0,0.0,,0,,,1.0,2.6,2.6,1.6,,131,
407,408,Glen Kozlowski,CHI,WR,30,4,0,0,0,0,0,0,0,0,,0,3.0,1,7,7.0,0,0.0,,0,,,1.0,1.7,1.7,1.2,,151,
408,409,Keenan McCardell,CLE,WR,22,2,0,0,0,0,0,0,0,0,,0,2.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,150,
409,410,Napoleon McCallum,RAI,RB,29,13,0,0,0,0,0,0,0,0,,0,2.0,2,13,6.5,0,0.0,,0,,,1.0,3.3,3.3,2.3,,124,
410,411,Thomas McLemore,DET,TE,22,11,1,0,0,0,0,0,0,0,,0,4.0,2,12,6.0,0,0.0,,0,,,1.0,3.2,3.2,2.2,,70,
411,412,Dexter McNabb,GNB,RB,23,16,0,0,0,0,0,0,2,11,5.5,0,,0,0,,0,0.0,,0,,,1.0,1.1,1.1,1.1,,125,
412,413,Dave Moore,2TM,TE,23,5,2,0,0,0,0,0,0,0,,0,1.0,1,10,10.0,0,0.0,,0,,,1.0,2.0,2.0,1.5,,73,
413,414,Jeff Parker,TAM,WR,23,3,0,0,0,0,0,0,0,0,,0,4.0,1,12,12.0,0,0.0,,0,,,1.0,2.2,2.2,1.7,,147,
414,415,Bernie Parmalee,MIA,RB,25,10,0,0,0,0,0,0,6,38,6.33,0,,0,0,,0,3.0,,0,,,1.0,0.8,2.3,0.8,,129,
415,416,Bob Perryman,DEN,RB,28,4,1,0,0,0,0,0,3,-1,-0.33,0,,2,15,7.5,0,0.0,,0,,,1.0,3.4,3.4,2.4,,123,
416,417,Frank Reich,BUF,QB,31,16,0,24,47,221,0,2,9,-9,-1.0,0,,0,0,,0,3.0,,0,,,1.0,0.9,4.4,2.9,,66,
417,418,Mazio Royster,TAM,RB,22,5,0,0,0,0,0,0,0,0,,0,1.0,1,8,8.0,0,0.0,,0,,,1.0,1.8,1.8,1.3,,130,
418,419,Walter Stanley,2TM,WR,30,14,0,0,0,0,0,0,0,0,,0,8.0,3,63,21.0,0,5.0,,0,,,1.0,4.3,6.8,2.8,,146,
419,420,Derek Tennell,2TM,TE,28,3,2,0,0,0,0,0,0,0,,0,4.0,2,12,6.0,0,0.0,,0,,,1.0,3.2,3.2,2.2,,71,
420,421,Jeff Thomason,CIN,TE,23,4,0,0,0,0,0,0,0,0,,0,3.0,2,14,7.0,0,0.0,,0,,,1.0,3.4,3.4,2.4,,68,
421,422,Derek Ware,PHO,TE,25,15,0,0,0,0,0,0,0,0,,0,1.0,1,13,13.0,0,0.0,,0,,,1.0,2.3,2.3,1.8,,69,
422,423,Ken Whisenhunt,NYJ,TE,30,10,5,0,0,0,0,0,0,0,,0,3.0,2,11,5.5,0,0.0,,0,,,1.0,3.1,3.1,2.1,,72,
423,424,Mike Young,DEN,WR,30,3,0,0,0,0,0,0,0,0,,0,4.0,1,11,11.0,0,0.0,,0,,,1.0,2.1,2.1,1.6,,148,
424,425,Jeff Alexander,DEN,,27,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,1,
425,426,Jesse Anderson,2TM,,26,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,
426,427,Johnnie Barnes,SDG,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,154,
427,428,Albert Bentley,PIT,,32,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,132,
428,429,Tony Brooks,PHI,,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,133,
429,430,Mike Buck,NOR,QB,25,2,0,2,4,10,0,0,3,-4,-1.33,0,,0,0,,0,0.0,,0,,,,,,,,68,
430,431,Russ Campbell,PIT,,23,7,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,77,
431,432,Willie Culpepper,TAM,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,155,
432,433,Dale Dawkins,NYJ,,26,6,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,0.0,,0,,,,,,,,156,
433,434,Chris Dressel,SFO,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,78,
434,435,John Granby,DEN,,24,4,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
435,436,Carl Harry,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,158,
436,437,Todd Harrison,TAM,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,79,
437,438,Stephen Hobbs,WAS,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
438,439,Darryl Ingram,GNB,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,80,
439,440,James Jenkins,WAS,,25,5,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,81,
440,441,Jim Jensen,MIA,,34,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,160,
441,442,Damone Johnson,RAM,,30,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,82,
442,443,James Joseph,PHI,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,134,
443,444,Eric Kattus,NYJ,,29,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,83,
444,445,Brian Kinchen,CLE,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,84,
445,446,Tim Lester,RAM,,24,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,135,
446,447,Eric Lynch,DET,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,136,
447,448,Damon Mays,HOU,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
448,449,Deems May,SDG,,23,16,6,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,85,
449,450,Eddie Miller,IND,,23,14,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,162,
450,451,Ricky Nattiel,DEN,,26,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,
451,452,Pat Newman,NOR,WR,24,10,0,0,0,0,0,0,0,0,,0,7.0,3,21,7.0,0,2.0,,0,,,,3.1,4.1,1.6,,153,
452,453,Don Overton,DET,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,137,
453,454,Darrick Owens,PIT,,22,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
454,455,Aaron Pierce,NYG,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,86,
455,456,Alfred Pupunu,SDG,,23,15,2,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,87,
456,457,Bucky Richardson,HOU,QB,23,7,0,0,0,0,0,0,1,-1,-1.0,0,,0,0,,0,0.0,,0,,,,-0.1,-0.1,-0.1,,70,
457,458,Ray Rowe,WAS,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,88,
458,459,Jeff Rutledge,WAS,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,69,
459,460,Jimmy Smith,DAL,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,165,
460,461,Kevin Smith,RAI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,89,
461,462,Michael Smith,KAN,,22,2,0,0,0,0,0,0,0,0,,0,1.0,0,0,,0,,,0,,,,,,,,166,
462,463,Siran Stacy,PHI,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,138,
463,464,Yancey Thigpen,PIT,WR,23,12,0,0,0,0,0,0,0,0,,0,4.0,1,2,2.0,0,0.0,,0,,,,1.2,1.2,0.7,,152,
464,465,John Tice,NOR,,32,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,90,
465,466,Ed Toner,IND,,24,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,139,
466,467,Brian Treggs,SEA,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,167,
467,468,Peter Tuipulotu,SDG,,23,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,140,
468,469,Adam Walker,SFO,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,141,
469,470,Chris Walsh,BUF,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
470,471,Gary Wellman,HOU,,25,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
471,472,Danta Whitaker,MIN,TE,28,6,2,0,0,0,0,0,0,0,,0,1.0,1,4,4.0,0,0.0,,0,,,,1.4,1.4,0.9,,75,
472,473,Charles Wilson,TAM,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0.0,,0,,,,,,,,170,
473,474,Marcus Wilson,GNB,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,142,
474,475,Willie Wright,PHO,,24,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
475,476,John Brandes,2TM,,28,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,-1.0,-1.0,-0.5,-1.0,,92,
476,477,Buford Jordan,NOR,,30,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,-1.0,-1.0,-0.5,-1.0,,143,
477,478,Harper LeBel,ATL,,29,16,2,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,-1.0,-1.0,-0.5,-1.0,,93,
478,479,Louis Lipps,NOR,WR,30,2,0,0,0,0,0,0,0,0,,0,1.0,1,1,1.0,0,1.0,,0,,,-1.0,0.1,0.6,-0.4,,171,
479,480,Dan McGwire,SEA,QB,25,2,1,17,30,116,0,3,3,13,4.33,0,,0,0,,0,1.0,,0,,,-1.0,-1.1,2.4,1.9,,72,
480,481,Scott Mitchell,MIA,QB,24,16,0,2,8,32,0,1,8,10,1.25,0,,0,0,,0,1.0,,0,,,-1.0,-0.7,0.8,0.3,,71,
481,482,Jeff Sydner,PHI,,23,15,0,0,0,0,0,0,0,0,,0,4.0,0,0,,0,1.0,,0,,,-1.0,-1.0,-0.5,-1.0,,172,
482,483,Ronnie West,MIN,,24,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,1.0,,0,,,-1.0,-1.0,-0.5,-1.0,,173,
483,484,Jeff Blake,NYJ,QB,22,3,0,4,9,40,0,1,2,-2,-1.0,0,,0,0,,0,1.0,,0,,,-2.0,-1.6,-0.1,-0.6,,73,
484,485,Scott Miller,MIA,,24,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,2.0,,0,,,-2.0,-2.0,-1.0,-2.0,,174,
485,486,Darrin Nelson,MIN,RB,33,16,0,0,0,0,0,0,10,5,0.5,0,2.0,0,0,,0,2.0,,0,,,-2.0,-1.5,-0.5,-1.5,,144,
486,487,Spencer Tillman,HOU,RB,28,16,0,0,0,0,0,0,1,1,1.0,0,,0,0,,0,2.0,,0,,,-2.0,-1.9,-0.9,-1.9,,145,
487,488,Marcus Dowdell,NOR,WR,22,4,0,0,0,0,0,0,0,0,,0,1.0,1,6,6.0,0,4.0,,0,,,-3.0,-2.4,-0.4,-2.9,,175,
488,489,Will Furrer,CHI,QB,24,2,1,9,25,89,0,3,0,0,,0,,0,0,,0,1.0,,0,,,-3.0,-3.4,0.1,-0.4,,75,
489,490,Tony Sacca,PHO,QB,22,2,0,4,11,29,0,2,0,0,,0,,0,0,,0,0.0,,0,,,-3.0,-2.8,-0.8,-0.8,,74,
