player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Philip Rivers,LAC,QB,37,16,16,347,508,4308,32,12,18,7,0.39,0,0,0,0,0.0,0,2.0,1,0,0.0,5.0,285.0,285.0,37.0,347.0,508.0,4308.0,32.0,12.0,18.0,7.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,285.0,285.0,2018
Corey Davis,TEN,WR,23,16,16,0,0,0,0,0,6,55,9.17,0,112,65,891,13.71,4,1.0,0,4,0.0,0.0,119.0,183.6,23.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,9.17,0.0,112.0,65.0,891.0,13.71,4.0,1.0,0.0,4.0,0.0,0.0,119.0,183.6,2018
Rob Gronkowski,NWE,TE,29,13,11,0,0,0,0,0,0,0,0.0,0,72,47,682,14.51,3,1.0,1,3,0.0,0.0,84.0,131.2,32.17261138106329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.876828256433,52.14181844517154,756.6110676512126,16.09739969445615,3.328201177351375,1.1094003924504583,1.1094003924504583,3.328201177351375,0.0,0.0,93.1896329658385,145.55333148950012,2018
Larry Fitzgerald,ARI,WR,35,16,16,1,1,32,1,0,0,0,0.0,0,112,69,734,10.64,6,0.0,0,6,1.0,0.0,117.0,185.7,35.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,69.0,734.0,10.64,6.0,0.0,0.0,6.0,1.0,0.0,117.0,185.7,2018
Sterling Shepard,NYG,WR,25,16,16,0,0,0,0,0,3,33,11.0,0,107,66,872,13.21,4,1.0,0,4,1.0,0.0,117.0,182.5,25.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,11.0,0.0,107.0,66.0,872.0,13.21,4.0,1.0,0.0,4.0,1.0,0.0,117.0,182.5,2018
Cam Newton,CAR,QB,29,14,14,320,471,3395,24,13,101,488,4.83,4,0,0,0,0.0,0,6.0,0,4,0.0,2.0,283.0,282.6,31.00230406184123,342.0943896479032,503.52017976300755,3629.4076651707232,25.657079223592742,13.897584579446068,107.97354173261945,521.6939442130524,5.163487193748039,4.27617987059879,0.0,0.0,0.0,0.0,0.0,6.4142698058981855,0.0,4.27617987059879,0.0,2.138089935299395,302.5397258448644,302.1121078578046,2018
Vance McDonald,PIT,TE,28,15,14,0,0,0,0,0,0,0,0.0,0,72,50,610,12.2,4,2.0,1,4,0.0,0.0,83.0,133.0,28.918275651682045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3612802471824,51.63977794943222,630.0052909830731,12.600105819661461,4.131182235954578,2.065591117977289,1.0327955589886444,4.131182235954578,0.0,0.0,85.72203139605749,137.36180934548972,2018
Matt Breida,SFO,RB,23,14,13,0,0,0,0,0,153,814,5.32,3,31,27,261,9.67,2,1.0,1,5,0.0,0.0,136.0,162.5,24.588034255943043,0.0,0.0,0.0,0.0,0.0,163.56388005040372,870.2026036668539,5.687319227896391,3.2071349029490928,33.14039399714063,28.864214126541835,279.0207365565711,10.337664837172575,2.138089935299395,1.0690449676496976,1.0690449676496976,5.3452248382484875,0.0,0.0,145.39011560035885,173.71980724307585,2018
Mohamed Sanu,ATL,WR,29,16,16,1,2,5,1,0,7,44,6.29,0,94,66,838,12.7,4,2.0,1,4,1.0,0.0,116.0,182.4,29.0,1.0,2.0,5.0,1.0,0.0,7.0,44.0,6.29,0.0,94.0,66.0,838.0,12.7,4.0,2.0,1.0,4.0,1.0,0.0,116.0,182.4,2018
Kirk Cousins,MIN,QB,30,16,16,425,606,4298,30,10,44,123,2.8,1,1,1,-1,-1.0,0,9.0,7,1,0.0,3.0,282.0,283.1,30.0,425.0,606.0,4298.0,30.0,10.0,44.0,123.0,2.8,1.0,1.0,1.0,-1.0,-1.0,0.0,9.0,7.0,1.0,0.0,3.0,282.0,283.1,2018
Tom Brady,NWE,QB,41,16,16,375,570,4355,29,11,23,35,1.52,2,1,1,6,6.0,0,4.0,2,2,0.0,0.0,280.0,281.3,41.0,375.0,570.0,4355.0,29.0,11.0,23.0,35.0,1.52,2.0,1.0,1.0,6.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,280.0,281.3,2018
Mitchell Trubisky,CHI,QB,24,14,14,289,434,3223,24,12,68,421,6.19,3,0,0,0,0.0,0,6.0,3,3,0.0,4.0,263.0,263.0,25.657079223592742,308.9539956507626,463.96551595996874,3445.531930734975,25.657079223592742,12.828539611796371,72.69505780017943,450.0679313805227,6.617388349751629,3.2071349029490928,0.0,0.0,0.0,0.0,0.0,6.4142698058981855,3.2071349029490928,3.2071349029490928,0.0,4.27617987059879,281.15882649187046,281.15882649187046,2018
Eli Manning,NYG,QB,37,16,16,380,576,4299,21,11,15,20,1.33,1,0,0,0,0.0,0,7.0,4,1,0.0,3.0,240.0,240.0,37.0,380.0,576.0,4299.0,21.0,11.0,15.0,20.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,3.0,240.0,240.0,2018
Baker Mayfield,CLE,QB,23,14,13,310,486,3725,27,14,39,131,3.36,0,1,0,0,0.0,0,7.0,3,0,1.0,1.0,240.0,240.1,24.588034255943043,331.40393997140626,519.555854277753,3982.1925044951236,28.864214126541835,14.966629547095765,41.692753738338205,140.04489076211038,3.5919910913029836,0.0,1.0690449676496976,0.0,0.0,0.0,0.0,7.483314773547883,3.2071349029490928,0.0,1.0690449676496976,1.0690449676496976,256.5707922359274,256.67769673269237,2018
Derek Carr,OAK,QB,27,16,16,381,553,4049,19,10,24,47,1.96,1,1,1,-9,-9.0,0,12.0,7,1,0.0,1.0,216.0,216.8,27.0,381.0,553.0,4049.0,19.0,10.0,24.0,47.0,1.96,1.0,1.0,1.0,-9.0,-9.0,0.0,12.0,7.0,1.0,0.0,1.0,216.0,216.8,2018
Case Keenum,DEN,QB,30,16,16,365,586,3890,18,15,26,93,3.58,2,0,0,0,0.0,0,11.0,2,2,0.0,0.0,215.0,214.9,30.0,365.0,586.0,3890.0,18.0,15.0,26.0,93.0,3.58,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,215.0,214.9,2018
Matthew Stafford,DET,QB,30,16,16,367,555,3777,21,11,25,71,2.84,0,0,0,0,0.0,0,6.0,4,0,0.0,0.0,212.0,212.2,30.0,367.0,555.0,3777.0,21.0,11.0,25.0,71.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,212.0,212.2,2018
Josh Allen,BUF,QB,22,12,11,169,320,2074,10,12,89,631,7.09,8,1,0,0,0.0,0,8.0,2,8,0.0,1.0,208.0,208.1,25.403411844343534,195.14439098609353,369.5041722813605,2394.848916598568,11.547005383792516,13.85640646055102,102.7683479157534,728.6160397173078,8.186826817108894,9.237604307034013,1.1547005383792517,0.0,0.0,0.0,0.0,9.237604307034013,2.3094010767585034,9.237604307034013,0.0,1.1547005383792517,240.17771198288432,240.29318203672224,2018
Jameis Winston,TAM,QB,24,11,9,244,378,2992,19,14,49,281,5.73,1,0,0,0,0.0,0,7.0,3,1,0.0,0.0,196.0,195.8,28.94508907946531,294.2750723078973,455.8851530015786,3608.487771906675,22.914862187910035,16.884635296354762,59.09622353724167,338.89875130540634,6.910640017722343,1.2060453783110545,0.0,0.0,0.0,0.0,0.0,8.442317648177381,3.6181361349331636,1.2060453783110545,0.0,0.0,236.38489414896668,236.14368507330448,2018
Carson Wentz,PHI,QB,26,11,11,279,401,3074,21,7,34,93,2.74,0,1,1,4,4.0,0,9.0,6,0,0.0,1.0,193.0,193.7,31.35717983608742,336.4866605487842,483.62419670273283,3707.3834929281816,25.326952944532145,8.442317648177381,41.00554286257585,112.16222018292807,3.3045643365722897,0.0,1.2060453783110545,1.2060453783110545,4.824181513244218,4.824181513244218,0.0,10.854408404799491,7.236272269866327,0.0,0.0,1.2060453783110545,232.7667580140335,233.61098977885123,2018
Andy Dalton,CIN,QB,31,11,11,226,365,2566,21,11,16,99,6.19,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,175.0,174.5,37.38740672764269,272.5662554982983,440.2065630835349,3094.712440746166,25.326952944532145,13.2664991614216,19.296726052976872,119.3984924527944,7.465420891745428,0.0,0.0,0.0,0.0,0.0,0.0,1.2060453783110545,0.0,0.0,0.0,0.0,211.05794120443454,210.45491851527902,2018
Marcus Mariota,TEN,QB,25,14,13,228,331,2528,11,8,64,357,5.58,2,1,1,21,21.0,0,9.0,2,2,0.0,0.0,175.0,175.9,26.726124191242437,243.74225262413105,353.8538842920499,2702.5456782184356,11.759494644146674,8.55235974119758,68.41887792958065,381.649053450942,5.965270919485312,2.138089935299395,1.0690449676496976,1.0690449676496976,22.44994432064365,22.44994432064365,0.0,9.621404708847278,2.138089935299395,2.138089935299395,0.0,0.0,187.08286933869707,188.0450098095818,2018
Blake Bortles,JAX,QB,26,13,12,243,403,2718,13,11,58,365,6.29,1,0,0,0,0.0,0,8.0,4,1,0.0,0.0,173.0,173.2,28.844410203711917,269.58429536546134,447.0883581575347,3015.3502666803456,14.422205101855958,12.20340431695504,64.34522276212658,404.9311432444173,6.978128468513383,1.1094003924504583,0.0,0.0,0.0,0.0,0.0,8.875203139603666,4.437601569801833,1.1094003924504583,0.0,0.0,191.9262678939293,192.14814797241937,2018
Sam Darnold,NYJ,QB,21,13,13,239,414,2865,17,15,44,138,3.14,1,0,0,0,0.0,0,5.0,2,1,0.0,0.0,168.0,168.4,23.297408241459625,265.14669379565953,459.29176247448976,3178.432124370563,18.85980667165779,16.641005886756876,48.81361726782016,153.09725415816325,3.483517232294439,1.1094003924504583,0.0,0.0,0.0,0.0,0.0,5.547001962252292,2.2188007849009166,1.1094003924504583,0.0,0.0,186.379265931677,186.82302608865717,2018
Ryan Fitzpatrick,TAM,QB,36,8,7,164,246,2366,17,12,36,152,4.22,2,0,0,0,0.0,0,4.0,1,2,0.0,1.0,166.0,165.8,50.91168824543142,231.93102422918759,347.89653634378135,3346.0292885747426,24.041630560342615,16.97056274847714,50.91168824543142,214.96046148071042,5.96798123321446,2.82842712474619,0.0,0.0,0.0,0.0,0.0,5.65685424949238,1.414213562373095,2.82842712474619,0.0,1.414213562373095,234.75945135393377,234.47660864145917,2018
Lamar Jackson,BAL,QB,21,16,7,99,170,1201,6,3,147,695,4.73,5,2,0,0,0.0,0,12.0,4,5,0.0,0.0,158.0,157.5,21.0,99.0,170.0,1201.0,6.0,3.0,147.0,695.0,4.73,5.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,0.0,0.0,158.0,157.5,2018
Ryan Tannehill,MIA,QB,30,11,11,176,274,1979,17,9,32,145,4.53,0,1,1,3,3.0,1,5.0,4,1,0.0,0.0,142.0,143.0,36.18136134933164,212.2639865827456,330.45643365722896,2386.763803677577,20.502771431287925,10.854408404799491,38.593452105953745,174.8765798551029,5.463385563749077,0.0,1.2060453783110545,1.2060453783110545,3.6181361349331636,3.6181361349331636,1.2060453783110545,6.030226891555272,4.824181513244218,1.2060453783110545,0.0,0.0,171.25844372016974,172.46448909848078,2018
Alex Smith,WAS,QB,34,10,10,205,328,2180,10,5,41,168,4.1,1,0,0,0,0.0,0,6.0,1,1,0.0,0.0,138.0,138.0,43.00697617828995,259.3067681338071,414.89082901409137,2757.5061196668266,12.649110640673516,6.324555320336758,51.86135362676142,212.50505876331508,5.186135362676142,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,7.58946638440411,1.2649110640673518,1.2649110640673518,0.0,0.0,174.55772684129454,174.55772684129454,2018
Joe Flacco,BAL,QB,33,9,9,232,379,2465,12,6,19,45,2.37,0,0,0,0,0.0,0,3.0,1,0,0.0,0.0,137.0,137.1,44.0,309.3333333333333,505.3333333333333,3286.6666666666665,16.0,8.0,25.333333333333332,60.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,0.0,0.0,182.66666666666666,182.79999999999998,2018
Sony Michel,NWE,RB,23,13,8,0,0,0,0,0,209,931,4.45,6,11,7,50,7.14,0,1.0,1,6,0.0,0.0,132.0,139.1,25.516209026360542,0.0,0.0,0.0,0.0,0.0,231.8646820221458,1032.8517653713766,4.93683174640454,6.65640235470275,12.20340431695504,7.7658027471532085,55.47001962252291,7.921118802096272,0.0,1.1094003924504583,1.1094003924504583,6.65640235470275,0.0,0.0,146.4408518034605,154.31759458985874,2018
Peyton Barber,TAM,RB,24,16,16,0,0,0,0,0,234,871,3.72,5,29,20,92,4.6,1,1.0,1,6,0.0,0.0,130.0,150.3,24.0,0.0,0.0,0.0,0.0,0.0,234.0,871.0,3.72,5.0,29.0,20.0,92.0,4.6,1.0,1.0,1.0,6.0,0.0,0.0,130.0,150.3,2018
Austin Ekeler,LAC,RB,23,14,3,0,0,0,0,0,106,554,5.23,3,53,39,404,10.36,3,1.0,1,6,0.0,0.0,130.0,168.8,24.588034255943043,0.0,0.0,0.0,0.0,0.0,113.31876657086794,592.2509120779324,5.591105180807919,3.2071349029490928,56.65938328543397,41.692753738338205,431.8941669304778,11.075305864850867,3.2071349029490928,1.0690449676496976,1.0690449676496976,6.4142698058981855,0.0,0.0,138.9758457944607,180.45479053926897,2018
Nick Mullens,SFO,QB,23,8,8,176,274,2277,13,10,18,-16,-0.89,0,0,0,0,0.0,0,2.0,0,0,0.0,1.0,123.0,123.5,32.526911934581186,248.90158697766472,387.494516090228,3220.1642815235373,18.384776310850235,14.14213562373095,25.45584412271571,-22.62741699796952,-1.2586500705120545,0.0,0.0,0.0,0.0,0.0,0.0,2.82842712474619,0.0,0.0,0.0,1.414213562373095,173.94826817189067,174.65537495307723,2018
Mark Ingram,NOR,RB,29,12,6,0,0,0,0,0,138,645,4.67,6,27,21,170,8.1,1,3.0,1,7,0.0,0.0,122.0,142.5,33.4863156129983,0.0,0.0,0.0,0.0,0.0,159.34867429633672,744.7818472546173,5.392451514231105,6.92820323027551,31.176914536239792,24.248711305964285,196.29909152447277,9.353074360871938,1.1547005383792517,3.464101615137755,1.1547005383792517,8.082903768654761,0.0,0.0,140.8734656822687,164.54482671904336,2018
Isaiah Crowell,NYJ,RB,25,13,6,0,0,0,0,0,143,685,4.79,6,28,21,152,7.24,0,0.0,0,6,0.0,0.0,120.0,140.7,27.735009811261456,0.0,0.0,0.0,0.0,0.0,158.64425612041555,759.939268828564,5.314027879837695,6.65640235470275,31.063210988612834,23.297408241459625,168.62885965246966,8.032058841341318,0.0,0.0,0.0,6.65640235470275,0.0,0.0,133.128047094055,156.09263521777947,2018
T.J. Yeldon,JAX,RB,25,14,5,0,0,0,0,0,104,414,3.98,1,78,55,487,8.85,4,1.0,1,5,0.0,0.0,118.0,173.1,26.726124191242437,0.0,0.0,0.0,0.0,0.0,111.18067663556855,442.5846166069748,4.254798971245796,1.0690449676496976,83.38550747667641,58.797473220733366,520.6248992454027,9.461047963699823,4.27617987059879,1.0690449676496976,1.0690449676496976,5.3452248382484875,0.0,0.0,126.14730618266431,185.05168390016263,2018
Dede Westbrook,JAX,WR,25,16,9,0,1,0,0,0,9,98,10.89,0,101,66,717,10.86,5,3.0,2,6,0.0,0.0,114.0,179.5,25.0,0.0,1.0,0.0,0.0,0.0,9.0,98.0,10.89,0.0,101.0,66.0,717.0,10.86,5.0,3.0,2.0,6.0,0.0,0.0,114.0,179.5,2018
Adam Humphries,TAM,WR,25,16,10,0,0,0,0,0,2,11,5.5,0,105,76,816,10.74,5,2.0,0,5,0.0,0.0,113.0,188.7,25.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,105.0,76.0,816.0,10.74,5.0,2.0,0.0,5.0,0.0,0.0,113.0,188.7,2018
Josh Rosen,ARI,QB,21,14,13,217,393,2278,11,14,23,138,6.0,0,0,0,0,0.0,0,10.0,5,0,0.0,1.0,113.0,112.9,22.44994432064365,231.98275797998437,420.1346722863311,2435.2844363060112,11.759494644146674,14.966629547095765,24.588034255943043,147.52820553565826,6.4142698058981855,0.0,0.0,0.0,0.0,0.0,0.0,10.690449676496975,5.3452248382484875,0.0,0.0,1.0690449676496976,120.80208134441583,120.69517684765086,2018
Dalvin Cook,MIN,RB,23,11,10,0,0,0,0,0,133,615,4.62,2,49,40,305,7.63,2,2.0,2,4,0.0,0.0,112.0,152.0,27.739043701154255,0.0,0.0,0.0,0.0,0.0,160.40403531537024,741.7179076612986,5.571929647797072,2.412090756622109,59.09622353724167,48.24181513244218,367.8438403848716,9.202126236513346,2.412090756622109,2.412090756622109,2.412090756622109,4.824181513244218,0.0,0.0,135.0770823708381,183.31889750328028,2018
DeSean Jackson,TAM,WR,32,12,10,0,0,0,0,0,6,29,4.83,1,74,41,774,18.88,4,0.0,0,5,0.0,0.0,110.0,151.3,36.950417228136054,0.0,0.0,0.0,0.0,0.0,6.92820323027551,33.4863156129983,5.577203600371785,1.1547005383792517,85.44783984006462,47.34272207354932,893.7382167055407,21.80074616460027,4.618802153517007,0.0,0.0,5.773502691896258,0.0,0.0,127.01705922171767,174.70619145678077,2018
Latavius Murray,MIN,RB,28,16,6,0,0,0,0,0,140,578,4.13,6,26,22,141,6.41,0,0.0,0,6,1.0,0.0,110.0,131.9,28.0,0.0,0.0,0.0,0.0,0.0,140.0,578.0,4.13,6.0,26.0,22.0,141.0,6.41,0.0,0.0,0.0,6.0,1.0,0.0,110.0,131.9,2018
Zay Jones,BUF,WR,23,16,15,0,1,0,0,0,1,0,0.0,0,102,56,652,11.64,7,1.0,0,7,1.0,0.0,109.0,165.2,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,56.0,652.0,11.64,7.0,1.0,0.0,7.0,1.0,0.0,109.0,165.2,2018
Golden Tate,2TM,WR,30,15,7,0,0,0,0,0,4,34,8.5,0,113,74,795,10.74,4,3.0,0,4,1.0,0.0,109.0,182.9,30.983866769659333,0.0,0.0,0.0,0.0,0.0,4.131182235954578,35.11504900561391,8.778762251403478,0.0,116.70589816571683,76.42687136515968,821.0724693959723,11.092224303538043,4.131182235954578,3.0983866769659336,0.0,4.131182235954578,1.0327955589886444,0.0,112.57471592976225,188.89830773902307,2018
Kerryon Johnson,DET,RB,21,10,7,0,0,0,0,0,118,641,5.43,3,39,32,213,6.66,1,1.0,1,4,0.0,0.0,107.0,139.4,26.563132345414385,0.0,0.0,0.0,0.0,0.0,149.25950555994748,810.8079920671724,6.868467077885719,3.794733192202055,49.33153149862672,40.47715405015526,269.4260566463459,8.424307686688563,1.2649110640673518,1.2649110640673518,1.2649110640673518,5.059644256269407,0.0,0.0,135.34548385520662,176.32860233098882,2018
Robby Anderson,NYJ,WR,25,14,9,0,0,0,0,0,2,-8,-4.0,0,94,50,752,15.04,6,2.0,2,6,0.0,0.0,106.0,156.4,26.726124191242437,0.0,0.0,0.0,0.0,0.0,2.138089935299395,-8.55235974119758,-4.27617987059879,0.0,100.49022695907156,53.452248382484875,803.9218156725725,16.07843631345145,6.4142698058981855,2.138089935299395,2.138089935299395,6.4142698058981855,0.0,0.0,113.31876657086794,167.1986329404127,2018
Mike Davis,SEA,RB,25,15,2,0,0,0,0,0,112,514,4.59,4,42,34,214,6.29,1,0.0,0,5,0.0,0.0,103.0,136.8,25.81988897471611,0.0,0.0,0.0,0.0,0.0,115.67310260672818,530.8569173201632,4.740531615757878,4.131182235954578,43.37741347752307,35.11504900561391,221.01824962356991,6.496284066038574,1.0327955589886444,0.0,0.0,5.163977794943222,0.0,0.0,106.37794257583037,141.28643246964657,2018
A.J. Green,CIN,WR,30,9,9,0,0,0,0,0,0,0,0.0,0,77,46,694,15.09,6,2.0,1,6,0.0,0.0,103.0,149.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.66666666666667,61.333333333333336,925.3333333333334,20.12,8.0,2.6666666666666665,1.3333333333333333,8.0,0.0,0.0,137.33333333333334,199.20000000000002,2018
John Brown,BAL,WR,28,16,15,0,0,0,0,0,3,4,1.33,0,97,42,715,17.02,5,0.0,0,5,0.0,0.0,102.0,143.9,28.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.33,0.0,97.0,42.0,715.0,17.02,5.0,0.0,0.0,5.0,0.0,0.0,102.0,143.9,2018
Dion Lewis,TEN,RB,28,16,7,0,0,0,0,0,155,517,3.34,1,67,59,400,6.78,1,1.0,1,2,0.0,0.0,102.0,160.7,28.0,0.0,0.0,0.0,0.0,0.0,155.0,517.0,3.34,1.0,67.0,59.0,400.0,6.78,1.0,1.0,1.0,2.0,0.0,0.0,102.0,160.7,2018
Doug Martin,OAK,RB,29,16,9,0,0,0,0,0,172,723,4.2,4,24,18,116,6.44,0,3.0,3,4,0.0,0.0,102.0,119.9,29.0,0.0,0.0,0.0,0.0,0.0,172.0,723.0,4.2,4.0,24.0,18.0,116.0,6.44,0.0,3.0,3.0,4.0,0.0,0.0,102.0,119.9,2018
D.J. Moore,CAR,WR,21,16,10,0,0,0,0,0,13,172,13.23,0,82,55,788,14.33,2,4.0,3,2,0.0,0.0,102.0,157.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,172.0,13.23,0.0,82.0,55.0,788.0,14.33,2.0,4.0,3.0,2.0,0.0,0.0,102.0,157.0,2018
Nelson Agholor,PHI,WR,25,16,16,1,1,15,0,0,3,32,10.67,0,97,64,736,11.5,4,1.0,0,4,0.0,0.0,101.0,165.4,25.0,1.0,1.0,15.0,0.0,0.0,3.0,32.0,10.67,0.0,97.0,64.0,736.0,11.5,4.0,1.0,0.0,4.0,0.0,0.0,101.0,165.4,2018
Leonard Fournette,JAX,RB,23,8,8,0,0,0,0,0,133,439,3.3,5,26,22,185,8.41,1,0.0,0,6,0.0,0.0,98.0,120.4,32.526911934581186,0.0,0.0,0.0,0.0,0.0,188.09040379562163,620.8397538817887,4.666904755831213,7.071067811865475,36.76955262170047,31.11269837220809,261.6295090390226,11.893536059557729,1.414213562373095,0.0,0.0,8.48528137423857,0.0,0.0,138.5929291125633,170.27131290972065,2018
Josh Gordon,2TM,WR,27,12,12,0,0,0,0,0,0,0,0.0,0,71,41,737,17.98,4,0.0,0,4,0.0,0.0,98.0,138.7,31.176914536239792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.98373822492687,47.34272207354932,851.0142967855085,20.761515680058945,4.618802153517007,0.0,0.0,4.618802153517007,0.0,0.0,113.16065276116666,160.1569646732022,2018
Nyheim Hines,IND,RB,22,16,4,0,0,0,0,0,85,314,3.69,2,81,63,425,6.75,2,1.0,0,4,0.0,0.0,98.0,160.9,22.0,0.0,0.0,0.0,0.0,0.0,85.0,314.0,3.69,2.0,81.0,63.0,425.0,6.75,2.0,1.0,0.0,4.0,0.0,0.0,98.0,160.9,2018
Allen Robinson,CHI,WR,25,13,12,0,0,0,0,0,1,9,9.0,0,94,55,754,13.71,4,1.0,1,4,0.0,0.0,98.0,153.3,27.735009811261456,0.0,0.0,0.0,0.0,0.0,1.1094003924504583,9.984603532054125,9.984603532054125,0.0,104.28363689034308,61.01702158477521,836.4878959076456,15.209879380495785,4.437601569801833,1.1094003924504583,1.1094003924504583,4.437601569801833,0.0,0.0,108.72123846014492,170.07108016265528,2018
Curtis Samuel,CAR,WR,22,13,8,0,0,0,0,0,8,84,10.5,2,65,39,494,12.67,5,1.0,1,7,0.0,0.0,98.0,136.8,24.40680863391008,0.0,0.0,0.0,0.0,0.0,8.875203139603666,93.1896329658385,11.648704120729812,2.2188007849009166,72.11102550927978,43.266615305567875,548.0437938705264,14.056102972347306,5.547001962252292,1.1094003924504583,1.1094003924504583,7.7658027471532085,0.0,0.0,108.72123846014492,151.7659736872227,2018
Demaryius Thomas,2TM,WR,31,15,15,0,0,0,0,0,0,0,0.0,0,89,59,677,11.47,5,0.0,0,5,0.0,0.0,98.0,156.7,32.01666232864798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.91880474998936,60.93493798033003,699.2025934353123,11.846165061599752,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,101.21396478088715,161.83906409352056,2018
Kenny Stills,MIA,WR,26,15,15,1,1,3,1,0,0,0,0.0,0,64,37,553,14.95,6,1.0,0,6,1.0,0.0,97.0,134.4,26.852684533704757,1.0327955589886444,1.0327955589886444,3.0983866769659336,1.0327955589886444,0.0,0.0,0.0,0.0,0.0,66.09891577527324,38.21343568257984,571.1359441207204,15.440293606880234,6.196773353931867,1.0327955589886444,0.0,6.196773353931867,1.0327955589886444,0.0,100.18116922189851,138.80772312807383,2018
Tyrell Williams,LAC,WR,26,16,10,0,0,0,0,0,2,15,7.5,0,65,41,653,15.93,5,2.0,0,5,0.0,0.0,97.0,137.8,26.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,65.0,41.0,653.0,15.93,5.0,2.0,0.0,5.0,0.0,0.0,97.0,137.8,2018
Cooper Kupp,LAR,WR,25,8,8,0,0,0,0,0,4,25,6.25,0,55,40,566,14.15,6,0.0,0,6,0.0,0.0,95.0,135.1,35.35533905932737,0.0,0.0,0.0,0.0,0.0,5.65685424949238,35.35533905932737,8.838834764831843,0.0,77.78174593052022,56.5685424949238,800.4448763031718,20.011121907579295,8.48528137423857,0.0,0.0,8.48528137423857,0.0,0.0,134.35028842544403,191.06025227660513,2018
Alex Collins,BAL,RB,24,10,10,0,0,0,0,0,114,411,3.61,7,21,15,105,7.0,1,3.0,3,8,0.0,0.0,94.0,108.6,30.35786553761644,0.0,0.0,0.0,0.0,0.0,144.1998613036781,519.8784473316815,4.566328941283139,8.854377448471462,26.563132345414385,18.973665961010276,132.81566172707193,8.854377448471462,1.2649110640673518,3.794733192202055,3.794733192202055,10.119288512538814,0.0,0.0,118.90164002233105,137.3693415577144,2018
Jordy Nelson,OAK,WR,33,15,14,0,0,0,0,0,1,-2,-2.0,0,88,63,739,11.73,3,1.0,0,3,1.0,0.0,94.0,156.7,34.082253446625266,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,-2.065591117977289,-2.065591117977289,0.0,90.88600919100071,65.0661202162846,763.2359180926082,12.1146919069368,3.0983866769659336,1.0327955589886444,0.0,3.0983866769659336,1.0327955589886444,0.0,97.08278254493258,161.83906409352056,2018
Courtland Sutton,DEN,WR,23,16,9,0,0,0,0,0,1,-1,-1.0,0,84,42,704,16.76,4,0.0,0,4,0.0,0.0,94.0,136.3,23.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,84.0,42.0,704.0,16.76,4.0,0.0,0.0,4.0,0.0,0.0,94.0,136.3,2018
LeSean McCoy,BUF,RB,30,14,13,0,0,0,0,0,161,514,3.19,3,46,34,238,7.0,0,0.0,0,3,0.0,0.0,93.0,127.2,32.071349029490925,0.0,0.0,0.0,0.0,0.0,172.11623979160132,549.4891133719445,3.410253446802535,3.2071349029490928,49.176068511886086,36.34752890008971,254.43270230062802,7.483314773547883,0.0,0.0,0.0,3.2071349029490928,0.0,0.0,99.42118199142188,135.98251988504154,2018
