player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
DeAngelo Williams,CAR,RB,29,16,10,0.0,0.0,0.0,0.0,0.0,173.0,737.0,4.26,5.0,20.0,13.0,187.0,14.38,2.0,2.0,2.0,7,0.0,0.0,130.0,143.4,29.0,0.0,0.0,0.0,0.0,0.0,173.0,737.0,4.26,5.0,20.0,13.0,187.0,14.38,2.0,2.0,2.0,7.0,0.0,0.0,130.0,143.4,2012
Dennis Pitta,BAL,TE,27,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,61.0,669.0,10.97,7.0,0.0,0.0,7,0.0,0.0,109.0,169.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,61.0,669.0,10.97,7.0,0.0,0.0,7.0,0.0,0.0,109.0,169.9,2012
Mike Wallace,PIT,WR,26,15,14,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.4,0.0,119.0,64.0,836.0,13.06,8.0,2.0,1.0,8,0.0,0.0,130.0,194.3,26.852684533704757,0.0,0.0,0.0,0.0,0.0,5.163977794943222,7.229568912920511,1.4459137825841022,0.0,122.90267151964869,66.09891577527324,863.4170873145068,13.488310000391698,8.262364471909155,2.065591117977289,1.0327955589886444,8.262364471909155,0.0,0.0,134.2634226685238,200.67217711149362,2012
Owen Daniels,HOU,TE,30,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,62.0,716.0,11.55,6.0,0.0,0.0,6,0.0,0.0,108.0,169.6,30.983866769659333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.41073813481903,64.03332465729596,739.4816202358694,11.928788706318844,6.196773353931867,0.0,0.0,6.196773353931867,0.0,0.0,111.5419203707736,175.1621268044741,2012
Miles Austin,DAL,WR,28,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,66.0,943.0,14.29,6.0,1.0,1.0,6,0.0,0.0,128.0,194.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,66.0,943.0,14.29,6.0,1.0,1.0,6.0,0.0,0.0,128.0,194.3,2012
Kyle Rudolph,MIN,TE,23,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,53.0,493.0,9.3,9.0,0.0,0.0,9,1.0,0.0,105.0,158.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,53.0,493.0,9.3,9.0,0.0,0.0,9.0,1.0,0.0,105.0,158.3,2012
Brandon Myers,OAK,TE,27,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,79.0,806.0,10.2,4.0,0.0,0.0,4,0.0,0.0,105.0,183.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,79.0,806.0,10.2,4.0,0.0,0.0,4.0,0.0,0.0,105.0,183.6,2012
Jeremy Maclin,PHI,WR,24,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,857.0,12.42,7.0,1.0,1.0,7,0.0,0.0,126.0,194.7,24.78709341572747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.00105819661462,71.26289357021646,885.1057940532683,12.827320842638963,7.229568912920511,1.0327955589886444,1.0327955589886444,7.229568912920511,0.0,0.0,130.1322404325692,201.08529533508906,2012
Jermaine Gresham,CIN,TE,24,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64.0,737.0,11.52,5.0,2.0,1.0,5,0.0,0.0,102.0,165.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64.0,737.0,11.52,5.0,2.0,1.0,5.0,0.0,0.0,102.0,165.7,2012
Brandon Lloyd,NWE,WR,31,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,911.0,12.31,4.0,0.0,0.0,5,0.0,0.0,121.0,195.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,911.0,12.31,4.0,0.0,0.0,5.0,0.0,0.0,121.0,195.1,2012
Justin Blackmon,JAX,WR,22,16,14,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,0.0,132.0,64.0,865.0,13.52,5.0,1.0,0.0,5,1.0,0.0,121.0,184.8,22.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,0.0,132.0,64.0,865.0,13.52,5.0,1.0,0.0,5.0,1.0,0.0,121.0,184.8,2012
Andy Dalton,CIN,QB,25,16,16,329.0,528.0,3669.0,27.0,16.0,47.0,120.0,2.55,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4,0.0,0.0,251.0,250.8,25.0,329.0,528.0,3669.0,27.0,16.0,47.0,120.0,2.55,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,251.0,250.8,2012
Jordy Nelson,GNB,WR,27,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,49.0,745.0,15.2,7.0,0.0,0.0,7,1.0,0.0,119.0,167.5,31.176914536239792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29313930168537,56.58032638058333,860.2519010925424,17.551448183364624,8.082903768654761,0.0,0.0,8.082903768654761,1.1547005383792517,0.0,137.40936406713095,193.41234017852463,2012
Danny Woodhead,NWE,RB,27,16,2,0.0,0.0,0.0,0.0,0.0,76.0,301.0,3.96,4.0,55.0,40.0,446.0,11.15,3.0,1.0,0.0,7,0.0,0.0,117.0,156.7,27.0,0.0,0.0,0.0,0.0,0.0,76.0,301.0,3.96,4.0,55.0,40.0,446.0,11.15,3.0,1.0,0.0,7.0,0.0,0.0,117.0,156.7,2012
Josh Freeman,TAM,QB,24,16,16,306.0,558.0,4065.0,27.0,17.0,39.0,139.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0,0.0,1.0,249.0,248.5,24.0,306.0,558.0,4065.0,27.0,17.0,39.0,139.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,249.0,248.5,2012
Joe Flacco,BAL,QB,27,16,16,317.0,531.0,3817.0,22.0,10.0,32.0,22.0,0.69,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3,0.0,1.0,235.0,234.9,27.0,317.0,531.0,3817.0,22.0,10.0,32.0,22.0,0.69,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,1.0,235.0,234.9,2012
Eli Manning,NYG,QB,31,16,16,321.0,536.0,3948.0,26.0,15.0,20.0,30.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,233.0,232.9,31.0,321.0,536.0,3948.0,26.0,15.0,20.0,30.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,233.0,232.9,2012
Sam Bradford,STL,QB,25,16,16,328.0,551.0,3702.0,21.0,13.0,36.0,124.0,3.44,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1,0.0,4.0,230.0,230.5,25.0,328.0,551.0,3702.0,21.0,13.0,36.0,124.0,3.44,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,4.0,230.0,230.5,2012
Matt Schaub,HOU,QB,31,16,16,350.0,544.0,4008.0,22.0,12.0,21.0,-9.0,-0.43,0.0,1.0,1.0,-6.0,-6.0,0.0,4.0,0.0,0,0.0,1.0,225.0,225.8,31.0,350.0,544.0,4008.0,22.0,12.0,21.0,-9.0,-0.43,0.0,1.0,1.0,-6.0,-6.0,0.0,4.0,0.0,0.0,0.0,1.0,225.0,225.8,2012
Carson Palmer,OAK,QB,33,15,15,345.0,565.0,4018.0,22.0,14.0,18.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1,0.0,2.0,224.0,224.3,34.082253446625266,356.3144678510823,583.5294908285841,4149.7725560163735,22.721502297750177,14.459137825841022,18.5903200617956,37.1806401235912,2.065591117977289,1.0327955589886444,0.0,0.0,0.0,0.0,0.0,7.229568912920511,5.163977794943222,1.0327955589886444,0.0,2.065591117977289,231.34620521345636,231.65604388115295,2012
Ben Roethlisberger,PIT,QB,30,13,13,284.0,449.0,3265.0,26.0,8.0,26.0,92.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0,0.0,1.0,224.0,223.8,33.28201177351375,315.06971145593013,498.12077621025577,3622.1922813507463,28.844410203711917,8.875203139603666,28.844410203711917,102.06483610544217,3.9272773892746224,0.0,0.0,0.0,0.0,0.0,0.0,6.65640235470275,3.328201177351375,0.0,0.0,1.1094003924504583,248.50568790890267,248.28380783041257,2012
Ryan Fitzpatrick,BUF,QB,30,16,16,306.0,505.0,3400.0,24.0,16.0,48.0,197.0,4.1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1,0.0,0.0,214.0,213.7,30.0,306.0,505.0,3400.0,24.0,16.0,48.0,197.0,4.1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,214.0,213.7,2012
Philip Rivers,SDG,QB,31,16,16,338.0,527.0,3606.0,26.0,15.0,27.0,40.0,1.48,0.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,0,0.0,0.0,208.0,208.2,31.0,338.0,527.0,3606.0,26.0,15.0,27.0,40.0,1.48,0.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,208.0,208.2,2012
Christian Ponder,MIN,QB,24,16,16,300.0,483.0,2935.0,18.0,12.0,60.0,253.0,4.22,2.0,1.0,1.0,-15.0,-15.0,0.0,7.0,5.0,2,0.0,1.0,193.0,194.2,24.0,300.0,483.0,2935.0,18.0,12.0,60.0,253.0,4.22,2.0,1.0,1.0,-15.0,-15.0,0.0,7.0,5.0,2.0,0.0,1.0,193.0,194.2,2012
Jay Cutler,CHI,QB,29,15,15,255.0,434.0,3033.0,19.0,14.0,41.0,233.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0,0.0,0.0,185.0,184.6,29.95107121067069,263.3628675421043,448.2332726010717,3132.4689304125586,19.623115620784244,14.459137825841022,42.344617918534425,240.64136524435415,5.8662787750555,0.0,0.0,0.0,0.0,0.0,0.0,8.262364471909155,4.131182235954578,0.0,0.0,0.0,191.06717841289924,190.65406018930375,2012
Ryan Tannehill,MIA,QB,24,16,16,282.0,484.0,3294.0,12.0,13.0,49.0,211.0,4.31,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2,0.0,2.0,183.0,182.9,24.0,282.0,484.0,3294.0,12.0,13.0,49.0,211.0,4.31,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,2.0,183.0,182.9,2012
Colin Kaepernick,SFO,QB,25,13,7,136.0,218.0,1814.0,10.0,3.0,63.0,415.0,6.59,5.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5,0.0,0.0,174.0,174.1,27.735009811261456,150.87845337326232,241.8492855541999,2012.4523119051314,11.094003924504584,3.328201177351375,69.89222472437888,460.4011628669402,7.31094858624852,5.547001962252292,0.0,0.0,0.0,0.0,0.0,9.984603532054125,2.2188007849009166,5.547001962252292,0.0,0.0,193.03566828637975,193.14660832562478,2012
Brandon Weeden,CLE,QB,29,15,15,297.0,517.0,3385.0,14.0,17.0,27.0,111.0,4.11,0.0,1.0,0.0,-9.0,0.0,0.0,6.0,1.0,0,0.0,0.0,166.0,165.6,29.95107121067069,306.7402810196274,533.9553039971291,3496.0129671765617,14.459137825841022,17.557524502806956,27.8854800926934,114.64030704773954,4.244789747443329,0.0,1.0327955589886444,0.0,-9.2951600308978,0.0,0.0,6.196773353931867,1.0327955589886444,0.0,0.0,0.0,171.44406279211498,171.03094456851952,2012
Michael Vick,PHI,QB,32,10,10,204.0,351.0,2362.0,12.0,10.0,62.0,332.0,5.35,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1,0.0,0.0,152.0,151.7,40.47715405015526,258.04185706973976,443.98378348764044,2987.7199333270846,15.17893276880822,12.649110640673516,78.4244859721758,419.95047327036076,6.767274192760331,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,13.914021704740868,6.324555320336758,1.2649110640673518,0.0,0.0,192.26648173823745,191.88700841901723,2012
Jake Locker,TEN,QB,24,11,11,177.0,314.0,2176.0,10.0,11.0,41.0,291.0,7.1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1,0.0,0.0,132.0,132.1,28.94508907946531,213.47003196105663,378.69824878967114,2624.3547432048545,12.060453783110544,13.2664991614216,49.44786051075324,350.95920508851685,8.562922186008487,1.2060453783110545,1.2060453783110545,0.0,0.0,0.0,0.0,4.824181513244218,4.824181513244218,1.2060453783110545,0.0,0.0,159.1979899370592,159.3185944748903,2012
Alex Smith,SFO,QB,28,10,9,153.0,218.0,1737.0,13.0,5.0,31.0,132.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,123.0,122.7,35.41750979388585,193.5313928023048,275.75061196668264,2197.1505182849896,16.443843832875572,6.324555320336758,39.2122429860879,166.96826045689042,5.388521132926917,0.0,0.0,0.0,0.0,0.0,0.0,5.059644256269407,1.2649110640673518,0.0,0.0,0.0,155.58406088028426,155.20458756106405,2012
Anquan Boldin,BAL,WR,32,15,15,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,112.0,65.0,921.0,14.17,4.0,0.0,0.0,4,1.0,0.0,118.0,183.4,33.04945788763662,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,3.0983866769659336,3.0983866769659336,0.0,115.67310260672818,67.1317113342619,951.2047098285416,14.634713070869092,4.131182235954578,0.0,0.0,4.131182235954578,1.0327955589886444,0.0,121.86987596066005,189.4147055185174,2012
Sidney Rice,SEA,WR,26,16,16,1.0,2.0,25.0,0.0,0.0,2.0,6.0,3.0,0.0,82.0,50.0,748.0,14.96,7.0,0.0,0.0,7,0.0,0.0,118.0,168.4,26.0,1.0,2.0,25.0,0.0,0.0,2.0,6.0,3.0,0.0,82.0,50.0,748.0,14.96,7.0,0.0,0.0,7.0,0.0,0.0,118.0,168.4,2012
Mark Sanchez,NYJ,QB,26,15,15,246.0,453.0,2883.0,13.0,18.0,22.0,28.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0,0.0,0.0,118.0,118.1,26.852684533704757,254.06770751120655,467.8563882218559,2977.549596564262,13.426342266852378,18.5903200617956,22.721502297750177,28.918275651682045,1.3116503599155784,0.0,0.0,0.0,0.0,0.0,0.0,14.459137825841022,8.262364471909155,0.0,0.0,0.0,121.86987596066005,121.9731555165589,2012
Denarius Moore,OAK,WR,24,15,15,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,-5.0,0.0,114.0,51.0,741.0,14.53,7.0,3.0,0.0,7,0.0,0.0,116.0,166.6,24.78709341572747,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,-5.163977794943222,-5.163977794943222,0.0,117.73869372470547,52.67257350842087,765.3015092105856,15.006519472105003,7.229568912920511,3.0983866769659336,0.0,7.229568912920511,0.0,0.0,119.80428484268276,172.06374012750817,2012
Golden Tate,SEA,WR,24,15,15,1.0,1.0,23.0,1.0,0.0,3.0,20.0,6.67,0.0,68.0,45.0,688.0,15.29,7.0,1.0,1.0,7,0.0,0.0,116.0,160.7,24.78709341572747,1.0327955589886444,1.0327955589886444,23.754297856738823,1.0327955589886444,0.0,3.0983866769659336,20.65591117977289,6.888746378454258,0.0,70.23009801122782,46.475800154489,710.5633445841873,15.791444096936374,7.229568912920511,1.0327955589886444,1.0327955589886444,7.229568912920511,0.0,0.0,119.80428484268276,165.97024632947515,2012
Vick Ballard,IND,RB,22,16,12,0.0,0.0,0.0,0.0,0.0,211.0,814.0,3.86,2.0,27.0,17.0,152.0,8.94,1.0,3.0,0.0,3,0.0,0.0,115.0,131.6,22.0,0.0,0.0,0.0,0.0,0.0,211.0,814.0,3.86,2.0,27.0,17.0,152.0,8.94,1.0,3.0,0.0,3.0,0.0,0.0,115.0,131.6,2012
Chad Henne,JAX,QB,27,10,6,166.0,308.0,2084.0,11.0,11.0,19.0,64.0,3.37,1.0,0.0,1.0,-6.0,-6.0,0.0,4.0,2.0,1,0.0,0.0,113.0,114.2,34.15259872981849,209.97523663518038,389.5926077327443,2636.0746575163607,13.914021704740868,13.914021704740868,24.03331021727968,80.95430810031051,4.262750285906975,1.2649110640673518,0.0,1.2649110640673518,-7.58946638440411,-7.58946638440411,0.0,5.059644256269407,2.5298221281347035,1.2649110640673518,0.0,0.0,142.93495023961074,144.45284351649155,2012
Willis McGahee,DEN,RB,31,10,9,0.0,0.0,0.0,0.0,0.0,167.0,731.0,4.38,4.0,33.0,26.0,221.0,8.5,0.0,5.0,4.0,4,1.0,0.0,113.0,139.2,39.2122429860879,0.0,0.0,0.0,0.0,0.0,211.24014769924773,924.649987833234,5.540310460615,5.059644256269407,41.742065114222605,32.887687665751145,279.54534515888474,10.751744044572488,0.0,6.324555320336758,5.059644256269407,5.059644256269407,1.2649110640673518,0.0,142.93495023961074,176.07562011817532,2012
Brian Hartline,MIA,WR,26,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,1083.0,14.64,1.0,1.0,1.0,1,0.0,0.0,112.0,186.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,74.0,1083.0,14.64,1.0,1.0,1.0,1.0,0.0,0.0,112.0,186.3,2012
Malcom Floyd,SDG,WR,31,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,56.0,814.0,14.54,5.0,0.0,0.0,5,0.0,0.0,111.0,167.4,33.14039399714063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8688222502243,59.86651818838306,870.2026036668539,15.543913829626602,5.3452248382484875,0.0,0.0,5.3452248382484875,0.0,0.0,118.66399140911643,178.95812758455938,2012
Darren McFadden,OAK,RB,25,12,12,0.0,0.0,0.0,0.0,0.0,216.0,707.0,3.27,2.0,63.0,42.0,258.0,6.14,1.0,2.0,2.0,3,0.0,0.0,111.0,152.5,28.86751345948129,0.0,0.0,0.0,0.0,0.0,249.41531628991834,816.3732806341309,3.775870760500153,2.3094010767585034,72.74613391789285,48.49742261192857,297.9127389018469,7.089861305648604,1.1547005383792517,2.3094010767585034,2.3094010767585034,3.464101615137755,0.0,0.0,128.17175976009693,176.09183210283587,2012
DeMarco Murray,DAL,RB,24,10,10,0.0,0.0,0.0,0.0,0.0,161.0,663.0,4.12,4.0,42.0,35.0,251.0,7.17,0.0,3.0,2.0,4,0.0,0.0,111.0,146.4,30.35786553761644,0.0,0.0,0.0,0.0,0.0,203.6506813148436,838.6360354766541,5.211433583957489,5.059644256269407,53.12626469082877,44.27188724235731,317.49267708090525,9.069412329362912,0.0,3.794733192202055,2.5298221281347035,5.059644256269407,0.0,0.0,140.40512811147605,185.18297977946028,2012
Josh Gordon,CLE,WR,21,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,50.0,805.0,16.1,5.0,1.0,1.0,5,0.0,0.0,109.0,158.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,50.0,805.0,16.1,5.0,1.0,1.0,5.0,0.0,0.0,109.0,158.5,2012
Andre Roberts,ARI,WR,24,15,15,0.0,0.0,0.0,0.0,0.0,4.0,29.0,7.25,0.0,114.0,64.0,759.0,11.86,5.0,1.0,0.0,5,0.0,0.0,109.0,172.8,24.78709341572747,0.0,0.0,0.0,0.0,0.0,4.131182235954578,29.95107121067069,7.487767802667673,0.0,117.73869372470547,66.09891577527324,783.8918292723812,12.248955329605323,5.163977794943222,1.0327955589886444,0.0,5.163977794943222,0.0,0.0,112.57471592976225,178.4670725932378,2012
Danario Alexander,SDG,WR,26,10,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,658.0,17.78,7.0,0.0,0.0,7,0.0,0.0,108.0,144.8,32.887687665751145,0.0,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4244859721758,46.80170937049201,832.3114801563174,22.490118719117515,8.854377448471462,0.0,0.0,8.854377448471462,0.0,0.0,136.61039491927397,183.15912207695254,2012
Antonio Brown,PIT,WR,24,13,10,0.0,2.0,0.0,0.0,1.0,7.0,24.0,3.43,0.0,106.0,66.0,787.0,11.92,5.0,4.0,2.0,5,0.0,0.0,105.0,171.1,26.625609418811,0.0,2.2188007849009166,0.0,0.0,1.1094003924504583,7.7658027471532085,26.625609418811,3.805243346105072,0.0,117.59644159974857,73.22042590173025,873.0981088585107,13.224052678009462,5.547001962252292,4.437601569801833,2.2188007849009166,5.547001962252292,0.0,0.0,116.48704120729812,189.8184071482734,2012
Percy Harvin,MIN,WR,24,9,8,0.0,0.0,0.0,0.0,0.0,22.0,96.0,4.36,1.0,85.0,62.0,677.0,10.92,3.0,2.0,1.0,5,0.0,0.0,105.0,167.3,32.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,128.0,5.8133333333333335,1.3333333333333333,113.33333333333333,82.66666666666667,902.6666666666666,14.56,4.0,2.6666666666666665,1.3333333333333333,6.666666666666667,0.0,0.0,140.0,223.0666666666667,2012
Santana Moss,WAS,WR,33,16,1,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.67,0.0,62.0,41.0,573.0,13.98,8.0,2.0,1.0,8,0.0,0.0,105.0,145.7,33.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.67,0.0,62.0,41.0,573.0,13.98,8.0,2.0,1.0,8.0,0.0,0.0,105.0,145.7,2012
Joique Bell,DET,RB,26,16,0,0.0,0.0,0.0,0.0,0.0,82.0,414.0,5.05,3.0,68.0,52.0,485.0,9.33,0.0,2.0,2.0,3,0.0,0.0,104.0,155.9,26.0,0.0,0.0,0.0,0.0,0.0,82.0,414.0,5.05,3.0,68.0,52.0,485.0,9.33,0.0,2.0,2.0,3.0,0.0,0.0,104.0,155.9,2012
Larry Fitzgerald,ARI,WR,29,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,71.0,798.0,11.24,4.0,0.0,0.0,4,0.0,0.0,104.0,174.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,71.0,798.0,11.24,4.0,0.0,0.0,4.0,0.0,0.0,104.0,174.8,2012
Brandon Gibson,STL,WR,25,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,51.0,691.0,13.55,5.0,0.0,0.0,5,0.0,0.0,99.0,150.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,51.0,691.0,13.55,5.0,0.0,0.0,5.0,0.0,0.0,99.0,150.1,2012
Nate Washington,TEN,WR,29,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,746.0,16.22,4.0,1.0,0.0,4,0.0,0.0,99.0,144.6,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,746.0,16.22,4.0,1.0,0.0,4.0,0.0,0.0,99.0,144.6,2012
Ryan Mathews,SDG,RB,25,12,9,0.0,0.0,0.0,0.0,0.0,184.0,707.0,3.84,1.0,56.0,39.0,252.0,6.46,0.0,2.0,2.0,1,0.0,0.0,98.0,136.9,28.86751345948129,0.0,0.0,0.0,0.0,0.0,212.4648990617823,816.3732806341309,4.434050067376326,1.1547005383792517,64.66323014923809,45.03332099679081,290.9845356715714,7.459365477929965,0.0,2.3094010767585034,2.3094010767585034,1.1547005383792517,0.0,0.0,113.16065276116666,158.07850370411956,2012
Donnie Avery,IND,WR,28,16,15,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.25,0.0,124.0,60.0,781.0,13.02,3.0,1.0,0.0,3,0.0,0.0,97.0,157.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.25,0.0,124.0,60.0,781.0,13.02,3.0,1.0,0.0,3.0,0.0,0.0,97.0,157.0,2012
Andre Brown,NYG,RB,26,10,2,0.0,0.0,0.0,0.0,0.0,73.0,385.0,5.27,8.0,17.0,12.0,86.0,7.17,0.0,0.0,0.0,8,1.0,0.0,97.0,109.1,32.887687665751145,0.0,0.0,0.0,0.0,0.0,92.33850767691668,486.9907596659304,6.6660813076349426,10.119288512538814,21.503488089144977,15.17893276880822,108.78235150979225,9.069412329362912,0.0,0.0,0.0,10.119288512538814,1.2649110640673518,0.0,122.69637321453311,138.00179708974807,2012
Jeremy Kerley,NYJ,WR,24,16,7,1.0,1.0,42.0,0.0,0.0,5.0,8.0,1.6,0.0,95.0,56.0,827.0,14.77,2.0,4.0,3.0,3,0.0,0.0,97.0,153.2,24.0,1.0,1.0,42.0,0.0,0.0,5.0,8.0,1.6,0.0,95.0,56.0,827.0,14.77,2.0,4.0,3.0,3.0,0.0,0.0,97.0,153.2,2012
Dwayne Bowe,KAN,WR,28,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,59.0,801.0,13.58,3.0,1.0,1.0,3,0.0,0.0,96.0,155.1,31.063210988612834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.47164473935224,65.45462315457704,888.6297143528171,15.065657329477224,3.328201177351375,1.1094003924504583,1.1094003924504583,3.328201177351375,0.0,0.0,106.502437675244,172.06800086906608,2012
Antonio Gates,SDG,TE,32,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,49.0,538.0,10.98,7.0,0.0,0.0,7,0.0,0.0,96.0,144.8,33.04945788763662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.62364471909156,50.60698239044358,555.6440107358907,11.340095237695317,7.229568912920511,0.0,0.0,7.229568912920511,0.0,0.0,99.14837366290988,149.54879694155574,2012
Brandon LaFell,CAR,WR,26,14,12,0.0,0.0,0.0,0.0,0.0,3.0,35.0,11.67,0.0,76.0,44.0,677.0,15.39,4.0,1.0,0.0,4,0.0,0.0,95.0,139.2,27.795169158892136,0.0,0.0,0.0,0.0,0.0,3.2071349029490928,37.416573867739416,12.475754772471971,0.0,81.24741754137702,47.037978576586696,723.7434430988452,16.452602052128846,4.27617987059879,1.0690449676496976,0.0,4.27617987059879,0.0,0.0,101.55927192672127,148.81105949683788,2012
