player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
Jared Cook,LAC,TE,34,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,48.0,564.0,11.75,4.0,0.0,0.0,4,2.0,0.0,84.0,132.4,35.04639781775011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55444173156646,49.47726750741193,581.3578932120902,12.111622775251877,4.123105625617661,0.0,0.0,4.123105625617661,2.0615528128088303,0.0,86.58521813797087,136.47479620794456
Andy Dalton,CHI,QB,34,8,6,149.0,236.0,1515.0,8.0,9.0,16.0,76.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,2.0,84.0,84.2,49.56309110618505,217.20295808298744,344.0261617958727,2208.473030172657,11.6619037896906,13.119641763401924,23.3238075793812,110.78808600206071,6.924255375128794,0.0,0.0,0.0,0.0,0.0,0.0,1.457737973711325,1.457737973711325,0.0,0.0,2.91547594742265,122.4499897917513,122.74153738649358
T.J. Hockenson,DET,TE,24,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,61.0,583.0,9.56,4.0,0.0,0.0,4,1.0,0.0,84.0,145.3,28.5657137141714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9799979995999,72.60452235685231,693.9087956400803,11.378675962811608,4.760952285695233,0.0,0.0,4.760952285695233,1.1902380714238083,0.0,99.9799979995999,172.94159177787938
Kalif Raymond,DET,WR,27,16,14,0.0,0.0,0.0,0.0,0.0,4.0,28.0,7.0,0.0,71.0,48.0,576.0,12.0,4.0,0.0,0.0,4,0.0,0.0,84.0,132.4,27.83096297291921,0.0,0.0,0.0,0.0,0.0,4.123105625617661,28.861739379323623,7.215434844830906,0.0,73.18512485471348,49.47726750741193,593.7272100889431,12.369316876852983,4.123105625617661,0.0,0.0,4.123105625617661,0.0,0.0,86.58521813797087,136.47479620794456
Brandon Bolden,NWE,RB,31,17,1,0.0,0.0,0.0,0.0,0.0,44.0,226.0,5.14,1.0,49.0,41.0,405.0,9.88,2.0,1.0,0.0,3,1.0,0.0,83.0,124.1,31.0,0.0,0.0,0.0,0.0,0.0,44.0,226.0,5.14,1.0,49.0,41.0,405.0,9.88,2.0,1.0,0.0,3.0,1.0,0.0,83.0,124.1
Tyler Huntley,BAL,QB,23,7,4,122.0,188.0,1081.0,3.0,4.0,47.0,294.0,6.26,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2,0.0,0.0,83.0,82.6,35.842911233803065,190.12326828365104,292.97683965021633,1684.616827988744,4.675162334843878,6.233549779791837,73.24420991255408,458.16590881470006,9.755505405374226,3.1167748898959187,0.0,0.0,0.0,0.0,0.0,6.233549779791837,4.675162334843878,3.1167748898959187,0.0,0.0,129.34615793068062,128.72280295270144
Ty Johnson,NYJ,RB,24,16,3,0.0,0.0,0.0,0.0,0.0,61.0,238.0,3.9,2.0,55.0,34.0,372.0,10.94,2.0,2.0,1.0,4,0.0,0.0,83.0,117.0,24.738633753705965,0.0,0.0,0.0,0.0,0.0,62.87736079066932,245.3247847242508,4.020027984977219,2.0615528128088303,56.69270235224283,35.04639781775011,383.4488231824424,11.276693886064301,2.0615528128088303,2.0615528128088303,1.0307764064044151,4.123105625617661,0.0,0.0,85.55444173156646,120.60083954931658
Mecole Hardman,KAN,WR,23,17,8,0.0,0.0,0.0,0.0,0.0,8.0,46.0,5.75,0.0,83.0,59.0,693.0,11.75,2.0,3.0,2.0,2,0.0,0.0,82.0,140.9,23.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,5.75,0.0,83.0,59.0,693.0,11.75,2.0,3.0,2.0,2.0,0.0,0.0,82.0,140.9
Mark Ingram,2TM,RB,32,14,10,0.0,0.0,0.0,0.0,0.0,160.0,554.0,3.46,2.0,35.0,27.0,162.0,6.0,0.0,1.0,1.0,2,0.0,0.0,82.0,108.6,35.26228256123775,0.0,0.0,0.0,0.0,0.0,176.3114128061887,610.4782668414284,3.812734301933831,2.203892660077359,38.568121551353784,29.75255091104435,178.51530546626608,6.611677980232077,0.0,1.1019463300386796,1.1019463300386796,2.203892660077359,0.0,0.0,90.35959906317173,119.6713714422006
Zack Moss,BUF,RB,24,13,0,0.0,0.0,0.0,0.0,0.0,96.0,345.0,3.59,4.0,32.0,23.0,197.0,8.57,1.0,2.0,1.0,5,0.0,0.0,82.0,105.2,27.44504999504955,0.0,0.0,0.0,0.0,0.0,109.7801999801982,394.52259367883727,4.105322061759495,4.574174999174925,36.5933999933994,26.30150624525582,225.27811870936506,9.800169935732278,1.1435437497937313,2.2870874995874626,1.1435437497937313,5.7177187489686565,0.0,0.0,93.77058748308596,120.30080247830053
Tyrod Taylor,HOU,QB,32,6,6,91.0,150.0,966.0,5.0,5.0,19.0,151.0,7.95,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,82.0,81.7,53.86402633793109,153.17582489849153,252.48762345905195,1626.0202950762946,8.416254115301731,8.416254115301731,31.98176563814658,254.1708742821123,13.381844043329753,5.049752469181039,0.0,0.0,0.0,0.0,0.0,5.049752469181039,0.0,5.049752469181039,0.0,0.0,138.0265674909484,137.5215922440303
Jarvis Landry,CLE,WR,29,12,12,0.0,0.0,0.0,0.0,0.0,6.0,40.0,6.67,2.0,87.0,52.0,570.0,10.96,2.0,3.0,2.0,4,0.0,0.0,81.0,133.0,34.51690407129044,0.0,0.0,0.0,0.0,0.0,7.14142842854285,47.60952285695233,7.938887936396801,2.3804761428476167,103.55071221387132,61.892379714038036,678.4357007115708,13.04500926280494,2.3804761428476167,3.570714214271425,2.3804761428476167,4.760952285695233,0.0,0.0,96.40928378532848,158.3016634993665
Antonio Brown,TAM,WR,33,7,3,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,62.0,42.0,545.0,12.98,4.0,0.0,0.0,4,0.0,0.0,79.0,121.1,51.42678568328266,0.0,0.0,0.0,0.0,0.0,1.5583874449479593,9.350324669687756,9.350324669687756,0.0,96.62002158677348,65.45227268781429,849.3211574966379,20.22786903542451,6.233549779791837,0.0,0.0,6.233549779791837,0.0,0.0,123.11260815088879,188.72071958319788
Rex Burkhead,HOU,RB,31,16,5,0.0,1.0,0.0,0.0,0.0,122.0,427.0,3.5,3.0,32.0,25.0,186.0,7.44,0.0,1.0,0.0,3,0.0,0.0,79.0,104.3,31.95406859853687,0.0,1.0307764064044151,0.0,0.0,0.0,125.75472158133864,440.1415255346853,3.607717422415453,3.0923292192132457,32.984845004941285,25.76941016011038,191.7244115912212,7.668976463648849,0.0,1.0307764064044151,0.0,3.0923292192132457,0.0,0.0,81.4313361059488,107.50997918798049
C.J. Uzomah,CIN,TE,28,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,49.0,493.0,10.06,5.0,0.0,0.0,5,0.0,0.0,79.0,128.3,28.861739379323623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93891360347816,50.508043913816344,508.1727683573767,10.369610648428417,5.153882032022076,0.0,0.0,5.153882032022076,0.0,0.0,81.4313361059488,132.24861294168647
Darren Waller,LVR,TE,29,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,55.0,665.0,12.09,2.0,0.0,0.0,2,0.0,0.0,79.0,133.5,36.05173050946754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.61417025449936,68.37397165588672,826.7034754757211,15.029842133084916,2.486326242032244,0.0,0.0,2.486326242032244,0.0,0.0,98.20988656027365,165.9622766556523
Cole Beasley,BUF,WR,32,16,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,82.0,693.0,8.45,1.0,1.0,0.0,1,1.0,0.0,77.0,159.3,32.984845004941285,0.0,1.0307764064044151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.44695751729449,84.52366532516204,714.3280496382597,8.710060634117307,1.0307764064044151,1.0307764064044151,0.0,1.0307764064044151,1.0307764064044151,0.0,79.36978329313996,164.20268154022335
Tyler Conklin,MIN,TE,26,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,61.0,593.0,9.72,3.0,1.0,0.0,3,0.0,0.0,77.0,138.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,61.0,593.0,9.72,3.0,1.0,0.0,3.0,0.0,0.0,77.0,138.3
Deonte Harris,NOR,WR,24,13,1,0.0,0.0,0.0,0.0,0.0,5.0,41.0,8.2,0.0,59.0,36.0,570.0,15.83,3.0,2.0,1.0,3,0.0,0.0,77.0,113.1,27.44504999504955,0.0,0.0,0.0,0.0,0.0,5.7177187489686565,46.88529374154298,9.377058748308595,0.0,67.46908123783014,41.16757499257432,651.8199373824268,18.102297559234767,3.430631249381194,2.2870874995874626,1.1435437497937313,3.430631249381194,0.0,0.0,88.05286873411731,129.334798101671
Donovan Peoples-Jones,CLE,WR,22,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,34.0,597.0,17.56,3.0,2.0,1.0,3,0.0,0.0,76.0,109.7,24.24281926085095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.91288714224341,37.466175221315105,657.8619590330917,19.35017755547921,3.3058389901160385,2.203892660077359,1.1019463300386796,3.3058389901160385,0.0,0.0,83.74792108293964,120.88351240524315
Braxton Berrios,NYJ,WR,26,16,1,0.0,0.0,0.0,0.0,0.0,7.0,40.0,5.71,2.0,65.0,46.0,431.0,9.37,2.0,1.0,1.0,5,0.0,0.0,75.0,121.1,26.800186566514792,0.0,0.0,0.0,0.0,0.0,7.215434844830906,41.23105625617661,5.885733280569211,2.0615528128088303,67.00046641628698,47.415714694603096,444.26463116030294,9.65837492800937,2.0615528128088303,1.0307764064044151,1.0307764064044151,5.153882032022076,0.0,0.0,77.30823048033113,124.82702281557467
Bryan Edwards,LVR,WR,23,16,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,34.0,571.0,16.79,3.0,1.0,0.0,3,0.0,0.0,75.0,109.1,23.707857347301548,0.0,0.0,0.0,0.0,0.0,1.0307764064044151,0.0,0.0,0.0,60.815807977860494,35.04639781775011,588.573328056921,17.30673586353013,3.0923292192132457,1.0307764064044151,0.0,3.0923292192132457,0.0,0.0,77.30823048033113,112.45770593872169
Kenyan Drake,LVR,RB,27,12,2,0.0,0.0,0.0,0.0,0.0,63.0,254.0,4.03,2.0,40.0,30.0,291.0,9.7,1.0,1.0,0.0,3,0.0,0.0,73.0,102.5,32.13642792844283,0.0,0.0,0.0,0.0,0.0,74.98499849969993,302.3204701416473,4.796659427837948,2.3804761428476167,47.60952285695233,35.707142142714254,346.35927878432824,11.54530929281094,1.1902380714238083,1.1902380714238083,0.0,3.570714214271425,0.0,0.0,86.887379213938,121.99940232094036
Nyheim Hines,IND,RB,25,17,4,0.0,0.0,0.0,0.0,0.0,56.0,276.0,4.93,2.0,57.0,40.0,310.0,7.75,1.0,3.0,2.0,3,0.0,0.0,73.0,112.6,25.0,0.0,0.0,0.0,0.0,0.0,56.0,276.0,4.93,2.0,57.0,40.0,310.0,7.75,1.0,3.0,2.0,3.0,0.0,0.0,73.0,112.6
Quez Watkins,PHI,WR,23,17,12,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,62.0,43.0,647.0,15.05,1.0,0.0,0.0,1,1.0,0.0,73.0,116.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,62.0,43.0,647.0,15.05,1.0,0.0,0.0,1.0,1.0,0.0,73.0,116.0
Jacoby Brissett,MIA,QB,29,11,5,141.0,225.0,1283.0,5.0,4.0,19.0,70.0,3.68,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1,0.0,1.0,72.0,72.3,36.05173050946754,175.2860000632732,279.7117022286275,1594.9782842636846,6.215815605080611,4.972652484064488,23.620099299306318,87.02141847112854,4.574840285339329,1.243163121016122,0.0,0.0,0.0,0.0,0.0,7.458978726096732,3.729489363048366,1.243163121016122,0.0,1.243163121016122,89.50774471316079,89.88069364946563
David Njoku,CLE,TE,25,16,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,53.0,36.0,475.0,13.19,4.0,0.0,0.0,4,0.0,0.0,72.0,107.6,25.76941016011038,0.0,0.0,0.0,0.0,0.0,1.0307764064044151,1.0307764064044151,1.0307764064044151,0.0,54.631149539434006,37.107950630558946,489.6187930420972,13.595940800474235,4.123105625617661,0.0,0.0,4.123105625617661,0.0,0.0,74.21590126111789,110.91154132911507
Corey Davis,NYJ,WR,26,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,34.0,492.0,14.47,4.0,2.0,1.0,4,0.0,0.0,71.0,105.2,35.73358208868639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.08774397048066,46.72853042366682,676.1893226012963,19.88711280089585,5.497474167490214,2.748737083745107,1.3743685418725535,5.497474167490214,0.0,0.0,97.5801664729513,144.58357060499264
Gerald Everett,SEA,TE,27,15,12,0.0,0.0,0.0,0.0,0.0,3.0,20.0,6.67,0.0,63.0,48.0,478.0,9.96,4.0,2.0,2.0,4,0.0,0.0,70.0,117.8,28.743694960808362,0.0,0.0,0.0,0.0,0.0,3.1937438845342623,21.29162589689508,7.10075723661451,0.0,67.06862157521951,51.0999021525482,508.8698589357925,10.603229696653752,4.258325179379017,2.1291625896895083,2.1291625896895083,4.258325179379017,0.0,0.0,74.52069063913278,125.40767653271203
Nick Westbrook-Ikhine,TEN,WR,24,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,476.0,12.53,4.0,1.0,1.0,4,0.0,0.0,70.0,107.6,24.738633753705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75425516505167,39.16950344336777,490.6495694485016,12.91562837224732,4.123105625617661,1.0307764064044151,1.0307764064044151,4.123105625617661,0.0,0.0,72.15434844830907,110.91154132911507
Ronald Jones II,TAM,RB,24,16,3,0.0,0.0,0.0,0.0,0.0,101.0,428.0,4.24,4.0,13.0,10.0,64.0,6.4,0.0,2.0,2.0,4,0.0,0.0,69.0,79.2,24.738633753705965,0.0,0.0,0.0,0.0,0.0,104.10841704684593,441.1723019410897,4.370491963154721,4.123105625617661,13.400093283257396,10.307764064044152,65.96969000988257,6.596969000988257,0.0,2.0615528128088303,2.0615528128088303,4.123105625617661,0.0,0.0,71.12357204190465,81.63749138722969
Nelson Agholor,NWE,WR,28,15,13,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,64.0,37.0,473.0,12.78,3.0,0.0,0.0,3,0.0,0.0,66.0,103.4,29.808276255653116,0.0,0.0,0.0,0.0,0.0,3.1937438845342623,11.710394243292296,3.9070133520802477,0.0,68.13320287006427,39.389507909255904,503.5469524615687,13.605348948115957,3.1937438845342623,0.0,0.0,3.1937438845342623,0.0,0.0,70.26236545975377,110.07770588694758
Randall Cobb,GNB,WR,31,12,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,39.0,28.0,375.0,13.39,5.0,1.0,1.0,5,0.0,0.0,66.0,93.6,36.89738021413806,0.0,0.0,0.0,0.0,0.0,1.1902380714238083,1.1902380714238083,1.1902380714238083,0.0,46.419284785528525,33.326665999866634,446.33927678392814,15.937287776364794,5.951190357119041,1.1902380714238083,1.1902380714238083,5.951190357119041,0.0,0.0,78.55571271397135,111.40628348526846
Jalen Guyton,LAC,WR,24,16,2,0.0,0.0,0.0,0.0,0.0,7.0,34.0,4.86,0.0,48.0,31.0,448.0,14.45,3.0,1.0,0.0,3,0.0,0.0,66.0,97.2,24.738633753705965,0.0,0.0,0.0,0.0,0.0,7.215434844830906,35.04639781775011,5.009573335125458,0.0,49.47726750741193,31.95406859853687,461.78783006917797,14.894719072543799,3.0923292192132457,1.0307764064044151,0.0,3.0923292192132457,0.0,0.0,68.0312428226914,100.19146670250916
Khalil Herbert,CHI,RB,23,17,2,0.0,0.0,0.0,0.0,0.0,103.0,433.0,4.2,2.0,16.0,14.0,96.0,6.86,0.0,1.0,0.0,2,0.0,0.0,65.0,78.9,23.0,0.0,0.0,0.0,0.0,0.0,103.0,433.0,4.2,2.0,16.0,14.0,96.0,6.86,0.0,1.0,0.0,2.0,0.0,0.0,65.0,78.9
Trey Lance,SFO,QB,21,6,2,41.0,71.0,603.0,5.0,2.0,38.0,168.0,4.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,65.0,64.9,35.34826728426727,69.0132837454742,119.5108084372846,1015.0002463053888,8.416254115301731,3.366501646120693,63.96353127629316,282.7861382741382,7.4399686379267305,1.6832508230603465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6832508230603465,1.6832508230603465,0.0,109.4113034989225,109.2429784166165
Justin Jackson,LAC,RB,25,14,2,0.0,0.0,0.0,0.0,0.0,68.0,364.0,5.35,2.0,25.0,22.0,178.0,8.09,0.0,1.0,1.0,2,0.0,0.0,64.0,86.2,27.548658250966987,0.0,0.0,0.0,0.0,0.0,74.93235044263021,401.1084641340793,5.895412865706935,2.203892660077359,27.548658250966987,24.24281926085095,196.14644674688495,8.914745810012917,0.0,1.1019463300386796,1.1019463300386796,2.203892660077359,0.0,0.0,70.5245651224755,94.98777364933417
DeVante Parker,MIA,WR,28,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,40.0,515.0,12.88,2.0,0.0,0.0,2,0.0,0.0,64.0,103.5,36.507533469134835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.18035511595868,52.15361924162119,671.4778477358728,16.793465395802023,2.6076809620810595,0.0,0.0,2.6076809620810595,0.0,0.0,83.4457907865939,134.94748978769482
Laviska Shenault Jr.,JAX,WR,23,16,10,0.0,0.0,0.0,0.0,0.0,11.0,41.0,3.73,0.0,100.0,63.0,619.0,9.83,0.0,1.0,1.0,0,0.0,0.0,64.0,127.0,23.707857347301548,0.0,0.0,0.0,0.0,0.0,11.338540470448567,42.26183266258102,3.8447959958884685,0.0,103.07764064044152,64.93891360347816,638.050595564333,10.132532074955401,0.0,1.0307764064044151,1.0307764064044151,0.0,0.0,0.0,65.96969000988257,130.90860361336073
DeAndre Carter,WAS,WR,28,17,6,0.0,0.0,0.0,0.0,0.0,10.0,89.0,8.9,0.0,44.0,24.0,296.0,12.33,3.0,3.0,0.0,4,0.0,0.0,63.0,86.5,28.0,0.0,0.0,0.0,0.0,0.0,10.0,89.0,8.9,0.0,44.0,24.0,296.0,12.33,3.0,3.0,0.0,4.0,0.0,0.0,63.0,86.5
Freddie Swain,SEA,WR,23,17,8,0.0,0.0,0.0,0.0,0.0,5.0,32.0,6.4,0.0,40.0,25.0,343.0,13.72,4.0,1.0,0.0,4,0.0,0.0,62.0,86.5,23.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,6.4,0.0,40.0,25.0,343.0,13.72,4.0,1.0,0.0,4.0,0.0,0.0,62.0,86.5
Jordan Howard,PHI,RB,27,7,0,0.0,0.0,0.0,0.0,0.0,86.0,406.0,4.72,3.0,5.0,2.0,19.0,9.5,0.0,0.0,0.0,3,0.0,0.0,61.0,62.5,42.0764610135949,0.0,0.0,0.0,0.0,0.0,134.0213202655245,632.7053026488715,7.355588740154368,4.675162334843878,7.791937224739796,3.1167748898959187,29.60936145401123,14.804680727005614,0.0,0.0,0.0,4.675162334843878,0.0,0.0,95.06163414182552,97.39921530924747
Cole Kmet,CHI,TE,22,17,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,60.0,612.0,10.2,0.0,0.0,0.0,0,0.0,0.0,61.0,121.2,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,60.0,612.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,61.0,121.2
Henry Ruggs III,LVR,WR,22,7,7,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.33,0.0,36.0,24.0,469.0,19.54,2.0,0.0,0.0,2,0.0,0.0,61.0,84.5,34.284523788855104,0.0,0.0,0.0,0.0,0.0,4.675162334843878,24.93419911916735,8.306205081572623,0.0,56.101948018126535,37.401298678751026,730.8837116805929,30.450890674283123,3.1167748898959187,0.0,0.0,3.1167748898959187,0.0,0.0,95.06163414182552,131.68373909810256
Marquez Valdes-Scantling,GNB,WR,27,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,430.0,16.54,3.0,0.0,0.0,3,0.0,0.0,61.0,87.0,33.5654042674353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37397165588672,32.322241146419174,534.5601420369325,20.561918021606658,3.729489363048366,0.0,0.0,3.729489363048366,0.0,0.0,75.83295038198345,108.15519152840263
Alex Collins,SEA,RB,27,11,6,0.0,0.0,0.0,0.0,0.0,108.0,411.0,3.81,2.0,10.0,9.0,87.0,9.67,0.0,1.0,1.0,2,0.0,0.0,60.0,68.8,33.5654042674353,0.0,0.0,0.0,0.0,0.0,134.2616170697412,510.9400427376262,4.736451491071425,2.486326242032244,12.431631210161221,11.188468089145099,108.15519152840263,12.0213873802259,0.0,1.243163121016122,1.243163121016122,2.486326242032244,0.0,0.0,74.58978726096733,85.52962272590919
Josh Palmer,LAC,WR,23,17,5,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,49.0,33.0,353.0,10.7,4.0,0.0,0.0,4,0.0,0.0,60.0,92.9,23.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,49.0,33.0,353.0,10.7,4.0,0.0,0.0,4.0,0.0,0.0,60.0,92.9
Jamison Crowder,NYJ,WR,28,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,51.0,447.0,8.76,2.0,1.0,1.0,2,1.0,1.0,59.0,109.7,33.326665999866634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50690307109039,60.70214164261423,532.0364179264424,10.426485505672561,2.3804761428476167,1.1902380714238083,1.1902380714238083,2.3804761428476167,1.1902380714238083,1.1902380714238083,70.22404621400469,130.56911643519177
Zay Jones,LVR,WR,26,17,9,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,70.0,47.0,546.0,11.62,1.0,1.0,1.0,1,0.0,0.0,59.0,105.9,26.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,70.0,47.0,546.0,11.62,1.0,1.0,1.0,1.0,0.0,0.0,59.0,105.9
Olamide Zaccheaus,ATL,WR,24,17,8,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,53.0,31.0,406.0,13.1,3.0,0.0,0.0,3,0.0,0.0,59.0,89.8,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,53.0,31.0,406.0,13.1,3.0,0.0,0.0,3.0,0.0,0.0,59.0,89.8
Rashod Bateman,BAL,WR,22,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,46.0,515.0,11.2,1.0,0.0,0.0,1,0.0,0.0,58.0,103.5,26.185237571323785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.93618885681897,54.750951285495184,612.9726067832613,13.330666399946653,1.1902380714238083,0.0,0.0,1.1902380714238083,0.0,0.0,69.03380814258088,123.18964039236417
Jauan Jennings,SFO,WR,24,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,282.0,11.75,5.0,1.0,0.0,5,0.0,0.0,58.0,82.2,24.738633753705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16950344336777,24.738633753705965,290.6789466060451,12.111622775251877,5.153882032022076,1.0307764064044151,0.0,5.153882032022076,0.0,0.0,59.78503157145608,84.72982060644293
Evan Engram,NYG,TE,27,15,12,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,73.0,46.0,408.0,8.87,3.0,1.0,1.0,3,0.0,0.0,57.0,102.5,28.743694960808362,0.0,0.0,0.0,0.0,0.0,1.0645812948447542,-3.1937438845342623,-3.1937438845342623,0.0,77.71443452366705,48.97073956285869,434.3491682966597,9.442836085272969,3.1937438845342623,1.0645812948447542,1.0645812948447542,3.1937438845342623,0.0,0.0,60.68113380615098,109.11958272158729
Michael Gallup,DAL,WR,25,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,35.0,445.0,12.71,2.0,0.0,0.0,2,0.0,0.0,57.0,91.5,34.35921354681384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.21084959609831,48.102898965539374,611.5940011332863,17.468224167200155,2.748737083745107,0.0,0.0,2.748737083745107,0.0,0.0,78.33900688673555,125.75472158133864
Zach Pascal,IND,WR,27,16,13,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,0.0,69.0,38.0,384.0,10.11,3.0,1.0,1.0,3,0.0,0.0,57.0,94.5,27.83096297291921,0.0,0.0,0.0,0.0,0.0,2.0615528128088303,21.646304534492717,10.823152267246359,0.0,71.12357204190465,39.16950344336777,395.81814005929544,10.421149468748636,3.0923292192132457,1.0307764064044151,1.0307764064044151,3.0923292192132457,0.0,0.0,58.75425516505167,97.40837040521723
Mo Alie-Cox,IND,TE,28,17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,316.0,13.17,4.0,1.0,0.0,4,0.0,0.0,56.0,79.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,316.0,13.17,4.0,1.0,0.0,4.0,0.0,0.0,56.0,79.6
DeSean Jackson,2TM,WR,35,16,4,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,34.0,20.0,454.0,22.7,2.0,1.0,1.0,2,0.0,0.0,56.0,75.8,36.07717422415453,0.0,0.0,0.0,0.0,0.0,1.0307764064044151,4.123105625617661,4.123105625617661,0.0,35.04639781775011,20.615528128088304,467.97248850760445,23.398624425380223,2.0615528128088303,1.0307764064044151,1.0307764064044151,2.0615528128088303,0.0,0.0,57.723478758647246,78.13285160545466
Samaje Perine,CIN,RB,26,16,0,0.0,0.0,0.0,0.0,0.0,55.0,246.0,4.47,1.0,31.0,27.0,196.0,7.26,1.0,0.0,0.0,2,0.0,0.0,56.0,83.2,26.800186566514792,0.0,0.0,0.0,0.0,0.0,56.69270235224283,253.57099597548614,4.607570536627735,1.0307764064044151,31.95406859853687,27.83096297291921,202.03217565526538,7.483436710496054,1.0307764064044151,0.0,0.0,2.0615528128088303,0.0,0.0,57.723478758647246,85.76059701284734
