player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Gabriel Davis,BUF,WR,21,16,11,0,0,0,0,0,1,0,0.0,0,62,35,599,17.11,7,1.0,0,7,0.0,0.0,102.0,136.9,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,35.0,599.0,17.11,7.0,1.0,0.0,7.0,0.0,0.0,102.0,136.9,2020
DJ Chark,JAX,WR,24,13,12,0,0,0,0,0,0,0,0.0,0,93,53,706,13.32,5,0.0,0,5,0.0,0.0,101.0,153.6,26.625609418811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.17423649789262,58.79822079987429,783.2366770700236,14.777213227440106,5.547001962252292,0.0,0.0,5.547001962252292,0.0,0.0,112.04943963749629,170.4039002803904,2020
Keelan Cole,JAX,WR,27,16,5,0,0,0,0,0,1,2,2.0,0,88,55,642,11.67,5,0.0,0,6,0.0,0.0,100.0,155.4,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,88.0,55.0,642.0,11.67,5.0,0.0,0.0,6.0,0.0,0.0,100.0,155.4,2020
Laviska Shenault Jr.,JAX,WR,22,14,12,0,0,0,0,0,18,91,5.06,0,79,58,600,10.34,5,0.0,0,5,0.0,0.0,99.0,157.1,23.518989288293348,0.0,0.0,0.0,0.0,0.0,19.242809417694556,97.28309205612248,5.409367536307469,0.0,84.45455244432611,62.00460812368246,641.4269805898185,11.053924965497872,5.3452248382484875,0.0,0.0,5.3452248382484875,0.0,0.0,105.83545179732006,167.94696441776748,2020
Christian Kirk,ARI,WR,24,14,10,0,0,0,0,0,2,3,1.5,0,79,48,621,12.94,6,1.0,0,6,0.0,0.0,98.0,146.4,25.657079223592742,0.0,0.0,0.0,0.0,0.0,2.138089935299395,3.2071349029490928,1.6035674514745464,0.0,84.45455244432611,51.314158447185484,663.8769249104622,13.833441881387087,6.4142698058981855,1.0690449676496976,0.0,6.4142698058981855,0.0,0.0,104.76640682967036,156.50818326391573,2020
Sterling Shepard,NYG,WR,27,12,12,0,0,0,0,0,6,49,8.17,1,90,66,656,9.94,3,0.0,0,4,1.0,0.0,97.0,162.5,31.176914536239792,0.0,0.0,0.0,0.0,0.0,6.92820323027551,56.58032638058333,9.433903398558485,1.1547005383792517,103.92304845413264,76.2102355330306,757.4835531767891,11.477723351489761,3.464101615137755,0.0,0.0,4.618802153517007,1.1547005383792517,0.0,112.0059522227874,187.63883748662838,2020
Leonard Fournette,TAM,RB,25,13,3,0,0,0,0,0,97,367,3.78,6,47,36,233,6.47,0,0.0,0,6,0.0,0.0,96.0,132.0,27.735009811261456,0.0,0.0,0.0,0.0,0.0,107.61183806769445,407.1499440293182,4.1935334834627325,6.65640235470275,52.14181844517154,39.9384141282165,258.4902914409568,7.177820539154465,0.0,0.0,0.0,6.65640235470275,0.0,0.0,106.502437675244,146.4408518034605,2020
Jamaal Williams,GNB,RB,25,14,3,0,0,0,0,0,119,505,4.24,2,35,31,236,7.61,1,0.0,0,3,2.0,0.0,96.0,127.1,26.726124191242437,0.0,0.0,0.0,0.0,0.0,127.21635115031401,539.8677086630972,4.532750662834718,2.138089935299395,37.416573867739416,33.14039399714063,252.29461236532862,8.135432203814199,1.0690449676496976,0.0,0.0,3.2071349029490928,2.138089935299395,0.0,102.62831689437097,135.87561538827654,2020
Julio Jones,ATL,WR,31,9,9,0,0,0,0,0,0,0,0.0,0,68,51,771,15.12,3,0.0,0,3,0.0,0.0,95.0,146.1,41.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.66666666666667,68.0,1028.0,20.16,4.0,0.0,0.0,4.0,0.0,0.0,126.66666666666667,194.79999999999998,2020
Jerick McKinnon,SFO,RB,28,16,4,0,0,0,0,0,81,319,3.94,5,46,33,253,7.67,1,0.0,0,6,0.0,0.0,93.0,126.2,28.0,0.0,0.0,0.0,0.0,0.0,81.0,319.0,3.94,5.0,46.0,33.0,253.0,7.67,1.0,0.0,0.0,6.0,0.0,0.0,93.0,126.2,2020
Zach Pascal,IND,WR,26,16,14,0,1,0,0,0,0,0,0.0,0,71,44,629,14.3,5,0.0,0,5,0.0,0.0,93.0,136.9,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,44.0,629.0,14.3,5.0,0.0,0.0,5.0,0.0,0.0,93.0,136.9,2020
Tony Pollard,DAL,RB,23,16,2,0,0,0,0,0,101,435,4.31,4,40,28,193,6.89,1,0.0,0,5,0.0,0.0,93.0,120.8,23.0,0.0,0.0,0.0,0.0,0.0,101.0,435.0,4.31,4.0,40.0,28.0,193.0,6.89,1.0,0.0,0.0,5.0,0.0,0.0,93.0,120.8,2020
Cam Akers,LAR,RB,21,13,5,0,0,0,0,0,145,625,4.31,2,14,11,123,11.18,1,1.0,1,3,0.0,0.0,91.0,101.8,23.297408241459625,0.0,0.0,0.0,0.0,0.0,160.86305690531645,693.3752452815364,4.7815156914614745,2.2188007849009166,15.531605494306417,12.20340431695504,136.45624827140637,12.403096387596124,1.1094003924504583,1.1094003924504583,1.1094003924504583,3.328201177351375,0.0,0.0,100.9554357129917,112.93695995145666,2020
Darnell Mooney,CHI,WR,23,16,9,0,0,0,0,0,4,20,5.0,0,98,61,631,10.34,4,1.0,0,4,1.0,0.0,91.0,152.1,23.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,5.0,0.0,98.0,61.0,631.0,10.34,4.0,1.0,0.0,4.0,1.0,0.0,91.0,152.1,2020
Darius Slayton,NYG,WR,23,16,15,0,0,0,0,0,2,-1,-0.5,0,96,50,751,15.02,3,1.0,1,3,0.0,0.0,91.0,141.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,96.0,50.0,751.0,15.02,3.0,1.0,1.0,3.0,0.0,0.0,91.0,141.0,2020
Jared Cook,NOR,TE,33,15,5,0,0,0,0,0,0,0,0.0,0,60,37,504,13.62,7,1.0,1,7,0.0,0.0,90.0,127.4,34.082253446625266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.967733539318665,38.21343568257984,520.5289617302768,14.066675513425336,7.229568912920511,1.0327955589886444,1.0327955589886444,7.229568912920511,0.0,0.0,92.951600308978,131.57815421515332,2020
Zack Moss,BUF,RB,23,13,0,0,0,0,0,0,112,481,4.29,4,18,14,95,6.79,1,0.0,0,5,0.0,0.0,88.0,101.6,25.516209026360542,0.0,0.0,0.0,0.0,0.0,124.25284395445134,533.6215887686704,4.759327683612466,4.437601569801833,19.96920706410825,15.531605494306417,105.39303728279354,7.532828664738612,1.1094003924504583,0.0,0.0,5.547001962252292,0.0,0.0,97.62723453564033,112.71507987296656,2020
Noah Fant,DEN,TE,23,15,14,0,0,0,0,0,0,0,0.0,0,93,62,673,10.85,3,0.0,0,3,1.0,0.0,87.0,149.3,23.754297856738823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04998698594393,64.03332465729596,695.0714111993577,11.205831815026793,3.0983866769659336,0.0,0.0,3.0983866769659336,1.0327955589886444,0.0,89.85321363201207,154.19637695700462,2020
Mecole Hardman,KAN,WR,22,16,8,0,0,0,0,0,4,31,7.75,0,62,41,560,13.66,4,2.0,2,5,1.0,0.0,87.0,128.1,22.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.75,0.0,62.0,41.0,560.0,13.66,4.0,2.0,2.0,5.0,1.0,0.0,87.0,128.1,2020
Malcolm Brown,LAR,RB,27,16,0,0,0,0,0,0,101,419,4.15,5,33,23,162,7.04,0,1.0,1,5,0.0,0.0,86.0,109.1,27.0,0.0,0.0,0.0,0.0,0.0,101.0,419.0,4.15,5.0,33.0,23.0,162.0,7.04,0.0,1.0,1.0,5.0,0.0,0.0,86.0,109.1,2020
Eric Ebron,PIT,TE,27,15,9,0,0,0,0,0,0,0,0.0,0,91,56,558,9.96,5,1.0,1,5,1.0,0.0,86.0,141.8,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98439586796664,57.83655130336409,576.2999219156636,10.2866437675269,5.163977794943222,1.0327955589886444,1.0327955589886444,5.163977794943222,1.0327955589886444,0.0,88.82041807302342,146.4504102645898,2020
Damien Harris,NWE,RB,23,10,10,0,0,0,0,0,137,691,5.04,2,7,5,52,10.4,0,1.0,0,2,0.0,0.0,86.0,91.3,29.09295447354909,0.0,0.0,0.0,0.0,0.0,173.2928157772272,874.05354527054,6.375151762899453,2.5298221281347035,8.854377448471462,6.324555320336758,65.77537533150229,13.155075066300459,0.0,1.2649110640673518,0.0,2.5298221281347035,0.0,0.0,108.78235150979225,115.4863801493492,2020
Hunter Henry,LAC,TE,26,14,14,0,0,0,0,0,0,0,0.0,0,93,60,613,10.22,4,0.0,0,4,0.0,0.0,85.0,145.3,27.795169158892136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.42118199142188,64.14269805898185,655.3245651692646,10.925639569379909,4.27617987059879,0.0,0.0,4.27617987059879,0.0,0.0,90.8688222502243,155.33223379950107,2020
Frank Gore,NYJ,RB,37,15,14,0,0,0,0,0,187,653,3.49,2,19,16,89,5.56,0,1.0,1,2,0.0,0.0,84.0,100.2,38.21343568257984,0.0,0.0,0.0,0.0,0.0,193.13276953087652,674.4155000195848,3.6044565008703695,2.065591117977289,19.623115620784244,16.52472894381831,91.91880474998936,5.742343307976863,0.0,1.0327955589886444,1.0327955589886444,2.065591117977289,0.0,0.0,86.75482695504614,103.48611501066217,2020
Tyler Higbee,LAR,TE,27,15,15,0,0,0,0,0,1,1,1.0,0,60,44,521,11.84,5,0.0,0,5,1.0,0.0,84.0,128.2,27.8854800926934,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,1.0327955589886444,1.0327955589886444,0.0,61.967733539318665,45.443004595500355,538.0864862330837,12.22829941842555,5.163977794943222,0.0,0.0,5.163977794943222,1.0327955589886444,0.0,86.75482695504614,132.4043906623442,2020
Rashard Higgins,CLE,WR,26,13,6,0,0,0,0,0,0,0,0.0,0,52,37,599,16.19,4,3.0,0,4,0.0,0.0,84.0,120.9,28.844410203711917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68882040742383,41.047814520666954,664.5308350778245,17.961192353772923,4.437601569801833,3.328201177351375,0.0,4.437601569801833,0.0,0.0,93.1896329658385,134.12650744726042,2020
Jakobi Meyers,NWE,WR,24,14,9,2,2,43,2,0,2,9,4.5,0,81,59,729,12.36,0,1.0,1,0,1.0,0.0,84.0,142.5,25.657079223592742,2.138089935299395,2.138089935299395,45.96893360893699,2.138089935299395,0.0,2.138089935299395,9.621404708847278,4.810702354423639,0.0,86.5926423796255,63.073653091332154,779.3337814166296,13.213395800150261,0.0,1.0690449676496976,1.0690449676496976,0.0,1.0690449676496976,0.0,89.7997772825746,152.3389078900819,2020
David Moore,SEA,WR,25,16,6,0,0,0,0,0,8,61,7.63,0,47,35,417,11.91,6,1.0,0,6,0.0,0.0,84.0,118.8,25.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,7.63,0.0,47.0,35.0,417.0,11.91,6.0,1.0,0.0,6.0,0.0,0.0,84.0,118.8,2020
Raheem Mostert,SFO,RB,28,8,8,0,0,0,0,0,104,521,5.01,2,19,16,156,9.75,1,1.0,1,3,0.0,0.0,84.0,99.7,39.59797974644666,0.0,0.0,0.0,0.0,0.0,147.07821048680188,736.8052659963824,7.085209947489205,2.82842712474619,26.870057685088803,22.62741699796952,220.61731573020282,13.788582233137676,1.414213562373095,1.414213562373095,1.414213562373095,4.242640687119285,0.0,0.0,118.79393923933998,140.99709216859756,2020
Dalton Schultz,DAL,TE,24,16,14,0,0,0,0,0,0,0,0.0,0,89,63,615,9.76,4,1.0,1,4,0.0,0.0,84.0,146.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,63.0,615.0,9.76,4.0,1.0,1.0,4.0,0.0,0.0,84.0,146.5,2020
Rex Burkhead,NWE,RB,30,10,0,0,0,0,0,0,67,274,4.09,3,33,25,192,7.68,3,0.0,0,6,0.0,0.0,83.0,107.6,37.94733192202055,0.0,0.0,0.0,0.0,0.0,84.74904129251256,346.5856315544544,5.1734862520354685,3.794733192202055,41.742065114222605,31.622776601683793,242.86292430093152,9.714516972037261,3.794733192202055,0.0,0.0,7.58946638440411,0.0,0.0,104.98761831759019,136.10443049364704,2020
Kendrick Bourne,SFO,WR,25,15,5,0,0,0,0,0,0,0,0.0,0,74,49,667,13.61,2,0.0,0,2,1.0,0.0,81.0,129.7,25.81988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42687136515968,50.60698239044358,688.8746378454258,14.056347557835451,2.065591117977289,0.0,0.0,2.065591117977289,1.0327955589886444,0.0,83.6564402780802,133.95358400082716,2020
Greg Ward,PHI,WR,25,16,10,1,1,15,0,0,2,-4,-2.0,0,79,53,419,7.91,6,2.0,0,6,1.0,0.0,80.0,133.1,25.0,1.0,1.0,15.0,0.0,0.0,2.0,-4.0,-2.0,0.0,79.0,53.0,419.0,7.91,6.0,2.0,0.0,6.0,1.0,0.0,80.0,133.1,2020
Joe Mixon,CIN,RB,24,6,6,0,0,0,0,0,119,428,3.6,3,26,21,138,6.57,1,1.0,1,4,0.0,0.0,79.0,99.6,39.19183588453085,0.0,0.0,0.0,0.0,0.0,194.3261862607988,698.9210732741335,5.8787753826796285,4.898979485566357,42.45782220824176,34.292856398964496,225.35305633605242,10.728765073390322,1.6329931618554523,1.6329931618554523,1.6329931618554523,6.531972647421809,0.0,0.0,129.00645978658073,162.64611892080302,2020
Evan Engram,NYG,TE,26,16,14,0,0,0,0,0,6,26,4.33,1,109,63,654,10.38,1,1.0,1,2,0.0,0.0,78.0,141.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.33,1.0,109.0,63.0,654.0,10.38,1.0,1.0,1.0,2.0,0.0,0.0,78.0,141.0,2020
Travis Fulgham,PHI,WR,25,13,8,0,0,0,0,0,0,0,0.0,0,67,38,539,14.18,4,0.0,0,4,0.0,0.0,78.0,115.9,27.735009811261456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3298262941807,42.157214913117414,597.966811530797,15.731297564947498,4.437601569801833,0.0,0.0,4.437601569801833,0.0,0.0,86.53323061113575,128.57950548500813,2020
George Kittle,SFO,TE,27,8,8,0,0,0,0,0,2,17,8.5,0,63,48,634,13.21,2,0.0,0,2,0.0,0.0,77.0,125.1,38.18376618407356,0.0,0.0,0.0,0.0,0.0,2.82842712474619,24.041630560342615,12.020815280171307,0.0,89.09545442950498,67.88225099390856,896.6113985445422,18.681761158948586,2.82842712474619,0.0,0.0,2.82842712474619,0.0,0.0,108.89444430272832,176.91811665287418,2020
Hunter Renfrow,LVR,WR,25,16,6,0,0,0,0,0,0,0,0.0,0,77,56,656,11.71,2,2.0,1,2,0.0,0.0,76.0,131.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,56.0,656.0,11.71,2.0,2.0,1.0,2.0,0.0,0.0,76.0,131.6,2020
Alexander Mattison,MIN,RB,22,13,2,0,0,0,0,0,96,434,4.52,2,15,13,125,9.62,1,0.0,0,3,0.0,0.0,74.0,86.9,24.40680863391008,0.0,0.0,0.0,0.0,0.0,106.502437675244,481.4797703234989,5.014489773876071,2.2188007849009166,16.641005886756876,14.422205101855958,138.67504905630727,10.672431775373408,1.1094003924504583,0.0,0.0,3.328201177351375,0.0,0.0,82.09562904133391,96.40689410394484,2020
Antonio Brown,TAM,WR,32,8,4,0,0,0,0,0,2,-2,-1.0,0,62,45,483,10.73,4,0.0,0,4,0.0,0.0,72.0,117.1,45.25483399593904,0.0,0.0,0.0,0.0,0.0,2.82842712474619,-2.82842712474619,-1.414213562373095,0.0,87.68124086713189,63.63961030678927,683.0651506262049,15.174511524263309,5.65685424949238,0.0,0.0,5.65685424949238,0.0,0.0,101.82337649086284,165.6044081538894,2020
Josh Reynolds,LAR,WR,25,16,13,0,0,0,0,0,1,5,5.0,0,81,52,618,11.88,2,2.0,1,2,0.0,0.0,72.0,124.3,25.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,81.0,52.0,618.0,11.88,2.0,2.0,1.0,2.0,0.0,0.0,72.0,124.3,2020
Alex Smith,WAS,QB,36,8,6,168,252,1582,6,8,10,3,0.3,0,0,0,0,0.0,0,2.0,0,0,0.0,0.0,72.0,71.6,50.91168824543142,237.58787847867995,356.38181771801993,2237.2858556742362,8.48528137423857,11.31370849898476,14.14213562373095,4.242640687119285,0.42426406871192845,0.0,0.0,0.0,0.0,0.0,0.0,2.82842712474619,0.0,0.0,0.0,0.0,101.82337649086284,101.25769106591359,2020
Boston Scott,PHI,RB,25,16,4,0,0,0,0,0,80,374,4.68,1,36,25,212,8.48,1,2.0,0,2,0.0,0.0,71.0,95.6,25.0,0.0,0.0,0.0,0.0,0.0,80.0,374.0,4.68,1.0,36.0,25.0,212.0,8.48,1.0,2.0,0.0,2.0,0.0,0.0,71.0,95.6,2020
Dallas Goedert,PHI,TE,25,11,9,0,0,0,0,0,0,0,0.0,0,65,46,524,11.39,3,0.0,0,3,0.0,0.0,70.0,116.4,30.15113445777636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.39294959021855,55.47808740230851,631.9677782349926,13.736856858962911,3.6181361349331636,0.0,0.0,3.6181361349331636,0.0,0.0,84.42317648177382,140.38368203540676,2020
Brian Hill,ATL,RB,25,16,1,0,0,0,0,0,100,465,4.65,1,30,25,199,7.96,0,2.0,1,1,0.0,0.0,70.0,95.4,25.0,0.0,0.0,0.0,0.0,0.0,100.0,465.0,4.65,1.0,30.0,25.0,199.0,7.96,0.0,2.0,1.0,1.0,0.0,0.0,70.0,95.4,2020
Isaiah McKenzie,BUF,WR,25,16,7,1,1,12,1,0,10,9,0.9,0,34,30,282,9.4,5,0.0,0,6,0.0,0.0,70.0,99.6,25.0,1.0,1.0,12.0,1.0,0.0,10.0,9.0,0.9,0.0,34.0,30.0,282.0,9.4,5.0,0.0,0.0,6.0,0.0,0.0,70.0,99.6,2020
Scott Miller,TAM,WR,23,16,5,0,0,0,0,0,3,14,4.67,0,53,33,501,15.18,3,0.0,0,3,0.0,0.0,70.0,102.5,23.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.67,0.0,53.0,33.0,501.0,15.18,3.0,0.0,0.0,3.0,0.0,0.0,70.0,102.5,2020
Devontae Booker,LVR,RB,28,16,1,0,0,0,0,0,93,423,4.55,3,21,17,84,4.94,0,1.0,0,3,0.0,0.0,69.0,85.7,28.0,0.0,0.0,0.0,0.0,0.0,93.0,423.0,4.55,3.0,21.0,17.0,84.0,4.94,0.0,1.0,0.0,3.0,0.0,0.0,69.0,85.7,2020
Jalen Guyton,LAC,WR,23,16,9,0,0,0,0,0,2,0,0.0,0,55,28,511,18.25,3,0.0,0,3,0.0,0.0,69.0,97.1,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,28.0,511.0,18.25,3.0,0.0,0.0,3.0,0.0,0.0,69.0,97.1,2020
Carlos Hyde,SEA,RB,30,10,1,0,0,0,0,0,81,356,4.4,4,20,16,93,5.81,0,1.0,0,4,0.0,0.0,69.0,84.9,37.94733192202055,0.0,0.0,0.0,0.0,0.0,102.45779618945548,450.3083388079772,5.5656086818963475,5.059644256269407,25.298221281347033,20.23857702507763,117.6367289582637,7.349133282231312,0.0,1.2649110640673518,0.0,5.059644256269407,0.0,0.0,87.27886342064727,107.39094933931817,2020
Breshad Perriman,NYJ,WR,27,12,12,0,0,0,0,0,1,6,6.0,0,60,30,505,16.83,3,0.0,0,3,0.0,0.0,69.0,99.1,31.176914536239792,0.0,0.0,0.0,0.0,0.0,1.1547005383792517,6.92820323027551,6.92820323027551,0.0,69.2820323027551,34.64101615137755,583.1237718815221,19.433610060922803,3.464101615137755,0.0,0.0,3.464101615137755,0.0,0.0,79.67433714816836,114.43082335338383,2020
Irv Smith Jr.,MIN,TE,22,13,7,0,0,0,0,0,0,0,0.0,0,43,30,365,12.17,5,0.0,0,5,1.0,0.0,69.0,98.5,24.40680863391008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70421687536971,33.28201177351375,404.9311432444173,13.501402776122077,5.547001962252292,0.0,0.0,5.547001962252292,1.1094003924504583,0.0,76.54862707908163,109.27593865637014,2020
Tre'Quan Smith,NOR,WR,24,14,10,0,0,0,0,0,1,3,3.0,0,50,34,448,13.18,4,1.0,0,4,0.0,0.0,69.0,103.1,25.657079223592742,0.0,0.0,0.0,0.0,0.0,1.0690449676496976,3.2071349029490928,3.2071349029490928,0.0,53.452248382484875,36.34752890008971,478.9321455070645,14.090012673623013,4.27617987059879,1.0690449676496976,0.0,4.27617987059879,0.0,0.0,73.76410276782913,110.21853616468381,2020
James Washington,PIT,WR,24,16,7,0,0,0,0,0,0,0,0.0,0,56,30,392,13.07,5,0.0,0,5,0.0,0.0,69.0,99.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,392.0,13.07,5.0,0.0,0.0,5.0,0.0,0.0,69.0,99.2,2020
Damiere Byrd,NWE,WR,27,16,14,0,0,0,0,0,2,15,7.5,0,77,47,604,12.85,1,3.0,0,1,0.0,0.0,68.0,114.9,27.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,77.0,47.0,604.0,12.85,1.0,3.0,0.0,1.0,0.0,0.0,68.0,114.9,2020
Dwayne Haskins,WAS,QB,23,7,6,148,241,1439,5,7,20,46,2.3,1,0,0,0,0.0,0,6.0,3,1,0.0,0.0,68.0,68.2,34.7727315168489,223.7549680214625,364.35775198089505,2175.563506641112,7.559289460184544,10.583005244258361,30.237157840738178,69.5454630336978,3.4772731516848903,1.5118578920369088,0.0,0.0,0.0,0.0,0.0,9.071147352221454,4.535573676110727,1.5118578920369088,0.0,0.0,102.8063366585098,103.10870823691718,2020
Austin Hooper,CLE,TE,26,13,13,0,0,0,0,0,0,0,0.0,0,70,46,435,9.46,4,0.0,0,4,0.0,0.0,68.0,113.5,28.844410203711917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.65802747153208,51.032418052721084,482.58917071594936,10.494927712581337,4.437601569801833,0.0,0.0,4.437601569801833,0.0,0.0,75.43922668663116,125.91694454312702,2020
Sony Michel,NWE,RB,25,9,6,0,0,0,0,0,79,449,5.68,1,9,7,114,16.29,1,0.0,0,2,0.0,0.0,68.0,75.3,33.333333333333336,0.0,0.0,0.0,0.0,0.0,105.33333333333333,598.6666666666666,7.573333333333333,1.3333333333333333,12.0,9.333333333333334,152.0,21.72,1.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,90.66666666666667,100.39999999999999,2020
James White,NWE,RB,28,14,0,0,0,0,0,0,35,121,3.46,2,62,49,375,7.65,1,1.0,0,3,0.0,0.0,68.0,116.6,29.93325909419153,0.0,0.0,0.0,0.0,0.0,37.416573867739416,129.35444108561342,3.6988955880679537,2.138089935299395,66.28078799428125,52.38320341483518,400.89186286863657,8.178194002520186,1.0690449676496976,1.0690449676496976,0.0,3.2071349029490928,0.0,0.0,72.69505780017943,124.65064322795473,2020
Dan Arnold,ARI,TE,25,16,5,0,0,0,0,0,0,0,0.0,0,45,31,438,14.13,4,2.0,1,4,0.0,0.0,66.0,96.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,438.0,14.13,4.0,2.0,1.0,4.0,0.0,0.0,66.0,96.8,2020
Kalen Ballage,2TM,RB,25,11,2,0,0,0,0,0,91,303,3.33,3,37,29,166,5.72,0,1.0,0,3,0.0,0.0,65.0,93.9,30.15113445777636,0.0,0.0,0.0,0.0,0.0,109.75012942630596,365.4317496282495,4.016131109775811,3.6181361349331636,44.62367899750902,34.97531597102058,200.20353279963504,6.898579563939231,0.0,1.2060453783110545,0.0,3.6181361349331636,0.0,0.0,78.39294959021855,113.24766102340803,2020
Allen Lazard,GNB,WR,25,10,9,0,0,0,0,0,2,17,8.5,0,46,33,451,13.67,3,0.0,0,3,0.0,0.0,65.0,97.8,31.622776601683793,0.0,0.0,0.0,0.0,0.0,2.5298221281347035,21.503488089144977,10.751744044572488,0.0,58.18590894709818,41.742065114222605,570.4748898943756,17.291334245800698,3.794733192202055,0.0,0.0,3.794733192202055,0.0,0.0,82.21921916437786,123.708302065787,2020
Benny Snell Jr.,PIT,RB,22,16,3,0,0,0,0,0,111,368,3.32,4,14,10,61,6.1,0,2.0,1,4,0.0,0.0,65.0,74.9,22.0,0.0,0.0,0.0,0.0,0.0,111.0,368.0,3.32,4.0,14.0,10.0,61.0,6.1,0.0,2.0,1.0,4.0,0.0,0.0,65.0,74.9,2020
Odell Beckham Jr.,CLE,WR,28,7,7,1,1,18,0,0,3,72,24.0,1,43,23,319,13.87,3,0.0,0,4,0.0,0.0,64.0,86.8,42.332020977033444,1.5118578920369088,1.5118578920369088,27.21344205666436,0.0,0.0,4.535573676110727,108.85376822665744,36.284589408885815,1.5118578920369088,65.00988935758708,34.7727315168489,482.2826675597739,20.969468962551925,4.535573676110727,0.0,0.0,6.047431568147635,0.0,0.0,96.75890509036216,131.2292650288037,2020
John Brown,BUF,WR,30,9,8,0,0,0,0,0,0,0,0.0,0,52,33,458,13.88,3,0.0,0,3,0.0,0.0,64.0,96.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,44.0,610.6666666666666,18.506666666666668,4.0,0.0,0.0,4.0,0.0,0.0,85.33333333333333,129.06666666666666,2020
Jimmy Garoppolo,SFO,QB,29,6,6,94,140,1096,7,5,10,25,2.5,0,0,0,0,0.0,0,2.0,0,0,0.0,0.0,64.0,64.3,47.356801693808116,153.5013572144125,228.61904265976332,1789.7605053935756,11.430952132988166,8.16496580927726,16.32993161855452,40.824829046386306,4.08248290463863,0.0,0.0,0.0,0.0,0.0,0.0,3.2659863237109046,0.0,0.0,0.0,0.0,104.51156235874895,105.00146030730558,2020
A.J. Green,CIN,WR,32,16,14,0,0,0,0,0,0,0,0.0,0,104,47,523,11.13,2,0.0,0,2,0.0,0.0,64.0,111.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,47.0,523.0,11.13,2.0,0.0,0.0,2.0,0.0,0.0,64.0,111.3,2020
Kyle Juszczyk,SFO,RB,29,16,15,0,0,0,0,0,17,64,3.76,2,29,19,202,10.63,4,1.0,0,6,0.0,0.0,63.0,81.6,29.0,0.0,0.0,0.0,0.0,0.0,17.0,64.0,3.76,2.0,29.0,19.0,202.0,10.63,4.0,1.0,0.0,6.0,0.0,0.0,63.0,81.6,2020
