player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Justin Fargas,OAK,RB,27,14,7,0,0,0,0,0,222,1009,4.55,4,32.0,23,188,8.17,0,3.0,1.0,4,0.0,0.0,142.0,164.7,28.864214126541835,0.0,0.0,0.0,0.0,0.0,237.32798281823287,1078.6663723585448,4.864154602806123,4.27617987059879,34.20943896479032,24.588034255943043,200.98045391814313,8.734097385698028,0.0,3.2071349029490928,1.0690449676496976,4.27617987059879,0.0,0.0,151.80438540625704,176.07170617190516,2007
Jay Cutler,DEN,QB,24,16,16,297,467,3497,20,14,44,205,4.66,1,0.0,0,0,0.0,0,11.0,4.0,1,0.0,0.0,210.0,210.4,24.0,297.0,467.0,3497.0,20.0,14.0,44.0,205.0,4.66,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,210.0,210.4,2007
Bernard Berrian,CHI,WR,27,16,15,0,0,0,0,0,0,0,0.0,0,128.0,71,951,13.39,5,1.0,1.0,5,0.0,0.0,123.0,194.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,71.0,951.0,13.39,5.0,1.0,1.0,5.0,0.0,0.0,123.0,194.1,2007
Tony Scheffler,DEN,TE,24,16,7,0,0,0,0,0,0,0,0.0,0,65.0,49,549,11.2,5,1.0,1.0,5,0.0,0.0,83.0,131.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,549.0,11.2,5.0,1.0,1.0,5.0,0.0,0.0,83.0,131.9,2007
Chris Chambers,2TM,WR,29,16,12,0,0,0,0,0,3,12,4.0,0,129.0,66,970,14.7,4,1.0,0.0,4,0.0,0.0,122.0,188.2,29.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,129.0,66.0,970.0,14.7,4.0,1.0,0.0,4.0,0.0,0.0,122.0,188.2,2007
Donovan McNabb,PHI,QB,31,14,14,291,473,3324,19,7,50,236,4.72,0,0.0,0,0,0.0,0,9.0,6.0,0,0.0,0.0,207.0,206.6,33.14039399714063,311.092085586062,505.6582696983069,3553.5054724675947,20.311854385344255,7.483314773547883,53.452248382484875,252.29461236532862,5.045892247306572,0.0,0.0,0.0,0.0,0.0,0.0,9.621404708847278,6.4142698058981855,0.0,0.0,0.0,221.2923083034874,220.8646903164275,2007
Jeremy Shockey,NYG,TE,27,14,14,0,0,0,0,0,1,6,6.0,0,93.0,57,619,10.86,3,0.0,0.0,3,0.0,0.0,81.0,137.5,28.864214126541835,0.0,0.0,0.0,0.0,0.0,1.0690449676496976,6.4142698058981855,6.4142698058981855,0.0,99.42118199142188,60.935563156032764,661.7388349751628,11.609828348675714,3.2071349029490928,0.0,0.0,3.2071349029490928,0.0,0.0,86.5926423796255,146.99368305183341,2007
Reggie Williams,JAX,WR,24,15,6,0,0,0,0,0,1,8,8.0,0,60.0,38,629,16.55,10,3.0,2.0,10,0.0,0.0,120.0,157.7,24.78709341572747,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,8.262364471909155,8.262364471909155,0.0,61.967733539318665,39.24623124156849,649.6284066038573,17.092766501262066,10.327955589886445,3.0983866769659336,2.065591117977289,10.327955589886445,0.0,0.0,123.93546707863733,162.87185965250922,2007
Desmond Clark,CHI,TE,30,16,16,0,0,0,0,0,0,0,0.0,0,67.0,44,545,12.39,4,1.0,0.0,4,0.0,0.0,79.0,122.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,545.0,12.39,4.0,1.0,0.0,4.0,0.0,0.0,79.0,122.5,2007
Kurt Warner,ARI,QB,36,14,11,281,451,3417,27,17,17,15,0.88,1,0.0,0,0,0.0,0,12.0,7.0,1,0.0,0.0,204.0,204.2,38.48561883538911,300.401635909565,482.1392804100136,3652.9266544590164,28.864214126541835,18.173764450044857,18.173764450044857,16.035674514745462,0.9407595715317338,1.0690449676496976,0.0,0.0,0.0,0.0,0.0,12.828539611796371,7.483314773547883,1.0690449676496976,0.0,0.0,218.0851734005383,218.29898239406822,2007
Reggie Bush,NOR,RB,22,12,10,0,0,0,0,0,157,581,3.7,4,98.0,73,417,5.71,2,8.0,4.0,6,3.0,0.0,134.0,206.8,25.403411844343534,0.0,0.0,0.0,0.0,0.0,181.2879845255425,670.8810127983452,4.272391992003231,4.618802153517007,113.16065276116666,84.29313930168537,481.51012450414794,6.593340074145527,2.3094010767585034,9.237604307034013,4.618802153517007,6.92820323027551,3.464101615137755,0.0,154.72987214281972,238.79207133682925,2007
Jon Kitna,DET,QB,35,16,16,355,561,4068,18,20,25,63,2.52,0,1.0,1,9,9.0,0,17.0,5.0,0,0.0,0.0,192.0,192.9,35.0,355.0,561.0,4068.0,18.0,20.0,25.0,63.0,2.52,0.0,1.0,1.0,9.0,9.0,0.0,17.0,5.0,0.0,0.0,0.0,192.0,192.9,2007
David Garrard,JAX,QB,29,12,12,208,325,2509,18,3,49,185,3.78,1,0.0,0,0,0.0,0,3.0,2.0,1,1.0,0.0,189.0,188.9,33.4863156129983,240.17771198288432,375.27767497325675,2897.1436507935423,20.784609690826528,3.464101615137755,56.58032638058333,213.61959960016154,4.3647680350735705,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,3.464101615137755,2.3094010767585034,1.1547005383792517,1.1547005383792517,0.0,218.23840175367854,218.12293169984062,2007
Eli Manning,NYG,QB,26,16,16,297,529,3336,23,20,29,69,2.38,1,0.0,0,0,0.0,0,13.0,7.0,1,0.0,0.0,184.0,184.3,26.0,297.0,529.0,3336.0,23.0,20.0,29.0,69.0,2.38,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0,0.0,0.0,184.0,184.3,2007
Philip Rivers,SDG,QB,26,16,16,277,460,3152,21,15,29,33,1.14,1,0.0,0,0,0.0,0,11.0,6.0,1,0.0,0.0,177.0,177.4,26.0,277.0,460.0,3152.0,21.0,15.0,29.0,33.0,1.14,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,177.0,177.4,2007
Jeff Garcia,TAM,QB,37,13,13,209,327,2440,13,4,35,116,3.31,1,0.0,0,0,0.0,0,4.0,1.0,1,0.0,0.0,157.0,157.2,41.047814520666954,231.8646820221458,362.7739283312999,2706.9369575791184,14.422205101855958,4.437601569801833,38.82901373576604,128.69044552425316,3.672115299011017,1.1094003924504583,0.0,0.0,0.0,0.0,0.0,4.437601569801833,1.1094003924504583,1.1094003924504583,0.0,0.0,174.17586161472195,174.39774169321203,2007
Vince Young,TEN,QB,24,15,15,238,382,2546,9,17,93,395,4.25,3,0.0,0,0,0.0,0,10.0,4.0,3,0.0,0.0,153.0,153.3,24.78709341572747,245.80534303929738,394.5279035336622,2629.497493185089,9.2951600308978,17.557524502806956,96.04998698594393,407.95424580051457,4.389381125701739,3.0983866769659336,0.0,0.0,0.0,0.0,0.0,10.327955589886445,4.131182235954578,3.0983866769659336,0.0,0.0,158.0177205252626,158.3275591929592,2007
Jason Campbell,WAS,QB,26,13,13,250,417,2700,12,11,36,185,5.14,1,0.0,0,0,0.0,0,13.0,8.0,1,0.0,2.0,147.0,146.5,28.844410203711917,277.35009811261455,462.6199636518411,2995.3810596162375,13.3128047094055,12.20340431695504,39.9384141282165,205.2390726033348,5.702318017195355,1.1094003924504583,0.0,0.0,0.0,0.0,0.0,14.422205101855958,8.875203139603666,1.1094003924504583,0.0,2.2188007849009166,163.08185769021736,162.52715749399215,2007
Laurence Maroney,NWE,RB,22,13,6,0,0,0,0,0,185,835,4.51,6,8.0,4,116,29.0,0,0.0,0.0,6,1.0,0.0,133.0,137.1,24.40680863391008,0.0,0.0,0.0,0.0,0.0,205.2390726033348,926.3493276961327,5.003395769951567,6.65640235470275,8.875203139603666,4.437601569801833,128.69044552425316,32.17261138106329,0.0,0.0,0.0,6.65640235470275,1.1094003924504583,0.0,147.55025219591096,152.09879380495784,2007
Ronnie Brown,MIA,RB,26,7,7,0,0,0,0,0,119,602,5.06,4,46.0,39,389,9.97,1,0.0,0.0,5,1.0,0.0,131.0,170.1,39.30830519295963,0.0,0.0,0.0,0.0,0.0,179.91108915239215,910.1384510062192,7.6500009337067585,6.047431568147635,69.5454630336978,58.96245778943945,588.1127200023575,15.073223183607983,1.5118578920369088,0.0,0.0,7.559289460184544,1.5118578920369088,0.0,198.05338385683507,257.1670274354782,2007
Tarvaris Jackson,MIN,QB,24,12,12,171,294,1911,9,12,54,260,4.81,3,0.0,0,0,0.0,0,5.0,3.0,3,2.0,0.0,130.0,130.4,27.71281292110204,197.45379206285202,339.4819582835,2206.6327288427497,10.392304845413264,13.85640646055102,62.353829072479584,300.2221399786054,5.5541095896042,3.464101615137755,0.0,0.0,0.0,0.0,0.0,5.773502691896258,3.464101615137755,3.464101615137755,2.3094010767585034,0.0,150.1110699893027,150.5729502046544,2007
Ron Dayne,HOU,RB,29,13,8,0,0,0,0,0,194,773,3.98,6,26.0,17,112,6.59,0,1.0,0.0,6,0.0,0.0,125.0,141.5,32.17261138106329,0.0,0.0,0.0,0.0,0.0,215.2236761353889,857.5665033642042,4.415413561952824,6.65640235470275,28.844410203711917,18.85980667165779,124.25284395445134,7.31094858624852,0.0,1.1094003924504583,0.0,6.65640235470275,0.0,0.0,138.67504905630727,156.98015553173985,2007
Kevin Jones,DET,RB,25,13,10,0,0,0,0,0,153,581,3.8,8,44.0,32,197,6.16,0,2.0,1.0,8,0.0,0.0,124.0,155.8,27.735009811261456,0.0,0.0,0.0,0.0,0.0,169.7382600449201,644.5616280137162,4.215721491311741,8.875203139603666,48.81361726782016,35.500812558414665,218.5518773127403,6.833906417494823,0.0,2.2188007849009166,1.1094003924504583,8.875203139603666,0.0,0.0,137.56564866385682,172.84458114378143,2007
DeShaun Foster,CAR,RB,27,16,16,0,0,0,0,0,247,876,3.55,3,36.0,25,182,7.28,1,7.0,5.0,4,0.0,0.0,120.0,144.8,27.0,0.0,0.0,0.0,0.0,0.0,247.0,876.0,3.55,3.0,36.0,25.0,182.0,7.28,1.0,7.0,5.0,4.0,0.0,0.0,120.0,144.8,2007
Hines Ward,PIT,WR,31,13,13,0,0,0,0,0,3,11,3.67,0,113.0,71,732,10.31,7,0.0,0.0,7,1.0,0.0,118.0,189.3,34.391412165964205,0.0,0.0,0.0,0.0,0.0,3.328201177351375,12.20340431695504,4.071499440293182,0.0,125.36224434690179,78.76742786398253,812.0810872737354,11.437918046164226,7.7658027471532085,0.0,0.0,7.7658027471532085,1.1094003924504583,0.0,130.90924630915407,210.00949429087177,2007
Donald Driver,GNB,WR,32,15,14,0,0,0,0,0,2,4,2.0,0,122.0,82,1048,12.78,2,1.0,0.0,2,0.0,0.0,117.0,199.2,33.04945788763662,0.0,0.0,0.0,0.0,0.0,2.065591117977289,4.131182235954578,2.065591117977289,0.0,126.00105819661462,84.68923583706885,1082.3697458200993,13.199127243874875,2.065591117977289,1.0327955589886444,0.0,2.065591117977289,0.0,0.0,120.8370804016714,205.73287535053797,2007
DeAngelo Williams,CAR,RB,24,16,0,0,0,0,0,0,144,717,4.98,4,38.0,23,175,7.61,1,1.0,1.0,5,0.0,0.0,117.0,140.2,24.0,0.0,0.0,0.0,0.0,0.0,144.0,717.0,4.98,4.0,38.0,23.0,175.0,7.61,1.0,1.0,1.0,5.0,0.0,0.0,117.0,140.2,2007
Warrick Dunn,ATL,RB,32,16,15,0,0,0,0,0,227,720,3.17,4,59.0,37,238,6.43,0,2.0,2.0,4,0.0,0.0,116.0,152.8,32.0,0.0,0.0,0.0,0.0,0.0,227.0,720.0,3.17,4.0,59.0,37.0,238.0,6.43,0.0,2.0,2.0,4.0,0.0,0.0,116.0,152.8,2007
Lee Evans,BUF,WR,26,16,16,0,0,0,0,0,0,0,0.0,0,113.0,55,849,15.44,5,0.0,0.0,5,0.0,0.0,115.0,169.9,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,55.0,849.0,15.44,5.0,0.0,0.0,5.0,0.0,0.0,115.0,169.9,2007
Kevin Walter,HOU,WR,26,16,15,0,0,0,0,0,5,30,6.0,0,106.0,65,800,12.31,4,0.0,0.0,5,0.0,0.0,113.0,178.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,6.0,0.0,106.0,65.0,800.0,12.31,4.0,0.0,0.0,5.0,0.0,0.0,113.0,178.0,2007
Maurice Morris,SEA,RB,28,14,6,0,0,0,0,0,140,628,4.49,4,32.0,23,213,9.26,1,1.0,1.0,5,0.0,0.0,112.0,135.1,29.93325909419153,0.0,0.0,0.0,0.0,0.0,149.66629547095766,671.36023968401,4.800011904747143,4.27617987059879,34.20943896479032,24.588034255943043,227.7065781093856,9.899356400436199,1.0690449676496976,1.0690449676496976,1.0690449676496976,5.3452248382484875,0.0,0.0,119.73303637676612,144.42797512947413,2007
Roy Williams,DET,WR,26,12,12,0,0,0,0,0,2,1,0.5,0,105.0,64,838,13.09,5,2.0,1.0,5,0.0,0.0,112.0,175.9,30.02221399786054,0.0,0.0,0.0,0.0,0.0,2.3094010767585034,1.1547005383792517,0.5773502691896258,0.0,121.24355652982142,73.90083445627211,967.6390511618129,15.115030047384403,5.773502691896258,2.3094010767585034,1.1547005383792517,5.773502691896258,0.0,0.0,129.32646029847618,203.11182470091038,2007
Calvin Johnson,DET,WR,22,15,10,0,0,0,0,0,4,52,13.0,1,93.0,48,756,15.75,4,1.0,0.0,5,0.0,0.0,111.0,158.8,22.721502297750177,0.0,0.0,0.0,0.0,0.0,4.131182235954578,53.705369067409514,13.426342266852378,1.0327955589886444,96.04998698594393,49.57418683145494,780.7934425954152,16.26653005407115,4.131182235954578,1.0327955589886444,0.0,5.163977794943222,0.0,0.0,114.64030704773954,164.00793476739676,2007
Cleo Lemon,MIA,QB,28,9,7,173,309,1773,6,6,31,102,3.29,4,0.0,0,0,0.0,0,7.0,3.0,4,0.0,0.0,111.0,111.1,37.333333333333336,230.66666666666666,412.0,2364.0,8.0,8.0,41.333333333333336,136.0,4.386666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,9.333333333333334,4.0,5.333333333333333,0.0,0.0,148.0,148.13333333333333,2007
Adrian Peterson,CHI,RB,28,16,5,1,1,9,1,0,151,510,3.38,3,65.0,51,420,8.24,0,3.0,2.0,3,0.0,0.0,111.0,162.4,28.0,1.0,1.0,9.0,1.0,0.0,151.0,510.0,3.38,3.0,65.0,51.0,420.0,8.24,0.0,3.0,2.0,3.0,0.0,0.0,111.0,162.4,2007
Patrick Crayton,DAL,WR,28,15,13,0,0,0,0,0,0,0,0.0,0,81.0,50,697,13.94,7,2.0,1.0,7,0.0,0.0,110.0,159.7,28.918275651682045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6564402780802,51.63977794943222,719.8585046150852,14.397170092301703,7.229568912920511,2.065591117977289,1.0327955589886444,7.229568912920511,0.0,0.0,113.60751148875089,164.93745077048652,2007
Najeh Davenport,PIT,RB,28,15,1,0,0,0,0,0,107,499,4.66,5,27.0,18,184,10.22,2,1.0,0.0,7,0.0,0.0,110.0,128.3,28.918275651682045,0.0,0.0,0.0,0.0,0.0,110.50912481178496,515.3649839353336,4.812827304887083,5.163977794943222,27.8854800926934,18.5903200617956,190.03438285391059,10.555170612863947,2.065591117977289,1.0327955589886444,0.0,7.229568912920511,0.0,0.0,113.60751148875089,132.5076702182431,2007
Sage Rosenfels,HOU,QB,29,9,5,154,240,1684,15,12,21,51,2.43,1,0.0,0,0,0.0,0,4.0,3.0,1,0.0,1.0,110.0,110.5,38.666666666666664,205.33333333333334,320.0,2245.3333333333335,20.0,16.0,28.0,68.0,3.24,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.333333333333333,4.0,1.3333333333333333,0.0,1.3333333333333333,146.66666666666666,147.33333333333334,2007
Shaun Alexander,SEA,RB,30,13,10,0,0,0,0,0,207,716,3.46,4,25.0,14,76,5.43,1,2.0,0.0,5,0.0,0.0,109.0,123.2,33.28201177351375,0.0,0.0,0.0,0.0,0.0,229.64588123724488,794.3306809945282,3.8385253578785856,4.437601569801833,27.735009811261456,15.531605494306417,84.31442982623483,6.024044131005988,1.1094003924504583,2.2188007849009166,0.0,5.547001962252292,0.0,0.0,120.92464277709995,136.67812834989647,2007
Jerry Porter,OAK,WR,29,16,16,0,0,0,0,0,0,0,0.0,0,102.0,44,705,16.02,6,0.0,0.0,6,0.0,0.0,107.0,150.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,44.0,705.0,16.02,6.0,0.0,0.0,6.0,0.0,0.0,107.0,150.5,2007
Matt Schaub,HOU,QB,26,11,11,192,289,2241,9,9,17,52,3.06,0,0.0,0,0,0.0,0,7.0,3.0,0,0.0,0.0,107.0,106.8,31.35717983608742,231.56071263572247,348.54711433189476,2702.7476927950734,10.854408404799491,10.854408404799491,20.502771431287925,62.71435967217484,3.6904988576318267,0.0,0.0,0.0,0.0,0.0,0.0,8.442317648177381,3.6181361349331636,0.0,0.0,0.0,129.04685547928284,128.8056464036206,2007
Reggie Brown,PHI,WR,26,16,14,0,0,0,0,0,5,36,7.2,0,111.0,61,780,12.79,4,1.0,0.0,4,0.0,0.0,106.0,166.6,26.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,7.2,0.0,111.0,61.0,780.0,12.79,4.0,1.0,0.0,4.0,0.0,0.0,106.0,166.6,2007
Marc Bulger,STL,QB,30,12,12,221,378,2392,11,15,9,13,1.44,0,0.0,0,0,0.0,0,6.0,3.0,0,0.0,0.0,105.0,105.0,34.64101615137755,255.1888189818146,436.4768035073571,2762.0436878031696,12.701705922171767,17.320508075688775,10.392304845413264,15.01110699893027,1.6627687752661222,0.0,0.0,0.0,0.0,0.0,0.0,6.92820323027551,3.464101615137755,0.0,0.0,0.0,121.24355652982142,121.24355652982142,2007
Joey Harrington,ATL,QB,29,12,10,215,348,2215,7,8,14,33,2.36,0,1.0,1,4,4.0,0,0.0,0.0,0,0.0,0.0,104.0,105.3,33.4863156129983,248.2606157515391,401.83578735597956,2557.6616925100425,8.082903768654761,9.237604307034013,16.165807537309522,38.1051177665153,2.7250932705750337,0.0,1.1547005383792517,1.1547005383792517,4.618802153517007,4.618802153517007,0.0,0.0,0.0,0.0,0.0,0.0,120.08885599144216,121.58996669133519,2007
Damon Huard,KAN,QB,34,11,10,206,332,2257,11,13,9,-1,-0.11,0,0.0,0,0,0.0,0,5.0,3.0,0,0.0,0.0,102.0,102.2,41.00554286257585,248.44534793207723,400.4070655992701,2722.04441884805,13.2664991614216,15.67858991804371,10.854408404799491,-1.2060453783110545,-0.132664991614216,0.0,0.0,0.0,0.0,0.0,0.0,6.030226891555272,3.6181361349331636,0.0,0.0,0.0,123.01662858772755,123.25783766338978,2007
Chad Pennington,NYJ,QB,31,9,8,179,260,1765,10,9,20,32,1.6,1,0.0,0,0,0.0,0,5.0,1.0,1,0.0,1.0,102.0,101.8,41.333333333333336,238.66666666666666,346.6666666666667,2353.3333333333335,13.333333333333334,12.0,26.666666666666668,42.666666666666664,2.1333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,136.0,135.73333333333332,2007
Laveranues Coles,NYJ,WR,30,12,10,0,0,0,0,0,0,0,0.0,0,89.0,55,646,11.75,6,0.0,0.0,6,0.0,0.0,101.0,155.6,34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.7683479157534,63.50852961085884,745.9365477929965,13.567731325956206,6.92820323027551,0.0,0.0,6.92820323027551,0.0,0.0,116.62475437630441,179.67140377181155,2007
Cedric Benson,CHI,RB,25,11,11,0,0,0,0,0,196,674,3.44,4,27.0,17,123,7.24,0,3.0,2.0,4,0.0,0.0,100.0,116.7,30.15113445777636,0.0,0.0,0.0,0.0,0.0,236.38489414896668,812.8745849816507,4.148796101390028,4.824181513244218,32.56322521439847,20.502771431287925,148.3435815322597,8.731768538972036,0.0,3.6181361349331636,2.412090756622109,4.824181513244218,0.0,0.0,120.60453783110545,140.74549564890006,2007
Ronald Curry,OAK,WR,28,16,13,0,1,0,0,0,1,1,1.0,0,97.0,55,717,13.04,4,0.0,0.0,4,2.0,0.0,100.0,154.8,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,97.0,55.0,717.0,13.04,4.0,0.0,0.0,4.0,2.0,0.0,100.0,154.8,2007
Derrick Ward,NYG,RB,27,8,5,0,0,0,0,0,125,602,4.82,3,40.0,26,179,6.88,1,2.0,1.0,4,0.0,0.0,100.0,126.1,38.18376618407356,0.0,0.0,0.0,0.0,0.0,176.77669529663686,851.3565645486032,6.816509370638318,4.242640687119285,56.5685424949238,36.76955262170047,253.14422766478398,9.729789309126893,1.414213562373095,2.82842712474619,1.414213562373095,5.65685424949238,0.0,0.0,141.42135623730948,178.33233021524725,2007
Selvin Young,DEN,RB,24,15,8,0,0,0,0,0,140,729,5.21,1,43.0,35,231,6.6,0,2.0,1.0,1,0.0,0.0,100.0,135.0,24.78709341572747,0.0,0.0,0.0,0.0,0.0,144.59137825841023,752.9079625027218,5.380864862330838,1.0327955589886444,44.41020903651171,36.14784456460256,238.57577412637687,6.816450689325053,0.0,2.065591117977289,1.0327955589886444,1.0327955589886444,0.0,0.0,103.27955589886444,139.427400463467,2007
Larry Johnson,KAN,RB,28,8,8,0,1,0,0,0,158,559,3.54,3,41.0,30,186,6.2,1,1.0,0.0,4,0.0,0.0,99.0,128.5,39.59797974644666,0.0,1.414213562373095,0.0,0.0,0.0,223.445742854949,790.54538136656,5.006316010800756,4.242640687119285,57.982756057296896,42.426406871192846,263.04372260139564,8.76812408671319,1.414213562373095,1.414213562373095,0.0,5.65685424949238,0.0,0.0,140.0071426749364,181.7264427649427,2007
Travis Henry,DEN,RB,29,12,7,0,0,0,0,0,167,691,4.14,4,14.0,7,65,9.29,0,3.0,1.0,4,0.0,0.0,98.0,104.6,33.4863156129983,0.0,0.0,0.0,0.0,0.0,192.834989909335,797.8980720200628,4.780460228890101,4.618802153517007,16.165807537309522,8.082903768654761,75.05553499465135,10.727168001543246,0.0,3.464101615137755,1.1547005383792517,4.618802153517007,0.0,0.0,113.16065276116666,120.7816763144697,2007
LaMont Jordan,OAK,RB,29,12,7,0,0,0,0,0,144,549,3.81,3,34.0,28,247,8.82,0,0.0,0.0,3,0.0,0.0,98.0,125.6,33.4863156129983,0.0,0.0,0.0,0.0,0.0,166.27687752661222,633.9305955702091,4.399409051224949,3.464101615137755,39.25981830489455,32.331615074619044,285.21103297967517,10.184458748505,0.0,0.0,0.0,3.464101615137755,0.0,0.0,113.16065276116666,145.030387620434,2007
Isaac Bruce,STL,WR,35,14,12,0,0,0,0,0,2,-4,-2.0,0,101.0,55,733,13.33,4,0.0,0.0,4,0.0,0.0,97.0,151.9,37.416573867739416,0.0,0.0,0.0,0.0,0.0,2.138089935299395,-4.27617987059879,-2.138089935299395,0.0,107.97354173261945,58.797473220733366,783.6099612872283,14.250369418770468,4.27617987059879,0.0,0.0,4.27617987059879,0.0,0.0,103.69736186202066,162.38793058598907,2007
Andre' Davis,HOU,WR,28,14,8,0,0,0,0,0,0,0,0.0,0,63.0,33,583,17.67,3,1.0,0.0,6,1.0,0.0,96.0,129.3,29.93325909419153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.34983296193094,35.27848393244002,623.2532161397737,18.89002457837016,3.2071349029490928,1.0690449676496976,0.0,6.4142698058981855,1.0690449676496976,0.0,102.62831689437097,138.2275143171059,2007
Santana Moss,WAS,WR,28,14,14,0,0,0,0,0,3,13,4.33,0,115.0,61,808,13.25,3,2.0,2.0,3,0.0,0.0,96.0,157.1,29.93325909419153,0.0,0.0,0.0,0.0,0.0,3.2071349029490928,13.897584579446068,4.62896470992319,0.0,122.94017127971522,65.21174302663155,863.7883338609556,14.164845821358492,3.2071349029490928,2.138089935299395,2.138089935299395,3.2071349029490928,0.0,0.0,102.62831689437097,167.94696441776748,2007
Jerious Norwood,ATL,RB,24,15,2,0,0,0,0,0,103,613,5.95,1,39.0,28,277,9.89,0,0.0,0.0,1,0.0,0.0,95.0,123.0,24.78709341572747,0.0,0.0,0.0,0.0,0.0,106.37794257583037,633.103677660039,6.145133575982435,1.0327955589886444,40.27902680055713,28.918275651682045,286.0843698398545,10.214348078397695,0.0,0.0,0.0,1.0327955589886444,0.0,0.0,98.11557810392122,127.03385375560327,2007
David Patten,NOR,WR,33,16,5,0,0,0,0,0,2,-5,-2.5,0,87.0,54,792,14.67,3,2.0,1.0,3,0.0,0.0,95.0,148.7,33.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,-2.5,0.0,87.0,54.0,792.0,14.67,3.0,2.0,1.0,3.0,0.0,0.0,95.0,148.7,2007
Aaron Stecker,NOR,RB,32,16,6,0,0,0,0,0,115,448,3.9,5,43.0,36,211,5.86,0,1.0,1.0,5,0.0,0.0,94.0,129.9,32.0,0.0,0.0,0.0,0.0,0.0,115.0,448.0,3.9,5.0,43.0,36.0,211.0,5.86,0.0,1.0,1.0,5.0,0.0,0.0,94.0,129.9,2007
Amani Toomer,NYG,WR,33,16,15,0,0,0,0,0,0,0,0.0,0,104.0,59,760,12.88,3,0.0,0.0,3,0.0,0.0,94.0,153.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,59.0,760.0,12.88,3.0,0.0,0.0,3.0,0.0,0.0,94.0,153.0,2007
Roydell Williams,TEN,WR,26,16,14,0,0,0,0,0,2,-17,-8.5,0,93.0,55,719,13.07,4,0.0,0.0,4,0.0,0.0,94.0,149.2,26.0,0.0,0.0,0.0,0.0,0.0,2.0,-17.0,-8.5,0.0,93.0,55.0,719.0,13.07,4.0,0.0,0.0,4.0,0.0,0.0,94.0,149.2,2007
Brandon Stokley,DEN,WR,31,13,9,0,0,0,0,0,1,-6,-6.0,0,71.0,40,635,15.88,5,0.0,0.0,5,0.0,0.0,93.0,132.9,34.391412165964205,0.0,0.0,0.0,0.0,0.0,1.1094003924504583,-6.65640235470275,-6.65640235470275,0.0,78.76742786398253,44.376015698018335,704.469249206041,17.61727823211328,5.547001962252292,0.0,0.0,5.547001962252292,0.0,0.0,103.17423649789262,147.43931215666592,2007
Arnaz Battle,SFO,WR,27,16,15,0,0,0,0,0,4,4,1.0,1,104.0,50,600,12.0,5,3.0,2.0,6,0.0,0.0,92.0,142.4,27.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,104.0,50.0,600.0,12.0,5.0,3.0,2.0,6.0,0.0,0.0,92.0,142.4,2007
Leon Washington,NYJ,RB,25,16,4,1,1,36,0,0,71,353,4.97,3,51.0,36,213,5.92,0,4.0,2.0,6,1.0,0.0,92.0,128.0,25.0,1.0,1.0,36.0,0.0,0.0,71.0,353.0,4.97,3.0,51.0,36.0,213.0,5.92,0.0,4.0,2.0,6.0,1.0,0.0,92.0,128.0,2007
