rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
310,Joe Burns,BUF,RB,24,16,1,0,0,0,0,0,39,113,2.9,0,9.0,7,62,8.86,0,1.0,,0,,,18.0,24.5,27.5,21.0,,101,
311,Jameel Cook,TAM,RB,24,14,8,0,0,0,0,0,1,-1,-1.0,0,30.0,20,120,6.0,1,0.0,,1,,,18.0,37.9,40.9,27.9,,100,
312,Keith Heinrich,CLE,TE,24,7,3,0,0,0,0,0,0,0,,0,9.0,8,64,8.0,2,0.0,,2,,,18.0,26.4,26.4,22.4,,48,
313,James Hodgins,ARI,RB,26,16,8,0,0,0,0,0,2,6,3.0,0,19.0,14,58,4.14,2,1.0,,2,,,18.0,32.4,32.4,25.4,,98,
314,Rob Konrad,MIA,RB,27,14,12,0,0,0,0,0,4,17,4.25,0,19.0,16,166,10.38,0,0.0,,0,,,18.0,34.3,37.3,26.3,,99,
315,Visanthe Shiancoe,NYG,TE,23,16,7,0,0,0,0,0,0,0,,0,23.0,10,56,5.6,2,0.0,,2,,,18.0,27.6,27.6,22.6,,49,
316,Aaron Walker,SFO,TE,23,16,2,0,0,0,0,0,0,0,,0,13.0,8,116,14.5,1,0.0,,1,,,18.0,25.6,28.6,21.6,,50,
317,Cortez Hankton,JAX,WR,22,16,0,0,0,0,0,0,0,0,,0,41.0,17,166,9.76,0,0.0,,0,,,17.0,33.6,36.6,25.1,,115,
318,Donald Lee,MIA,TE,23,16,5,0,0,0,0,0,0,0,,0,11.0,7,110,15.71,1,0.0,,1,,,17.0,24.0,27.0,20.5,,51,
319,Jermaine Lewis,JAX,WR,29,2,0,0,0,0,0,0,1,6,6.0,0,4.0,4,100,25.0,1,0.0,,1,,,17.0,20.6,23.6,18.6,,116,
320,Frank Sanders,BAL,WR,30,13,0,0,0,0,0,0,0,0,,0,29.0,14,170,12.14,0,0.0,,0,,,17.0,31.0,34.0,24.0,,114,
321,Dedric Ward,2TM,WR,29,7,0,0,0,0,0,0,0,0,,0,13.0,7,106,15.14,1,0.0,,1,,,17.0,23.6,26.6,20.1,,117,
322,Marc Boerigter,KAN,WR,25,15,0,0,0,0,0,0,0,0,,0,26.0,11,158,14.36,0,0.0,,0,,,16.0,26.8,29.8,21.3,,118,
323,Danny Kanell,DEN,QB,30,5,2,53,103,442,2,5,6,5,0.83,0,0.0,0,0,,0,3.0,,0,,,16.0,16.2,24.2,21.2,,50,
324,Lorenzo Neal,SDG,RB,33,16,15,0,0,0,0,0,18,40,2.22,1,25.0,16,62,3.88,0,0.0,,1,,,16.0,32.2,32.2,24.2,,102,
325,Marcellus Rivers,NYG,TE,25,12,6,0,0,0,0,0,0,0,,0,22.0,17,155,9.12,0,0.0,,0,,,16.0,32.5,35.5,24.0,,52,
326,Steve Beuerlein,DEN,QB,38,4,2,33,63,389,2,5,5,13,2.6,0,0.0,0,0,,0,3.0,,0,,,15.0,14.9,22.9,19.9,,52,
327,Brad Hoover,CAR,RB,27,16,9,0,0,0,0,0,6,21,3.5,0,20.0,12,72,6.0,1,1.0,,1,,,15.0,27.3,27.3,21.3,,103,
328,Larry Johnson,KAN,RB,24,6,0,0,0,0,0,0,20,85,4.25,1,3.0,1,2,2.0,0,0.0,,1,,,15.0,15.7,15.7,15.2,,105,
329,Neil O'Donnell,TEN,QB,37,1,1,18,27,232,2,1,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,15.0,15.2,16.2,16.2,,51,
330,Musa Smith,BAL,RB,21,11,0,0,0,0,0,0,9,31,3.44,2,0.0,0,0,,0,1.0,,2,,,15.0,15.1,15.1,15.1,,104,
331,J.J. Stokes,2TM,WR,31,7,3,0,0,0,0,0,0,0,,0,19.0,15,154,10.27,0,0.0,,0,,,15.0,30.4,33.4,22.9,,119,
332,Bobby Wade,CHI,WR,22,12,1,0,0,0,0,0,5,14,2.8,0,18.0,12,137,11.42,0,1.0,,0,,,15.0,27.1,30.1,21.1,,120,
333,Derick Armstrong,HOU,WR,24,8,1,0,0,0,0,0,0,0,,0,13.0,7,75,10.71,1,0.0,,1,,,14.0,20.5,20.5,17.0,,124,
334,Chris Baker,NYJ,TE,24,16,0,0,0,0,0,0,0,0,,0,18.0,14,137,9.79,0,0.0,,0,,,14.0,27.7,30.7,20.7,,56,
335,Ki-Jana Carter,NOR,RB,30,8,0,0,0,0,0,0,19,72,3.79,1,3.0,1,11,11.0,0,0.0,,1,,,14.0,15.3,15.3,14.8,,106,
336,Cam Cleeland,STL,TE,28,16,10,0,0,0,0,0,2,-5,-2.5,0,16.0,10,145,14.5,0,1.0,,0,,,14.0,24.0,27.0,19.0,,54,
337,Antonio Freeman,GNB,WR,31,15,0,0,0,0,0,0,0,0,,0,22.0,14,141,10.07,0,0.0,,0,,,14.0,28.1,31.1,21.1,,122,
338,Reggie Kelly,CIN,TE,26,12,11,0,0,0,0,0,0,0,,0,21.0,13,81,6.23,1,0.0,,1,,,14.0,27.1,27.1,20.6,,53,
339,Adrian Murrell,DAL,RB,33,3,0,0,0,0,0,0,28,107,3.82,0,4.0,4,32,8.0,0,0.0,,0,,,14.0,17.9,20.9,15.9,,107,
340,David Patten,NWE,WR,29,6,5,0,0,0,0,0,1,4,4.0,0,22.0,9,140,15.56,0,0.0,,0,,,14.0,23.4,26.4,18.9,,121,
341,Artose Pinner,DET,RB,25,3,2,0,0,0,0,0,39,99,2.54,0,7.0,5,40,8.0,0,0.0,,0,,,14.0,18.9,18.9,16.4,,108,
342,Tony Richardson,KAN,RB,32,16,10,0,0,0,0,0,24,60,2.5,0,16.0,12,76,6.33,0,0.0,,0,,,14.0,25.6,25.6,19.6,,109,
343,Jamal Robertson,SFO,RB,26,9,0,0,0,0,0,0,32,136,4.25,0,2.0,0,0,,0,0.0,,0,,,14.0,13.6,16.6,13.6,,110,
344,Darnell Sanders,CLE,TE,24,16,12,0,0,0,0,0,0,0,,0,21.0,15,95,6.33,1,1.0,1.0,1,,,14.0,28.5,29.5,21.0,,57,
345,Jermaine Wiggins,CAR,TE,28,16,11,0,0,0,0,0,0,0,,0,20.0,8,80,10.0,1,0.0,,1,,,14.0,22.0,22.0,18.0,,55,
346,Karl Williams,TAM,WR,32,13,0,0,0,0,0,0,1,2,2.0,0,17.0,7,114,16.29,0,0.0,,0,1.0,,14.0,20.6,23.6,17.1,,123,
347,David Allen,JAX,RB,25,14,0,0,0,0,0,0,4,8,2.0,0,7.0,6,60,10.0,1,2.0,,1,,,13.0,18.8,18.8,15.8,,111,
348,Steve Bush,ARI,TE,29,16,4,0,0,0,0,0,0,0,,0,17.0,11,71,6.45,1,0.0,,1,,,13.0,24.1,24.1,18.6,,60,
349,Steve Heiden,CLE,TE,27,9,9,0,0,0,0,0,0,0,,0,31.0,18,134,7.44,0,0.0,,0,,,13.0,31.4,34.4,22.4,,58,
350,Kurt Kittner,ATL,QB,23,7,4,44,114,391,2,6,8,13,1.63,0,0.0,0,0,,0,0.0,,0,,,13.0,12.9,21.9,18.9,,53,
351,Josh Norman,SDG,TE,23,7,1,0,0,0,0,0,0,0,,0,12.0,6,72,12.0,1,0.0,,1,,,13.0,19.2,19.2,16.2,,59,
352,Jeff Robinson,DAL,TE,33,16,0,0,0,0,0,0,0,0,,0,2.0,2,8,4.0,2,0.0,,2,,,13.0,14.8,14.8,13.8,,61,
353,Alex Bannister,SEA,WR,24,16,2,0,0,0,0,0,0,0,,0,12.0,3,61,20.33,1,0.0,,1,,,12.0,15.1,15.1,13.6,,126,
354,Erik Bickerstaff,DAL,RB,23,4,0,0,0,0,0,0,19,56,2.95,1,0.0,0,0,,0,0.0,,1,,,12.0,11.6,11.6,11.6,,112,
355,Reche Caldwell,SDG,WR,24,9,4,0,0,0,0,0,5,39,7.8,0,34.0,8,80,10.0,0,0.0,,0,,,12.0,19.9,19.9,15.9,,127,
356,Jim Finn,NYG,RB,27,15,9,0,0,0,0,0,0,0,,0,20.0,14,115,8.21,0,0.0,,0,,,12.0,25.5,28.5,18.5,,113,
357,Quentin McCord,ATL,WR,25,9,2,0,0,0,0,0,2,2,1.0,0,23.0,9,121,13.44,0,0.0,,0,,,12.0,21.3,24.3,16.8,,125,
358,Shad Meier,TEN,TE,25,15,6,0,0,0,0,0,0,0,,0,19.0,13,159,12.23,0,1.0,2.0,0,,,12.0,24.9,29.9,18.4,,62,
359,Dwayne Carswell,DEN,TE,31,16,10,0,0,0,0,0,0,0,,0,18.0,6,53,8.83,1,0.0,,1,,,11.0,17.3,17.3,14.3,,63,
360,Jerame Tuman,PIT,TE,27,16,12,0,0,0,0,0,0,0,,0,19.0,12,113,9.42,0,0.0,,0,,,11.0,23.3,26.3,17.3,,64,
361,Kurt Warner,STL,QB,32,2,1,38,65,365,1,1,1,0,0.0,0,0.0,0,0,,0,6.0,3.0,0,,,11.0,10.6,17.6,11.6,,54,
362,Damien Anderson,ARI,RB,24,16,0,0,0,0,0,0,18,68,3.78,0,12.0,6,36,6.0,0,0.0,,0,,,10.0,16.4,16.4,13.4,,114,
363,Rickey Dudley,TAM,TE,31,7,2,0,0,0,0,0,0,0,,0,11.0,7,42,6.0,1,0.0,,1,,,10.0,17.2,17.2,13.7,,65,
364,Dondre Gilliam,SDG,WR,26,5,1,0,0,0,0,0,0,0,,0,8.0,6,95,15.83,0,0.0,,0,,,10.0,15.5,15.5,12.5,,130,
365,Taylor Jacobs,WAS,WR,22,8,0,0,0,0,0,0,0,0,,0,6.0,3,37,12.33,1,0.0,,1,,,10.0,12.7,12.7,11.2,,129,
366,Greg Lewis,PHI,WR,23,11,0,0,0,0,0,0,0,0,,0,9.0,6,95,15.83,0,0.0,,0,,,10.0,15.5,15.5,12.5,,131,
367,Brian Mitchell,NYG,RB,35,16,0,0,0,0,0,0,4,20,5.0,1,5.0,4,38,9.5,0,5.0,1.0,1,,,10.0,13.8,14.8,11.8,,115,
368,Aaron Moorehead,IND,WR,23,7,0,0,0,0,0,0,0,0,,0,10.0,7,101,14.43,0,1.0,,0,,,10.0,17.1,20.1,13.6,,128,
369,Rabih Abdullah,CHI,RB,28,15,0,0,0,0,0,0,18,37,2.06,0,9.0,8,55,6.88,0,0.0,,0,,,9.0,17.2,17.2,13.2,,116,
370,Sam Gash,BUF,RB,34,16,10,0,0,0,0,0,1,3,3.0,0,13.0,11,83,7.55,0,1.0,,0,,,9.0,19.6,19.6,14.1,,118,
371,Tony Hollings,HOU,RB,22,14,1,0,0,0,0,0,38,102,2.68,0,6.0,2,25,12.5,0,2.0,2.0,0,,,9.0,10.7,15.7,9.7,,117,
372,Andre King,CLE,WR,30,15,0,0,0,0,0,0,0,0,,0,14.0,9,88,9.78,0,0.0,,0,,,9.0,17.8,17.8,13.3,,133,
373,Shaun King,TAM,QB,26,3,0,15,22,130,1,1,4,20,5.0,0,0.0,0,0,,0,0.0,,0,,,9.0,9.2,10.2,10.2,,55,
374,Kevin Swayne,NYJ,WR,28,15,0,0,0,0,0,0,0,0,,0,10.0,2,29,14.5,1,0.0,,1,,,9.0,10.9,10.9,9.9,,132,
375,Marques Tuiasosopo,OAK,QB,24,4,1,25,45,324,0,3,6,22,3.67,0,0.0,0,0,,0,2.0,,0,,,9.0,9.2,15.2,12.2,,56,
376,John Avery,MIN,RB,27,6,0,0,0,0,0,0,1,0,0.0,0,4.0,2,24,12.0,1,1.0,,1,,,8.0,10.4,10.4,9.4,,119,
377,Woodrow Dantzler,ATL,RB,24,9,0,0,1,0,0,0,8,21,2.63,1,0.0,0,0,,0,0.0,,1,,,8.0,8.1,8.1,8.1,,120,
378,Doug Gabriel,OAK,WR,23,12,0,0,0,0,0,0,0,0,,0,1.0,1,17,17.0,0,0.0,,1,,,8.0,8.7,8.7,8.2,,134,
379,Verron Haynes,PIT,RB,24,12,0,0,0,0,0,0,20,63,3.15,0,10.0,7,57,8.14,0,2.0,2.0,0,,,8.0,15.0,17.0,11.5,,121,
380,Will Heller,TAM,TE,22,9,1,0,0,0,0,0,0,0,,0,4.0,2,15,7.5,1,0.0,,1,,,8.0,9.5,9.5,8.5,,68,
381,Jabari Holloway,HOU,TE,25,15,9,0,0,0,0,0,0,0,,0,10.0,8,84,10.5,0,0.0,,0,,,8.0,16.4,16.4,12.4,,66,
382,Bryan Johnson,WAS,RB,25,16,11,0,0,0,0,0,2,5,2.5,0,12.0,9,71,7.89,0,0.0,,0,,,8.0,16.6,16.6,12.1,,123,
383,Kevin Lockett,NYJ,WR,29,3,0,0,0,0,0,0,0,0,,0,7.0,5,76,15.2,0,0.0,,0,,,8.0,12.6,12.6,10.1,,135,
384,Dustin Lyman,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,13.0,11,80,7.27,0,0.0,,0,,,8.0,19.0,19.0,13.5,,67,
385,Adrian Peterson,CHI,RB,24,6,1,0,0,0,0,0,22,70,3.18,0,1.0,1,5,5.0,0,0.0,,0,,,8.0,8.5,8.5,8.0,,124,
386,Rod Smart,CAR,RB,26,16,0,0,0,0,0,0,20,49,2.45,0,3.0,3,11,3.67,0,2.0,2.0,1,,,8.0,11.0,13.0,9.5,,122,
387,Reggie Barlow,TAM,WR,30,11,0,0,0,0,0,0,0,0,,0,6.0,3,27,9.0,1,1.0,1.0,1,,,7.0,9.7,10.7,8.2,,139,
388,Eddie Berlin,TEN,WR,25,14,0,0,0,0,0,0,0,0,,0,2.0,1,50,50.0,1,2.0,2.0,1,,,7.0,8.0,10.0,7.5,,136,
389,Todd Bouman,NOR,QB,31,4,0,7,13,81,1,0,3,1,0.33,0,0.0,0,0,,0,1.0,1.0,0,,1.0,7.0,7.3,8.3,7.3,,58,
390,Mark Bruener,PIT,TE,31,14,0,0,0,0,0,0,0,0,,0,6.0,2,12,6.0,1,0.0,,1,,,7.0,9.2,9.2,8.2,,69,
391,Jesse Chatman,SDG,RB,24,16,0,0,0,0,0,0,8,17,2.13,0,5.0,5,54,10.8,0,0.0,,0,,,7.0,12.1,12.1,9.6,,125,
392,Clarence Coleman,BUF,WR,23,14,0,0,0,0,0,0,0,0,,0,17.0,8,69,8.63,0,0.0,,0,,,7.0,14.9,14.9,10.9,,137,
393,Zeron Flemister,WAS,TE,27,12,9,0,0,0,0,0,0,0,,0,17.0,9,89,9.89,0,1.0,1.0,0,,,7.0,15.9,16.9,11.4,,71,
394,David Garrard,JAX,QB,25,2,0,9,12,86,1,0,0,0,,0,0.0,0,0,,0,0.0,,0,,,7.0,7.4,7.4,7.4,,57,
395,Shaun McDonald,STL,WR,22,8,1,0,0,0,0,0,2,7,3.5,0,21.0,10,62,6.2,0,1.0,,0,,,7.0,16.9,16.9,11.9,,138,
396,Jimmy Redmond,JAX,WR,26,12,0,0,0,0,0,0,0,0,,0,7.0,3,67,22.33,0,0.0,,0,,,7.0,9.7,9.7,8.2,,140,
397,O.J. Santiago,OAK,TE,29,12,7,0,0,0,0,0,0,0,,0,7.0,5,69,13.8,0,0.0,,0,,,7.0,11.9,11.9,9.4,,72,
398,Josh Scobey,ARI,RB,24,15,0,0,0,0,0,0,0,0,,0,1.0,1,9,9.0,0,0.0,,1,,,7.0,7.9,7.9,7.4,,126,
399,Jerramy Stevens,SEA,TE,24,16,3,0,0,0,0,0,0,0,,0,19.0,6,72,12.0,0,0.0,,0,,,7.0,13.2,13.2,10.2,,70,
400,R.J. Bowers,CLE,RB,29,1,0,0,0,0,0,0,0,0,,0,2.0,1,2,2.0,1,0.0,,1,,,6.0,7.2,7.2,6.7,,128,
401,Avon Cobourne,DET,RB,24,7,0,0,0,0,0,0,10,27,2.7,0,9.0,4,30,7.5,0,0.0,,0,,,6.0,9.7,9.7,7.7,,130,
402,Eddie Drummond,DET,WR,23,6,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0,,0,1.0,,1,,,6.0,6.1,6.1,6.1,,141,
403,Heath Evans,SEA,RB,25,14,0,0,0,0,0,0,7,24,3.43,0,2.0,2,34,17.0,0,0.0,,0,,,6.0,7.8,7.8,6.8,,129,
404,Ryan Neufeld,BUF,TE,28,16,1,0,0,0,0,0,1,14,14.0,0,5.0,3,41,13.67,0,0.0,,0,,,6.0,8.5,8.5,7.0,,73,
405,Dave Ragone,HOU,QB,24,2,2,20,40,135,0,1,6,51,8.5,0,1.0,1,-5,-5.0,0,4.0,1.0,0,,,6.0,7.0,9.0,7.5,,59,
406,Walter Rasby,NOR,TE,31,16,7,0,0,0,0,0,0,0,,0,7.0,6,55,9.17,0,0.0,,0,,,6.0,11.5,11.5,8.5,,74,
407,Sage Rosenfels,MIA,QB,25,2,0,4,6,50,1,0,1,-1,-1.0,0,0.0,0,0,,0,0.0,,0,,,6.0,5.9,5.9,5.9,,60,
408,Lamar Smith,NOR,RB,33,4,0,0,0,0,0,0,11,61,5.55,0,1.0,1,2,2.0,0,0.0,,0,,,6.0,7.3,7.3,6.8,,127,
409,Randal Williams,DAL,,25,15,0,0,0,0,0,0,0,0,,0,3.0,0,0,,0,0.0,,1,,,6.0,6.0,6.0,6.0,,142,
410,Obafemi Ayanbadejo,MIA,RB,28,16,2,0,0,0,0,0,1,-2,-2.0,0,13.0,12,53,4.42,0,1.0,,0,,,5.0,17.1,17.1,11.1,,131,
411,Travis Brown,BUF,QB,26,2,0,14,18,160,0,1,1,5,5.0,0,0.0,0,0,,0,0.0,,0,,,5.0,4.9,5.9,5.9,,61,
412,Oronde Gadsden,MIA,WR,32,6,0,0,0,0,0,0,0,0,,0,9.0,4,48,12.0,0,0.0,,0,,,5.0,8.8,8.8,6.8,,147,
413,Hunter Goodwin,MIN,TE,31,16,5,0,0,0,0,0,0,0,,0,5.0,4,26,6.5,0,0.0,,0,1.0,,5.0,8.6,8.6,6.6,,77,
414,Shawn Jefferson,DET,WR,34,7,3,0,0,0,0,0,1,3,3.0,0,11.0,6,46,7.67,0,0.0,,0,,,5.0,10.9,10.9,7.9,,146,
415,David Kircus,DET,WR,23,5,2,0,0,0,0,0,0,0,,0,12.0,3,53,17.67,0,0.0,,0,,,5.0,8.3,8.3,6.8,,143,
416,Brian Kozlowski,ATL,TE,33,16,9,0,0,0,0,0,0,0,,0,27.0,10,87,8.7,0,1.0,2.0,0,,,5.0,14.7,16.7,9.7,,76,
417,Jason McAddley,ARI,WR,24,2,0,0,0,0,0,0,0,0,,0,12.0,4,53,13.25,0,0.0,,0,,,5.0,9.3,9.3,7.3,,144,
418,Ahmad Merritt,CHI,WR,26,15,1,0,0,0,0,0,0,0,,0,10.0,3,50,16.67,0,1.0,,0,,,5.0,8.0,8.0,6.5,,145,
419,Patrick Pass,NWE,RB,26,13,1,0,0,0,0,0,6,27,4.5,0,8.0,4,21,5.25,0,0.0,,0,,,5.0,8.8,8.8,6.8,,133,
420,Robert Royal,WAS,TE,24,6,6,0,0,0,0,0,0,0,,0,11.0,5,48,9.6,0,1.0,,0,,,5.0,9.8,9.8,7.3,,75,
421,Paul Smith,DET,RB,25,7,0,0,0,0,0,0,2,5,2.5,0,6.0,5,45,9.0,0,0.0,,0,,,5.0,10.0,10.0,7.5,,132,
422,Sam Aiken,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,8.0,3,35,11.67,0,0.0,,0,,,4.0,6.5,6.5,5.0,,150,
423,Doug Chapman,MIN,RB,26,4,0,0,0,0,0,0,15,33,2.2,0,1.0,1,8,8.0,0,0.0,,0,,,4.0,5.1,5.1,4.6,,134,
424,Chris Cole,DEN,WR,26,11,0,0,0,0,0,0,2,8,4.0,0,8.0,3,36,12.0,0,1.0,,0,,,4.0,7.4,7.4,5.9,,148,
425,James Fenderson,NOR,RB,27,9,0,0,0,0,0,0,4,14,3.5,0,1.0,1,5,5.0,0,0.0,,0,1.0,,4.0,4.9,4.9,4.4,,136,
426,Rob Johnson,2TM,QB,30,4,0,11,20,93,0,1,3,21,7.0,0,0.0,0,0,,0,0.0,,0,,,4.0,3.8,4.8,4.8,,62,
427,Kendall Newson,MIA,WR,23,6,0,0,0,0,0,0,0,0,,0,6.0,2,55,27.5,0,1.0,1.0,0,,,4.0,5.5,6.5,4.5,,151,
428,Moran Norris,HOU,RB,25,16,9,0,0,0,0,0,0,0,,0,10.0,7,40,5.71,0,0.0,,0,,,4.0,11.0,11.0,7.5,,135,
429,Willie Ponder,NYG,WR,23,4,0,0,0,0,0,0,0,0,,0,11.0,7,35,5.0,0,0.0,,0,,,4.0,10.5,10.5,7.0,,152,
430,J.R. Redmond,OAK,RB,26,1,0,0,0,0,0,0,9,30,3.33,0,2.0,1,6,6.0,0,0.0,,0,,,4.0,4.6,4.6,4.1,,137,
431,Mike Seidman,CAR,TE,22,12,5,0,0,0,0,0,0,0,,0,10.0,5,35,7.0,0,0.0,,0,,,4.0,8.5,8.5,6.0,,78,
432,Edell Shepherd,TAM,WR,23,2,0,0,0,0,0,0,0,0,,0,6.0,4,38,9.5,0,0.0,,0,,,4.0,7.8,7.8,5.8,,149,
433,Byron Chamberlain,WAS,TE,32,4,1,0,0,0,0,0,0,0,,0,4.0,4,29,7.25,0,0.0,,0,,,3.0,6.9,6.9,4.9,,82,
434,Ronald Curry,OAK,WR,24,16,2,0,0,0,0,0,1,0,0.0,0,10.0,5,31,6.2,0,1.0,,0,,,3.0,8.1,8.1,5.6,,153,
435,Talman Gardner,NOR,WR,23,10,1,0,0,0,0,0,0,0,,0,15.0,3,29,9.67,0,0.0,,0,,,3.0,5.9,5.9,4.4,,154,
436,Karl Hankton,CAR,WR,33,14,0,0,0,0,0,0,0,0,,0,4.0,2,27,13.5,0,0.0,,0,,,3.0,4.7,4.7,3.7,,156,
437,Patrick Hape,DEN,TE,29,16,0,0,0,0,0,0,0,0,,0,4.0,3,30,10.0,0,0.0,,0,,,3.0,6.0,6.0,4.5,,80,
438,Frisman Jackson,CLE,WR,24,5,0,0,1,0,0,0,0,0,,0,5.0,2,29,14.5,0,0.0,,0,,,3.0,4.9,4.9,3.9,,155,
439,Leon Johnson,SDG,RB,29,14,0,0,0,0,0,0,4,26,6.5,0,2.0,0,0,,0,1.0,,0,,,3.0,2.6,2.6,2.6,,143,
440,Delvin Joyce,NYG,RB,25,16,0,0,0,0,0,0,11,39,3.55,0,5.0,3,7,2.33,0,1.0,1.0,0,,,3.0,5.6,6.6,4.1,,144,
441,Chris Luzar,JAX,TE,24,11,1,0,0,0,0,0,0,0,,0,4.0,3,30,10.0,0,0.0,,0,,,3.0,6.0,6.0,4.5,,81,
442,Chad Mustard,CLE,TE,26,10,0,0,0,0,0,0,0,0,,0,6.0,4,29,7.25,0,0.0,,0,,,3.0,6.9,6.9,4.9,,83,
443,Jeb Putzier,DEN,TE,24,4,0,0,0,0,0,0,0,0,,0,5.0,4,34,8.5,0,0.0,,0,,,3.0,7.4,7.4,5.4,,79,
444,Cecil Sapp,DEN,RB,25,1,0,0,0,0,0,0,12,31,2.58,0,0.0,0,0,,0,0.0,,0,,,3.0,3.1,3.1,3.1,,138,
445,John Simon,WAS,RB,25,4,0,0,0,0,0,0,3,9,3.0,0,3.0,3,21,7.0,0,1.0,,0,,,3.0,6.0,6.0,4.5,,140,
446,Terrelle Smith,NOR,RB,25,15,10,0,0,0,0,0,0,0,,0,10.0,6,28,4.67,0,0.0,,0,,,3.0,8.8,8.8,5.8,,142,
447,Zuriel Smith,DAL,WR,23,9,0,0,0,0,0,0,0,0,,0,3.0,3,46,15.33,0,3.0,1.0,0,,,3.0,5.6,6.6,4.1,,157,
448,Charles Stackhouse,MIN,RB,23,14,2,0,0,0,0,0,1,0,0.0,0,7.0,6,30,5.0,0,0.0,,0,,,3.0,9.0,9.0,6.0,,141,
449,Jonathan Wells,HOU,RB,24,13,0,0,0,0,0,0,5,14,2.8,0,4.0,2,17,8.5,0,0.0,,0,,,3.0,5.1,5.1,4.1,,139,
450,Stephen Alexander,SDG,,28,3,0,0,0,0,0,0,0,0,,0,6.0,0,0,,0,0.0,,0,1.0,,2.0,2.0,2.0,2.0,,85,
451,Bill Baber,KAN,TE,24,16,0,0,0,0,0,0,0,0,,0,1.0,1,20,20.0,0,0.0,,0,,,2.0,3.0,3.0,2.5,,86,
452,Antonio Brown,BUF,WR,25,16,0,0,0,0,0,0,1,17,17.0,0,0.0,0,0,,0,1.0,,0,,,2.0,1.7,1.7,1.7,,160,
453,Todd Collins,KAN,QB,32,5,0,9,12,74,0,0,8,-7,-0.88,0,0.0,0,0,,0,0.0,,0,,,2.0,2.3,2.3,2.3,,63,
454,Joe Davenport,IND,TE,27,16,2,0,0,0,0,0,0,0,,0,8.0,3,23,7.67,0,0.0,,0,,,2.0,5.3,5.3,3.8,,84,
455,Darnell Dinkins,NYG,TE,26,7,0,0,0,0,0,0,0,0,,0,5.0,2,16,8.0,0,0.0,,0,,,2.0,3.6,3.6,2.6,,88,
456,Kevin Dyson,CAR,WR,28,1,0,0,0,0,0,0,0,0,,0,2.0,2,15,7.5,0,0.0,,0,,,2.0,3.5,3.5,2.5,,162,
457,Omar Easy,KAN,RB,26,15,0,0,0,0,0,0,0,0,,0,5.0,3,19,6.33,0,0.0,,0,,,2.0,4.9,4.9,3.4,,147,
458,Chris Hetherington,OAK,RB,31,14,1,0,0,0,0,0,0,0,,0,4.0,2,23,11.5,0,0.0,,0,,,2.0,4.3,4.3,3.3,,145,
459,Keenan Howry,MIN,WR,22,16,1,0,0,0,0,0,0,0,,0,6.0,2,15,7.5,0,0.0,,0,,,2.0,3.5,3.5,2.5,,163,
460,Brock Huard,IND,QB,27,2,0,2,3,22,0,0,3,8,2.67,0,0.0,0,0,,0,1.0,,0,,,2.0,1.7,1.7,1.7,,64,
461,Kevin Kasper,ARI,WR,26,7,0,0,0,0,0,0,1,-4,-4.0,0,6.0,1,23,23.0,0,0.0,,0,,,2.0,2.9,2.9,2.4,,158,
462,George Layne,ATL,RB,25,3,0,0,0,0,0,0,1,15,15.0,0,2.0,1,3,3.0,0,0.0,,0,,,2.0,2.8,2.8,2.3,,148,
463,Jamar Martin,DAL,RB,23,14,1,0,0,0,0,0,4,7,1.75,0,4.0,2,9,4.5,0,0.0,,0,,,2.0,3.6,3.6,2.6,,149,
464,Tee Martin,OAK,QB,25,2,0,6,16,69,0,1,5,28,5.6,0,0.0,0,0,,0,3.0,1.0,0,,,2.0,1.6,3.6,2.6,,65,
465,Lee Mays,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,3.0,2,17,8.5,0,0.0,,0,,,2.0,3.7,3.7,2.7,,161,
466,Fred McCrary,NWE,RB,31,6,3,0,0,0,0,0,3,3,1.0,0,5.0,2,12,6.0,0,0.0,,0,,,2.0,3.5,3.5,2.5,,150,
467,Sultan McCullough,WAS,RB,23,1,0,0,0,0,0,0,1,9,9.0,0,3.0,3,13,4.33,0,0.0,,0,,,2.0,5.2,5.2,3.7,,146,
468,Kevin Walter,CIN,WR,22,11,0,0,0,0,0,0,0,0,,0,4.0,3,18,6.0,0,0.0,,0,,,2.0,4.8,4.8,3.3,,159,
469,Kevin Ware,WAS,TE,23,11,2,0,0,0,0,0,0,0,,0,7.0,3,17,5.67,0,0.0,,0,,,2.0,4.7,4.7,3.2,,87,
470,Nick Luchey,GNB,RB,26,11,2,0,0,0,0,0,1,3,3.0,0,2.0,1,12,12.0,0,0.0,,0,,,2.0,2.5,2.5,2.0,,151,
471,B.J. Askew,NYJ,RB,23,16,0,0,0,0,0,0,2,9,4.5,0,0.0,0,0,,0,0.0,,0,,,1.0,0.9,0.9,0.9,,152,
