,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
146,147,Ronald Curry,OAK,WR,27,16,4,0,2,0,0,1,1,4,4.0,0,89.0,62,727,11.73,1,0.0,,1,,,77.0,139.1,143.1,109.1,,55,
147,148,Mewelde Moore,MIN,RB,24,16,0,1,1,15,1,0,24,131,5.46,0,62.0,46,468,10.17,1,3.0,,2,,,77.0,122.5,128.5,99.5,,45,
148,149,Correll Buckhalter,PHI,RB,28,16,1,0,0,0,0,0,83,345,4.16,2,28.0,24,256,10.67,1,2.0,1.0,3,,,76.0,100.1,107.1,88.1,,46,
149,150,Patrick Crayton,DAL,WR,27,16,7,0,0,0,0,0,0,0,,0,48.0,36,516,14.33,4,1.0,,4,,,76.0,111.6,114.6,93.6,,57,
150,151,Antwaan Randle El,WAS,WR,27,16,16,2,3,88,1,0,19,118,6.21,0,63.0,32,351,10.97,3,2.0,1.0,4,,,76.0,108.4,115.4,92.4,,56,
151,152,Kevan Barlow,NYJ,RB,27,12,3,0,0,0,0,0,131,370,2.82,6,10.0,7,21,3.0,0,1.0,,6,,,75.0,82.1,85.1,78.6,,47,
152,153,Randy Moss,OAK,WR,29,13,13,0,0,0,0,0,0,0,,0,96.0,42,553,13.17,3,0.0,,3,,,73.0,115.3,118.3,94.3,,58,
153,154,Wes Welker,MIA,WR,25,16,2,0,0,0,0,0,0,0,,0,100.0,67,687,10.25,1,3.0,1.0,1,,,73.0,139.7,143.7,106.2,,59,
154,155,Cedric Houston,NYJ,RB,24,8,1,0,0,0,0,0,113,374,3.31,5,8.0,7,43,6.14,0,0.0,,5,,,72.0,78.7,81.7,75.2,,48,
155,156,Drew Bledsoe,DAL,QB,34,6,6,90,169,1164,7,8,8,28,3.5,2,0.0,0,0,,0,3.0,1.0,2,,,71.0,71.4,83.4,79.4,,35,
156,157,Kevin Curtis,STL,WR,28,16,1,0,0,0,0,0,4,4,1.0,0,57.0,40,479,11.98,4,1.0,1.0,4,,,70.0,110.3,114.3,90.3,,60,
157,158,Heath Miller,PIT,TE,24,16,16,0,0,0,0,0,0,0,,0,55.0,34,393,11.56,5,0.0,,5,,,69.0,103.3,106.3,86.3,,13,
158,159,Michael Pittman,TAM,RB,31,16,3,0,0,0,0,0,50,245,4.9,1,76.0,47,405,8.62,0,2.0,1.0,1,,,69.0,116.0,123.0,92.5,,49,
159,160,Joe Jurevicius,CLE,WR,32,13,8,0,0,0,0,0,0,0,,0,65.0,40,495,12.38,3,0.0,,3,,,68.0,107.5,110.5,87.5,,62,
160,161,Eric Parker,SDG,WR,27,15,12,0,0,0,0,0,2,19,9.5,0,70.0,48,659,13.73,0,0.0,,0,,,68.0,115.8,118.8,91.8,,61,
161,162,Rod Smith,DEN,WR,36,16,16,0,0,0,0,0,1,-5,-5.0,0,94.0,52,512,9.85,3,2.0,1.0,3,,,67.0,118.7,122.7,92.7,,63,
162,163,Michael Turner,SDG,RB,24,13,0,0,0,0,0,0,80,502,6.28,2,3.0,3,47,15.67,0,0.0,,2,,,67.0,69.9,72.9,68.4,,50,
163,164,Troy Brown,NWE,WR,35,16,9,0,0,0,0,0,2,18,9.0,0,75.0,43,384,8.93,4,0.0,,4,1.0,,66.0,109.2,112.2,87.7,,64,
164,165,Kevin Faulk,NWE,RB,30,15,1,0,0,0,0,0,25,123,4.92,1,56.0,43,356,8.28,2,2.0,,3,,,66.0,108.9,114.9,87.4,,51,
165,166,Trent Green,KAN,QB,36,8,8,121,198,1342,7,9,19,59,3.11,0,0.0,0,0,,0,5.0,3.0,0,,1.0,66.0,65.6,80.6,74.6,,36,
166,167,Owen Daniels,HOU,TE,24,14,12,0,0,0,0,0,0,0,,0,51.0,34,352,10.35,5,0.0,,5,,,65.0,99.2,102.2,82.2,,14,
167,168,Vernand Morency,2TM,RB,26,14,2,0,0,0,0,0,96,434,4.52,2,19.0,17,118,6.94,0,2.0,1.0,2,,,65.0,82.2,89.2,73.7,,52,
168,169,Jay Cutler,DEN,QB,23,5,5,81,137,1001,9,5,12,18,1.5,0,0.0,0,0,,0,8.0,2.0,0,,,64.0,63.8,73.8,68.8,,37,
169,170,Brandon Jones,TEN,WR,24,16,10,0,0,0,0,0,1,3,3.0,0,53.0,27,384,14.22,4,0.0,,4,,,63.0,89.7,92.7,76.2,,66,
170,171,Maurice Morris,SEA,RB,27,16,8,0,0,0,0,0,161,604,3.75,0,20.0,11,46,4.18,0,1.0,1.0,0,,,63.0,74.0,78.0,68.5,,53,
171,172,Samie Parker,KAN,WR,25,16,15,0,0,0,0,0,3,7,2.33,0,68.0,41,561,13.68,1,0.0,,1,,,63.0,103.8,106.8,83.3,,65,
172,173,Kurt Warner,ARI,QB,35,6,5,108,168,1377,6,5,13,3,0.23,0,0.0,0,0,,0,10.0,3.0,0,,,63.0,63.4,74.4,68.4,,38,
173,174,Eric Moulds,HOU,WR,33,16,16,0,0,0,0,0,1,6,6.0,0,78.0,57,557,9.77,1,1.0,,1,,,62.0,119.3,122.3,90.8,,68,
174,175,Marcus Robinson,MIN,WR,31,10,3,0,0,0,0,0,0,0,,0,58.0,29,381,13.14,4,2.0,,4,,,62.0,91.1,94.1,76.6,,69,
175,176,Anthony Thomas,BUF,RB,29,16,2,0,0,0,0,0,107,378,3.53,2,24.0,22,139,6.32,0,1.0,1.0,2,,,62.0,83.7,90.7,72.7,,54,
176,177,Ernest Wilford,JAX,WR,27,16,12,0,0,0,0,0,0,0,,0,74.0,36,524,14.56,2,1.0,1.0,2,,,62.0,98.4,102.4,80.4,,67,
177,178,Dallas Clark,IND,TE,27,12,12,0,0,0,0,0,0,0,,0,57.0,30,367,12.23,4,0.0,,4,,,61.0,90.7,93.7,75.7,,15,
178,179,LaMont Jordan,OAK,RB,28,9,8,0,0,0,0,0,114,434,3.81,2,16.0,10,74,7.4,0,1.0,1.0,2,,,61.0,70.8,74.8,65.8,,55,
179,180,Seneca Wallace,SEA,QB,26,8,4,82,141,927,8,7,12,122,10.17,0,0.0,0,0,,0,5.0,3.0,0,,,61.0,61.3,77.3,68.3,,39,
180,181,Doug Gabriel,2TM,WR,26,15,5,0,0,0,0,0,0,0,,0,54.0,30,428,14.27,3,1.0,1.0,3,,,59.0,88.8,92.8,73.8,,70,
181,182,Sammy Morris,MIA,RB,29,12,4,0,0,0,0,0,92,400,4.35,1,35.0,21,162,7.71,0,4.0,2.0,1,,,58.0,79.2,87.2,68.7,,56,
182,183,Peerless Price,BUF,WR,30,16,15,0,0,0,0,0,5,18,3.6,0,78.0,49,402,8.2,3,1.0,1.0,3,,,58.0,107.0,111.0,82.5,,72,
183,184,Bobby Wade,TEN,WR,25,16,2,0,0,0,0,0,0,0,,0,58.0,33,461,13.97,2,2.0,,2,,,58.0,91.1,94.1,74.6,,71,
184,185,Cedrick Wilson,PIT,WR,28,15,12,1,1,21,0,0,2,14,7.0,0,69.0,37,504,13.62,1,2.0,1.0,1,,,57.0,93.6,97.6,75.1,,73,
185,186,Hank Baskett,PHI,WR,24,16,5,0,1,0,0,1,0,0,,0,42.0,22,464,21.09,2,0.0,,2,,,56.0,78.4,82.4,68.4,,74,
186,187,Drew Carter,CAR,WR,25,14,2,0,0,0,0,0,2,18,9.0,0,51.0,28,357,12.75,3,0.0,,3,,,56.0,83.5,86.5,69.5,,75,
187,188,Dan Campbell,DET,TE,30,16,11,0,0,0,0,0,0,0,,0,32.0,21,308,14.67,4,0.0,,4,,,55.0,75.8,78.8,65.3,,16,
188,189,Chris Baker,NYJ,TE,27,16,14,0,0,0,0,0,0,0,,0,45.0,31,300,9.68,4,0.0,,4,,,54.0,85.0,88.0,69.5,,18,
189,190,Josh Reed,BUF,WR,26,13,1,0,0,0,0,0,4,13,3.25,0,48.0,34,410,12.06,2,0.0,,2,,,54.0,88.3,91.3,71.3,,76,
190,191,Bo Scaife,TEN,TE,25,14,12,0,0,0,0,0,1,13,13.0,1,56.0,29,370,12.76,2,1.0,1.0,3,,,54.0,83.3,87.3,68.8,,17,
191,192,Amani Toomer,NYG,WR,32,8,8,0,0,0,0,0,1,0,0.0,0,43.0,32,360,11.25,3,0.0,,3,,,54.0,86.0,89.0,70.0,,77,
192,193,Terrance Copper,NOR,WR,24,15,4,0,0,0,0,0,1,8,8.0,0,42.0,23,385,16.74,3,2.0,2.0,3,,,53.0,76.3,81.3,64.8,,78,
193,194,Najeh Davenport,PIT,RB,27,13,0,0,0,0,0,0,60,221,3.68,1,21.0,15,193,12.87,1,2.0,,2,,,53.0,68.4,74.4,60.9,,57,
194,195,Tony Scheffler,DEN,TE,23,13,5,0,0,0,0,0,1,3,3.0,0,37.0,18,286,15.89,4,0.0,,4,,,53.0,70.9,73.9,61.9,,20,
195,196,George Wrighster,JAX,TE,25,16,10,0,0,0,0,0,0,0,,0,63.0,39,353,9.05,3,0.0,,3,,,53.0,92.3,95.3,72.8,,19,
196,197,Demetrius Williams,BAL,WR,23,16,0,0,0,0,0,0,0,0,,0,45.0,22,396,18.0,2,0.0,,2,,,52.0,73.6,76.6,62.6,,79,
197,198,Justin Griffith,ATL,RB,26,16,11,0,0,0,0,0,19,106,5.58,1,28.0,23,168,7.3,3,3.0,,4,,,51.0,74.4,80.4,62.9,,58,
198,199,Noah Herron,GNB,RB,24,16,0,0,0,0,0,0,37,150,4.05,1,35.0,29,211,7.28,2,2.0,2.0,3,,,50.0,79.1,87.1,64.6,,59,
199,200,Roscoe Parrish,BUF,WR,24,16,1,0,0,0,0,0,2,18,9.0,0,40.0,23,320,13.91,2,2.0,1.0,3,,,50.0,72.8,76.8,61.3,,80,
200,201,Ashley Lelie,ATL,WR,26,15,10,0,0,0,0,0,0,0,,0,68.0,28,430,15.36,1,0.0,,1,,,49.0,77.0,80.0,63.0,,81,
201,202,Billy McMullen,MIN,WR,26,16,0,0,0,0,0,0,0,0,,0,42.0,23,307,13.35,2,0.0,,3,,,49.0,71.7,74.7,60.2,,82,
202,203,Roddy White,ATL,WR,25,16,5,0,0,0,0,0,0,0,,0,65.0,30,506,16.87,0,1.0,1.0,0,,,49.0,78.6,82.6,63.6,,83,
203,204,Aaron Brooks,OAK,QB,30,8,8,110,192,1105,3,8,22,124,5.64,0,0.0,0,0,,0,5.0,3.0,0,,,47.0,46.6,63.6,54.6,,41,
204,205,Daunte Culpepper,MIA,QB,29,4,4,81,134,929,2,3,10,20,2.0,1,0.0,0,0,,0,3.0,,1,,,47.0,47.2,53.2,50.2,,40,
205,206,Jerramy Stevens,SEA,TE,27,11,6,0,0,0,0,0,0,0,,0,48.0,22,231,10.5,4,1.0,1.0,4,1.0,,47.0,69.1,73.1,58.1,,21,
206,207,Mark Bradley,CHI,WR,24,10,0,0,0,0,0,0,0,0,,0,23.0,14,282,20.14,3,0.0,,3,,,46.0,60.2,63.2,53.2,,84,
207,208,Michael Clayton,TAM,WR,24,12,9,0,0,0,0,0,5,41,8.2,0,65.0,33,356,10.79,1,2.0,,1,,,46.0,78.7,81.7,62.2,,86,
208,209,Ike Hilliard,TAM,WR,30,16,0,0,0,0,0,0,0,0,,0,55.0,34,339,9.97,2,3.0,,2,,,46.0,79.9,82.9,62.9,,85,
209,210,Troy Williamson,MIN,WR,23,14,11,0,0,0,0,0,0,0,,0,76.0,37,455,12.3,0,0.0,,0,,,46.0,82.5,85.5,64.0,,87,
210,211,Greg Lewis,PHI,WR,26,16,3,0,0,0,0,0,0,0,,0,34.0,24,348,14.5,2,1.0,1.0,2,,,45.0,68.8,72.8,56.8,,88,
211,212,Jermaine Wiggins,MIN,TE,31,16,3,0,0,0,0,0,0,0,,0,67.0,46,386,8.39,1,1.0,,1,,,45.0,90.6,93.6,67.6,,22,
212,213,Brandon Marshall,DEN,WR,22,15,1,0,0,0,0,0,2,12,6.0,0,37.0,20,309,15.45,2,1.0,,2,,,44.0,64.1,67.1,54.1,,89,
213,214,Vernon Davis,SFO,TE,22,10,8,0,0,0,0,0,2,5,2.5,0,42.0,20,265,13.25,3,1.0,1.0,3,,,43.0,63.0,67.0,53.0,,23,
214,215,Mike Alstott,TAM,RB,33,16,15,0,0,0,0,0,60,171,2.85,3,38.0,21,85,4.05,0,1.0,1.0,3,,,42.0,62.6,66.6,52.1,,60,
215,216,Ruvell Martin,GNB,WR,24,13,3,0,0,0,0,0,0,0,,0,43.0,21,358,17.05,1,0.0,,1,,,42.0,62.8,65.8,52.3,,90,
216,217,Courtney Anderson,OAK,TE,26,16,11,0,0,0,0,0,0,0,,0,43.0,25,285,11.4,2,1.0,,2,,,41.0,65.5,68.5,53.0,,26,
217,218,Tim Carter,NYG,WR,27,16,8,0,0,0,0,0,0,0,,0,48.0,22,253,11.5,2,1.0,1.0,3,,,41.0,63.3,67.3,52.3,,91,
218,219,Eric Johnson,SFO,TE,27,13,9,0,0,0,0,0,0,0,,0,49.0,34,292,8.59,2,0.0,,2,,,41.0,75.2,78.2,58.2,,24,
219,220,Justin McCareins,NYJ,WR,28,16,7,0,0,0,0,0,0,0,,0,40.0,23,347,15.09,1,1.0,,1,,,41.0,63.7,66.7,52.2,,92,
220,221,Keenan McCardell,SDG,WR,36,14,11,0,0,0,0,0,1,8,8.0,0,51.0,36,437,12.14,0,2.0,2.0,0,,,41.0,76.5,81.5,58.5,,93,
221,222,Alex Smith,TAM,TE,24,14,7,0,0,0,0,0,0,0,,0,53.0,35,250,7.14,3,1.0,1.0,3,,,41.0,76.0,80.0,58.5,,25,
222,223,Kenny Watson,CIN,RB,28,16,0,0,0,0,0,0,25,138,5.52,1,32.0,23,213,9.26,0,0.0,,1,,,41.0,64.1,70.1,52.6,,61,
223,224,Rashied Davis,CHI,WR,27,16,2,0,0,0,0,0,0,0,,0,56.0,22,303,13.77,2,1.0,1.0,2,,,40.0,62.3,66.3,51.3,,94,
224,225,Tim Rattay,TAM,QB,29,4,2,61,101,748,4,2,4,3,0.75,0,0.0,0,0,,0,2.0,1.0,0,,,40.0,40.2,46.2,42.2,,42,
225,226,Robert Royal,BUF,TE,27,16,15,0,0,0,0,0,1,-9,-9.0,0,39.0,23,233,10.13,3,0.0,,3,,,40.0,63.4,66.4,51.9,,27,
226,227,Charlie Batch,PIT,QB,32,8,1,31,53,492,5,0,13,15,1.15,0,0.0,0,0,,0,1.0,1.0,0,,,39.0,39.2,43.2,39.2,,43,
227,228,Malcom Floyd,SDG,WR,25,12,0,0,0,0,0,0,0,0,,0,32.0,15,210,14.0,3,0.0,,3,,,39.0,54.0,57.0,46.5,,95,
228,229,Derek Anderson,CLE,QB,23,5,3,66,117,793,5,8,4,47,11.75,0,0.0,0,0,,0,2.0,1.0,0,,,38.0,38.4,50.4,46.4,,44,
229,230,Dante Hall,KAN,WR,28,15,0,0,0,0,0,0,3,11,3.67,0,40.0,26,204,7.85,2,2.0,1.0,3,,,38.0,63.5,67.5,50.5,,96,
230,231,Andrew Walter,OAK,QB,24,12,8,147,276,1677,3,13,14,30,2.14,0,0.0,0,0,,0,13.0,9.0,0,,,38.0,38.1,63.1,51.1,,45,
231,232,Kyle Boller,BAL,QB,25,5,0,33,55,485,5,2,22,34,1.55,0,0.0,0,0,,0,3.0,1.0,0,,,37.0,36.8,42.8,38.8,,46,
232,233,Steve Heiden,CLE,TE,30,16,6,0,0,0,0,0,0,0,,0,46.0,36,249,6.92,2,0.0,,2,,,37.0,72.9,75.9,54.9,,28,
233,234,Artose Pinner,MIN,RB,28,12,1,0,0,0,0,0,43,190,4.42,3,4.0,2,15,7.5,0,1.0,1.0,3,,,37.0,38.5,42.5,37.5,,62,
234,235,Samkon Gado,2TM,RB,24,9,1,0,0,0,0,0,56,210,3.75,1,23.0,17,85,5.0,0,1.0,,1,,,36.0,52.5,55.5,44.0,,63,
235,236,Ben Utecht,IND,TE,25,15,15,0,0,0,0,0,0,0,,0,53.0,37,377,10.19,0,1.0,1.0,0,,,36.0,72.7,76.7,54.2,,29,
236,237,Nate Burleson,SEA,WR,25,16,7,0,0,0,0,0,0,0,,0,37.0,18,192,10.67,2,2.0,1.0,3,,,35.0,53.2,57.2,44.2,,99,
237,238,Bobby Engram,SEA,WR,33,7,6,0,0,0,0,0,1,4,4.0,0,36.0,24,290,12.08,1,0.0,,1,,,35.0,59.4,62.4,47.4,,97,
238,239,Arlen Harris,DET,RB,26,10,3,0,0,0,0,0,49,158,3.22,1,25.0,18,132,7.33,0,0.0,,1,,,35.0,53.0,59.0,44.0,,64,
239,240,Chad Jackson,NWE,WR,21,12,1,0,0,0,0,0,4,22,5.5,0,19.0,13,152,11.69,3,0.0,,3,,,35.0,48.4,51.4,41.9,,98,
240,241,Brandon Lloyd,WAS,WR,25,15,12,0,0,0,0,0,0,0,,0,57.0,23,365,15.87,0,1.0,1.0,0,,,35.0,57.5,61.5,46.0,,100,
241,242,Daniel Graham,NWE,TE,28,12,11,0,0,0,0,0,0,0,,0,34.0,21,235,11.19,2,1.0,1.0,2,,,34.0,54.5,58.5,44.0,,30,
242,243,Marcel Shipp,ARI,RB,28,15,0,0,0,0,0,0,17,41,2.41,4,11.0,6,60,10.0,0,0.0,,4,,,34.0,40.1,40.1,37.1,,65,
243,244,Ovie Mughelli,BAL,RB,26,16,8,0,0,0,0,0,12,50,4.17,0,24.0,21,182,8.67,2,1.0,1.0,2,,,33.0,54.2,58.2,43.7,,66,
244,245,Matt Schobel,PHI,TE,28,16,4,0,0,0,0,0,0,0,,0,20.0,14,214,15.29,2,1.0,,2,,,33.0,47.4,50.4,40.4,,31,
245,246,Mack Strong,SEA,RB,35,16,10,0,0,0,0,0,33,149,4.52,1,44.0,29,159,5.48,0,2.0,2.0,1,,,33.0,61.8,69.8,47.3,,67,
246,247,Troy Walters,ARI,WR,30,15,3,0,0,0,0,0,0,0,,0,35.0,23,209,9.09,2,3.0,,2,,,33.0,55.9,58.9,44.4,,101,
247,248,Bryan Fletcher,IND,TE,27,15,3,0,0,0,0,0,0,0,,0,25.0,18,202,11.22,2,0.0,,2,,,32.0,50.2,53.2,41.2,,32,
248,249,David Martin,GNB,TE,27,11,4,0,0,0,0,0,0,0,,0,36.0,21,198,9.43,2,0.0,,2,,,32.0,52.8,55.8,42.3,,33,
249,250,David Tyree,NYG,WR,26,16,1,0,0,0,0,0,0,0,,0,33.0,19,197,10.37,2,0.0,,2,,,32.0,50.7,53.7,41.2,,102,
250,251,Stephen Davis,STL,RB,32,15,0,0,0,0,0,0,40,177,4.43,0,17.0,12,90,7.5,1,1.0,1.0,1,,,31.0,42.7,46.7,36.7,,71,
251,252,Tarvaris Jackson,MIN,QB,23,4,2,47,81,475,2,4,15,77,5.13,1,0.0,0,0,,0,4.0,1.0,1,,,31.0,30.7,38.7,34.7,,47,
252,253,Mike Karney,NOR,RB,25,15,7,0,0,0,0,0,11,33,3.0,1,20.0,15,96,6.4,2,0.0,,3,,,31.0,45.9,45.9,38.4,,70,
253,254,Reggie Kelly,CIN,TE,29,16,16,0,0,0,0,0,0,0,,0,33.0,21,254,12.1,1,0.0,,1,,,31.0,52.4,55.4,41.9,,34,
254,255,ReShard Lee,OAK,RB,26,16,3,0,0,0,0,0,21,72,3.43,2,25.0,20,138,6.9,0,1.0,1.0,2,,,31.0,51.0,55.0,41.0,,69,
255,256,Daniel Wilcox,BAL,TE,29,14,6,0,0,0,0,0,0,0,,0,27.0,20,166,8.3,3,2.0,2.0,3,,,31.0,50.6,55.6,40.6,,35,
256,257,Kris Wilson,KAN,RB,25,16,10,0,0,0,0,0,0,0,,0,24.0,15,132,8.8,3,0.0,,3,,,31.0,46.2,49.2,38.7,,68,
257,258,Mike Anderson,BAL,RB,33,16,0,0,0,0,0,0,39,183,4.69,1,14.0,9,54,6.0,0,0.0,,1,,,30.0,38.7,41.7,34.2,,73,
258,259,LenDale White,TEN,RB,22,13,0,0,0,0,0,0,61,244,4.0,0,20.0,14,60,4.29,0,0.0,,0,,,30.0,44.4,47.4,37.4,,72,
259,260,Joe Klopfenstein,STL,TE,23,16,16,0,0,0,0,0,0,0,,0,34.0,20,226,11.3,1,0.0,,1,,,29.0,48.6,51.6,38.6,,36,
260,261,Stephen Alexander,DEN,TE,31,16,14,0,0,0,0,0,0,0,,0,35.0,18,160,8.89,2,0.0,,2,,,28.0,46.0,49.0,37.0,,37,
261,262,Michael Bennett,KAN,RB,28,11,0,0,0,0,0,0,36,200,5.56,0,12.0,9,77,8.56,0,1.0,,0,,,28.0,36.7,39.7,32.2,,76,
262,263,Bryan Gilmore,SFO,WR,28,16,3,0,0,0,0,0,7,94,13.43,0,31.0,8,150,18.75,1,1.0,1.0,1,,,28.0,36.4,40.4,32.4,,103,
263,264,Derek Hagan,MIA,WR,22,16,0,0,0,0,0,0,0,0,,0,37.0,21,221,10.52,1,0.0,,1,,,28.0,49.1,52.1,38.6,,105,
264,265,Lorenzo Neal,SDG,RB,36,16,11,0,0,0,0,0,29,140,4.83,1,26.0,17,83,4.88,0,2.0,,1,,,28.0,45.3,48.3,36.8,,74,
265,266,Michael Robinson,SFO,RB,23,16,0,0,1,0,0,0,38,116,3.05,2,12.0,9,47,5.22,0,0.0,,2,,,28.0,37.3,40.3,32.8,,75,
266,267,Alvis Whitted,OAK,WR,32,14,13,0,0,0,0,0,1,4,4.0,0,63.0,27,299,11.07,0,1.0,1.0,0,,,28.0,55.3,59.3,41.8,,104,
267,268,T.J. Duckett,WAS,RB,25,10,0,0,0,0,0,0,38,132,3.47,2,2.0,2,16,8.0,0,1.0,,2,,,27.0,28.8,31.8,27.8,,77,
268,269,Brandon Manumaleuna,SDG,TE,26,16,7,0,0,0,0,0,1,1,1.0,0,17.0,14,91,6.5,3,0.0,,3,,,27.0,41.2,41.2,34.2,,38,
269,270,Musa Smith,BAL,RB,24,12,0,0,0,0,0,0,36,153,4.25,0,23.0,22,135,6.14,0,1.0,1.0,0,,,27.0,48.8,55.8,37.8,,78,
270,271,Ben Troupe,TEN,TE,24,10,9,0,0,0,0,0,0,0,,0,29.0,13,150,11.54,2,0.0,,2,,,27.0,40.0,43.0,33.5,,39,
271,272,Chris Weinke,CAR,QB,34,3,3,56,96,625,2,4,4,16,4.0,0,0.0,0,0,,0,2.0,,0,,,27.0,26.6,33.6,30.6,,48,
272,273,Adrian Peterson,CHI,RB,27,16,0,0,0,0,0,0,10,41,4.1,2,6.0,6,88,14.67,0,2.0,,2,,,25.0,30.9,30.9,27.9,,80,
273,274,Randal Williams,OAK,TE,28,16,10,0,0,0,0,0,0,0,,0,57.0,28,293,10.46,0,2.0,2.0,0,,,25.0,53.3,58.3,39.3,,40,
274,275,Jason Wright,CLE,RB,24,13,3,0,0,0,0,0,62,189,3.05,0,11.0,6,82,13.67,0,1.0,1.0,0,,,25.0,31.1,35.1,28.1,,79,
275,276,A.J. Feeley,PHI,QB,29,2,0,26,38,342,3,0,1,3,3.0,0,0.0,0,0,,0,1.0,1.0,0,,,24.0,24.0,28.0,24.0,,49,
276,277,Dennis Northcutt,CLE,WR,29,13,6,0,0,0,0,0,3,32,10.67,0,45.0,22,228,10.36,0,1.0,1.0,0,,,24.0,46.0,50.0,35.0,,106,
277,278,Cleo Lemon,MIA,QB,27,4,1,38,68,412,2,1,3,7,2.33,0,0.0,0,0,,0,0.0,,0,,,23.0,23.2,27.2,24.2,,50,
278,279,Kris Mangum,CAR,TE,33,15,5,0,0,0,0,0,0,0,,0,33.0,21,170,8.1,1,0.0,,1,,,23.0,44.0,47.0,33.5,,41,
279,280,Nick Goings,CAR,RB,28,11,0,0,0,0,0,0,11,52,4.73,0,15.0,10,107,10.7,1,0.0,,1,,,22.0,31.9,34.9,26.9,,82,
280,281,Maurice Hicks,SFO,RB,28,16,0,0,0,0,0,0,29,82,2.83,0,15.0,13,137,10.54,1,2.0,3.0,1,,,22.0,34.9,40.9,28.4,,83,
281,282,Brad Hoover,CAR,RB,30,16,12,0,0,0,0,0,22,73,3.32,1,29.0,20,122,6.1,0,2.0,2.0,1,,,22.0,41.5,46.5,31.5,,84,
282,283,Chris Taylor,HOU,RB,23,4,0,0,0,0,0,0,28,123,4.39,1,3.0,3,40,13.33,0,0.0,,1,,,22.0,25.3,28.3,23.8,,81,
283,284,David Thomas,NWE,TE,23,15,3,0,0,0,0,0,0,0,,0,16.0,11,159,14.45,1,0.0,,1,,,22.0,32.9,35.9,27.4,,42,
284,285,Heath Evans,NWE,RB,28,16,3,0,0,0,0,0,27,117,4.33,0,9.0,7,34,4.86,1,1.0,,1,,,21.0,28.1,31.1,24.6,,85,
285,286,Bubba Franks,GNB,TE,28,16,14,0,0,0,0,0,0,0,,0,53.0,25,232,9.28,0,2.0,1.0,0,,,21.0,46.2,50.2,33.7,,43,
286,287,Quinn Gray,JAX,QB,27,2,0,13,22,166,0,0,2,26,13.0,2,0.0,0,0,,0,0.0,,2,,,21.0,21.2,21.2,21.2,,51,
287,288,John Madsen,OAK,WR,23,15,1,0,0,0,0,0,0,0,,0,19.0,11,146,13.27,1,0.0,,1,,,21.0,31.6,34.6,26.1,,108,
288,289,Sage Rosenfels,HOU,QB,28,4,0,27,39,265,3,1,4,5,1.25,0,0.0,0,0,,0,0.0,,0,,,21.0,21.1,22.1,22.1,,52,
289,290,James Thrash,WAS,WR,31,16,0,0,0,0,0,0,0,0,,0,20.0,12,151,12.58,1,0.0,,1,,,21.0,33.1,36.1,27.1,,107,
290,291,Jabar Gaffney,NWE,WR,26,11,6,0,0,0,0,0,0,0,,0,20.0,11,142,12.91,1,0.0,,1,,,20.0,31.2,34.2,25.7,,109,
291,292,Mike Sellers,WAS,RB,31,16,6,0,0,0,0,0,12,51,4.25,0,21.0,18,105,5.83,1,1.0,1.0,1,,,20.0,37.6,41.6,28.6,,87,
292,293,Chris Simms,TAM,QB,26,3,3,58,106,585,1,7,4,7,1.75,1,0.0,0,0,,0,0.0,,1,,,20.0,20.1,30.1,27.1,,53,
293,294,Aaron Stecker,NOR,RB,31,12,1,0,0,0,0,0,4,11,2.75,0,28.0,19,190,10.0,0,0.0,,0,,,20.0,39.1,42.1,29.6,,86,
294,295,David Kircus,DEN,WR,26,16,0,0,0,0,0,0,0,0,,0,27.0,9,187,20.78,0,0.0,,0,,,19.0,27.7,30.7,23.2,,110,
295,296,Marcedes Lewis,JAX,TE,22,15,3,0,0,0,0,0,0,0,,0,21.0,13,126,9.69,1,0.0,,1,,,19.0,31.6,34.6,25.1,,44,
296,297,Obafemi Ayanbadejo,ARI,RB,31,14,0,0,0,0,0,0,9,37,4.11,0,19.0,17,139,8.18,0,1.0,,0,,,18.0,34.6,37.6,26.1,,90,
297,298,Anthony Becht,TAM,TE,29,16,16,0,0,0,0,0,0,0,,0,26.0,18,115,6.39,1,1.0,,1,,,18.0,35.5,38.5,26.5,,48,
298,299,Mark Bruener,HOU,TE,34,15,4,0,0,0,0,0,0,0,,0,10.0,9,62,6.89,2,0.0,,2,,,18.0,27.2,27.2,22.7,,45,
299,300,Zack Crockett,OAK,RB,34,16,9,0,0,0,0,0,39,163,4.18,0,17.0,10,53,5.3,0,2.0,2.0,0,,,18.0,27.6,32.6,22.6,,91,
300,301,Ciatrick Fason,MIN,RB,24,5,0,0,0,0,0,0,18,99,5.5,1,5.0,3,19,6.33,0,0.0,,1,,,18.0,20.8,20.8,19.3,,89,
301,302,Shaun McDonald,STL,WR,25,16,0,0,0,0,0,0,0,0,,0,19.0,13,136,10.46,1,2.0,1.0,1,,,18.0,30.6,34.6,24.1,,111,
