player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
Eli Manning,NYG,QB,28,16,16,317,509,4021,27,14,17,65,3.82,0,0.0,0,0,0.0,0,13.0,8.0,0,0.0,0.0,231.0,231.3,28.0,317.0,509.0,4021.0,27.0,14.0,17.0,65.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,231.0,231.3
John Carlson,SEA,TE,25,16,16,0,0,0,0,0,0,0,0.0,0,83.0,51,574,11.25,7,0.0,0.0,7,0.0,0.0,99.0,150.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,51.0,574.0,11.25,7.0,0.0,0.0,7.0,0.0,0.0,99.0,150.4
Michael Turner,ATL,RB,27,11,11,0,0,0,0,0,178,871,4.89,10,7.0,5,35,7.0,0,4.0,2.0,10,0.0,0.0,147.0,151.6,32.56322521439847,0.0,0.0,0.0,0.0,0.0,214.6760773393677,1050.4655245089284,5.897561899941056,12.060453783110544,8.442317648177381,6.030226891555272,42.21158824088691,8.442317648177381,0.0,4.824181513244218,2.412090756622109,12.060453783110544,0.0,0.0,177.28867061172502,182.83647935195586
Mario Manningham,NYG,WR,23,14,10,0,0,0,0,0,0,0,0.0,0,99.0,57,822,14.42,5,1.0,1.0,5,0.0,0.0,110.0,167.2,24.588034255943043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83545179732006,60.935563156032764,878.7549634080514,15.415628433508639,5.3452248382484875,1.0690449676496976,1.0690449676496976,5.3452248382484875,0.0,0.0,117.59494644146673,178.7443185910294
Jerome Harrison,CLE,RB,26,14,7,0,0,0,0,0,194,862,4.44,5,50.0,34,220,6.47,2,2.0,2.0,7,0.0,0.0,146.0,180.2,27.795169158892136,0.0,0.0,0.0,0.0,0.0,207.3947237240413,921.5167621140392,4.746559656364657,5.3452248382484875,53.452248382484875,36.34752890008971,235.18989288293346,6.916720940693543,2.138089935299395,2.138089935299395,2.138089935299395,7.483314773547883,0.0,0.0,156.08056527685585,192.6419031704755
Zach Miller,OAK,TE,24,15,15,0,0,0,0,0,0,0,0.0,0,99.0,66,805,12.2,3,0.0,0.0,3,0.0,0.0,99.0,164.5,24.78709341572747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2467603398758,68.16450689325053,831.4004249858588,12.600105819661461,3.0983866769659336,0.0,0.0,3.0983866769659336,0.0,0.0,102.2467603398758,169.89486945363203
Austin Collie,IND,WR,24,16,5,0,0,0,0,0,2,1,0.5,0,89.0,60,676,11.27,7,0.0,0.0,7,0.0,0.0,110.0,169.7,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,89.0,60.0,676.0,11.27,7.0,0.0,0.0,7.0,0.0,0.0,110.0,169.7
Cadillac Williams,TAM,RB,27,16,15,0,0,0,0,0,211,823,3.9,4,39.0,28,217,7.75,3,1.0,0.0,7,0.0,0.0,146.0,174.0,27.0,0.0,0.0,0.0,0.0,0.0,211.0,823.0,3.9,4.0,39.0,28.0,217.0,7.75,3.0,1.0,0.0,7.0,0.0,0.0,146.0,174.0
Jay Cutler,CHI,QB,26,16,16,336,555,3666,27,26,40,173,4.33,1,0.0,0,0,0.0,0,9.0,1.0,1,0.0,2.0,228.0,227.9,26.0,336.0,555.0,3666.0,27.0,26.0,40.0,173.0,4.33,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,228.0,227.9
David Garrard,JAX,QB,31,16,16,314,516,3597,15,10,77,323,4.19,3,0.0,0,0,0.0,0,14.0,8.0,3,1.0,0.0,220.0,220.2,31.0,314.0,516.0,3597.0,15.0,10.0,77.0,323.0,4.19,3.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,1.0,0.0,220.0,220.2
Jason Campbell,WAS,QB,28,16,16,327,507,3618,20,15,46,236,5.13,1,0.0,0,0,0.0,0,13.0,4.0,1,0.0,0.0,216.0,216.3,28.0,327.0,507.0,3618.0,20.0,15.0,46.0,236.0,5.13,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,216.0,216.3
Kyle Orton,DEN,QB,27,16,15,336,541,3802,21,12,24,71,2.96,0,0.0,0,0,0.0,0,4.0,2.0,0,0.0,0.0,215.0,215.2,27.0,336.0,541.0,3802.0,21.0,12.0,24.0,71.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,215.0,215.2
Kurt Warner,ARI,QB,38,15,15,339,513,3753,26,14,21,10,0.48,0,0.0,0,0,0.0,0,11.0,6.0,0,0.0,0.0,215.0,215.1,39.24623124156849,350.11769449715047,529.8241217611746,3876.0817328843827,26.852684533704757,14.459137825841022,21.688706738761535,10.327955589886445,0.4957418683145493,0.0,0.0,0.0,0.0,0.0,0.0,11.360751148875089,6.196773353931867,0.0,0.0,0.0,222.05104518255857,222.15432473845743
Carson Palmer,CIN,QB,30,16,16,282,466,3094,21,13,39,93,2.38,3,0.0,0,0,0.0,0,6.0,1.0,3,1.0,1.0,211.0,211.1,30.0,282.0,466.0,3094.0,21.0,13.0,39.0,93.0,2.38,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,211.0,211.1
Joe Flacco,BAL,QB,24,16,16,315,499,3613,21,12,35,56,1.6,0,0.0,0,0,0.0,0,8.0,2.0,0,0.0,0.0,206.0,206.1,24.0,315.0,499.0,3613.0,21.0,12.0,35.0,56.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,206.0,206.1
Matt Ryan,ATL,QB,24,14,14,263,451,2916,22,14,30,49,1.63,1,0.0,0,0,0.0,0,5.0,2.0,1,0.0,0.0,184.0,183.5,25.657079223592742,281.15882649187046,482.1392804100136,3117.3351256665183,23.518989288293348,14.966629547095765,32.071349029490925,52.38320341483518,1.742543297269007,1.0690449676496976,0.0,0.0,0.0,0.0,0.0,5.3452248382484875,2.138089935299395,1.0690449676496976,0.0,0.0,196.70427404754435,196.1697515637195
Matt Cassel,KAN,QB,27,15,15,271,493,2924,16,16,50,189,3.78,0,1.0,0,0,0.0,0,14.0,4.0,0,0.0,1.0,162.0,161.9,27.8854800926934,279.88759648592264,509.1682105814017,3019.8942144827965,16.52472894381831,16.52472894381831,51.63977794943222,195.1983606488538,3.9039672129770757,0.0,1.0327955589886444,0.0,0.0,0.0,0.0,14.459137825841022,4.131182235954578,0.0,0.0,1.0327955589886444,167.3128805561604,167.20960100026156
Matt Hasselbeck,SEA,QB,34,14,14,293,488,3029,17,17,26,119,4.58,0,0.0,0,0,0.0,0,11.0,3.0,0,0.0,0.0,161.0,161.1,36.34752890008971,313.2301755213614,521.6939442130524,3238.1372070109337,18.173764450044857,18.173764450044857,27.795169158892136,127.21635115031401,4.896225951835615,0.0,0.0,0.0,0.0,0.0,0.0,11.759494644146674,3.2071349029490928,0.0,0.0,0.0,172.11623979160132,172.22314428836626
Willis McGahee,BAL,RB,28,16,1,0,0,0,0,0,109,544,4.99,12,22.0,15,85,5.67,2,1.0,1.0,14,0.0,0.0,145.0,159.9,28.0,0.0,0.0,0.0,0.0,0.0,109.0,544.0,4.99,12.0,22.0,15.0,85.0,5.67,2.0,1.0,1.0,14.0,0.0,0.0,145.0,159.9
Alex Smith,SFO,QB,25,11,10,225,372,2350,18,12,24,51,2.13,0,1.0,1,-6,-6.0,0,3.0,1.0,0,0.0,0.0,145.0,145.5,30.15113445777636,271.36021011998724,448.64888073171227,2834.2066390309783,21.708816809598982,14.472544539732654,28.94508907946531,61.508314293863776,2.568876655802546,0.0,1.2060453783110545,1.2060453783110545,-7.236272269866327,-7.236272269866327,0.0,3.6181361349331636,1.2060453783110545,0.0,0.0,0.0,174.8765798551029,175.47960254425843
Chad Henne,MIA,QB,24,14,13,274,451,2878,12,14,16,32,2.0,1,0.0,0,0,0.0,0,4.0,0.0,1,0.0,0.0,144.0,144.3,25.657079223592742,292.91832113601714,482.1392804100136,3076.7114168958296,12.828539611796371,14.966629547095765,17.10471948239516,34.20943896479032,2.138089935299395,1.0690449676496976,0.0,0.0,0.0,0.0,0.0,4.27617987059879,0.0,1.0690449676496976,0.0,0.0,153.94247534155645,154.26318883185138
Tim Hightower,ARI,RB,23,16,16,0,0,0,0,0,143,598,4.18,8,80.0,63,428,6.79,0,5.0,4.0,8,0.0,0.0,143.0,205.6,23.0,0.0,0.0,0.0,0.0,0.0,143.0,598.0,4.18,8.0,80.0,63.0,428.0,6.79,0.0,5.0,4.0,8.0,0.0,0.0,143.0,205.6
Kevin Smith,DET,RB,23,13,13,0,0,0,0,0,217,747,3.44,4,57.0,41,415,10.12,1,3.0,2.0,5,0.0,0.0,142.0,183.2,25.516209026360542,0.0,0.0,0.0,0.0,0.0,240.73988516174944,828.7220931604924,3.8163373500295763,4.437601569801833,63.23582236967612,45.48541609046879,460.4011628669402,11.227131971598638,1.1094003924504583,3.328201177351375,2.2188007849009166,5.547001962252292,0.0,0.0,157.53485572796507,203.24215189692396
Ahmad Bradshaw,NYG,RB,23,15,1,0,0,0,0,0,163,778,4.77,7,30.0,21,207,9.86,0,3.0,2.0,7,0.0,0.0,137.0,157.5,23.754297856738823,0.0,0.0,0.0,0.0,0.0,168.34567611514905,803.5149448931654,4.926434816375834,7.229568912920511,30.983866769659333,21.688706738761535,213.7886807106494,10.183364211628033,0.0,3.0983866769659336,2.065591117977289,7.229568912920511,0.0,0.0,141.4929915814443,162.6653005407115
Vince Young,TEN,QB,26,12,10,152,259,1879,10,7,55,281,5.11,2,0.0,0,0,0.0,0,8.0,2.0,2,0.0,0.0,137.0,137.3,30.02221399786054,175.51448183364624,299.06743944022617,2169.682311614614,11.547005383792516,8.082903768654761,63.50852961085884,324.4708512845697,5.900519751117976,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,9.237604307034013,2.3094010767585034,2.3094010767585034,0.0,0.0,158.19397375795748,158.54038391947125
Brandon Jacobs,NYG,RB,27,15,15,0,0,0,0,0,224,835,3.73,5,31.0,18,184,10.22,1,2.0,1.0,6,0.0,0.0,136.0,153.9,27.8854800926934,0.0,0.0,0.0,0.0,0.0,231.34620521345636,862.3842917555181,3.852327435027644,5.163977794943222,32.01666232864798,18.5903200617956,190.03438285391059,10.555170612863947,1.0327955589886444,2.065591117977289,1.0327955589886444,6.196773353931867,0.0,0.0,140.46019602245565,158.9472365283524
Laurence Maroney,NWE,RB,24,15,5,0,0,0,0,0,194,757,3.9,9,18.0,14,99,7.07,0,4.0,3.0,9,0.0,0.0,134.0,147.6,24.78709341572747,0.0,0.0,0.0,0.0,0.0,200.36233844379703,781.8262381544039,4.027902680055713,9.2951600308978,18.5903200617956,14.459137825841022,102.2467603398758,7.301864602049717,0.0,4.131182235954578,3.0983866769659336,9.2951600308978,0.0,0.0,138.39460490447837,152.4406245067239
Mark Sanchez,NYJ,QB,23,15,15,196,364,2444,12,20,36,106,2.94,3,0.0,0,0,0.0,0,10.0,3.0,3,0.0,2.0,132.0,132.4,23.754297856738823,202.4279295617743,375.93758347186656,2524.1523461682473,12.393546707863734,20.65591117977289,37.1806401235912,109.47632925279632,3.036418943426615,3.0983866769659336,0.0,0.0,0.0,0.0,0.0,10.327955589886445,3.0983866769659336,3.0983866769659336,0.0,2.065591117977289,136.32901378650106,136.74213201009653
Darren Sproles,SDG,RB,26,16,2,0,0,0,0,0,93,343,3.69,3,57.0,45,497,11.04,4,3.0,0.0,8,0.0,0.0,132.0,177.0,26.0,0.0,0.0,0.0,0.0,0.0,93.0,343.0,3.69,3.0,57.0,45.0,497.0,11.04,4.0,3.0,0.0,8.0,0.0,0.0,132.0,177.0
Beanie Wells,ARI,RB,21,16,0,0,0,0,0,0,176,793,4.51,7,16.0,12,143,11.92,0,4.0,2.0,7,0.0,0.0,132.0,143.6,21.0,0.0,0.0,0.0,0.0,0.0,176.0,793.0,4.51,7.0,16.0,12.0,143.0,11.92,0.0,4.0,2.0,7.0,0.0,0.0,132.0,143.6
Ronnie Brown,MIA,RB,28,9,9,2,6,22,1,0,147,648,4.41,8,20.0,14,98,7.0,0,1.0,1.0,8,0.0,0.0,125.0,139.5,37.333333333333336,2.6666666666666665,8.0,29.333333333333332,1.3333333333333333,0.0,196.0,864.0,5.88,10.666666666666666,26.666666666666668,18.666666666666668,130.66666666666666,9.333333333333334,0.0,1.3333333333333333,1.3333333333333333,10.666666666666666,0.0,0.0,166.66666666666666,186.0
Justin Forsett,SEA,RB,24,16,2,0,0,0,0,0,114,619,5.43,4,57.0,41,350,8.54,1,4.0,1.0,5,0.0,0.0,125.0,165.9,24.0,0.0,0.0,0.0,0.0,0.0,114.0,619.0,5.43,4.0,57.0,41.0,350.0,8.54,1.0,4.0,1.0,5.0,0.0,0.0,125.0,165.9
Matthew Stafford,DET,QB,21,10,10,201,377,2267,13,20,20,108,5.4,2,0.0,0,0,0.0,0,4.0,1.0,2,0.0,1.0,125.0,125.5,26.563132345414385,254.2471238775377,476.87147115339155,2867.553382240686,16.443843832875572,25.298221281347033,25.298221281347033,136.61039491927397,6.8305197459636995,2.5298221281347035,0.0,0.0,0.0,0.0,0.0,5.059644256269407,1.2649110640673518,2.5298221281347035,0.0,1.2649110640673518,158.11388300841895,158.74633854045263
LeSean McCoy,PHI,RB,21,16,4,0,0,0,0,0,155,637,4.11,4,55.0,40,308,7.7,0,2.0,1.0,4,1.0,0.0,119.0,158.5,21.0,0.0,0.0,0.0,0.0,0.0,155.0,637.0,4.11,4.0,55.0,40.0,308.0,7.7,0.0,2.0,1.0,4.0,1.0,0.0,119.0,158.5
Reggie Bush,NOR,RB,24,14,8,0,0,0,0,0,70,390,5.57,5,68.0,47,335,7.13,3,4.0,2.0,8,0.0,0.0,117.0,163.5,25.657079223592742,0.0,0.0,0.0,0.0,0.0,74.83314773547883,416.92753738338206,5.954580469808816,5.3452248382484875,72.69505780017943,50.24511347953578,358.1300641626487,7.622290619342343,3.2071349029490928,4.27617987059879,2.138089935299395,8.55235974119758,0.0,0.0,125.07826121501462,174.78885221072554
Steve Slaton,HOU,RB,23,11,10,0,0,0,0,0,131,437,3.34,3,55.0,44,417,9.48,4,7.0,5.0,7,0.0,0.0,117.0,161.4,27.739043701154255,0.0,0.0,0.0,0.0,0.0,157.99194455874814,527.0418303219308,4.028191563558922,3.6181361349331636,66.332495807108,53.0659966456864,502.92092275570974,11.433310186388796,4.824181513244218,8.442317648177381,6.030226891555272,8.442317648177381,0.0,0.0,141.1073092623934,194.6557240594042
Jason Snelling,ATL,RB,26,14,2,0,0,0,0,0,142,613,4.32,4,39.0,30,259,8.63,1,2.0,1.0,5,0.0,0.0,115.0,145.2,27.795169158892136,0.0,0.0,0.0,0.0,0.0,151.80438540625704,655.3245651692646,4.618274260246694,4.27617987059879,41.692753738338205,32.071349029490925,276.88264662127165,9.22585807081689,1.0690449676496976,2.138089935299395,1.0690449676496976,5.3452248382484875,0.0,0.0,122.94017127971522,155.22532930273607
Julius Jones,SEA,RB,28,14,14,0,0,0,0,0,177,663,3.75,2,43.0,35,232,6.63,2,0.0,0.0,4,0.0,0.0,114.0,148.5,29.93325909419153,0.0,0.0,0.0,0.0,0.0,189.22095927399647,708.7768135517495,4.008918628686366,2.138089935299395,45.96893360893699,37.416573867739416,248.01843249472984,7.087768135517495,2.138089935299395,0.0,0.0,4.27617987059879,0.0,0.0,121.87112631206553,158.7531776959801
Jerricho Cotchery,NYJ,WR,27,14,12,0,0,0,0,0,2,7,3.5,1,96.0,57,821,14.4,3,1.0,0.0,4,0.0,0.0,107.0,163.8,28.864214126541835,0.0,0.0,0.0,0.0,0.0,2.138089935299395,7.483314773547883,3.7416573867739413,1.0690449676496976,102.62831689437097,60.935563156032764,877.6859184404017,15.394247534155646,3.2071349029490928,1.0690449676496976,0.0,4.27617987059879,0.0,0.0,114.38781153851764,175.10956570102047
T.J. Houshmandzadeh,SEA,WR,32,16,16,0,0,0,0,0,0,0,0.0,0,135.0,79,911,11.53,3,2.0,1.0,3,0.0,0.0,107.0,186.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,79.0,911.0,11.53,3.0,2.0,1.0,3.0,0.0,0.0,107.0,186.1
Santana Moss,WAS,WR,30,16,16,0,0,0,0,0,2,8,4.0,0,120.0,70,902,12.89,3,2.0,1.0,3,0.0,0.0,107.0,177.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,120.0,70.0,902.0,12.89,3.0,2.0,1.0,3.0,0.0,0.0,107.0,177.0
Patrick Crayton,DAL,WR,30,16,6,0,0,0,0,0,4,28,7.0,0,67.0,37,622,16.81,5,4.0,1.0,7,0.0,0.0,105.0,142.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,7.0,0.0,67.0,37.0,622.0,16.81,5.0,4.0,1.0,7.0,0.0,0.0,105.0,142.0
Chris Chambers,2TM,WR,31,16,14,0,0,0,0,0,0,0,0.0,0,92.0,45,730,16.22,5,0.0,0.0,5,0.0,0.0,103.0,148.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,45.0,730.0,16.22,5.0,0.0,0.0,5.0,0.0,0.0,103.0,148.0
Lee Evans,BUF,WR,28,16,16,0,0,0,0,0,0,0,0.0,0,96.0,44,612,13.91,7,0.0,0.0,7,0.0,0.0,103.0,147.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,44.0,612.0,13.91,7.0,0.0,0.0,7.0,0.0,0.0,103.0,147.2
Pierre Garcon,IND,WR,23,14,13,0,0,0,0,0,2,10,5.0,0,92.0,47,765,16.28,4,1.0,0.0,4,0.0,0.0,102.0,148.5,24.588034255943043,0.0,0.0,0.0,0.0,0.0,2.138089935299395,10.690449676496975,5.3452248382484875,0.0,98.35213702377217,50.24511347953578,817.8194002520187,17.404052073337077,4.27617987059879,1.0690449676496976,0.0,4.27617987059879,0.0,0.0,109.04258670026915,158.7531776959801
Jeremy Maclin,PHI,WR,21,15,13,0,0,0,0,0,2,-7,-3.5,0,91.0,56,773,13.8,4,0.0,0.0,4,0.0,0.0,101.0,156.6,21.688706738761535,0.0,0.0,0.0,0.0,0.0,2.065591117977289,-7.229568912920511,-3.6147844564602556,0.0,93.98439586796664,57.83655130336409,798.3509670982222,14.252578714043294,4.131182235954578,0.0,0.0,4.131182235954578,0.0,0.0,104.3123514578531,161.73578453762173
Roy Williams,DAL,WR,28,15,13,0,0,0,0,0,0,0,0.0,0,86.0,38,596,15.68,7,1.0,1.0,7,0.0,0.0,100.0,137.6,28.918275651682045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.82041807302342,39.24623124156849,615.5461531572321,16.194234364941945,7.229568912920511,1.0327955589886444,1.0327955589886444,7.229568912920511,0.0,0.0,103.27955589886444,142.11266891683746
Nate Burleson,SEA,WR,28,13,12,0,0,0,0,0,2,4,2.0,0,103.0,63,812,12.89,3,3.0,2.0,3,0.0,0.0,96.0,158.6,31.063210988612834,0.0,0.0,0.0,0.0,0.0,2.2188007849009166,4.437601569801833,2.2188007849009166,0.0,114.2682404223972,69.89222472437888,900.8331186697721,14.300171058686407,3.328201177351375,3.328201177351375,2.2188007849009166,3.328201177351375,0.0,0.0,106.502437675244,175.95090224264268
Jermichael Finley,GNB,TE,22,13,10,0,0,0,0,0,0,0,0.0,0,72.0,55,676,12.29,5,1.0,1.0,5,0.0,0.0,96.0,150.6,24.40680863391008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.876828256433,61.01702158477521,749.9546652965098,13.634530823216132,5.547001962252292,1.1094003924504583,1.1094003924504583,5.547001962252292,0.0,0.0,106.502437675244,167.075699103039
Josh Freeman,TAM,QB,21,10,9,158,290,1855,10,18,30,161,5.37,0,1.0,0,1,0.0,0,10.0,1.0,0,1.0,1.0,96.0,96.4,26.563132345414385,199.85594812264156,366.82420857953196,2346.4100238449373,12.649110640673516,22.76839915321233,37.94733192202055,203.6506813148436,6.792572414041678,0.0,1.2649110640673518,0.0,1.2649110640673518,0.0,0.0,12.649110640673516,1.2649110640673518,0.0,1.2649110640673518,1.2649110640673518,121.43146215046576,121.9374265760927
Todd Heap,BAL,TE,29,16,16,0,0,0,0,0,1,2,2.0,0,75.0,53,593,11.19,6,1.0,0.0,6,0.0,0.0,96.0,148.5,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,75.0,53.0,593.0,11.19,6.0,1.0,0.0,6.0,0.0,0.0,96.0,148.5
Devery Henderson,NOR,WR,27,16,11,0,0,0,0,0,4,13,3.25,0,83.0,51,804,15.76,2,0.0,0.0,2,0.0,0.0,94.0,144.7,27.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.25,0.0,83.0,51.0,804.0,15.76,2.0,0.0,0.0,2.0,0.0,0.0,94.0,144.7
Felix Jones,DAL,RB,22,14,1,0,0,0,0,0,116,685,5.91,3,22.0,19,119,6.26,0,3.0,2.0,3,0.0,0.0,94.0,113.4,23.518989288293348,0.0,0.0,0.0,0.0,0.0,124.00921624736492,732.2958028400428,6.318055758809713,3.2071349029490928,23.518989288293348,20.311854385344255,127.21635115031401,6.692221497487107,0.0,3.2071349029490928,2.138089935299395,3.2071349029490928,0.0,0.0,100.49022695907156,121.22969933147571
Nate Washington,TEN,WR,26,16,15,0,0,0,0,0,2,15,7.5,0,95.0,47,569,12.11,6,1.0,0.0,6,0.0,0.0,94.0,141.4,26.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,95.0,47.0,569.0,12.11,6.0,1.0,0.0,6.0,0.0,0.0,94.0,141.4
Mike Bell,NOR,RB,26,13,3,0,0,0,0,0,172,654,3.8,5,4.0,4,12,3.0,0,2.0,2.0,5,0.0,0.0,93.0,96.6,28.844410203711917,0.0,0.0,0.0,0.0,0.0,190.81686750147884,725.5478566625998,4.215721491311741,5.547001962252292,4.437601569801833,4.437601569801833,13.3128047094055,3.328201177351375,0.0,2.2188007849009166,2.2188007849009166,5.547001962252292,0.0,0.0,103.17423649789262,107.16807791071426
Earl Bennett,CHI,WR,22,16,15,0,0,0,0,0,0,0,0.0,0,88.0,54,717,13.28,2,2.0,0.0,3,1.0,0.0,92.0,145.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,54.0,717.0,13.28,2.0,2.0,0.0,3.0,1.0,0.0,92.0,145.7
Steve Breaston,ARI,WR,26,15,6,0,0,0,0,0,2,44,22.0,0,82.0,55,712,12.95,3,2.0,1.0,3,0.0,0.0,92.0,146.6,26.852684533704757,0.0,0.0,0.0,0.0,0.0,2.065591117977289,45.443004595500355,22.721502297750177,0.0,84.68923583706885,56.803755744375444,735.3504379999149,13.374702488902946,3.0983866769659336,2.065591117977289,1.0327955589886444,3.0983866769659336,0.0,0.0,95.01719142695529,151.40782894773528
Braylon Edwards,2TM,WR,26,16,15,0,1,0,0,0,0,0,0.0,0,95.0,45,680,15.11,4,1.0,1.0,4,1.0,0.0,92.0,137.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,45.0,680.0,15.11,4.0,1.0,1.0,4.0,1.0,0.0,92.0,137.0
Devin Hester,CHI,WR,27,13,12,0,0,0,0,0,6,-1,-0.17,0,91.0,57,757,13.28,3,3.0,1.0,3,0.0,0.0,92.0,148.6,29.953810596162374,0.0,0.0,0.0,0.0,0.0,6.65640235470275,-1.1094003924504583,-0.18859806671657792,0.0,100.9554357129917,63.23582236967612,839.816097084997,14.732837211742085,3.328201177351375,3.328201177351375,1.1094003924504583,3.328201177351375,0.0,0.0,102.06483610544217,164.8568983181381
Correll Buckhalter,DEN,RB,31,14,7,0,0,0,0,0,120,642,5.35,1,38.0,31,240,7.74,0,3.0,2.0,1,0.0,0.0,90.0,121.2,33.14039399714063,0.0,0.0,0.0,0.0,0.0,128.2853961179637,686.3268692311058,5.719390576925882,1.0690449676496976,40.62370877068851,33.14039399714063,256.5707922359274,8.27440804960866,0.0,3.2071349029490928,2.138089935299395,1.0690449676496976,0.0,0.0,96.21404708847278,129.56825007914335
Ryan Fitzpatrick,BUF,QB,27,10,8,127,227,1422,9,10,31,141,4.55,1,0.0,0,0,0.0,0,3.0,2.0,1,0.0,0.0,89.0,89.0,34.15259872981849,160.64370513655365,287.13481154328883,1798.7035331037741,11.384199576606164,12.649110640673516,39.2122429860879,178.35246003349658,5.75534534150645,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,3.794733192202055,2.5298221281347035,1.2649110640673518,0.0,0.0,112.5770847019943,112.5770847019943
Donnie Avery,STL,WR,25,16,16,0,0,0,0,0,4,30,7.5,0,97.0,47,589,12.53,5,2.0,2.0,5,0.0,0.0,88.0,134.9,25.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,7.5,0.0,97.0,47.0,589.0,12.53,5.0,2.0,2.0,5.0,0.0,0.0,88.0,134.9
Kevin Boss,NYG,TE,25,15,15,0,0,0,0,0,1,16,16.0,0,69.0,42,567,13.5,5,0.0,0.0,5,0.0,0.0,88.0,130.3,25.81988897471611,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,16.52472894381831,16.52472894381831,0.0,71.26289357021646,43.37741347752307,585.5950819465614,13.9427400463467,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,90.88600919100071,134.57326133622038
Jacoby Jones,HOU,WR,25,14,1,0,0,0,0,0,3,22,7.33,0,40.0,27,437,16.19,6,2.0,0.0,7,0.0,0.0,88.0,114.9,26.726124191242437,0.0,0.0,0.0,0.0,0.0,3.2071349029490928,23.518989288293348,7.8360996128722835,0.0,42.7617987059879,28.864214126541835,467.1726508629178,17.307838026248604,6.4142698058981855,2.138089935299395,0.0,7.483314773547883,0.0,0.0,94.07595715317339,122.83326678295026
Fred Davis,WAS,TE,23,16,10,0,0,0,0,0,0,0,0.0,0,76.0,48,509,10.6,6,0.0,0.0,6,0.0,0.0,87.0,134.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,509.0,10.6,6.0,0.0,0.0,6.0,0.0,0.0,87.0,134.9
Bernard Berrian,MIN,WR,29,16,15,0,0,0,0,0,0,0,0.0,0,92.0,55,618,11.24,4,0.0,0.0,4,0.0,0.0,86.0,140.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,55.0,618.0,11.24,4.0,0.0,0.0,4.0,0.0,0.0,86.0,140.8
Kenny Britt,TEN,WR,21,16,6,0,0,0,0,0,0,0,0.0,0,75.0,42,701,16.69,3,1.0,1.0,3,0.0,0.0,86.0,128.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,42.0,701.0,16.69,3.0,1.0,1.0,3.0,0.0,0.0,86.0,128.1
